run_id,backend,topic,partition,offset,t_consume_ns,event_id,match_id,t_sim_seconds,t_emit_offset_s,t_emit_planned_ns,s3_uid,s3_rev,s3_is_correction
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,1,656,5406125600,d53b30ec-a2c0-4e13-8619-f7aace475d28,3895052,227,17.960901368728702,869564578,3895052:d53b30ec-a2c0-4e13-8619-f7aace475d28,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,0,619,5407591300,0a1c6ca1-fe45-44d6-8a4b-a990da408347,3895134,227,18.30847991402743,872461065,3895134:0a1c6ca1-fe45-44d6-8a4b-a990da408347,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,0,620,5408991000,c47782be-c926-4381-96d4-f5e9efe0abe9,3895134,227,18.30847991402743,872461065,3895134:c47782be-c926-4381-96d4-f5e9efe0abe9,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,2,640,5410509000,47586e80-e9f8-4582-b670-cac8e08d9eb0,3895086,227,18.58027112897073,874725992,3895086:47586e80-e9f8-4582-b670-cac8e08d9eb0,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,0,621,5411498600,5c07f5c8-ab9c-4d57-9317-397ed4aba8a3,3895067,228,17.609901211561606,866639576,3895067:5c07f5c8-ab9c-4d57-9317-397ed4aba8a3,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,0,622,5412685400,50a3f312-2d69-4e1e-9e47-79f5677c263f,3895074,228,19.464420111985955,882093900,3895074:50a3f312-2d69-4e1e-9e47-79f5677c263f,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,0,623,5414334900,2c36e8ae-322c-4007-b05d-b57f0fe9d6dc,3895074,228,19.464420111985955,882093900,3895074:2c36e8ae-322c-4007-b05d-b57f0fe9d6dc,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,1,657,5415630600,4628a48d-7c56-4d8d-a8e1-b4406f3e571a,3895074,228,19.464420111985955,882093900,3895074:4628a48d-7c56-4d8d-a8e1-b4406f3e571a,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,2,641,5417249000,4545d9b9-3575-48d2-93bd-c69ed8743c82,3895113,228,17.53864581702246,866045781,3895113:4545d9b9-3575-48d2-93bd-c69ed8743c82,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,0,624,5419297300,3bf3bf44-8dce-4cd8-8254-46da84e31c6a,3895113,228,17.53864581702246,866045781,3895113:3bf3bf44-8dce-4cd8-8254-46da84e31c6a,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,1,658,5419327600,4545d9b9-3575-48d2-93bd-c69ed8743c82__rev2,3895113,228,17.53864581702246,2866045781,3895113:4545d9b9-3575-48d2-93bd-c69ed8743c82,2,True
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,2,642,5420672900,b1930f44-1c66-426c-8ca9-c5c9dc54fb27,3895052,228,18.044234702062035,870259022,3895052:b1930f44-1c66-426c-8ca9-c5c9dc54fb27,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,1,659,5422152500,d6f9d7cd-642d-476b-afae-e6d251554cde,3895052,228,18.044234702062035,870259022,3895052:d6f9d7cd-642d-476b-afae-e6d251554cde,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,2,643,5423499300,7434581a-1e71-483e-aa97-d221e7fc61aa,3895134,228,18.39181324736076,873155510,3895134:7434581a-1e71-483e-aa97-d221e7fc61aa,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,1,660,5425282400,c6f3c9ce-07a4-441b-aa25-f40b9be04368,3895086,228,18.66360446230406,875420437,3895086:c6f3c9ce-07a4-441b-aa25-f40b9be04368,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,0,625,5426579200,d410fab2-bcf6-4390-a2ab-2ff03e36ec62,3895086,228,18.66360446230406,875420437,3895086:d410fab2-bcf6-4390-a2ab-2ff03e36ec62,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,0,626,5427809200,15c182c8-6cae-4496-b509-7e7c3f68d3d2,3895113,229,17.62197915035579,866740226,3895113:15c182c8-6cae-4496-b509-7e7c3f68d3d2,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,1,661,5429199400,334527b5-620b-4220-940a-a70f543af21a,3895134,229,18.47514658069409,873849954,3895134:334527b5-620b-4220-940a-a70f543af21a,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,1,662,5430449800,1a2997c4-e48f-49ab-8746-f0ca2974c71d,3895086,229,18.746937795637397,876114881,3895086:1a2997c4-e48f-49ab-8746-f0ca2974c71d,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,2,644,5431787100,de8997e6-4537-49ca-8864-3e221f25d628,3895086,229,18.746937795637397,876114881,3895086:de8997e6-4537-49ca-8864-3e221f25d628,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,0,627,5433989200,de8997e6-4537-49ca-8864-3e221f25d628__rev2,3895086,229,18.746937795637397,2876114881,3895086:de8997e6-4537-49ca-8864-3e221f25d628,2,True
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,1,663,5434008900,448ff41d-a99b-4ac1-a39f-321a4e12ec50,3895086,229,18.746937795637397,876114881,3895086:448ff41d-a99b-4ac1-a39f-321a4e12ec50,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,0,628,5435267400,7d559bcd-04a3-4ecc-a6ec-e71530a6e7b4,3895074,230,19.631086778652623,883482789,3895074:7d559bcd-04a3-4ecc-a6ec-e71530a6e7b4,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,2,645,5436941000,52a10b29-fc0a-489b-b798-04e90177816d,3895074,230,19.631086778652623,883482789,3895074:52a10b29-fc0a-489b-b798-04e90177816d,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,2,646,5438159600,85158414-113a-4b03-8a2e-9b694b28122f,3895113,230,17.705312483689127,867434670,3895113:85158414-113a-4b03-8a2e-9b694b28122f,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,1,664,5439468900,8facebaf-e405-4cc1-b901-d9d9622f02ab,3895067,231,17.859901211561606,868722910,3895067:8facebaf-e405-4cc1-b901-d9d9622f02ab,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,0,629,5440854800,9536010e-293f-4799-9db5-e6a312a58d4a,3895067,231,17.859901211561606,868722910,3895067:9536010e-293f-4799-9db5-e6a312a58d4a,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,2,647,5442029600,449ddc25-2698-4ba2-a9e6-a2ff4369f1c6,3895067,231,17.859901211561606,868722910,3895067:449ddc25-2698-4ba2-a9e6-a2ff4369f1c6,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,2,648,5443393500,01de2f19-a51f-4e53-add3-1887e7f141fb,3895052,231,18.294234702062035,872342355,3895052:01de2f19-a51f-4e53-add3-1887e7f141fb,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,1,665,5444468100,19409876-d733-4d93-b980-d0743f01ce5e,3895113,231,17.78864581702246,868129115,3895113:19409876-d733-4d93-b980-d0743f01ce5e,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,0,630,5445823800,e21a8f4f-eaf7-4772-99da-dfc8385e7a48,3895052,231,18.294234702062035,872342355,3895052:e21a8f4f-eaf7-4772-99da-dfc8385e7a48,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,2,649,5447600900,e21a8f4f-eaf7-4772-99da-dfc8385e7a48__rev2,3895052,231,18.294234702062035,2872342355,3895052:e21a8f4f-eaf7-4772-99da-dfc8385e7a48,2,True
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,0,631,5447621200,e3156b87-6ea3-43f7-b7d2-1f7dfd3bff4e,3895134,231,18.64181324736076,875238843,3895134:e3156b87-6ea3-43f7-b7d2-1f7dfd3bff4e,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,2,650,5449010000,f371672d-0161-4d0a-bd85-c0524dff7741,3895134,231,18.64181324736076,875238843,3895134:f371672d-0161-4d0a-bd85-c0524dff7741,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,2,651,5450223700,e3f07b41-a570-490e-9b2c-d972a7cb0edc,3895060,232,21.082702728353222,895579589,3895060:e3f07b41-a570-490e-9b2c-d972a7cb0edc,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,0,632,5451529600,22dfd210-acd0-430e-b4d4-dbc31415e8a1,3895121,232,19.021746408098476,878404953,3895121:22dfd210-acd0-430e-b4d4-dbc31415e8a1,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,0,633,5452862700,d3ca252e-b038-4198-b136-0c36063ef79d,3895113,232,17.87197915035579,868823559,3895113:d3ca252e-b038-4198-b136-0c36063ef79d,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,2,652,5454156600,039192ed-5aed-4e69-8e7e-9928c5c49b7b,3895113,232,17.87197915035579,868823559,3895113:039192ed-5aed-4e69-8e7e-9928c5c49b7b,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,0,634,5455279400,6735caf3-fc12-44cd-842d-99249e4e803e,3895113,232,17.87197915035579,868823559,3895113:6735caf3-fc12-44cd-842d-99249e4e803e,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,2,653,5456664700,444ec23c-e794-4af6-afd2-da112736b5ef,3895113,232,17.87197915035579,868823559,3895113:444ec23c-e794-4af6-afd2-da112736b5ef,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,2,654,5458084900,21f9d66b-f01b-4398-9db0-0028ffa78501,3895113,232,17.87197915035579,868823559,3895113:21f9d66b-f01b-4398-9db0-0028ffa78501,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,2,655,5459524500,1207e338-9cd8-4c32-b018-d794ab1f6f07,3895134,232,18.72514658069409,875933288,3895134:1207e338-9cd8-4c32-b018-d794ab1f6f07,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,0,635,5461007900,832d593f-b5f8-4691-98fa-d9d9f13685b7,3895086,232,18.996937795637397,878198214,3895086:832d593f-b5f8-4691-98fa-d9d9f13685b7,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,0,636,5461035500,1207e338-9cd8-4c32-b018-d794ab1f6f07__rev2,3895134,232,18.72514658069409,2875933288,3895134:1207e338-9cd8-4c32-b018-d794ab1f6f07,2,True
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,1,666,5462069500,f52a1065-c29f-4773-a29e-eb4ae86197b2,3895086,232,18.996937795637397,878198214,3895086:f52a1065-c29f-4773-a29e-eb4ae86197b2,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,1,667,5463449100,9d88e8a6-b03e-4292-83bd-f1cc62bae459,3895086,232,18.996937795637397,878198214,3895086:9d88e8a6-b03e-4292-83bd-f1cc62bae459,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,2,656,5464840900,3cea3b14-cd1c-4048-9e22-891601eb58d2,3895086,232,18.996937795637397,878198214,3895086:3cea3b14-cd1c-4048-9e22-891601eb58d2,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,2,657,5466120700,d91e6bd0-fcb3-48b1-b391-00510455eafa,3895086,232,18.996937795637397,878198214,3895086:d91e6bd0-fcb3-48b1-b391-00510455eafa,1,False
s4_s2sf12j2_high_frequency_kafka_rep1_20260612,kafka,sb-events-s4_s2sf12j2_high_frequency_kafka_rep1_20260612,1,668,5467593900,a6a1302d-c9d3-4955-a001-ef2a1c9dab1d,3895060,233,21.16603606168656,896274033,3895060:a6a1302d-c9d3-4955-a001-ef2a1c9dab1d,1,False
