event_id,client,t_target_ns,t_wake_ns,t_send_ns,t_after_produce_ns,wake_late_ms,produce_ms
bf8ecf65-adbc-42d1-99f7-c48a6ef2ec06,redis-py,1784866878356498809,1784866878357530465,1784866878357575423,1784866878357623216,1.031656,0.047793
67f9bdbc-8feb-49b2-b7fe-705375aac0db,redis-py,1784866878356498809,1784866878357815390,1784866878357827708,1784866878357835040,1.316581,0.007332
86a2db30-3020-4a3a-af2f-3b1d59b73adc,redis-py,1784866880356578812,1784866880358619546,1784866880358674129,1784866880358714661,2.040734,0.040532
da618d2e-27e6-47f5-ba91-a32d880fc3f3,redis-py,1784866881356618813,1784866881357650135,1784866881357694933,1784866881357730017,1.031322,0.035084
c6085c22-483f-4a4b-a3a7-27fbee22ae65,redis-py,1784866881356618813,1784866881357926717,1784866881357939497,1784866881357946778,1.307904,0.007281
5ecff428-f7e5-4098-a070-003bae61d520,redis-py,1784866881356618813,1784866881357995302,1784866881358004225,1784866881358010004,1.376489,0.005779
a6f33202-5449-458f-8473-9c4274528e11,redis-py,1784866883356698817,1784866883358736801,1784866883358791175,1784866883358831346,2.037984,0.040171
ce0cff7d-de0c-4e19-8496-2dd948d69413,redis-py,1784866884356738818,1784866884357771630,1784866884357818001,1784866884357854266,1.032812,0.036265
ebaf6e35-461e-411b-a4c6-bd8c8807ed4b,redis-py,1784866884356738818,1784866884358053810,1784866884358083907,1784866884358093842,1.314992,0.009935
9a40ee6a-81c2-48c1-b86d-7b611f1cbad9,redis-py,1784866885356778820,1784866885357812970,1784866885357859721,1784866885357895907,1.03415,0.036186
064b72e5-2907-4fec-ae0a-2108f5e8524f,redis-py,1784866885356778820,1784866885358123584,1784866885358137246,1784866885358145027,1.344764,0.007781
bf131dfc-aa54-477b-aa3a-fe427e0f5a4d,redis-py,1784866886356818821,1784866886357854024,1784866886357899173,1784866886357934376,1.035203,0.035203
24fa959e-ad78-4dfb-9cf7-ff352947271c,redis-py,1784866888356898825,1784866888358935474,1784866888358988866,1784866888359028776,2.036649,0.03991
03f103fa-f1fc-463e-87d9-cd3db62d4291,redis-py,1784866888356898825,1784866888359285609,1784866888359298870,1784866888359306912,2.386784,0.008042
da6d72e8-314a-4232-892f-7f2b7aa233da,redis-py,1784866888356898825,1784866888359356337,1784866888359366292,1784866888359371760,2.457512,0.005468
87c20b3f-2fe3-4696-b387-5997a79262eb,redis-py,1784866890356978828,1784866890359013357,1784866890359087881,1784866890359125919,2.034529,0.038038
ce148b24-1185-48a7-bc22-d593e8115f3c,redis-py,1784866890356978828,1784866890359363161,1784866890359375760,1784866890359384223,2.384333,0.008463
f2148745-955f-4ae6-99fc-7eea72344f5c,redis-py,1784866891357018829,1784866891358052505,1784866891358118705,1784866891358154700,1.033676,0.035995
914c3940-48b4-4246-bd08-2b34e8349649,redis-py,1784866892357058831,1784866892358088609,1784866892358133177,1784866892358174260,1.029778,0.041083
87666b3c-fae0-4ec8-a71d-c2d3be7beb84,redis-py,1784866909357738858,1784866909374792423,1784866909374868089,1784866909374921310,17.053565,0.053221
351f7fc6-14b7-46ba-9fb9-04f41961ded3,redis-py,1784866910357778860,1784866910358803985,1784866910358860902,1784866910358904389,1.025125,0.043487
fdc51a4b-28c8-4fce-84e7-171fe7b1d4b6,redis-py,1784866910357778860,1784866910359166970,1784866910359180610,1784866910359189974,1.38811,0.009364
96bd8297-91b0-47fc-a7b2-2c433ec2e694,redis-py,1784866911357818861,1784866911358855541,1784866911358901561,1784866911358937787,1.03668,0.036226
8d0349fb-568c-440c-9069-42adbf1f9c3a,redis-py,1784866911357818861,1784866911359171473,1784866911359184443,1784866911359192655,1.352612,0.008212
47018dac-e300-4c82-be64-a8bc5b624fe0,redis-py,1784866913357898865,1784866913359934821,1784866913359987190,1784866913360025309,2.035956,0.038119
e3fd3a05-da3c-47a0-a92c-2719348c579e,redis-py,1784866913357898865,1784866913360275221,1784866913360287729,1784866913360295040,2.376356,0.007311
6a0f8b8e-4e1b-42ee-b523-30b9a57b096e,redis-py,1784866914357938866,1784866914358969767,1784866914359012652,1784866914359047415,1.030901,0.034763
439b5ce9-bc81-47ba-8976-7bcd6b7de738,redis-py,1784866916358018869,1784866916360052620,1784866916360125201,1784866916360170790,2.033751,0.045589
65bd167c-af9e-4117-a832-2bd3eab41c47,redis-py,1784866916358018869,1784866916360381571,1784866916360393029,1784866916360400140,2.362702,0.007111
d626a450-651a-452f-8bd2-40bd73e5570f,redis-py,1784866917358058871,1784866917359088578,1784866917359133146,1784866917359173698,1.029707,0.040552
437f9130-077f-43ac-81f2-d1c218161259,redis-py,1784866918358098873,1784866918359131433,1784866918359183702,1784866918359221279,1.03256,0.037577
def5f329-5561-402c-a454-962f20833a5e,redis-py,1784866918358098873,1784866918359408746,1784866918359420503,1784866918359427505,1.309873,0.007002
842b2425-b726-4944-88b7-6e59c5144f28,redis-py,1784866919358138874,1784866919359176754,1784866919359219329,1784866919359255304,1.03788,0.035975
df30aec4-f392-4ae8-8617-ebfbcfafc297,redis-py,1784866920358178876,1784866920359211003,1784866920359255271,1784866920359289954,1.032127,0.034683
47099e16-f149-4698-ab0f-18dd33415330,redis-py,1784866920358178876,1784866920359473343,1784866920359485342,1784866920359493344,1.294467,0.008002
36a42e6a-c56b-4d28-9ed5-75fef386b165,redis-py,1784866921358218877,1784866921359250293,1784866921359297155,1784866921359333441,1.031416,0.036286
b7b039ca-bac1-4467-af8e-0fd8796bb6c9,redis-py,1784866922358258879,1784866922359292499,1784866922359335836,1784866922359371590,1.03362,0.035754
5ba85175-4aee-426a-bece-2a16c73e89b7,redis-py,1784866922358258879,1784866922359552045,1784866922359565847,1784866922359573468,1.293166,0.007621
65416e96-ab82-45f6-83ec-f23beb6e7403,redis-py,1784866935358778900,1784866935371820876,1784866935371880927,1784866935371921008,13.041976,0.040081
253d7c12-c293-456e-b02f-30065daeb31a,redis-py,1784866936358818901,1784866936359847369,1784866936359903794,1784866936359941772,1.028468,0.037978
ef8e2d33-6773-4093-9d0c-aa253f6492c6,redis-py,1784866936358818901,1784866936360196531,1784866936360209231,1784866936360217113,1.37763,0.007882
7c9e8cf2-07c3-471b-8da6-681419a22208,redis-py,1784866938358898905,1784866938360937383,1784866938360990375,1784866938361028703,2.038478,0.038328
a84cf4b4-83d9-478a-aa80-3a0eae44c904,redis-py,1784866940358978908,1784866940361014351,1784866940361088494,1784866940361128495,2.035443,0.040001
1ea7e806-c0fc-48a8-829a-af9ea7b3aa73,redis-py,1784866940358978908,1784866940361351946,1784866940361364585,1784866940361372668,2.373038,0.008083
e8cfafef-37c7-4e00-be7f-4bee056a1e72,redis-py,1784866944359138914,1784866944363180874,1784866944363239254,1784866944363279916,4.04196,0.040662
2a4589ee-8a60-4838-bb5f-949f057a46be,redis-py,1784866945359178916,1784866945360204943,1784866945360250753,1784866945360287229,1.026027,0.036476
fe0f397f-f5e0-4759-9e45-af76f196daa7,redis-py,1784866945359178916,1784866945360482096,1784866945360494195,1784866945360501617,1.30318,0.007422
c5a4b0aa-b03e-4e82-a80a-ea91e7ecf394,redis-py,1784866946359218917,1784866946360250023,1784866946360294831,1784866946360331067,1.031106,0.036236
6c237c16-6750-4dc1-9995-bd07debf26c1,redis-py,1784866947359258919,1784866947360286346,1784866947360332776,1784866947360369522,1.027427,0.036746
587dfd13-6676-4362-a28f-be1edea9a6c6,redis-py,1784866947359258919,1784866947360563619,1784866947360576038,1784866947360583199,1.3047,0.007161
5f38e18f-86ae-43b3-a606-39c39db57cee,redis-py,1784866948359298921,1784866948360332816,1784866948360375261,1784866948360410425,1.033895,0.035164
4d769c60-6b01-42c7-ba36-1565e549eae8,redis-py,1784866949359338922,1784866949360370300,1784866949360416059,1784866949360453016,1.031378,0.036957
c241d9b6-58dd-4ea2-8b5e-16e7aef4e822,redis-py,1784866949359338922,1784866949360645259,1784866949360657067,1784866949360664328,1.306337,0.007261
f1de8ed7-dd06-4972-8198-fc3268ff24cf,redis-py,1784866950359378924,1784866950360410687,1784866950360455506,1784866950360492823,1.031763,0.037317
a8d82eb3-1443-4b6d-b31d-5118f044f4bc,redis-py,1784866950359378924,1784866950360686648,1784866950360697885,1784866950360704887,1.307724,0.007002
0376753a-5e29-4cd4-a4d7-008663a3ef13,redis-py,1784866951359418925,1784866951360453390,1784866951360498239,1784866951360533663,1.034465,0.035424
d8fa0a0f-dbd5-4d56-849d-e542d0f4c863,redis-py,1784866952359458927,1784866952360491128,1784866952360538100,1784866952360575757,1.032201,0.037657
4365972f-a6eb-41f4-8405-84a44f9c3f15,redis-py,1784866952359458927,1784866952360766769,1784866952360778817,1784866952360785838,1.307842,0.007021
e9349458-19c1-433d-a74b-514a898592ca,redis-py,1784866953359498929,1784866953360530220,1784866953360574497,1784866953360610422,1.031291,0.035925
05cd20fa-12bd-4596-bee5-f161b155bfcc,redis-py,1784866956359618933,1784866956362660572,1784866956362734955,1784866956362787015,3.041639,0.05206
c5f54ab2-8a92-40ea-8281-2ef5c18edb30,redis-py,1784866956359618933,1784866956363051388,1784866956363090849,1784866956363103187,3.432455,0.012338
edee64bb-b610-4ca3-ae10-9c2b105e12c6,redis-py,1784866956359618933,1784866956363175287,1784866956363185743,1784866956363192744,3.556354,0.007001
2b9c84e1-253a-4b23-ade6-906d178e7dbf,redis-py,1784866957359658935,1784866957360692990,1784866957360737748,1784866957360772902,1.034055,0.035154
f37a2ea2-ffd2-4be1-ae29-4d6fcdaa75c8,redis-py,1784866957359658935,1784866957360972356,1784866957360984074,1784866957360991186,1.313421,0.007112
28947f12-5bda-4d7a-8819-ae670f2b2ca1,redis-py,1784866957359658935,1784866957361041452,1784866957361051136,1784866957361056424,1.382517,0.005288
bd1d1124-a984-42f1-b66b-28b07f32153e,redis-py,1784866957359658935,1784866957361124348,1784866957361133732,1784866957361139231,1.465413,0.005499
6db048b0-fb35-4772-b8a4-385ff5d3bf54,redis-py,1784866957359658935,1784866957361183539,1784866957361191161,1784866957361195407,1.524604,0.004246
e4c17700-43bb-43a3-ac49-f13944a9566e,redis-py,1784866957359658935,1784866957361226344,1784866957361232884,1784866957362053617,1.567409,0.820733
72e045c1-5699-46b1-b609-47e88ca8b9c6,redis-py,1784866968360098953,1784866968371134670,1784866968371198246,1784866968371240470,11.035717,0.042224
cbdba06b-9e29-414c-bc4f-9580fbb9f441,redis-py,1784866970360178956,1784866970362213353,1784866970362278723,1784866970362323301,2.034397,0.044578
2526c2b2-3b7c-436a-b75d-14c0e76b7337,redis-py,1784866970360178956,1784866970362556667,1784866970362569367,1784866970362576968,2.377711,0.007601
a08bd5e4-b884-40a9-99e7-2e6ec11c9468,redis-py,1784866972360258959,1784866972362290837,1784866972362345360,1784866972362384890,2.031878,0.03953
6a9dcea1-2952-4c3a-98e4-4c6c65274736,redis-py,1784866972360258959,1784866972362606248,1784866972362618877,1784866972362625828,2.347289,0.006951
b4b06f9a-98a5-44e6-ba3e-b31d9951b125,redis-py,1784866972360258959,1784866972362672500,1784866972362681153,1784866972362686571,2.413541,0.005418
97be3159-7459-47e2-a9a3-236c8c402e2e,redis-py,1784866973360298961,1784866973361328992,1784866973361375793,1784866973361412790,1.030031,0.036997
c3323881-9112-4b7d-b3cf-06062fcb5902,redis-py,1784866973360298961,1784866973361604773,1784866973361616271,1784866973361623272,1.305812,0.007001
6aa04e2b-f226-4e4c-84a1-6438d188c9a6,redis-py,1784866975360378964,1784866975362415268,1784866975362468329,1784866975362508571,2.036304,0.040242
c7d7a1e8-0f1a-4674-8818-e29ff292795b,redis-py,1784866976360418965,1784866976361451336,1784866976361493911,1784866976361528253,1.032371,0.034342
97d8e43c-7f14-4447-ae06-290765162250,redis-py,1784866976360418965,1784866976361717272,1784866976361729590,1784866976361736971,1.298307,0.007381
c8ff62dc-59ef-4080-baee-5f6217dbc1bb,redis-py,1784866976360418965,1784866976361783342,1784866976361792016,1784866976361797184,1.364377,0.005168
b248d17d-7408-44b7-80ac-950b87e98a57,redis-py,1784866976360418965,1784866976361832377,1784866976361839879,1784866976361844285,1.413412,0.004406
ed61d850-a665-4e5e-a9b4-fa4860cd73a9,redis-py,1784866977360458967,1784866977361490483,1784866977361532548,1784866977361565768,1.031516,0.03322
c9f142b4-0f18-423c-9272-741f44713316,redis-py,1784866977360458967,1784866977361760175,1784866977361771092,1784866977361778524,1.301208,0.007432
be1bdcf2-142d-411b-ba28-d6c2499bbd28,redis-py,1784866977360458967,1784866977361825014,1784866977361833197,1784866977361838535,1.366047,0.005338
b45e1a89-6f3c-4d8f-ad6c-9deb82845628,redis-py,1784866977360458967,1784866977361874620,1784866977361881961,1784866977361886589,1.415653,0.004628
db789b2b-870f-4716-b452-e54958307050,redis-py,1784866977360458967,1784866977361916914,1784866977361923555,1784866977361927521,1.457947,0.003966
0e3ede14-3ebc-41c2-a975-1d49d5de4bb2,redis-py,1784866978360498969,1784866978361532619,1784866978361578830,1784866978361614103,1.03365,0.035273
0e7d8edf-fcfa-4072-b346-cbca8880cbc6,redis-py,1784866978360498969,1784866978361813017,1784866978361824735,1784866978361831846,1.314048,0.007111
f10a1738-f05c-41c3-bb31-199f77d1efe5,redis-py,1784866978360498969,1784866978361877165,1784866978361885809,1784866978361890886,1.378196,0.005077
ba8994b3-43e5-4898-9f47-3d747cc8a03e,redis-py,1784866979360538970,1784866979361575833,1784866979361619549,1784866979361657878,1.036863,0.038329
53f544f0-0701-4acc-8950-50e2edc7b679,redis-py,1784866979360538970,1784866979361849430,1784866979361860888,1784866979361867829,1.31046,0.006941
2fa0470b-b096-4e0f-8f7e-5c3bdc27abbd,redis-py,1784866982360658975,1784866982363697202,1784866982363752396,1784866982363794651,3.038227,0.042255
eb426907-87c9-419e-8ee6-0ed8b6b740e4,redis-py,1784866983360698977,1784866983361724504,1784866983361769572,1784866983361805417,1.025527,0.035845
5ba62c14-0531-4810-8b10-81c900dabc24,redis-py,1784866990360978988,1784866990368018284,1784866990368101140,1784866990368139970,7.039296,0.03883
c1a39259-85ef-4ad6-a099-74dca9a15d3d,redis-py,1784866993361098993,1784866993364134961,1784866993364195634,1784866993364237177,3.035968,0.041543
4720aca0-dc33-4b91-bf79-28e5d02a9823,redis-py,1784866999361339002,1784866999367374850,1784866999367432798,1784866999367476695,6.035848,0.043897
8343a3d7-f2a3-4b5f-8a66-ee83553e0b14,redis-py,1784867000361379004,1784867000362402587,1784867000362443810,1784867000362479104,1.023583,0.035294
d684e5e4-ee5a-4a7a-8013-d787ae77e932,redis-py,1784867000361379004,1784867000362665608,1784867000362677978,1784867000362685940,1.286604,0.007962
8861d98d-8203-4cf2-a8cd-292630b66f01,redis-py,1784867000361379004,1784867000362734504,1784867000362743397,1784867000362748635,1.3555,0.005238
5e363256-e968-42b8-b91a-ff98b9978997,redis-py,1784867001361419005,1784867001362447564,1784867001362493705,1784867001362533666,1.028559,0.039961
ceca0c62-9a68-4003-a66f-6408d2996153,redis-py,1784867001361419005,1784867001362729906,1784867001362742064,1784867001362750847,1.310901,0.008783
2e82cdf4-082a-4d1e-9590-c48cd417ba08,redis-py,1784867002361459007,1784867002362492253,1784867002362536301,1784867002362573177,1.033246,0.036876
6bc4c8b2-62da-473a-b751-2a43ebdc54fb,redis-py,1784867002361459007,1784867002362765330,1784867002362776797,1784867002362783938,1.306323,0.007141
4522c929-1571-459e-b17b-c2ab5a6247a2,redis-py,1784867002361459007,1784867002362828958,1784867002362837991,1784867002362843329,1.369951,0.005338
06d8c140-613c-415f-897a-9ff64cf3c9e4,redis-py,1784867004361539010,1784867004363574796,1784867004363632043,1784867004363673196,2.035786,0.041153
a10f0ac6-c79a-4bb1-b6a3-6a425336db0b,redis-py,1784867006361619013,1784867006363656830,1784867006363708759,1784867006363748630,2.037817,0.039871
e513158e-b9e9-40d0-a11f-a77b226a2fdf,redis-py,1784867006361619013,1784867006363970969,1784867006363983539,1784867006363991201,2.351956,0.007662
61823ed4-1479-4890-b776-23c242285441,redis-py,1784867008361699017,1784867008363735480,1784867008363789422,1784867008363829463,2.036463,0.040041
df1c3c1b-e9a2-4e50-a24b-0789cd2a61bd,redis-py,1784867009361739018,1784867009362771517,1784867009362817247,1784867009362852561,1.032499,0.035314
16f50eaa-bf9a-435a-869e-b4b94d90aef3,redis-py,1784867009361739018,1784867009363042782,1784867009363054930,1784867009363085297,1.303764,0.030367
5bc87cbd-db36-4bd5-a4d7-c07ed5435238,redis-py,1784867009361739018,1784867009363139439,1784867009363149524,1784867009363155474,1.400421,0.00595
1bedfa64-1d37-4506-aa21-4945f199f31e,redis-py,1784867010361779020,1784867010362811389,1784867010362856497,1784867010362893674,1.032369,0.037177
929a1602-3f39-4a54-810e-a0a90e250ff3,redis-py,1784867010361779020,1784867010363114051,1784867010363127501,1784867010363137105,1.335031,0.009604
5cbd0c3c-0bbf-4858-9d74-0206232f9fca,redis-py,1784867010361779020,1784867010363196196,1784867010363206251,1784867010363211910,1.417176,0.005659
4d521520-8fe2-4624-a9ba-edbd457751d2,redis-py,1784867013361899025,1784867013364932315,1784867013364987018,1784867013365024695,3.03329,0.037677
d5d8d151-674a-421d-8a54-7f334aa9777f,redis-py,1784867013361899025,1784867013365281858,1784867013365294597,1784867013365302559,3.382833,0.007962
e5697ff1-eca1-4a24-aae7-62ba05de1074,redis-py,1784867014361939026,1784867014362971771,1784867014363016610,1784867014363054037,1.032745,0.037427
9bd995e3-84c3-4035-856f-bdba64f40d06,redis-py,1784867014361939026,1784867014363274363,1784867014363287082,1784867014363295205,1.335337,0.008123
2710caf5-de6e-4803-a75f-13924c689eff,redis-py,1784867016362019029,1784867016364052725,1784867016364132056,1784867016364177386,2.033696,0.04533
67ca4c48-ec9b-4c45-9485-ae00f0ffa467,redis-py,1784867016362019029,1784867016364399354,1784867016364411333,1784867016364418754,2.380325,0.007421
a736895f-1c77-494e-8f8e-502d082d0ca0,redis-py,1784867018362099033,1784867018364136057,1784867018364193785,1784867018364234438,2.037024,0.040653
38175d9c-de79-4c30-bc4c-b0d7f7fe5980,redis-py,1784867018362099033,1784867018364455545,1784867018364467384,1784867018364474244,2.356512,0.00686
74620976-1608-4f8c-a5de-b1e3dd833aef,redis-py,1784867018362099033,1784867018364521225,1784867018364530399,1784867018364536308,2.422192,0.005909
66be2bd8-927e-4312-a10f-c69ce778c754,redis-py,1784867020362179036,1784867020364213710,1784867020364266201,1784867020364305210,2.034674,0.039009
6b911dbc-6b25-422a-b5d3-7dd506d777c1,redis-py,1784867020362179036,1784867020364522952,1784867020364534430,1784867020364541591,2.343916,0.007161
d4d24445-4bb1-4715-80a1-3c1353151ad2,redis-py,1784867040362979068,1784867040365760911,1784867040365821703,1784867040365864589,2.781843,0.042886
2900d6b5-9ef2-4be9-8129-124eb12ff304,redis-py,1784867041363019069,1784867041364058962,1784867041364127947,1784867041364174318,1.039893,0.046371
597b2297-7c29-49fa-916d-9e9f63b33be6,redis-py,1784867041363019069,1784867041364397178,1784867041364409366,1784867041364417238,1.378109,0.007872
ea1bffd4-e71c-4f22-8834-874fab8dfc4f,redis-py,1784867042363059071,1784867042364096211,1784867042364140158,1784867042364179878,1.03714,0.03972
913157ab-1e10-4a00-8776-05d02d9dccea,redis-py,1784867044363139074,1784867044365188976,1784867044365243068,1784867044365281617,2.049902,0.038549
bbf1e609-60cb-4dcb-bd23-9ac34721002d,redis-py,1784867044363139074,1784867044365504037,1784867044365516155,1784867044365523316,2.364963,0.007161
a03fb700-b6fc-41b3-8cc3-cc8d0ab25b50,redis-py,1784867045363179076,1784867045364211984,1784867045364255961,1784867045364289142,1.032908,0.033181
0e89f84c-3893-44a1-8e90-35ad8cd4e274,redis-py,1784867046363219077,1784867046364254320,1784867046364294862,1784867046364329575,1.035243,0.034713
1dcf02eb-a16c-4fdd-807b-6578767dcde6,redis-py,1784867046363219077,1784867046364503640,1784867046364514748,1784867046364524022,1.284563,0.009274
4bbfa33a-6196-4d90-b3d7-378353d1a5bf,redis-py,1784867046363219077,1784867046364570332,1784867046364578434,1784867046364583622,1.351255,0.005188
0d6fb29c-0f27-4915-adc6-b147b114a211,redis-py,1784867047363259079,1784867047364298457,1784867047364342454,1784867047364377117,1.039378,0.034663
47df7d7c-b0ee-4556-84b0-cf8d559b3d46,redis-py,1784867047363259079,1784867047364562661,1784867047364573938,1784867047364580718,1.303582,0.00678
62aa8f50-6358-4415-9cb0-f8b81c7178a9,redis-py,1784867048363299081,1784867048364337768,1784867048364383618,1784867048364421626,1.038687,0.038008
1899ac70-f6a1-4518-aca7-c464e4ef3b58,redis-py,1784867048363299081,1784867048364616104,1784867048364628593,1784867048364636154,1.317023,0.007561
1d789953-bbff-429f-8065-cc2ce1765444,redis-py,1784867048363299081,1784867048364682555,1784867048364691759,1784867048364697608,1.383474,0.005849
580e89d7-b7d7-4fc1-a667-4ecf187c2534,redis-py,1784867051363419085,1784867051366463634,1784867051366516895,1784867051366556335,3.044549,0.03944
02653ad5-13a2-4bbe-a624-f1b6eebde0b5,redis-py,1784867051363419085,1784867051366779636,1784867051366792035,1784867051366799186,3.360551,0.007151
ddce2c99-b9aa-4b00-a4e2-733e446ea69f,redis-py,1784867051363419085,1784867051366845397,1784867051366854430,1784867051366860079,3.426312,0.005649
2d4f5aa2-50a7-441f-9e21-8af732fbff55,redis-py,1784867053363499089,1784867053365528353,1784867053365577598,1784867053365613372,2.029264,0.035774
d23d9dca-6443-465b-990a-5f727f37fb4d,redis-py,1784867053363499089,1784867053365817604,1784867053365828661,1784867053365835421,2.318515,0.00676
da740118-c2d3-48d1-ba3d-e86632ea06db,redis-py,1784867053363499089,1784867053365879428,1784867053365887781,1784867053365892588,2.380339,0.004807
34d82d40-22e7-4f4d-b3d0-5f9a88860924,redis-py,1784867053363499089,1784867053365926270,1784867053365933360,1784867053365937227,2.427181,0.003867
780261b4-a187-46bb-8369-6c70391fa578,redis-py,1784867054363539090,1784867054364574154,1784867054364616118,1784867054364650130,1.035064,0.034012
5583139b-aaef-4d91-bbb9-08100da01eed,redis-py,1784867054363539090,1784867054364840150,1784867054364851427,1784867054364858037,1.30106,0.00661
85de58e9-2b57-44f2-bd15-43c8614785e7,redis-py,1784867056363619093,1784867056365655236,1784867056365703239,1784867056365738053,2.036143,0.034814
aadb06a8-0a17-4549-9719-2ceb370973e3,redis-py,1784867056363619093,1784867056365934622,1784867056365945109,1784867056365951278,2.315529,0.006169
a5b88451-ad44-4809-a52a-f2cce2822d77,redis-py,1784867059363739098,1784867059366775515,1784867059366824730,1784867059366861166,3.036417,0.036436
792dbee9-5755-449b-9dd8-fdfab7f99ccd,redis-py,1784867060363779100,1784867060364812289,1784867060364855855,1784867060364891129,1.033189,0.035274
16625b7e-c911-4dbb-bd7b-b772e039684e,redis-py,1784867060363779100,1784867060365097504,1784867060365110052,1784867060365117334,1.318404,0.007282
a063c968-204d-444d-ba8e-b8defaed5422,redis-py,1784867063363899105,1784867063366938550,1784867063366995437,1784867063367036460,3.039445,0.041023
ba29c511-5821-4bd5-9891-5b1eeabd18d0,redis-py,1784867064363939106,1784867064364974180,1784867064365017737,1784867064365053652,1.035074,0.035915
f06ec916-de24-4b51-9778-0f0264c35cca,redis-py,1784867064363939106,1784867064365261929,1784867064365274118,1784867064365282021,1.322823,0.007903
9719df55-b7b8-4c59-8bff-7836593b60db,redis-py,1784867071364219117,1784867071371267516,1784867071371327067,1784867071371369652,7.048399,0.042585
570d413f-e9ef-4233-be62-293f256249c7,redis-py,1784867072364259119,1784867072365286257,1784867072365326139,1784867072365367672,1.027138,0.041533
5b787a90-5908-442c-948c-798530d53b46,redis-py,1784867072364259119,1784867072365563281,1784867072365575549,1784867072365583902,1.304162,0.008353
b15b063c-fba0-4b35-93e3-12c1ab5450b3,redis-py,1784867077364459127,1784867077369507577,1784867077369567057,1784867077369611535,5.04845,0.044478
4866a692-7e59-4811-a95d-c7173eeb85fe,redis-py,1784867079364539130,1784867079366574613,1784867079366631068,1784867079366671431,2.035483,0.040363
9b6cc51b-41c3-44f2-b430-c1cdea81a90b,redis-py,1784867079364539130,1784867079366901182,1784867079366913420,1784867079366920841,2.362052,0.007421
9d7289ce-6be1-4143-a8b3-500601193388,redis-py,1784867079364539130,1784867079366966861,1784867079366975284,1784867079366980913,2.427731,0.005629
a0cfcf0d-f03d-46ec-8dcc-194639d0c715,redis-py,1784867080364579132,1784867080365621899,1784867080365666257,1784867080365704916,1.042767,0.038659
4b21d046-f779-4e7c-99c5-f2eee961332c,redis-py,1784867080364579132,1784867080365900895,1784867080365913124,1784867080365920285,1.321763,0.007161
f9bff61d-0d29-4680-ac6c-4a1f22f13c91,redis-py,1784867081364619133,1784867081365655925,1784867081365699692,1784867081365735296,1.036792,0.035604
9d5a3faa-7ecb-4013-ba26-df5791af290b,redis-py,1784867081364619133,1784867081365928321,1784867081365940569,1784867081365947520,1.309188,0.006951
