event_id,client,t_target_ns,t_wake_ns,t_send_ns,t_after_produce_ns,wake_late_ms,produce_ms
69bb4fa7-f177-49a8-9b19-7c01cd9d9a9c,redis-py,1784865834963526535,1784865834963791790,1784865834963815465,1784865834964155755,0.265255,0.34029
9790a466-9c56-42aa-96aa-a9ad1a6f8811,redis-py,1784865834963526535,1784865834964220023,1784865834964233123,1784865834964514884,0.693488,0.281761
c6762724-3ad0-4ed1-b232-7f32ac192ec6,redis-py,1784865834963526535,1784865834964570638,1784865834964582536,1784865834964903757,1.044103,0.321221
ba22283a-c920-448c-804e-3737cccd9fff,redis-py,1784865834963526535,1784865834964958060,1784865834964968026,1784865834965200070,1.431525,0.232044
9a50295b-7f7a-449c-9ef3-87e60467e8e1,redis-py,1784865834963526535,1784865834965253441,1784865834965263837,1784865834966082517,1.726906,0.81868
17c0df03-219a-4603-befe-8cd2f58d6d47,redis-py,1784865835963566536,1784865835964611732,1784865835964659816,1784865835964699006,1.045196,0.03919
6c4c62f2-7d95-4094-a714-50c0161ee2e6,redis-py,1784865835963566536,1784865835964902086,1784865835964914254,1784865835964921265,1.33555,0.007011
15bf07b2-c5b7-4074-8693-1d9e4a5b7153,redis-py,1784865837963646539,1784865837965690265,1784865837965746971,1784865837965787513,2.043726,0.040542
3c689040-9b59-4fad-8456-48b2ec8a2058,redis-py,1784865837963646539,1784865837966016863,1784865837966030214,1784865837966037876,2.370324,0.007662
88661240-834a-430d-8629-b37b64dbcddc,redis-py,1784865838963686541,1784865838964722544,1784865838964768676,1784865838964805542,1.036003,0.036866
98e575e4-0886-40e5-96a8-9c9f857ebcc1,redis-py,1784865840963766544,1784865840965810830,1784865840965864923,1784865840965906266,2.044286,0.041343
f019df08-0da5-48d9-a838-1da35f369c3c,redis-py,1784865840963766544,1784865840966158732,1784865840966171331,1784865840966179373,2.392188,0.008042
1d75ee1b-f1e8-43ab-a31d-cc0805acd5e2,redis-py,1784865842963846547,1784865842965102239,1784865842965162081,1784865842965201491,1.255692,0.03941
8f1fbe41-034b-43eb-9585-edbb0aadb7ba,redis-py,1784865843963886549,1784865843964922047,1784865843964969048,1784865843965007016,1.035498,0.037968
4127d02c-6da9-47dc-b26f-40da7d121a92,redis-py,1784865843963886549,1784865843965225389,1784865843965237478,1784865843965245310,1.33884,0.007832
585a8685-12a2-418f-91a6-4d2a02ad8430,redis-py,1784865846964006554,1784865846966102160,1784865846966162683,1784865846966201292,2.095606,0.038609
54f1c83c-f7c4-4413-8a2a-69aaac9bec05,redis-py,1784865847964046555,1784865847964102990,1784865847964157553,1784865847964195561,0.056435,0.038008
50fa5c47-ce69-41d3-bf4a-29b4f86d02fd,redis-py,1784865847964046555,1784865847964399312,1784865847964411381,1784865847964418361,0.352757,0.00698
93753357-15d4-4424-9899-669adf6f34ea,redis-py,1784865848964086557,1784865848965131186,1784865848965184507,1784865848965223065,1.044629,0.038558
bf8ecf65-adbc-42d1-99f7-c48a6ef2ec06,redis-py,1784865849964126559,1784865849965169610,1784865849965217613,1784865849965255271,1.043051,0.037658
67f9bdbc-8feb-49b2-b7fe-705375aac0db,redis-py,1784865849964126559,1784865849965456769,1784865849965468437,1784865849965475718,1.33021,0.007281
86a2db30-3020-4a3a-af2f-3b1d59b73adc,redis-py,1784865851964206562,1784865851965861121,1784865851965920632,1784865851965961494,1.654559,0.040862
da618d2e-27e6-47f5-ba91-a32d880fc3f3,redis-py,1784865852964246563,1784865852965274585,1784865852965316119,1784865852965352514,1.028022,0.036395
c6085c22-483f-4a4b-a3a7-27fbee22ae65,redis-py,1784865852964246563,1784865852965533210,1784865852965544578,1784865852965551288,1.286647,0.00671
5ecff428-f7e5-4098-a070-003bae61d520,redis-py,1784865852964246563,1784865852965596937,1784865852965605460,1784865852965610478,1.350374,0.005018
a6f33202-5449-458f-8473-9c4274528e11,redis-py,1784865854964326567,1784865854966362739,1784865854966413437,1784865854966448701,2.036172,0.035264
ce0cff7d-de0c-4e19-8496-2dd948d69413,redis-py,1784865855964366568,1784865855965395151,1784865855965438927,1784865855965473610,1.028583,0.034683
ebaf6e35-461e-411b-a4c6-bd8c8807ed4b,redis-py,1784865855964366568,1784865855965658543,1784865855965669510,1784865855965676371,1.291975,0.006861
9a40ee6a-81c2-48c1-b86d-7b611f1cbad9,redis-py,1784865856964406570,1784865856965437179,1784865856965477681,1784865856965511963,1.030609,0.034282
064b72e5-2907-4fec-ae0a-2108f5e8524f,redis-py,1784865856964406570,1784865856965692479,1784865856965704907,1784865856965712129,1.285909,0.007222
