event_id,client,t_target_ns,t_wake_ns,t_send_ns,t_after_produce_ns,wake_late_ms,produce_ms
d8fa0a0f-dbd5-4d56-849d-e542d0f4c863,redis-py,1784867553829976060,1784867553831009529,1784867553831055759,1784867553831106526,1.033469,0.050767
4365972f-a6eb-41f4-8405-84a44f9c3f15,redis-py,1784867553829976060,1784867553831309706,1784867553831322587,1784867553831331149,1.333646,0.008562
e9349458-19c1-433d-a74b-514a898592ca,redis-py,1784867554830016062,1784867554831052110,1784867554831116938,1784867554831157311,1.036048,0.040373
05cd20fa-12bd-4596-bee5-f161b155bfcc,redis-py,1784867557830136066,1784867557833182789,1784867557833241188,1784867557833283232,3.046723,0.042044
c5f54ab2-8a92-40ea-8281-2ef5c18edb30,redis-py,1784867557830136066,1784867557833514995,1784867557833527365,1784867557833536679,3.378929,0.009314
edee64bb-b610-4ca3-ae10-9c2b105e12c6,redis-py,1784867557830136066,1784867557833584622,1784867557833593545,1784867557833598683,3.448556,0.005138
2b9c84e1-253a-4b23-ade6-906d178e7dbf,redis-py,1784867558830176068,1784867558831208027,1784867558831252395,1784867558831289972,1.031959,0.037577
f37a2ea2-ffd2-4be1-ae29-4d6fcdaa75c8,redis-py,1784867558830176068,1784867558831486693,1784867558831498822,1784867558831505972,1.310625,0.00715
28947f12-5bda-4d7a-8819-ae670f2b2ca1,redis-py,1784867558830176068,1784867558831551932,1784867558831561708,1784867558831566996,1.375864,0.005288
bd1d1124-a984-42f1-b66b-28b07f32153e,redis-py,1784867558830176068,1784867558831603572,1784867558831611323,1784867558831615930,1.427504,0.004607
6db048b0-fb35-4772-b8a4-385ff5d3bf54,redis-py,1784867558830176068,1784867558831647939,1784867558831654860,1784867558831658776,1.471871,0.003916
e4c17700-43bb-43a3-ac49-f13944a9566e,redis-py,1784867558830176068,1784867558831686999,1784867558831693509,1784867558832301457,1.510931,0.607948
72e045c1-5699-46b1-b609-47e88ca8b9c6,redis-py,1784867569830616086,1784867569841659411,1784867569841719333,1784867569841762770,11.043325,0.043437
cbdba06b-9e29-414c-bc4f-9580fbb9f441,redis-py,1784867571830696089,1784867571832734956,1784867571832802118,1784867571832846937,2.038867,0.044819
2526c2b2-3b7c-436a-b75d-14c0e76b7337,redis-py,1784867571830696089,1784867571833103448,1784867571833116949,1784867571833125502,2.407359,0.008553
a08bd5e4-b884-40a9-99e7-2e6ec11c9468,redis-py,1784867573830776092,1784867573832811287,1784867573832866561,1784867573832906782,2.035195,0.040221
6a9dcea1-2952-4c3a-98e4-4c6c65274736,redis-py,1784867573830776092,1784867573833151917,1784867573833163624,1784867573833170975,2.375825,0.007351
b4b06f9a-98a5-44e6-ba3e-b31d9951b125,redis-py,1784867573830776092,1784867573833219069,1784867573833228364,1784867573833234092,2.442977,0.005728
97be3159-7459-47e2-a9a3-236c8c402e2e,redis-py,1784867574830816094,1784867574831851866,1784867574831896685,1784867574831935654,1.035772,0.038969
c3323881-9112-4b7d-b3cf-06062fcb5902,redis-py,1784867574830816094,1784867574832154388,1784867574832166386,1784867574832173587,1.338294,0.007201
6aa04e2b-f226-4e4c-84a1-6438d188c9a6,redis-py,1784867576830896097,1784867576831716350,1784867576831769411,1784867576831811595,0.820253,0.042184
c7d7a1e8-0f1a-4674-8818-e29ff292795b,redis-py,1784867577830936098,1784867577831972402,1784867577832017270,1784867577832057682,1.036304,0.040412
97d8e43c-7f14-4447-ae06-290765162250,redis-py,1784867577830936098,1784867577832275994,1784867577832289546,1784867577832299100,1.339896,0.009554
c8ff62dc-59ef-4080-baee-5f6217dbc1bb,redis-py,1784867577830936098,1784867577832348285,1784867577832357399,1784867577832362868,1.412187,0.005469
b248d17d-7408-44b7-80ac-950b87e98a57,redis-py,1784867577830936098,1784867577832399393,1784867577832406784,1784867577832411191,1.463295,0.004407
ed61d850-a665-4e5e-a9b4-fa4860cd73a9,redis-py,1784867578830976100,1784867578832009570,1784867578832055229,1784867578832107318,1.03347,0.052089
c9f142b4-0f18-423c-9272-741f44713316,redis-py,1784867578830976100,1784867578832312853,1784867578832324690,1784867578832332342,1.336753,0.007652
be1bdcf2-142d-411b-ba28-d6c2499bbd28,redis-py,1784867578830976100,1784867578832379173,1784867578832388468,1784867578832394177,1.403073,0.005709
b45e1a89-6f3c-4d8f-ad6c-9deb82845628,redis-py,1784867578830976100,1784867578832432075,1784867578832439936,1784867578832444774,1.455975,0.004838
db789b2b-870f-4716-b452-e54958307050,redis-py,1784867578830976100,1784867578832478635,1784867578832485215,1784867578832489532,1.502535,0.004317
0e3ede14-3ebc-41c2-a975-1d49d5de4bb2,redis-py,1784867579831016102,1784867579832048837,1784867579832110521,1784867579832154017,1.032735,0.043496
0e7d8edf-fcfa-4072-b346-cbca8880cbc6,redis-py,1784867579831016102,1784867579832358269,1784867579832370668,1784867579832377599,1.342167,0.006931
f10a1738-f05c-41c3-bb31-199f77d1efe5,redis-py,1784867579831016102,1784867579832425141,1784867579832434105,1784867579832439513,1.409039,0.005408
ba8994b3-43e5-4898-9f47-3d747cc8a03e,redis-py,1784867580831056103,1784867580832085157,1784867580832133862,1784867580832175906,1.029054,0.042044
53f544f0-0701-4acc-8950-50e2edc7b679,redis-py,1784867580831056103,1784867580832377384,1784867580832389742,1784867580832397545,1.321281,0.007803
2fa0470b-b096-4e0f-8f7e-5c3bdc27abbd,redis-py,1784867583831176108,1784867583834217856,1784867583834274784,1784867583834317679,3.041748,0.042895
eb426907-87c9-419e-8ee6-0ed8b6b740e4,redis-py,1784867584831216110,1784867584832245304,1784867584832291775,1784867584832329633,1.029194,0.037858
5ba62c14-0531-4810-8b10-81c900dabc24,redis-py,1784867591831496121,1784867591838545724,1784867591838605334,1784867591838647590,7.049603,0.042256
c1a39259-85ef-4ad6-a099-74dca9a15d3d,redis-py,1784867594831616126,1784867594834664841,1784867594834722309,1784867594834766106,3.048715,0.043797
4720aca0-dc33-4b91-bf79-28e5d02a9823,redis-py,1784867600831856135,1784867600837906956,1784867600837962911,1784867600838005335,6.050821,0.042424
8343a3d7-f2a3-4b5f-8a66-ee83553e0b14,redis-py,1784867601831896137,1784867601832923173,1784867601832969093,1784867601833005379,1.027036,0.036286
d684e5e4-ee5a-4a7a-8013-d787ae77e932,redis-py,1784867601831896137,1784867601833217743,1784867601833230573,1784867601833238284,1.321606,0.007711
8861d98d-8203-4cf2-a8cd-292630b66f01,redis-py,1784867601831896137,1784867601833285827,1784867601833294911,1784867601833300229,1.38969,0.005318
5e363256-e968-42b8-b91a-ff98b9978997,redis-py,1784867602831936138,1784867602832972287,1784867602833015133,1784867602833052720,1.036149,0.037587
ceca0c62-9a68-4003-a66f-6408d2996153,redis-py,1784867602831936138,1784867602833269551,1784867602833281028,1784867602833288249,1.333413,0.007221
2e82cdf4-082a-4d1e-9590-c48cd417ba08,redis-py,1784867603831976140,1784867603833011434,1784867603833059557,1784867603833114121,1.035294,0.054564
6bc4c8b2-62da-473a-b751-2a43ebdc54fb,redis-py,1784867603831976140,1784867603833323180,1784867603833335289,1784867603833342610,1.34704,0.007321
4522c929-1571-459e-b17b-c2ab5a6247a2,redis-py,1784867603831976140,1784867603833389842,1784867603833399416,1784867603833405295,1.413702,0.005879
06d8c140-613c-415f-897a-9ff64cf3c9e4,redis-py,1784867605832056143,1784867605834100401,1784867605834160323,1784867605834200044,2.044258,0.039721
a10f0ac6-c79a-4bb1-b6a3-6a425336db0b,redis-py,1784867607832136146,1784867607834185737,1784867607834241481,1784867607834286319,2.049591,0.044838
e513158e-b9e9-40d0-a11f-a77b226a2fdf,redis-py,1784867607832136146,1784867607834518313,1784867607834533447,1784867607834545495,2.382167,0.012048
61823ed4-1479-4890-b776-23c242285441,redis-py,1784867609832216150,1784867609834261799,1784867609834314340,1784867609834353570,2.045649,0.03923
df1c3c1b-e9a2-4e50-a24b-0789cd2a61bd,redis-py,1784867610832256151,1784867610833288747,1784867610833332714,1784867610833370742,1.032596,0.038028
16f50eaa-bf9a-435a-869e-b4b94d90aef3,redis-py,1784867610832256151,1784867610833567172,1784867610833579671,1784867610833586993,1.311021,0.007322
5bc87cbd-db36-4bd5-a4d7-c07ed5435238,redis-py,1784867610832256151,1784867610833634214,1784867610833643288,1784867610833648696,1.378063,0.005408
1bedfa64-1d37-4506-aa21-4945f199f31e,redis-py,1784867611832296153,1784867611833330100,1784867611833378764,1784867611833418675,1.033947,0.039911
929a1602-3f39-4a54-810e-a0a90e250ff3,redis-py,1784867611832296153,1784867611833622636,1784867611833635286,1784867611833643168,1.326483,0.007882
5cbd0c3c-0bbf-4858-9d74-0206232f9fca,redis-py,1784867611832296153,1784867611833692984,1784867611833701607,1784867611833706995,1.396831,0.005388
4d521520-8fe2-4624-a9ba-edbd457751d2,redis-py,1784867614832416158,1784867614835469145,1784867614835531430,1784867614835583680,3.052987,0.05225
d5d8d151-674a-421d-8a54-7f334aa9777f,redis-py,1784867614832416158,1784867614835838649,1784867614835850557,1784867614835857808,3.422491,0.007251
e5697ff1-eca1-4a24-aae7-62ba05de1074,redis-py,1784867615832456159,1784867615833488567,1784867615833534136,1784867615833572915,1.032408,0.038779
9bd995e3-84c3-4035-856f-bdba64f40d06,redis-py,1784867615832456159,1784867615833775424,1784867615833787273,1784867615833794624,1.319265,0.007351
2710caf5-de6e-4803-a75f-13924c689eff,redis-py,1784867617832536162,1784867617834575004,1784867617834629588,1784867617834673745,2.038842,0.044157
67ca4c48-ec9b-4c45-9485-ae00f0ffa467,redis-py,1784867617832536162,1784867617834905789,1784867617834918719,1784867617834927823,2.369627,0.009104
a736895f-1c77-494e-8f8e-502d082d0ca0,redis-py,1784867619832616166,1784867619834655964,1784867619834713342,1784867619834757299,2.039798,0.043957
38175d9c-de79-4c30-bc4c-b0d7f7fe5980,redis-py,1784867619832616166,1784867619834986689,1784867619834998647,1784867619835006238,2.370523,0.007591
74620976-1608-4f8c-a5de-b1e3dd833aef,redis-py,1784867619832616166,1784867619835054422,1784867619835082995,1784867619835088875,2.438256,0.00588
66be2bd8-927e-4312-a10f-c69ce778c754,redis-py,1784867621832696169,1784867621834734431,1784867621834787912,1784867621834828964,2.038262,0.041052
6b911dbc-6b25-422a-b5d3-7dd506d777c1,redis-py,1784867621832696169,1784867621835054419,1784867621835087279,1784867621835095902,2.35825,0.008623
d4d24445-4bb1-4715-80a1-3c1353151ad2,redis-py,1784867641833496201,1784867641853536017,1784867641853598021,1784867641853640306,20.039816,0.042285
2900d6b5-9ef2-4be9-8129-124eb12ff304,redis-py,1784867642833536202,1784867642834558185,1784867642834614552,1784867642834656876,1.021983,0.042324
597b2297-7c29-49fa-916d-9e9f63b33be6,redis-py,1784867642833536202,1784867642834876642,1784867642834888399,1784867642834895620,1.34044,0.007221
ea1bffd4-e71c-4f22-8834-874fab8dfc4f,redis-py,1784867643833576204,1784867643834609770,1784867643834651804,1784867643834688840,1.033566,0.037036
913157ab-1e10-4a00-8776-05d02d9dccea,redis-py,1784867645833656207,1784867645835693326,1784867645835747509,1784867645835788471,2.037119,0.040962
bbf1e609-60cb-4dcb-bd23-9ac34721002d,redis-py,1784867645833656207,1784867645836013906,1784867645836025974,1784867645836033535,2.357699,0.007561
a03fb700-b6fc-41b3-8cc3-cc8d0ab25b50,redis-py,1784867646833696209,1784867646834727831,1784867646834773931,1784867646834811519,1.031622,0.037588
0e89f84c-3893-44a1-8e90-35ad8cd4e274,redis-py,1784867647833736210,1784867647834768522,1784867647834814904,1784867647834851249,1.032312,0.036345
1dcf02eb-a16c-4fdd-807b-6578767dcde6,redis-py,1784867647833736210,1784867647835051905,1784867647835082222,1784867647835092618,1.315695,0.010396
4bbfa33a-6196-4d90-b3d7-378353d1a5bf,redis-py,1784867647833736210,1784867647835156656,1784867647835165769,1784867647835171918,1.420446,0.006149
0d6fb29c-0f27-4915-adc6-b147b114a211,redis-py,1784867648833776212,1784867648834811975,1784867648834856142,1784867648834894350,1.035763,0.038208
47df7d7c-b0ee-4556-84b0-cf8d559b3d46,redis-py,1784867648833776212,1784867648835113695,1784867648835126705,1784867648835135157,1.337483,0.008452
62aa8f50-6358-4415-9cb0-f8b81c7178a9,redis-py,1784867649833816214,1784867649834853777,1784867649834898445,1784867649834938557,1.037563,0.040112
1899ac70-f6a1-4518-aca7-c464e4ef3b58,redis-py,1784867649833816214,1784867649835165213,1784867649835177412,1784867649835184763,1.348999,0.007351
1d789953-bbff-429f-8065-cc2ce1765444,redis-py,1784867649833816214,1784867649835233016,1784867649835242110,1784867649835247599,1.416802,0.005489
580e89d7-b7d7-4fc1-a667-4ecf187c2534,redis-py,1784867652833936218,1784867652836974026,1784867652837027067,1784867652837080207,3.037808,0.05314
02653ad5-13a2-4bbe-a624-f1b6eebde0b5,redis-py,1784867652833936218,1784867652837313383,1784867652837326173,1784867652837334035,3.377165,0.007862
ddce2c99-b9aa-4b00-a4e2-733e446ea69f,redis-py,1784867652833936218,1784867652837382208,1784867652837391693,1784867652837397502,3.44599,0.005809
2d4f5aa2-50a7-441f-9e21-8af732fbff55,redis-py,1784867654834016222,1784867654836054775,1784867654836123620,1784867654836167247,2.038553,0.043627
d23d9dca-6443-465b-990a-5f727f37fb4d,redis-py,1784867654834016222,1784867654836388865,1784867654836400202,1784867654836407313,2.372643,0.007111
da740118-c2d3-48d1-ba3d-e86632ea06db,redis-py,1784867654834016222,1784867654836452301,1784867654836460765,1784867654836466043,2.436079,0.005278
34d82d40-22e7-4f4d-b3d0-5f9a88860924,redis-py,1784867654834016222,1784867654836504562,1784867654836513025,1784867654836517782,2.48834,0.004757
780261b4-a187-46bb-8369-6c70391fa578,redis-py,1784867655834056223,1784867655835088388,1784867655835135260,1784867655835179217,1.032165,0.043957
5583139b-aaef-4d91-bbb9-08100da01eed,redis-py,1784867655834056223,1784867655835377759,1784867655835389638,1784867655835397600,1.321536,0.007962
85de58e9-2b57-44f2-bd15-43c8614785e7,redis-py,1784867657834136226,1784867657836173018,1784867657836227622,1784867657836271238,2.036792,0.043616
aadb06a8-0a17-4549-9719-2ceb370973e3,redis-py,1784867657834136226,1784867657836509301,1784867657836523023,1784867657836532277,2.373075,0.009254
a5b88451-ad44-4809-a52a-f2cce2822d77,redis-py,1784867660834256231,1784867660837299087,1784867660837366480,1784867660837417788,3.042856,0.051308
792dbee9-5755-449b-9dd8-fdfab7f99ccd,redis-py,1784867661834296233,1784867661835331563,1784867661835378294,1784867661835417724,1.03533,0.03943
16625b7e-c911-4dbb-bd7b-b772e039684e,redis-py,1784867661834296233,1784867661835616818,1784867661835628816,1784867661835636859,1.320585,0.008043
a063c968-204d-444d-ba8e-b8defaed5422,redis-py,1784867664834416238,1784867664837457160,1784867664837513006,1784867664837556012,3.040922,0.043006
ba29c511-5821-4bd5-9891-5b1eeabd18d0,redis-py,1784867665834456239,1784867665835484055,1784867665835531048,1784867665835569276,1.027816,0.038228
f06ec916-de24-4b51-9778-0f0264c35cca,redis-py,1784867665834456239,1784867665835762251,1784867665835773848,1784867665835781259,1.306012,0.007411
9719df55-b7b8-4c59-8bff-7836593b60db,redis-py,1784867672834736250,1784867672841772206,1784867672841826860,1784867672841866530,7.035956,0.03967
570d413f-e9ef-4233-be62-293f256249c7,redis-py,1784867673834776252,1784867673835098994,1784867673835152566,1784867673835190824,0.322742,0.038258
5b787a90-5908-442c-948c-798530d53b46,redis-py,1784867673834776252,1784867673835390529,1784867673835403238,1784867673835411351,0.614277,0.008113
b15b063c-fba0-4b35-93e3-12c1ab5450b3,redis-py,1784867678834976260,1784867678838098262,1784867678838156280,1784867678838197223,3.122002,0.040943
4866a692-7e59-4811-a95d-c7173eeb85fe,redis-py,1784867680835056263,1784867680837087703,1784867680837149047,1784867680837192924,2.03144,0.043877
9b6cc51b-41c3-44f2-b430-c1cdea81a90b,redis-py,1784867680835056263,1784867680837427071,1784867680837440261,1784867680837448955,2.370808,0.008694
9d7289ce-6be1-4143-a8b3-500601193388,redis-py,1784867680835056263,1784867680837495686,1784867680837504500,1784867680837509898,2.439423,0.005398
a0cfcf0d-f03d-46ec-8dcc-194639d0c715,redis-py,1784867681835096265,1784867681836132792,1784867681836187315,1784867681836226614,1.036527,0.039299
4b21d046-f779-4e7c-99c5-f2eee961332c,redis-py,1784867681835096265,1784867681836424748,1784867681836437226,1784867681836444738,1.328483,0.007512
f9bff61d-0d29-4680-ac6c-4a1f22f13c91,redis-py,1784867682835136266,1784867682836171032,1784867682836218384,1784867682836259096,1.034766,0.040712
9d5a3faa-7ecb-4013-ba26-df5791af290b,redis-py,1784867682835136266,1784867682836459752,1784867682836472132,1784867682836480104,1.323486,0.007972
