event_id,client,t_target_ns,t_wake_ns,t_send_ns,t_after_produce_ns,wake_late_ms,produce_ms
439b5ce9-bc81-47ba-8976-7bcd6b7de738,redis-py,1784865581044498201,1784865581046542050,1784865581046598195,1784865581046637395,2.043849,0.0392
65bd167c-af9e-4117-a832-2bd3eab41c47,redis-py,1784865581044498201,1784865581046862499,1784865581046874568,1784865581046882289,2.364298,0.007721
d626a450-651a-452f-8bd2-40bd73e5570f,redis-py,1784865582044538203,1784865582045573757,1784865582045620679,1784865582045659999,1.035554,0.03932
437f9130-077f-43ac-81f2-d1c218161259,redis-py,1784865583044578205,1784865583045618717,1784865583045664398,1784865583045704309,1.040512,0.039911
def5f329-5561-402c-a454-962f20833a5e,redis-py,1784865583044578205,1784865583045903102,1784865583045915551,1784865583045923272,1.324897,0.007721
842b2425-b726-4944-88b7-6e59c5144f28,redis-py,1784865584044618206,1784865584045656706,1784865584045706132,1784865584045745361,1.0385,0.039229
df30aec4-f392-4ae8-8617-ebfbcfafc297,redis-py,1784865585044658208,1784865585045699765,1784865585045745805,1784865585045785866,1.041557,0.040061
47099e16-f149-4698-ab0f-18dd33415330,redis-py,1784865585044658208,1784865585045988837,1784865585046000875,1784865585046008857,1.330629,0.007982
36a42e6a-c56b-4d28-9ed5-75fef386b165,redis-py,1784865586044698209,1784865586045748150,1784865586045795031,1784865586045835733,1.049941,0.040702
b7b039ca-bac1-4467-af8e-0fd8796bb6c9,redis-py,1784865587044738211,1784865587045776766,1784865587045824378,1784865587045863818,1.038555,0.03944
5ba85175-4aee-426a-bece-2a16c73e89b7,redis-py,1784865587044738211,1784865587046083954,1784865587046097346,1784865587046105588,1.345743,0.008242
