run_id,backend,config,n,tti_p50,tti_p95,transport_p50,transport_p95,schedlag_p50,n_matched
concurrency_n5_20260721_205421_kafka_feed1_rep1,kafka,single,5,76.657527,217.3667603,21.115965,23.298921,32.836915,507
concurrency_n5_20260721_205421_kafka_feed1_rep2,kafka,single,5,76.764855,218.91940129999998,17.336875,24.503553699999998,35.924122,507
concurrency_n5_20260721_205421_kafka_feed1_rep3,kafka,single,5,78.771173,219.2994856,21.006834,24.7541874,34.330054,507
concurrency_n5_20260721_205421_kafka_feed2_rep1,kafka,single,5,58.293777,231.72062639999996,22.040666,43.7547308,8.218263,425
concurrency_n5_20260721_205421_kafka_feed2_rep2,kafka,single,5,54.025735,222.06340920000002,21.278543,26.0419204,9.615744,425
concurrency_n5_20260721_205421_kafka_feed2_rep3,kafka,single,5,55.732827,224.9044742,18.800581,25.2860384,13.221413,425
concurrency_n5_20260721_205421_kafka_feed3_rep1,kafka,single,5,77.766731,216.1662982,18.566753,24.7807958,39.249451,457
concurrency_n5_20260721_205421_kafka_feed3_rep2,kafka,single,5,77.220736,215.8987806,18.196959,23.6642622,37.009456,457
concurrency_n5_20260721_205421_kafka_feed3_rep3,kafka,single,5,79.779027,217.42807819999996,21.760583,25.5169742,37.63129,457
concurrency_n5_20260721_205421_kafka_feed4_rep1,kafka,single,5,68.5592915,206.16026414999993,22.512437,28.77357465,19.935986999999997,414
concurrency_n5_20260721_205421_kafka_feed4_rep2,kafka,single,5,85.9400045,223.92485599999992,17.4760785,23.7376245,42.718348000000006,414
concurrency_n5_20260721_205421_kafka_feed4_rep3,kafka,single,5,86.481106,223.83662829999992,21.367539,24.02081699999999,38.696054000000004,414
concurrency_n5_20260721_205421_kafka_feed5_rep1,kafka,single,5,115.42357150000001,234.70687875000002,20.779161000000002,47.376926499999996,68.345833,486
concurrency_n5_20260721_205421_kafka_feed5_rep2,kafka,single,5,111.982843,219.7209765,15.976929,23.9116265,70.14820549999999,486
concurrency_n5_20260721_205421_kafka_feed5_rep3,kafka,single,5,111.9413345,220.73152274999998,17.2135525,24.55296275,70.84519649999999,486
concurrency_n5_20260721_205421_redis_feed1_rep1,redis,single,5,35044.455412,39504.228284,34897.31741,39282.6747877,130.363916,507
concurrency_n5_20260721_205421_redis_feed1_rep2,redis,single,5,35105.386623,39568.4434244,34959.060767,39343.0408699,130.491852,507
concurrency_n5_20260721_205421_redis_feed1_rep3,redis,single,5,35045.003604,39501.772099,34897.919142,39276.423281100004,129.953445,507
concurrency_n5_20260721_205421_redis_feed2_rep1,redis,single,5,29131.318978,32875.9336034,29032.514277,32723.5166238,73.016092,425
concurrency_n5_20260721_205421_redis_feed2_rep2,redis,single,5,29205.159922,32953.368696599995,29106.983577,32799.9440412,73.151568,425
concurrency_n5_20260721_205421_redis_feed2_rep3,redis,single,5,29133.689089,32879.470815399996,29037.401635,32724.1652612,72.470147,425
concurrency_n5_20260721_205421_redis_feed3_rep1,redis,single,5,31401.20169,35399.3197376,31267.639335,35239.720170600005,106.640975,457
concurrency_n5_20260721_205421_redis_feed3_rep2,redis,single,5,31509.266075,35505.895137399995,31374.930036,35349.1738286,103.784435,457
concurrency_n5_20260721_205421_redis_feed3_rep3,redis,single,5,31392.343326,35389.6544068,31257.329739,35227.304914399996,104.350399,457
concurrency_n5_20260721_205421_redis_feed4_rep1,redis,single,5,28319.630844,31900.3765941,28212.7549,31800.48661705,75.3803665,414
concurrency_n5_20260721_205421_redis_feed4_rep2,redis,single,5,28359.613897,31943.783268400002,28253.271352,31842.385753399998,76.07800449999999,414
concurrency_n5_20260721_205421_redis_feed4_rep3,redis,single,5,28282.453512,31868.02661035,28176.183675,31764.2913261,76.18935400000001,414
concurrency_n5_20260721_205421_redis_feed5_rep1,redis,single,5,33485.511799,37747.953996,33306.304409000004,37494.810823,158.634865,486
concurrency_n5_20260721_205421_redis_feed5_rep2,redis,single,5,33578.256783000004,37835.190878249996,33399.3364965,37581.872213250004,158.013005,486
concurrency_n5_20260721_205421_redis_feed5_rep3,redis,single,5,33480.1972485,37738.43677475,33301.1033025,37485.517736,158.32956000000001,486
