run_id,backend,config,n,tti_p50,tti_p95,transport_p50,transport_p95,schedlag_p50,n_matched
concurrency_n10_20260721_122750_kafka_feed10_rep2,kafka,single,10,6966.697434,9353.767467,6873.7906,9274.6888,36.8596,3881
concurrency_n10_20260721_122750_kafka_feed10_rep3,kafka,single,10,5015.972634,7478.615467,4884.4178,7069.7934,35.238067,3881
concurrency_n10_20260721_122750_kafka_feed1_rep2,kafka,single,10,6569.918134,9063.2210206,6406.6858,8875.3148,99.8912,3739
concurrency_n10_20260721_122750_kafka_feed1_rep3,kafka,single,10,5899.924234,8451.698566699999,5864.6359,8041.3882,43.1804,3739
concurrency_n10_20260721_122750_kafka_feed2_rep2,kafka,single,10,4077.5592,9294.669467,3899.9115,9170.1938,55.144467,4311
concurrency_n10_20260721_122750_kafka_feed2_rep3,kafka,single,10,2293.5813,7456.1210169999995,2291.4664,7155.927,10.114067,4311
concurrency_n10_20260721_122750_kafka_feed3_rep1,kafka,single,10,5209.9818,8234.2441672,5166.33,8218.4751,14.269034,3977
concurrency_n10_20260721_122750_kafka_feed3_rep2,kafka,single,10,6299.09,9153.211867,6135.2458,8948.9605,58.963934,3977
concurrency_n10_20260721_122750_kafka_feed3_rep3,kafka,single,10,3296.9883,6139.3531,3241.0935,5907.8922,18.3421,3977
concurrency_n10_20260721_122750_kafka_feed4_rep2,kafka,single,10,6842.566067,9705.940917,6319.0599,9577.5455,98.188967,4346
concurrency_n10_20260721_122750_kafka_feed4_rep3,kafka,single,10,5115.784400500001,8201.716767,5078.4578,7930.1867,16.400167,4346
concurrency_n10_20260721_122750_kafka_feed5_rep1,kafka,single,10,2963.7563,8121.2495668,2941.0369,7949.2113,20.961834,4233
concurrency_n10_20260721_122750_kafka_feed5_rep2,kafka,single,10,5127.5143,10339.660214,5103.7526,10076.1246,78.3665,4233
concurrency_n10_20260721_122750_kafka_feed5_rep3,kafka,single,10,1406.1715,6497.7219337999995,1388.2637,6263.560639999992,18.482234,4233
concurrency_n10_20260721_122750_kafka_feed6_rep2,kafka,single,10,4445.091134,9505.5891302,4311.7187,9465.1943,68.743367,4035
concurrency_n10_20260721_122750_kafka_feed6_rep3,kafka,single,10,1641.447934,6615.9595401,1621.7171,6567.4209,14.055434,4035
concurrency_n10_20260721_122750_kafka_feed7_rep2,kafka,single,10,5059.8223,10313.8869204,5008.7348,10088.4971,46.575534,4249
concurrency_n10_20260721_122750_kafka_feed7_rep3,kafka,single,10,1595.3184,6737.6964668,1578.8838,6564.0801,12.4718,4249
concurrency_n10_20260721_122750_kafka_feed8_rep1,kafka,single,10,5087.584067,8029.3166550999995,5029.9989,7799.7489,23.943350000000002,4018
concurrency_n10_20260721_122750_kafka_feed8_rep2,kafka,single,10,7568.748267000001,10279.1761,7461.5472,10059.786,42.804834,4018
concurrency_n10_20260721_122750_kafka_feed8_rep3,kafka,single,10,4123.369267,6885.9477,4107.4628,6630.7163,12.6067835,4018
concurrency_n10_20260721_122750_kafka_feed9_rep1,kafka,single,10,3189.3405,7936.4380335000005,3172.8789,7887.3467,15.557967,3871
