run_id,backend,topic,partition,offset,t_consume_ns,event_id,match_id,t_sim_seconds,t_emit_offset_s,t_emit_planned_ns,s3_uid,s3_rev,s3_is_correction
s5_s2sf12j2_baseline_kafka_rep1_20260612_192300,kafka,sb-events-s5_s2sf12j2_baseline_kafka_rep1_20260612_192300,1,0,2869337500,ea1e6876-4179-4750-8231-55c3d6ec8001,3895113,0,-1.4613541829775407,723695949,3895113:ea1e6876-4179-4750-8231-55c3d6ec8001,1,False
s5_s2sf12j2_baseline_kafka_rep1_20260612_192300,kafka,sb-events-s5_s2sf12j2_baseline_kafka_rep1_20260612_192300,0,0,2870649700,7eb000ee-2ef0-462a-bd57-e4320f459c68,3895067,0,-1.3900987884383924,724289744,3895067:7eb000ee-2ef0-462a-bd57-e4320f459c68,1,False
s5_s2sf12j2_baseline_kafka_rep1_20260612_192300,kafka,sb-events-s5_s2sf12j2_baseline_kafka_rep1_20260612_192300,0,1,2871922800,84fbca7e-c79e-4f67-8026-4c9578366292,3895107,0,-0.989115412351636,727631272,3895107:84fbca7e-c79e-4f67-8026-4c9578366292,1,False
s5_s2sf12j2_baseline_kafka_rep1_20260612_192300,kafka,sb-events-s5_s2sf12j2_baseline_kafka_rep1_20260612_192300,2,0,2873858000,69bb4fa7-f177-49a8-9b19-7c01cd9d9a9c,3895052,0,-0.955765297937964,727909190,3895052:69bb4fa7-f177-49a8-9b19-7c01cd9d9a9c,1,False
s5_s2sf12j2_baseline_kafka_rep1_20260612_192300,kafka,sb-events-s5_s2sf12j2_baseline_kafka_rep1_20260612_192300,0,2,2875041300,7f498384-e379-41b8-bdd2-8bf16412e8cc,3895134,0,-0.6081867526392397,730805678,3895134:7f498384-e379-41b8-bdd2-8bf16412e8cc,1,False
s5_s2sf12j2_baseline_kafka_rep1_20260612_192300,kafka,sb-events-s5_s2sf12j2_baseline_kafka_rep1_20260612_192300,0,3,2876428000,6c9ebdf9-117f-4a31-8b52-ebcf3c35d0c6,3895086,0,-0.3363955376959393,733070604,3895086:6c9ebdf9-117f-4a31-8b52-ebcf3c35d0c6,1,False
s5_s2sf12j2_baseline_kafka_rep1_20260612_192300,kafka,sb-events-s5_s2sf12j2_baseline_kafka_rep1_20260612_192300,1,1,2877774800,16d29511-a5c7-4a18-a4b4-d40571e69bd4,3895121,0,-0.31158692523486,733277343,3895121:16d29511-a5c7-4a18-a4b4-d40571e69bd4,1,False
s5_s2sf12j2_baseline_kafka_rep1_20260612_192300,kafka,sb-events-s5_s2sf12j2_baseline_kafka_rep1_20260612_192300,2,1,2879063100,664c81bb-315d-4de4-86d5-f326eebf0684,3895074,0,0.4644201119859548,739744067,3895074:664c81bb-315d-4de4-86d5-f326eebf0684,1,False
s5_s2sf12j2_baseline_kafka_rep1_20260612_192300,kafka,sb-events-s5_s2sf12j2_baseline_kafka_rep1_20260612_192300,2,2,2880376700,9103cd62-6a36-40c6-9f80-ab1f6d258133,3895095,0,0.8920991910897675,743308059,3895095:9103cd62-6a36-40c6-9f80-ab1f6d258133,1,False
s5_s2sf12j2_baseline_kafka_rep1_20260612_192300,kafka,sb-events-s5_s2sf12j2_baseline_kafka_rep1_20260612_192300,1,2,2881432500,207c41be-4905-457d-af38-e356b67981de,3895060,0,1.7493693950198934,750451978,3895060:207c41be-4905-457d-af38-e356b67981de,1,False
s5_s2sf12j2_baseline_kafka_rep1_20260612_192300,kafka,sb-events-s5_s2sf12j2_baseline_kafka_rep1_20260612_192300,0,4,2882778800,a88295ad-33e8-4427-872c-eba006d8a0ef,3895113,0,-1.4613541829775407,723695949,3895113:a88295ad-33e8-4427-872c-eba006d8a0ef,1,False
