t_wall,rho,loadavg
1784959086.5413177,0.87811,7.02
1784959087.0421586,0.88308,7.02
1784959087.5429153,0.88221,7.01
1784959088.04327,0.88,7.01
1784959088.5440423,0.88,7.01
1784959089.044828,0.8825,7.01
1784959089.5452275,0.8803,7.01
1784959090.0460277,0.8825,7.01
1784959090.5468106,0.8806,7.01
1784959091.0475492,0.885,7.01
1784959091.5502727,0.87811,7.01
1784959092.0532582,0.88308,7.01
1784959092.5540326,0.8825,7.09
1784959093.0548203,0.8825,7.09
1784959093.555275,0.8825,7.09
1784959094.0572476,0.88089,7.09
1784959094.5580912,0.8797,7.09
1784959095.0588906,0.8806,7.09
1784959095.5592532,0.88279,7.09
1784959096.060029,0.88221,7.09
1784959096.5632477,0.87841,7.09
1784959097.0640264,0.8825,7.09
1784959097.5647926,0.8825,7.08
1784959098.0653071,0.8803,7.08
1784959098.566111,0.8775,7.08
1784959099.0668824,0.8825,7.08
1784959099.56727,0.88279,7.08
1784959100.0681171,0.87781,7.08
1784959100.5702596,0.88557,7.08
1784959101.0710323,0.8775,7.08
1784959101.5718224,0.8825,7.08
1784959102.0753098,0.88089,7.08
1784959102.5761173,0.88722,7.16
1784959103.076889,0.87811,7.16
1784959103.577257,0.885,7.16
1784959104.078029,0.88,7.16
1784959104.5788136,0.88279,7.16
1784959105.0792513,0.8825,7.16
1784959105.5800297,0.8825,7.16
1784959106.0808628,0.88,7.16
1784959106.581255,0.8775,7.16
1784959107.0820274,0.88279,7.16
1784959107.5832613,0.8803,7.07
1784959108.0840952,0.8803,7.07
1784959108.5863035,0.88806,7.07
1784959109.0871189,0.8775,7.07
1784959109.5878904,0.8775,7.07
1784959110.0882635,0.88308,7.07
1784959110.5890214,0.8825,7.07
1784959111.0902658,0.87562,7.07
1784959111.5922658,0.8825,7.07
1784959112.0930753,0.87781,7.07
1784959112.593919,0.8803,7.14
1784959113.0942738,0.88279,7.14
1784959113.5967007,0.8825,7.14
1784959114.0972657,0.8775,7.14
1784959114.59805,0.88279,7.14
1784959115.098838,0.8803,7.14
1784959115.599316,0.88279,7.14
1784959116.100141,0.88,7.14
1784959116.6012568,0.8803,7.14
1784959117.1032643,0.87811,7.14
1784959117.6041238,0.87719,7.21
1784959118.1049378,0.88471,7.21
1784959118.6052656,0.8825,7.21
1784959119.1072447,0.88089,7.21
1784959119.608092,0.88,7.21
1784959120.1089807,0.8825,7.21
1784959120.6122682,0.88119,7.21
1784959121.1130826,0.87781,7.21
1784959121.615271,0.88279,7.21
1784959122.1161354,0.88279,7.21
1784959122.61696,0.8775,7.19
1784959123.11927,0.8806,7.19
1784959123.620061,0.885,7.19
1784959124.1208696,0.8803,7.19
1784959124.6212506,0.88,7.19
1784959125.1222796,0.87811,7.19
1784959125.6252596,0.88279,7.19
1784959126.1260228,0.88221,7.19
1784959126.6267881,0.87781,7.19
1784959127.1272688,0.885,7.19
1784959127.6280499,0.87781,7.1
1784959128.1288543,0.8806,7.1
1784959128.6292636,0.8825,7.1
1784959129.1301212,0.88529,7.1
1784959129.631335,0.8803,7.1
1784959130.1318657,0.87781,7.1
1784959130.6332655,0.88308,7.1
1784959131.1340733,0.88442,7.1
1784959131.6348357,0.87032,7.1
1784959132.1352563,0.88279,7.1
1784959132.6360536,0.88471,7.17
1784959133.1372807,0.88089,7.17
1784959133.6413095,0.87841,7.17
1784959134.1421385,0.88221,7.17
1784959134.6429255,0.885,7.17
1784959135.143605,0.87811,7.17
1784959135.6442552,0.88,7.17
1784959136.1450403,0.8825,7.17
1784959136.6458921,0.8803,7.17
1784959137.1462686,0.88471,7.17
1784959137.647045,0.885,7.16
1784959138.1478848,0.88279,7.16
1784959138.6513147,0.8806,7.16
1784959139.1521246,0.87811,7.16
1784959139.6528902,0.8797,7.16
1784959140.1532567,0.88279,7.16
1784959140.654038,0.88279,7.16
1784959141.1548204,0.8775,7.16
1784959141.6572564,0.87811,7.16
1784959142.1580336,0.88,7.16
1784959142.658858,0.885,7.22
1784959143.1592593,0.87781,7.22
1784959143.6600275,0.8797,7.22
1784959144.1608527,0.88308,7.22
1784959144.6612482,0.8825,7.22
1784959145.1632497,0.8806,7.22
1784959145.6639984,0.8797,7.22
1784959146.1652553,0.8803,7.22
1784959146.666046,0.88,7.22
1784959147.1693158,0.88366,7.21
1784959147.6701388,0.87781,7.21
1784959148.1722543,0.87781,7.21
1784959148.6730385,0.8825,7.21
1784959149.1738245,0.8825,7.21
1784959149.6742587,0.8825,7.21
1784959150.1750412,0.87719,7.21
1784959150.6772614,0.88308,7.21
1784959151.178053,0.88279,7.21
1784959151.678836,0.88279,7.21
1784959152.1793098,0.87719,7.19
1784959152.6800957,0.8825,7.19
1784959153.1832502,0.88557,7.19
1784959153.6840386,0.87781,7.19
1784959154.1848888,0.8803,7.19
1784959154.6852684,0.88308,7.19
1784959155.1860576,0.88221,7.19
1784959155.689261,0.88089,7.19
1784959156.190023,0.88,7.19
1784959156.6908128,0.8797,7.19
1784959157.1922636,0.88308,7.25
1784959157.6930528,0.8797,7.25
1784959158.1938338,0.87282,7.25
1784959158.694252,0.885,7.25
1784959159.1952553,0.88,7.25
1784959159.6982603,0.88337,7.25
1784959160.1990452,0.88279,7.25
1784959160.6998851,0.88,7.25
1784959161.20027,0.88221,7.25
1784959161.7010822,0.87781,7.25
1784959162.201858,0.8797,7.07
1784959162.7022462,0.88586,7.07
1784959163.2030215,0.87719,7.07
1784959163.7042222,0.8803,7.07
1784959164.2072477,0.87811,7.07
1784959164.7080865,0.88279,7.07
1784959165.2088888,0.88,7.07
1784959165.7092633,0.8725,7.07
1784959166.210049,0.88279,7.07
1784959166.7108347,0.88279,7.07
1784959167.2112153,0.9075,7.71
1784959167.7152221,0.91542,7.71
1784959168.2159796,0.88972,7.71
1784959168.71631,0.8825,7.71
1784959169.2171228,0.8803,7.71
1784959169.7178748,0.88,7.71
1784959170.2182522,0.8803,7.71
1784959170.719028,0.8797,7.71
1784959171.219897,0.8806,7.71
1784959171.7202497,0.87531,7.71
1784959172.2232802,0.88308,7.65
1784959172.7241533,0.87781,7.65
1784959173.2249303,0.8825,7.65
1784959173.7252455,0.8803,7.65
1784959174.2260466,0.88279,7.65
1784959174.726832,0.8825,7.65
1784959175.2272527,0.8806,7.65
1784959175.7293036,0.87282,7.65
1784959176.230135,0.8825,7.65
1784959176.730931,0.8803,7.65
1784959177.2342815,0.88089,7.52
1784959177.7372437,0.87781,7.52
1784959178.2380373,0.8797,7.52
1784959178.7388444,0.88557,7.52
1784959179.2396324,0.8825,7.52
1784959179.742278,0.87841,7.52
1784959180.2431479,0.88,7.52
1784959180.7439487,0.885,7.52
1784959181.2442658,0.8803,7.52
1784959181.7450387,0.8803,7.52
1784959182.245894,0.88471,7.56
1784959182.7462459,0.89027,7.56
1784959183.2492645,0.8806,7.56
1784959183.7500858,0.88,7.56
1784959184.2543564,0.88366,7.56
1784959184.7551663,0.8825,7.56
1784959185.2559645,0.8775,7.56
1784959185.7567585,0.8825,7.56
1784959186.2593422,0.88119,7.56
1784959186.7601924,0.8825,7.56
1784959187.261003,0.87719,7.51
1784959187.762259,0.8806,7.51
1784959188.263029,0.885,7.51
1784959188.765259,0.8806,7.51
1784959189.2662637,0.88,7.51
1784959189.7670424,0.88308,7.51
1784959190.2678478,0.88279,7.51
1784959190.7682705,0.88,7.51
1784959191.2712424,0.88089,7.51
1784959191.772022,0.8797,7.51
1784959192.2728271,0.8803,7.55
1784959192.773319,0.88,7.55
1784959193.2741485,0.88,7.55
1784959193.775264,0.88279,7.55
1784959194.2760766,0.8775,7.55
1784959194.7775195,0.8806,7.55
1784959195.279275,0.88308,7.55
1784959195.7800484,0.88221,7.55
1784959196.280852,0.8803,7.55
1784959196.7832654,0.8825,7.55
1784959197.2840636,0.88308,7.59
1784959197.7848847,0.93216,7.59
1784959198.2853289,0.8803,7.59
1784959198.786124,0.895,7.59
1784959199.2869136,0.925,7.59
1784959199.7872283,0.90226,7.59
1784959200.289264,0.91542,7.59
1784959200.7900867,0.8797,7.59
1784959201.2922764,0.8806,7.59
1784959201.7930484,0.88,7.59
1784959202.2938309,0.8806,7.62
1784959202.7943363,0.88279,7.62
1784959203.2951608,0.8803,7.62
1784959203.798265,0.87407,7.62
1784959204.2990823,0.88221,7.62
1784959204.7998817,0.885,7.62
1784959205.3002505,0.8797,7.62
1784959205.8010385,0.87781,7.62
1784959206.3018281,0.88279,7.62
1784959206.8023288,0.88471,7.62
1784959207.303157,0.87781,7.57
1784959207.8052843,0.89055,7.57
1784959208.3061018,0.8825,7.57
1784959208.8069005,0.88,7.57
1784959209.3078828,0.8803,7.57
1784959209.8082328,0.88,7.57
1784959210.3092685,0.88279,7.57
1784959210.8101003,0.88279,7.57
1784959211.3122652,0.88279,7.57
1784959211.8130443,0.8825,7.57
1784959212.313838,0.9202,7.61
1784959212.8162262,0.90547,7.61
1784959213.3171084,0.8975,7.61
1784959213.820281,0.88089,7.61
1784959214.3210576,0.8725,7.61
1784959214.8242788,0.88557,7.61
1784959215.3250852,0.87781,7.61
1784959215.82589,0.8825,7.61
1784959216.3267024,0.87781,7.61
1784959216.830279,0.88557,7.61
1784959217.331091,0.88471,7.56
1784959217.8318818,0.88,7.56
1784959218.334338,0.87562,7.56
1784959218.8351815,0.88279,7.56
1784959219.3360102,0.885,7.56
1784959219.8368363,0.88279,7.56
1784959220.3393366,0.87811,7.56
1784959220.8401828,0.88279,7.56
1784959221.3410552,0.88221,7.56
1784959221.841897,0.87811,7.56
1784959222.3422863,0.8825,7.59
1784959222.8430977,0.88,7.59
1784959223.3453405,0.88089,7.59
1784959223.8461921,0.87781,7.59
1784959224.346999,0.88442,7.59
1784959224.8478136,0.87781,7.59
1784959225.3482637,0.8803,7.59
1784959225.8502786,0.88308,7.59
1784959226.3510878,0.88,7.59
1784959226.8518944,0.87531,7.59
1784959227.3527787,0.88,7.71
1784959227.8533027,0.8803,7.71
1784959228.3572779,0.88308,7.71
1784959228.8580308,0.90201,7.71
1784959229.3587873,0.91272,7.71
1784959229.8592281,0.97,7.71
1784959230.3600342,0.9675,7.71
1784959230.8608212,0.98246,7.71
1784959231.361231,1.0,7.71
1784959231.8619788,1.0,7.71
1784959232.3627403,0.99751,9.89
1784959232.8632257,1.0,9.89
1784959233.3640013,0.98237,9.89
1784959233.8648067,0.945,9.89
1784959234.3666184,0.94,9.89
1784959234.8672428,0.93985,9.89
1784959235.3692942,0.915,9.89
1784959235.871254,0.89526,9.89
1784959236.3720098,0.885,9.89
1784959236.8728182,0.88778,9.89
1784959237.3762586,0.89303,9.82
1784959237.8770869,0.89,9.82
1784959238.377868,0.88279,9.82
1784959238.878282,0.88,9.82
1784959239.3790555,0.8803,9.82
1784959239.879881,0.88529,9.82
1784959240.3813117,0.8803,9.82
1784959240.8832796,0.87781,9.82
1784959241.3841245,0.88221,9.82
1784959241.8849397,0.8825,9.82
1784959242.3852737,0.8825,9.67
1784959242.8872726,0.87811,9.67
1784959243.3880434,0.88442,9.67
1784959243.8888443,0.88089,9.67
1784959244.3893034,0.88471,9.67
1784959244.8922868,0.87562,9.67
1784959245.3931046,0.8875,9.67
1784959245.8939211,0.88089,9.67
1784959246.3942466,0.8825,9.67
1784959246.8951237,0.8797,9.67
1784959247.3959842,0.8806,9.38
1784959247.8992827,0.88337,9.38
1784959248.4000778,0.8775,9.38
1784959248.9008846,0.87719,9.38
1784959249.4012861,0.88279,9.38
1784959249.9021409,0.88221,9.38
1784959250.402928,0.87562,9.38
1784959250.9032304,0.8825,9.38
1784959251.4040155,0.8797,9.38
1784959251.9048169,0.88279,9.38
1784959252.4062886,0.88586,9.19
1784959252.9070454,0.88,9.19
1784959253.4078465,0.8825,9.19
1784959253.911267,0.87841,9.19
1784959254.4120898,0.88279,9.19
1784959254.9128506,0.88221,9.19
1784959255.4132907,0.8803,9.19
1784959255.9143362,0.8775,9.19
1784959256.4172523,0.88119,9.19
1784959256.9180322,0.88442,9.19
1784959257.4188244,0.88,9.09
1784959257.9202197,0.87282,9.09
1784959258.4210398,0.88693,9.09
1784959258.9218502,0.88279,9.09
1784959259.4223113,0.8803,9.09
1784959259.9252431,0.87593,9.09
1784959260.4260783,0.885,9.09
1784959260.9268718,0.88,9.09
1784959261.4272933,0.88279,9.09
1784959261.931247,0.87097,9.09
1784959262.432095,0.8825,8.93
1784959262.9328918,0.885,8.93
1784959263.4332447,0.88557,8.93
1784959263.9340124,0.875,8.93
1784959264.4353006,0.8825,8.93
1784959264.9382553,0.88337,8.93
1784959265.4390335,0.87688,8.93
1784959265.9398131,0.88308,8.93
1784959266.4403164,0.88279,8.93
1784959266.9411676,0.88279,8.93
1784959267.4419694,0.88471,8.61
1784959267.942252,0.87531,8.61
1784959268.4430323,0.88471,8.61
1784959268.944256,0.8806,8.61
1784959269.4472632,0.8803,8.61
1784959269.9480453,0.88,8.61
1784959270.4488413,0.8825,8.61
1784959270.9492536,0.88,8.61
1784959271.4500346,0.8825,8.61
1784959271.950818,0.88089,8.61
1784959272.451323,0.88471,8.56
1784959272.952151,0.8825,8.56
1784959273.4552672,0.88089,8.56
1784959273.9560559,0.88442,8.56
1784959274.4568508,0.87781,8.56
1784959274.9582582,0.87811,8.56
1784959275.4590144,0.8797,8.56
1784959275.9612632,0.87562,8.56
1784959276.4620266,0.88471,8.56
1784959276.9628017,0.87781,8.56
1784959277.4633312,0.8803,8.28
1784959277.9641654,0.8803,8.28
1784959278.4662569,0.87562,8.28
1784959278.9670556,0.88279,8.28
1784959279.4679134,0.88722,8.28
1784959279.968264,0.88,8.28
1784959280.4691253,0.88,8.28
1784959280.9732718,0.88148,8.28
1784959281.474137,0.88,8.28
1784959281.9749503,0.88722,8.28
1784959282.475254,0.8803,8.09
1784959282.976031,0.88221,8.09
1784959283.476827,0.88,8.09
1784959283.9773252,0.87781,8.09
1784959284.4781349,0.885,8.09
1784959284.9792583,0.88308,8.09
1784959285.4800446,0.8775,8.09
1784959285.9809153,0.88308,8.09
1784959286.4832718,0.88557,8.09
1784959286.9840364,0.88,8.09
1784959287.4848375,0.88279,8.01
1784959287.985618,0.88279,8.01
1784959288.4872901,0.8806,8.01
1784959288.9881122,0.8797,8.01
1784959289.491803,0.88308,8.01
1784959289.992232,0.88279,8.01
1784959290.492505,0.8794,8.01
1784959290.9932523,0.8806,8.01
1784959291.4940362,0.88,8.01
1784959291.994901,0.87811,8.01
1784959292.4952774,0.8803,7.92
1784959292.996095,0.8825,7.92
1784959293.496896,0.88221,7.92
1784959293.9992511,0.87562,7.92
1784959294.5000517,0.88221,7.92
1784959295.0009058,0.87531,7.92
1784959295.501243,0.88279,7.92
1784959296.0020115,0.86967,7.92
1784959296.5028389,0.8825,7.92
1784959297.0033216,0.88529,7.92
1784959297.5052922,0.88,7.85
1784959298.0061064,0.88279,7.85
1784959298.5072725,0.88308,7.85
1784959299.0083,0.87811,7.85
1784959299.509126,0.88221,7.85
1784959300.0112743,0.88529,7.85
1784959300.5120735,0.8825,7.85
1784959301.012847,0.87781,7.85
1784959301.515271,0.88308,7.85
1784959302.016084,0.8803,7.85
1784959302.5169413,0.885,7.62
1784959303.017281,0.8803,7.62
1784959303.5181,0.88,7.62
1784959304.0188787,0.8875,7.62
1784959304.5196857,0.88,7.62
1784959305.0212462,0.87562,7.62
1784959305.5220232,0.88279,7.62
1784959306.022845,0.89027,7.62
1784959306.5236351,0.88,7.62
1784959307.027251,0.87841,7.62
1784959307.5280259,0.88442,7.65
1784959308.0288033,0.88279,7.65
1784959308.529305,0.88,7.65
1784959309.0301185,0.8775,7.65
1784959309.532273,0.88366,7.65
1784959310.0342743,0.88308,7.65
1784959310.535065,0.87688,7.65
1784959311.0363238,0.88279,7.65
1784959311.537147,0.8825,7.65
1784959312.0382516,0.8825,7.65
1784959312.539031,0.88308,7.6
1784959313.0413024,0.87811,7.6
1784959313.5421104,0.885,7.6
1784959314.0428889,0.8803,7.6
1784959314.5436819,0.88,7.6
1784959315.045293,0.88279,7.6
1784959315.5460927,0.8825,7.6
1784959316.0471349,0.8803,7.6
1784959316.5502536,0.8806,7.6
1784959317.052295,0.87811,7.6
1784959317.5530984,0.88442,7.55
1784959318.0538406,0.88,7.55
1784959318.5542455,0.8775,7.55
1784959319.055016,0.87781,7.55
1784959319.5582197,0.87871,7.55
1784959320.0589652,0.88471,7.55
1784959320.5592375,0.88308,7.55
1784959321.060007,0.88221,7.55
1784959321.5610483,0.88,7.55
1784959322.0622456,0.8806,7.55
1784959322.563016,0.88221,7.59
1784959323.0662515,0.88119,7.59
1784959323.5670333,0.8797,7.59
1784959324.0682545,0.87562,7.59
1784959324.569026,0.8825,7.59
1784959325.0698154,0.8825,7.59
1784959325.5712962,0.8803,7.59
1784959326.072124,0.8825,7.59
1784959326.5729005,0.88279,7.59
1784959327.073867,0.88529,7.59
1784959327.5763197,0.88308,7.46
1784959328.0771458,0.8825,7.46
1784959328.5779066,0.8803,7.46
1784959329.0782564,0.87469,7.46
1784959329.579114,0.88,7.46
1784959330.0799026,0.88529,7.46
1784959330.580251,0.8803,7.46
1784959331.0812845,0.8775,7.46
1784959331.582166,0.8875,7.46
1784959332.084272,0.8806,7.46
1784959332.5852678,0.87811,7.34
1784959333.0861392,0.8825,7.34
1784959333.5892668,0.88089,7.34
1784959334.090046,0.8797,7.34
1784959334.5908341,0.8825,7.34
1784959335.0912788,0.88279,7.34
1784959335.5942497,0.87841,7.34
1784959336.0950804,0.8797,7.34
1784959336.5958915,0.88089,7.34
1784959337.0962744,0.88,7.34
1784959337.5970585,0.8825,7.32
1784959338.0979164,0.88471,7.32
1784959338.5982707,0.8806,7.32
1784959339.0990775,0.88221,7.32
1784959339.6002614,0.8806,7.32
1784959340.101302,0.8803,7.32
1784959340.60212,0.88,7.32
1784959341.1032655,0.88557,7.32
1784959341.6052566,0.88,7.32
1784959342.1060486,0.87282,7.32
1784959342.6069093,0.88,7.37
1784959343.1077442,0.88529,7.37
1784959343.6092842,0.87781,7.37
1784959344.1101465,0.87719,7.37
1784959344.613262,0.88337,7.37
1784959345.1140337,0.885,7.37
1784959345.6148188,0.8803,7.37
1784959346.1162539,0.8775,7.37
1784959346.6170518,0.8803,7.37
1784959347.1179047,0.885,7.37
1784959347.6187415,0.88,7.42
1784959348.11927,0.885,7.42
1784959348.6200864,0.88279,7.42
1784959349.120933,0.89027,7.42
1784959349.6232636,0.8806,7.42
1784959350.1240745,0.89223,7.42
1784959350.624873,0.885,7.42
1784959351.125253,0.87811,7.42
1784959351.6260417,0.88,7.42
1784959352.1268818,0.88279,7.42
1784959352.6272566,0.8825,7.31
1784959353.1282542,0.88,7.31
1784959353.6292639,0.87841,7.31
1784959354.130325,0.885,7.31
1784959354.6332726,0.8806,7.31
1784959355.1340768,0.88,7.31
1784959355.6348598,0.88279,7.31
1784959356.135252,0.88279,7.31
1784959356.6382637,0.87811,7.31
1784959357.1390564,0.88221,7.31
1784959357.6399279,0.87531,7.28
1784959358.1422675,0.88337,7.28
1784959358.6430848,0.88221,7.28
1784959359.1438773,0.8803,7.28
1784959359.6447155,0.8825,7.28
1784959360.146261,0.87562,7.28
1784959360.6470807,0.88471,7.28
1784959361.14786,0.88279,7.28
1784959361.648258,0.875,7.28
1784959362.1492527,0.88279,7.28
1784959362.6502705,0.875,7.34
1784959363.15326,0.8806,7.34
1784959363.6540399,0.88221,7.34
1784959364.1549542,0.8806,7.34
1784959364.6557763,0.87781,7.34
1784959365.1562557,0.8825,7.34
1784959365.659259,0.88119,7.34
1784959366.1600482,0.88191,7.34
1784959366.6608393,0.8803,7.34
1784959367.1612499,0.87811,7.34
1784959367.6620085,0.88221,7.39
1784959368.1627588,0.8803,7.39
1784959368.6642473,0.88,7.39
1784959369.1650178,0.87781,7.39
1784959369.6657834,0.885,7.39
1784959370.166258,0.8797,7.39
1784959370.668257,0.8806,7.39
1784959371.1690407,0.88279,7.39
1784959371.669818,0.88,7.39
1784959372.1702657,0.88471,7.39
1784959372.6710508,0.88,7.2
1784959373.1718762,0.8825,7.2
1784959373.67233,0.87781,7.2
1784959374.1752417,0.88279,7.2
1784959374.6760159,0.885,7.2
1784959375.1767962,0.87531,7.2
1784959375.6803098,0.88395,7.2
1784959376.1811724,0.8825,7.2
1784959376.6819751,0.88279,7.2
1784959377.1822193,0.875,7.2
1784959377.6829896,0.88471,7.27
1784959378.1837592,0.88308,7.27
1784959378.684244,0.8803,7.27
1784959379.1852243,0.895,7.27
1784959379.6860638,0.8975,7.27
1784959380.1892707,0.90025,7.27
1784959380.6901164,0.9,7.27
1784959381.1923294,0.87562,7.27
1784959381.6931212,0.8825,7.27
1784959382.1942723,0.88279,7.27
1784959382.6962595,0.8803,7.24
1784959383.1970274,0.8775,7.24
1784959383.697873,0.8825,7.24
1784959384.1982644,0.8803,7.24
1784959384.700255,0.87593,7.24
1784959385.2010145,0.88221,7.24
1784959385.7018557,0.8803,7.24
1784959386.2022653,0.88,7.24
1784959386.7045228,0.8803,7.24
1784959387.208263,0.88557,7.24
1784959387.709053,0.88,7.3
1784959388.2098496,0.88,7.3
1784959388.7113156,0.87531,7.3
1784959389.212152,0.88279,7.3
1784959389.7129526,0.88,7.3
1784959390.2132413,0.88279,7.3
1784959390.7142644,0.88,7.3
1784959391.216286,0.88279,7.3
1784959391.7170913,0.88221,7.3
1784959392.2182398,0.87811,7.2
1784959392.7191026,0.87781,7.2
1784959393.2212741,0.88279,7.2
1784959393.7220762,0.885,7.2
1784959394.2228353,0.87282,7.2
1784959394.723335,0.88972,7.2
1784959395.224224,0.89277,7.2
1784959395.7272775,0.87624,7.2
1784959396.2281034,0.88,7.2
1784959396.7289076,0.8803,7.2
1784959397.23232,0.88308,7.18
1784959397.7331557,0.8825,7.18
1784959398.2339492,0.88279,7.18
1784959398.7342663,0.87531,7.18
1784959399.2351217,0.8797,7.18
1784959399.736,0.885,7.18
1784959400.2368248,0.87562,7.18
1784959400.7372715,0.88279,7.18
1784959401.2381387,0.88,7.18
1784959401.738986,0.8803,7.18
1784959402.2422605,0.88529,7.25
1784959402.7430096,0.9175,7.25
1784959403.2438023,0.90025,7.25
1784959403.7443304,0.8803,7.25
1784959404.2451851,0.87781,7.25
1784959404.7459855,0.8825,7.25
1784959405.2467952,0.88,7.25
1784959405.7472837,0.88529,7.25
1784959406.2492626,0.87781,7.25
1784959406.7500627,0.8775,7.25
1784959407.2505105,0.88279,7.23
1784959407.7513354,0.87781,7.23
1784959408.2552557,0.88308,7.23
1784959408.756054,0.8806,7.23
1784959409.2568603,0.8825,7.23
1784959409.7573395,0.88,7.23
1784959410.258184,0.88221,7.23
1784959410.758992,0.8825,7.23
1784959411.259761,0.925,7.23
1784959411.7602708,0.88529,7.23
1784959412.2610195,0.9075,7.45
1784959412.7617877,0.91294,7.45
1784959413.265272,0.88279,7.45
1784959413.7660801,0.88,7.45
1784959414.2669473,0.8825,7.45
1784959414.7672777,0.87781,7.45
1784959415.2680647,0.88,7.45
