run_id,backend,config,n,tti_p50,tti_p95,transport_p50,transport_p95,schedlag_p50,n_matched
concurrency_n5_20260721_222346_kafka_feed1_rep1,kafka,single,5,57.627855,178.5325808,14.873406,25.268819699999998,19.541052,507
concurrency_n5_20260721_222346_kafka_feed1_rep2,kafka,single,5,77.538041,199.0071136,16.722059,22.949058400000002,35.310094,507
concurrency_n5_20260721_222346_kafka_feed1_rep3,kafka,single,5,78.46393,198.83185989999998,15.113083,23.3453181,38.416838,507
concurrency_n5_20260721_222346_kafka_feed2_rep1,kafka,single,5,54.640697,204.79547839999998,19.147131,22.7049068,9.974478,425
concurrency_n5_20260721_222346_kafka_feed2_rep2,kafka,single,5,54.807031,205.52005799999998,19.025817,25.0627066,8.497471,425
concurrency_n5_20260721_222346_kafka_feed2_rep3,kafka,single,5,53.788697,224.859614,20.887909,25.388944000000002,10.096694,425
concurrency_n5_20260721_222346_kafka_feed3_rep1,kafka,single,5,62.414282,182.313988,11.653091,25.7405812,22.943838,457
concurrency_n5_20260721_222346_kafka_feed3_rep2,kafka,single,5,76.996625,196.6523398,18.850548,24.601984999999996,35.071346,457
concurrency_n5_20260721_222346_kafka_feed3_rep3,kafka,single,5,75.54612,195.80774319999998,17.214359,22.40456,33.818364,457
concurrency_n5_20260721_222346_kafka_feed4_rep1,kafka,single,5,87.791398,225.56444769999993,15.349328499999999,24.8920759,47.789683,414
concurrency_n5_20260721_222346_kafka_feed4_rep2,kafka,single,5,87.5862605,204.62042924999992,19.206432,24.1353777,41.36144,414
concurrency_n5_20260721_222346_kafka_feed4_rep3,kafka,single,5,87.20105699999999,223.67102664999993,21.2560655,24.742173549999997,40.7768125,414
concurrency_n5_20260721_222346_kafka_feed5_rep1,kafka,single,5,113.6344555,205.64042325,16.454195,25.38064525,71.0466905,486
concurrency_n5_20260721_222346_kafka_feed5_rep2,kafka,single,5,114.63424549999999,205.35867375,22.081065000000002,26.043822499999997,66.9890595,486
concurrency_n5_20260721_222346_kafka_feed5_rep3,kafka,single,5,113.7227235,205.62829025000002,22.0896385,23.755181,68.64490749999999,486
concurrency_n5_20260721_222346_redis_feed1_rep1,redis,single,5,81823.64301,82008.7894707,81676.557893,81918.1779203,131.263802,507
concurrency_n5_20260721_222346_redis_feed1_rep2,redis,single,5,81781.240418,81966.3340073,81634.428998,81875.794211,131.898282,507
concurrency_n5_20260721_222346_redis_feed1_rep3,redis,single,5,81896.91567,82082.023802,81748.359777,81988.9711047,133.621757,507
concurrency_n5_20260721_222346_redis_feed2_rep1,redis,single,5,68321.361107,68529.6076894,68236.697237,68443.2105188,73.062441,425
concurrency_n5_20260721_222346_redis_feed2_rep2,redis,single,5,68366.297449,68574.3403436,68279.008142,68482.9161914,76.389895,425
concurrency_n5_20260721_222346_redis_feed2_rep3,redis,single,5,68369.773071,68577.7517196,68285.376519,68491.21074719999,73.212668,425
concurrency_n5_20260721_222346_redis_feed3_rep1,redis,single,5,73663.474893,73834.3790956,73532.391436,73751.6741188,109.1456,457
concurrency_n5_20260721_222346_redis_feed3_rep2,redis,single,5,73598.441799,73769.36094740001,73467.682386,73686.84476020001,110.584091,457
concurrency_n5_20260721_222346_redis_feed3_rep3,redis,single,5,73578.774255,73749.7486882,73448.413952,73667.6328602,106.982647,457
concurrency_n5_20260721_222346_redis_feed4_rep1,redis,single,5,66611.24524799999,66789.54069115,66494.95479250001,66694.38466550001,77.3402335,414
concurrency_n5_20260721_222346_redis_feed4_rep2,redis,single,5,66536.2311025,66714.5938126,66419.550405,66619.0076711,77.65908350000001,414
concurrency_n5_20260721_222346_redis_feed4_rep3,redis,single,5,66630.7328025,66809.1001254,66515.556086,66714.68523779999,74.0414425,414
concurrency_n5_20260721_222346_redis_feed5_rep1,redis,single,5,78395.801978,78542.72586949999,78217.84106050001,78454.0201145,157.3121395,486
concurrency_n5_20260721_222346_redis_feed5_rep2,redis,single,5,78393.0694375,78540.1408975,78214.03275849999,78451.47156325,158.223339,486
concurrency_n5_20260721_222346_redis_feed5_rep3,redis,single,5,78336.42675350001,78483.42495725001,78157.468804,78394.64529375,158.010934,486
