run_id,backend,config,n,tti_p50,tti_p95,transport_p50,transport_p95,schedlag_p50,n_matched
concurrency_n5_20260721_190243_kafka_feed1_rep1,kafka,single,5,96.0676,2963.9169999999976,29.3552,2895.974189999997,7.046334,3739
concurrency_n5_20260721_190243_kafka_feed1_rep2,kafka,single,5,87.6619,2584.872476699999,25.4639,2523.887789999999,0.993234,3739
concurrency_n5_20260721_190243_kafka_feed1_rep3,kafka,single,5,88.583667,3595.0949537,28.8114,3517.07113,-0.408833,3739
concurrency_n5_20260721_190243_kafka_feed2_rep1,kafka,single,5,96.0661,2935.2091005,29.1226,2866.8328,8.128167,4311
concurrency_n5_20260721_190243_kafka_feed2_rep2,kafka,single,5,86.555334,2640.3220005000003,28.7974,2569.6162999999997,-2.0625,4311
concurrency_n5_20260721_190243_kafka_feed2_rep3,kafka,single,5,93.749667,3625.6544335,27.5518,3547.5802,6.662367,4311
concurrency_n5_20260721_190243_kafka_feed3_rep1,kafka,single,5,91.9313,2924.2929669999953,30.0877,2849.6647199999948,3.350434,3977
concurrency_n5_20260721_190243_kafka_feed3_rep2,kafka,single,5,87.285967,3158.6281669999953,28.9476,3086.137279999993,-1.082233,3977
concurrency_n5_20260721_190243_kafka_feed3_rep3,kafka,single,5,89.490167,3355.7014667999983,29.9043,3290.393,0.426701,3977
concurrency_n5_20260721_190243_kafka_feed4_rep1,kafka,single,5,99.002817,3426.258,30.118,3348.470175,9.478967,4346
concurrency_n5_20260721_190243_kafka_feed4_rep2,kafka,single,5,92.853017,3035.56886675,30.70315,2976.3997249999998,3.0861335,4346
concurrency_n5_20260721_190243_kafka_feed4_rep3,kafka,single,5,96.267167,3509.639367,28.761,3435.253225,7.5329335,4346
concurrency_n5_20260721_190243_kafka_feed5_rep1,kafka,single,5,87.225267,3871.943667199997,30.7603,3800.8797399999876,-1.7362,4233
concurrency_n5_20260721_190243_kafka_feed5_rep2,kafka,single,5,98.5306,3366.659034,28.7823,3295.4360399999955,10.479967,4233
concurrency_n5_20260721_190243_kafka_feed5_rep3,kafka,single,5,91.444267,4177.452946799999,30.6389,4088.3624,1.959034,4233
concurrency_n5_20260721_190243_redis_feed1_rep1,redis,single,5,85.007467,1104.4894872999998,26.2319,52.24518,3.810067,3739
concurrency_n5_20260721_190243_redis_feed1_rep2,redis,single,5,88.3923,1128.441767,25.7939,51.71219999999999,7.039467,3739
concurrency_n5_20260721_190243_redis_feed1_rep3,redis,single,5,77.467767,114.0073234,26.7974,52.002,-1.079966,3739
concurrency_n5_20260721_190243_redis_feed2_rep1,redis,single,5,76.947734,442.5808005,25.6836,58.1936,-2.984966,4311
concurrency_n5_20260721_190243_redis_feed2_rep2,redis,single,5,77.307067,134.2939005,25.8102,52.46525,-1.898,4311
concurrency_n5_20260721_190243_redis_feed2_rep3,redis,single,5,87.915,755.9838005,26.1834,53.308949999999996,7.755634,4311
concurrency_n5_20260721_190243_redis_feed3_rep1,redis,single,5,83.681767,1448.2627135999999,26.4737,51.7864,2.313134,3977
concurrency_n5_20260721_190243_redis_feed3_rep2,redis,single,5,81.329634,1329.3155403999995,26.8999,52.0407,0.626134,3977
concurrency_n5_20260721_190243_redis_feed3_rep3,redis,single,5,81.894,602.6422004,25.3292,52.15299999999999,2.499334,3977
concurrency_n5_20260721_190243_redis_feed4_rep1,redis,single,5,88.648067,124.916509,26.223399999999998,51.5081,9.644317000000001,4346
concurrency_n5_20260721_190243_redis_feed4_rep2,redis,single,5,89.1250835,756.455667,26.90025,51.5816,9.365834,4346
concurrency_n5_20260721_190243_redis_feed4_rep3,redis,single,5,76.636234,209.51275,25.2657,51.5701,-2.375233,4346
concurrency_n5_20260721_190243_redis_feed5_rep1,redis,single,5,87.808267,145.8788137999998,26.7453,52.1134,8.9334,4233
concurrency_n5_20260721_190243_redis_feed5_rep2,redis,single,5,89.6318,136.581834,26.73,51.97185999999999,9.753934,4233
concurrency_n5_20260721_190243_redis_feed5_rep3,redis,single,5,93.1199,1433.488467,26.4777,54.0755,11.638867,4233
