t_wall,rho,loadavg
1784964660.5739505,0.75689,5.62
1784964661.0742846,0.74564,5.62
1784964661.57725,0.76427,5.62
1784964662.0781353,0.75312,5.62
1784964662.5789652,0.7425,5.62
1784964663.0812771,0.75373,5.62
1784964663.5821404,0.7475,5.73
1784964664.0829327,0.755,5.73
1784964664.5863118,0.74938,5.73
1784964665.0871944,0.75312,5.73
1784964665.5883005,0.75,5.73
1784964666.090311,0.75312,5.73
1784964666.5911684,0.745,5.73
1784964667.0920174,0.755,5.73
1784964667.5928588,0.7625,5.73
1784964668.0936449,0.7425,5.73
1784964668.5962627,0.75743,5.59
1784964669.0970283,0.82161,5.59
1784964669.5978947,0.75561,5.59
1784964670.0982742,0.77307,5.59
1784964670.5990791,0.7625,5.59
1784964671.0998826,0.75561,5.59
1784964671.6006875,0.74314,5.59
1784964672.1012924,0.7525,5.59
1784964672.6042755,0.75622,5.59
1784964673.1050484,0.75,5.59
1784964673.6058283,0.775,5.62
1784964674.1072643,0.75,5.62
1784964674.608043,0.74687,5.62
1784964675.108843,0.74813,5.62
1784964675.6092708,0.75312,5.62
1784964676.1102803,0.7575,5.62
1784964676.6110764,0.755,5.62
1784964677.1123044,0.74065,5.62
1784964677.6152792,0.75871,5.62
1784964678.1160233,0.76309,5.62
1784964678.6167724,0.8225,5.57
1784964679.1173437,0.80549,5.57
1784964679.6182497,0.74813,5.57
1784964680.1193604,0.74937,5.57
1784964680.6202629,0.75622,5.57
1784964681.1213937,0.7475,5.57
1784964681.6243403,0.75062,5.57
1784964682.1251855,0.7575,5.57
1784964682.6260557,0.7594,5.57
1784964683.1283293,0.75186,5.57
1784964683.62923,0.75871,5.53
1784964684.1301312,0.74813,5.53
1784964684.6332698,0.7469,5.53
1784964685.1340852,0.7594,5.53
1784964685.6372678,0.74627,5.53
1784964686.1392686,0.75373,5.53
1784964686.6400788,0.7575,5.53
1784964687.1412811,0.74564,5.53
1784964687.6421041,0.75439,5.53
1784964688.1432676,0.75312,5.53
1784964688.6440651,0.755,5.48
1784964689.146272,0.75373,5.48
1784964689.6470814,0.75439,5.48
1784964690.147866,0.74813,5.48
1784964690.650259,0.75373,5.48
1784964691.1510406,0.7475,5.48
1784964691.6542525,0.75931,5.48
1784964692.1550999,0.74937,5.48
1784964692.6559331,0.74813,5.48
1784964693.1572514,0.7675,5.48
1784964693.6580017,0.7594,5.53
1784964694.1588066,0.74876,5.53
1784964694.6593397,0.76,5.53
1784964695.160175,0.75062,5.53
1784964695.6610456,0.74937,5.53
1784964696.1618454,0.74876,5.53
1784964696.6652553,0.75186,5.53
1784964697.1661017,0.75126,5.53
1784964697.6669378,0.76808,5.53
1784964698.1677122,0.74314,5.53
1784964698.6712644,0.74938,5.32
1784964699.1720507,0.75062,5.32
1784964699.6728883,0.7575,5.32
1784964700.1742625,0.74876,5.32
1784964700.6750093,0.75312,5.32
1784964701.1758041,0.7575,5.32
1784964701.6765678,0.745,5.32
1784964702.1792538,0.75561,5.32
1784964702.680001,0.74813,5.32
1784964703.1808016,0.74813,5.32
1784964703.6815875,0.76692,5.38
1784964704.1822972,0.74564,5.38
1784964704.68524,0.7581,5.38
1784964705.1860263,0.76,5.38
1784964705.6868143,0.75434,5.38
1784964706.1873345,0.73618,5.38
1784964706.6881552,0.76559,5.38
1784964707.191249,0.7606,5.38
1784964707.691999,0.75,5.38
1784964708.192804,0.75062,5.38
1784964708.6932726,0.75561,5.43
1784964709.1953375,0.74813,5.43
1784964709.6982343,0.85608,5.43
1784964710.199026,0.75689,5.43
1784964710.6998005,0.8325,5.43
1784964711.2003498,0.7606,5.43
1784964711.7011518,0.74813,5.43
1784964712.2032807,0.75373,5.43
1784964712.7040794,0.7594,5.43
1784964713.204871,0.74813,5.43
1784964713.7052298,0.745,5.47
1784964714.2060804,0.7619,5.47
1784964714.7069175,0.74876,5.47
1784964715.209876,0.75124,5.47
1784964715.711242,0.75062,5.47
1784964716.2120197,0.7475,5.47
1784964716.712831,0.75312,5.47
1784964717.215265,0.75561,5.47
1784964717.7160501,0.74813,5.47
1784964718.2168705,0.7475,5.47
1784964718.7202823,0.75434,5.68
1784964719.221093,0.75439,5.68
1784964719.721879,0.7475,5.68
1784964720.2226734,0.74564,5.68
1784964720.7233162,0.75439,5.68
1784964721.2241452,0.755,5.68
1784964721.7252855,0.74938,5.68
1784964722.2261057,0.7475,5.68
1784964722.726919,0.75561,5.68
1784964723.2292752,0.80846,5.68
1784964723.730101,0.8275,5.78
1784964724.230876,0.75312,5.78
1784964724.7312577,0.73434,5.78
1784964725.2320397,0.7606,5.78
1784964725.7328131,0.7581,5.78
1784964726.2332573,0.74065,5.78
1784964726.7352748,0.75062,5.78
1784964727.236076,0.75689,5.78
1784964727.7369332,0.74627,5.78
1784964728.2372508,0.7525,5.78
1784964728.738029,0.75,5.88
1784964729.2392578,0.75373,5.88
1784964729.74003,0.74937,5.88
1784964730.2408404,0.74564,5.88
1784964730.7412767,0.76692,5.88
1784964731.2420888,0.74314,5.88
1784964731.7428546,0.7575,5.88
1784964732.2452722,0.74813,5.88
1784964732.746078,0.75312,5.88
1784964733.2468684,0.75,5.88
1784964733.747253,0.74813,5.89
1784964734.2492712,0.75186,5.89
1784964734.7501297,0.75689,5.89
1784964735.2509527,0.74314,5.89
1784964735.753319,0.75871,5.89
1784964736.2541633,0.75,5.89
1784964736.7572618,0.75373,5.89
1784964737.2581184,0.75439,5.89
1784964737.7589507,0.75312,5.89
1784964738.260261,0.74314,5.89
1784964738.761049,0.75062,6.06
1784964739.2618518,0.7475,6.06
1784964739.7632687,0.81343,6.06
1784964740.2640626,0.83459,6.06
1784964740.7692177,0.84938,6.06
1784964741.269972,0.97236,6.06
1784964741.770305,0.9275,6.06
1784964742.2710814,0.99749,6.06
1784964742.7718213,1.0,6.06
1784964743.2751367,0.99752,6.06
1784964743.778265,1.0,7.98
1784964744.2790759,0.98496,7.98
1784964744.7799125,0.92,7.98
1784964745.282023,0.88693,7.98
1784964745.783273,0.86869,7.98
1784964746.286991,0.82294,7.98
1784964746.7892754,0.7675,7.98
1784964747.2900796,0.75188,7.98
1784964747.7908776,0.77861,7.98
1784964748.2912464,0.75,7.74
1784964748.7920291,0.755,7.74
1784964749.2928505,0.7475,7.74
1784964749.793301,0.7525,7.74
1784964750.294119,0.74937,7.74
1784964750.7972844,0.77228,7.74
1784964751.2981076,0.7525,7.74
1784964751.7989326,0.75,7.74
1784964752.302272,0.75373,7.74
1784964752.8030899,0.74813,7.74
1784964753.3038883,0.7625,7.6
1784964753.804683,0.75062,7.6
1784964754.305473,0.75561,7.6
1784964754.8072681,0.75561,7.6
1784964755.3080442,0.75188,7.6
1784964755.8088262,0.75561,7.6
1784964756.3092873,0.75871,7.6
1784964756.8112695,0.73815,7.6
1784964757.3120892,0.7575,7.6
1784964757.812878,0.76,7.6
1784964758.313653,0.74065,7.47
1784964758.8142874,0.7575,7.47
1784964759.3153658,0.75622,7.47
1784964759.816219,0.7425,7.47
1784964760.317955,0.75312,7.47
1784964760.8192906,0.75312,7.47
1784964761.320128,0.75689,7.47
1784964761.8210142,0.75124,7.47
1784964762.321846,0.745,7.47
1784964762.8232782,0.76368,7.47
1784964763.3252552,0.75062,7.35
1784964763.8260086,0.75,7.35
1784964764.3268042,0.75682,7.35
1784964764.8276014,0.745,7.35
1784964765.328274,0.74937,7.35
1784964765.8302739,0.76866,7.35
1784964766.3310518,0.7475,7.35
1784964766.8342142,0.74194,7.35
1784964767.334985,0.7675,7.35
1784964767.8357916,0.745,7.35
1784964768.3365703,0.75,7.16
1784964768.8383472,0.7599,7.16
1784964769.339257,0.75188,7.16
1784964769.842349,0.74442,7.16
1784964770.343208,0.7625,7.16
1784964770.8440034,0.74,7.16
1784964771.345277,0.75312,7.16
1784964771.8460956,0.755,7.16
1784964772.3469179,0.7525,7.16
1784964772.8477166,0.75373,7.16
1784964773.3502734,0.75124,7.23
1784964773.8510756,0.75,7.23
1784964774.351851,0.755,7.23
1784964774.8552809,0.75622,7.23
1784964775.3560848,0.75561,7.23
1784964775.8568785,0.74813,7.23
1784964776.3573287,0.755,7.23
1784964776.8582199,0.75062,7.23
1784964777.3602753,0.7525,7.23
1784964777.8610578,0.75,7.23
1784964778.3623075,0.75312,7.13
1784964778.863093,0.75373,7.13
1784964779.3639784,0.75188,7.13
1784964779.8672926,0.75434,7.13
1784964780.3681252,0.75,7.13
1784964780.8689764,0.75561,7.13
1784964781.369805,0.7575,7.13
1784964781.8706217,0.7525,7.13
1784964782.3723435,0.75186,7.13
1784964782.8731577,0.755,7.13
1784964783.373894,0.75,6.96
1784964783.8752766,0.75373,6.96
1784964784.3772998,0.75,6.96
1784964784.8781238,0.755,6.96
1784964785.3792777,0.75373,6.96
1784964785.880099,0.7475,6.96
1784964786.3809772,0.75312,6.96
1784964786.882272,0.75561,6.96
1784964787.3852766,0.75373,6.96
1784964787.8860517,0.75377,6.96
1784964788.38691,0.74627,6.88
1784964788.88728,0.75561,6.88
1784964789.388046,0.75439,6.88
1784964789.8889122,0.75062,6.88
1784964790.3897533,0.75561,6.88
1784964790.8909225,0.755,6.88
1784964791.3922799,0.75062,6.88
1784964791.8931003,0.75439,6.88
1784964792.3938823,0.74813,6.88
1784964792.8942618,0.7575,6.88
1784964793.3950799,0.7594,6.81
1784964793.8982456,0.7469,6.81
1784964794.3991327,0.75,6.81
1784964794.9012747,0.75622,6.81
1784964795.404336,0.75124,6.81
1784964795.905149,0.7575,6.81
1784964796.4059052,0.7581,6.81
1784964796.9062343,0.745,6.81
1784964797.4070234,0.7606,6.81
1784964797.9078104,0.7475,6.81
1784964798.4082873,0.75312,6.67
1784964798.909335,0.765,6.67
1784964799.4102051,0.76,6.67
1784964799.9112751,0.745,6.67
1784964800.4142866,0.76309,6.67
1784964800.915102,0.74378,6.67
1784964801.415893,0.76,6.67
1784964801.9182367,0.75312,6.67
1784964802.4190052,0.75,6.67
1784964802.9197986,0.755,6.67
1784964803.4202826,0.75062,6.77
1784964803.923255,0.75622,6.77
1784964804.424043,0.74687,6.77
1784964804.924829,0.76179,6.77
1784964805.4262812,0.7525,6.77
1784964805.9270768,0.755,6.77
1784964806.4302628,0.75,6.77
1784964806.9311182,0.74937,6.77
1784964807.4319272,0.7581,6.77
1784964807.932724,0.7525,6.77
1784964808.435265,0.74627,6.71
1784964808.9360461,0.75561,6.71
1784964809.4368682,0.75,6.71
1784964809.9383166,0.75312,6.71
1784964810.4391398,0.7525,6.71
1784964810.939907,0.75062,6.71
1784964811.441314,0.75312,6.71
1784964811.9420974,0.75373,6.71
1784964812.4428775,0.7525,6.71
1784964812.9452915,0.74813,6.71
1784964813.4460533,0.755,6.65
1784964813.9468024,0.765,6.65
1784964814.4493015,0.74505,6.65
1784964814.9508038,0.74813,6.65
1784964815.451241,0.75439,6.65
1784964815.952003,0.7581,6.65
1784964816.4527898,0.75062,6.65
1784964816.9535356,0.75561,6.65
1784964817.4543045,0.7525,6.65
1784964817.9562438,0.75312,6.65
1784964818.4570112,0.75373,6.44
1784964818.9578078,0.75,6.44
1784964819.4586465,0.7525,6.44
1784964819.9592402,0.75062,6.44
1784964820.4612424,0.75871,6.44
1784964820.9620323,0.75,6.44
1784964821.4627984,0.7575,6.44
1784964821.963265,0.75,6.44
1784964822.464088,0.755,6.44
1784964822.9648745,0.7525,6.44
1784964823.466244,0.75312,6.33
1784964823.966999,0.7525,6.33
1784964824.4692407,0.75186,6.33
1784964824.970003,0.7475,6.33
1784964825.4708009,0.75124,6.33
1784964825.9722722,0.7581,6.33
1784964826.4732792,0.755,6.33
1784964826.9740827,0.74564,6.33
1784964827.4752827,0.75312,6.33
1784964827.9760797,0.76,6.33
1784964828.4783144,0.74314,6.22
1784964828.9791405,0.7581,6.22
1784964829.4799306,0.7525,6.22
1784964829.9832504,0.75434,6.22
1784964830.4840355,0.7475,6.22
1784964830.986291,0.74564,6.22
1784964831.4870932,0.76309,6.22
1784964831.9879107,0.775,6.22
1784964832.4882658,0.7425,6.22
1784964832.989036,0.75312,6.22
1784964833.4912643,0.75622,6.12
1784964833.9921043,0.75439,6.12
1784964834.4929178,0.74378,6.12
1784964834.9935684,0.7575,6.12
1784964835.495271,0.7581,6.12
1784964835.9972878,0.745,6.12
1784964836.50024,0.7469,6.12
1784964837.0010033,0.76559,6.12
1784964837.5017545,0.75188,6.12
1784964838.0033114,0.74627,6.12
1784964838.5041022,0.75,6.11
1784964839.005257,0.75622,6.11
1784964839.5061238,0.75689,6.11
1784964840.0072443,0.74378,6.11
1784964840.508008,0.75312,6.11
1784964841.0088568,0.75561,6.11
1784964841.5113034,0.75124,6.11
1784964842.012113,0.755,6.11
1784964842.5129077,0.7575,6.11
1784964843.013676,0.75439,6.11
1784964843.5142791,0.75062,6.18
1784964844.0150514,0.7575,6.18
1784964844.5158262,0.75561,6.18
1784964845.018303,0.75373,6.18
1784964845.5190785,0.75062,6.18
1784964846.0202556,0.75,6.18
1784964846.521021,0.7525,6.18
1784964847.0218058,0.7575,6.18
1784964847.5223303,0.74813,6.18
1784964848.0252337,0.75373,6.18
1784964848.5259776,0.75,6.17
1784964849.0265675,0.74937,6.17
1784964849.5274324,0.75561,6.17
1784964850.0304053,0.74876,6.17
1784964850.5311568,0.7606,6.17
1784964851.0319126,0.74627,6.17
1784964851.5352428,0.75186,6.17
1784964852.0359848,0.7594,6.17
1784964852.5362532,0.74813,6.17
1784964853.0370445,0.755,6.17
1784964853.5402603,0.75682,6.23
1784964854.0410316,0.75439,6.23
1784964854.5418005,0.74065,6.23
1784964855.0422888,0.7581,6.23
1784964855.5430796,0.74687,6.23
1784964856.0439165,0.75312,6.23
1784964856.5452647,0.7575,6.23
1784964857.0460384,0.7525,6.23
1784964857.5472505,0.7581,6.23
1784964858.0480053,0.74065,6.23
1784964858.550245,0.75682,6.22
1784964859.0510354,0.75628,6.22
1784964859.5518239,0.74813,6.22
1784964860.0522587,0.7625,6.22
1784964860.5530338,0.7581,6.22
1784964861.053779,0.7575,6.22
1784964861.5552597,0.75124,6.22
1784964862.057221,0.75312,6.22
1784964862.5579767,0.7525,6.22
1784964863.0587296,0.75561,6.22
1784964863.5594938,0.74185,6.04
1784964864.0602765,0.7581,6.04
1784964864.56127,0.75373,6.04
1784964865.0623221,0.7525,6.04
1784964865.5643008,0.7581,6.04
1784964866.0650623,0.7475,6.04
1784964866.5658188,0.74314,6.04
1784964867.0682647,0.76119,6.04
1784964867.5690484,0.755,6.04
1784964868.069848,0.75062,6.04
1784964868.5703244,0.755,5.95
1784964869.0711455,0.75312,5.95
1784964869.5722792,0.74564,5.95
1784964870.07308,0.7525,5.95
1784964870.5738373,0.75622,5.95
1784964871.0743232,0.7525,5.95
1784964871.575165,0.7525,5.95
1784964872.0759382,0.74564,5.95
1784964872.576276,0.75312,5.95
1784964873.0772285,0.75312,5.95
1784964873.5802689,0.75124,5.88
1784964874.083271,0.75124,5.88
1784964874.5840816,0.75,5.88
1784964875.085234,0.76559,5.88
1784964875.5859902,0.82206,5.88
1784964876.0873184,0.74813,5.88
1784964876.5881293,0.7525,5.88
1784964877.0889125,0.74876,5.88
1784964877.589351,0.7475,5.88
1784964878.0901465,0.7606,5.88
1784964878.5909996,0.7525,6.05
1784964879.0932622,0.7469,6.05
1784964879.5941467,0.75,6.05
1784964880.094943,0.76559,6.05
1784964880.5952625,0.74314,6.05
1784964881.0960245,0.755,6.05
1784964881.5992484,0.7599,6.05
1784964882.1000514,0.74185,6.05
1784964882.6022353,0.75871,6.05
1784964883.102982,0.7575,6.05
1784964883.6033006,0.75312,6.04
1784964884.1040912,0.7525,6.04
1784964884.6052656,0.74627,6.04
1784964885.1072621,0.7581,6.04
1784964885.608051,0.755,6.04
1784964886.1102583,0.75312,6.04
1784964886.6110005,0.75561,6.04
1784964887.111784,0.74687,6.04
1784964887.612267,0.75312,6.04
1784964888.1130452,0.755,6.04
1784964888.6139,0.745,6.12
1784964889.1172616,0.76675,6.12
1784964889.6180549,0.75,6.12
1784964890.1188638,0.75062,6.12
1784964890.61928,0.8175,6.12
1784964891.1206553,0.8125,6.12
1784964891.6214352,0.76,6.12
1784964892.1222484,0.74937,6.12
1784964892.623334,0.75434,6.12
1784964893.1241548,0.7525,6.12
1784964893.6262658,0.74813,5.95
1784964894.1270406,0.75312,5.95
1784964894.6278124,0.75439,5.95
1784964895.1292725,0.74378,5.95
1784964895.6308498,0.7606,5.95
1784964896.1312625,0.7475,5.95
1784964896.6322613,0.74564,5.95
1784964897.1342998,0.7581,5.95
1784964897.6351159,0.75062,5.95
1784964898.137312,0.75373,5.95
1784964898.6381476,0.7581,6.04
1784964899.1412492,0.75124,6.04
1784964899.6442773,0.74442,6.04
1784964900.1450493,0.76,6.04
1784964900.645968,0.7425,6.04
1784964901.1473336,0.7581,6.04
1784964901.6481535,0.74436,6.04
1784964902.1502726,0.75373,6.04
1784964902.6510885,0.75,6.04
1784964903.1518753,0.75124,6.04
1784964903.654266,0.76119,6.11
1784964904.155041,0.7425,6.11
1784964904.6558409,0.7525,6.11
1784964905.1563392,0.76808,6.11
1784964905.6572323,0.74314,6.11
1784964906.1581604,0.77193,6.11
1784964906.6589618,0.755,6.11
1784964907.1592839,0.745,6.11
1784964907.6603367,0.7525,6.11
1784964908.1613023,0.7575,6.11
1784964908.6621003,0.7475,6.02
1784964909.1629589,0.75312,6.02
1784964909.6652596,0.75682,6.02
1784964910.1660452,0.74937,6.02
1784964910.666827,0.7581,6.02
1784964911.1692758,0.74314,6.02
1784964911.6700468,0.75561,6.02
1784964912.1708345,0.75312,6.02
1784964912.672268,0.74129,6.02
1784964913.1730616,0.76441,6.02
1784964913.6738718,0.74813,6.18
1784964914.174297,0.7475,6.18
1784964914.675114,0.7575,6.18
1784964915.175899,0.75,6.18
1784964915.6766768,0.75124,6.18
1784964916.1782923,0.75312,6.18
1784964916.6790774,0.7581,6.18
1784964917.1798723,0.73935,6.18
1784964917.6822698,0.75682,6.18
1784964918.1830394,0.75439,6.18
1784964918.683886,0.74564,6.33
1784964919.1843324,0.76,6.33
1784964919.685175,0.7475,6.33
1784964920.1872385,0.74813,6.33
1784964920.6880407,0.76,6.33
1784964921.1887903,0.74876,6.33
1784964921.6892426,0.74687,6.33
1784964922.1899922,0.84289,6.33
1784964922.6907933,0.7619,6.33
1784964923.1932926,0.83375,6.33
1784964923.6960502,0.7625,6.38
1784964924.19684,0.7525,6.38
1784964924.697273,0.75622,6.38
1784964925.198036,0.75439,6.38
1784964925.699273,0.74378,6.38
1784964926.2000887,0.75,6.38
