run_id,backend,config,n,tti_p50,tti_p95,transport_p50,transport_p95,schedlag_p50,n_matched
concurrency_n50_20260721_214627_kafka_feed10_rep1,kafka,single,50,102.238929,102.29768995,-4.1942085,0.83239025,48.65243,8
concurrency_n50_20260721_214627_kafka_feed11_rep1,kafka,single,50,112.237309,112.2651276,-8.370139,-8.349885200000001,108.523799,5
concurrency_n50_20260721_214627_kafka_feed12_rep1,kafka,single,50,131.182891,131.2835234,11.919867,11.9997276,1.892521,9
concurrency_n50_20260721_214627_kafka_feed13_rep1,kafka,single,50,,,,,,0
concurrency_n50_20260721_214627_kafka_feed14_rep1,kafka,single,50,112.061179,112.1037841,1.402822,1.4377306,108.325406,7
concurrency_n50_20260721_214627_kafka_feed15_rep1,kafka,single,50,114.4978495,114.56559985,1.2137485,1.2726217499999999,56.051198,8
concurrency_n50_20260721_214627_kafka_feed16_rep1,kafka,single,50,122.86120700000001,122.9216643,0.968664,1.01829755,60.566736,8
concurrency_n50_20260721_214627_kafka_feed17_rep1,kafka,single,50,116.63227800000001,116.69100615,2.6770519999999998,2.72237325,53.032937,8
concurrency_n50_20260721_214627_kafka_feed18_rep1,kafka,single,50,109.665232,109.7686238,4.572181,4.6526174000000005,0.980825,13
concurrency_n50_20260721_214627_kafka_feed19_rep1,kafka,single,50,105.171261,105.1978971,0.757427,4.5107037,102.89763,7
concurrency_n50_20260721_214627_kafka_feed1_rep1,kafka,single,50,107.477311,107.56023,1.188634,1.2601646,2.043491,9
concurrency_n50_20260721_214627_kafka_feed20_rep1,kafka,single,50,114.67262199999999,114.7347148,1.218385,1.6926616999999997,56.589442,8
concurrency_n50_20260721_214627_kafka_feed21_rep1,kafka,single,50,113.877453,113.9453193,-0.8242285,0.7961067000000001,55.8532285,8
concurrency_n50_20260721_214627_kafka_feed22_rep1,kafka,single,50,113.136031,113.1645642,-1.616468,-1.5946584000000001,107.133948,5
concurrency_n50_20260721_214627_kafka_feed23_rep1,kafka,single,50,121.992291,122.12848220000001,0.544281,0.6442052,2.47507,9
concurrency_n50_20260721_214627_kafka_feed24_rep1,kafka,single,50,114.9640555,115.0241238,-8.296601,0.66285605,57.095583999999995,8
