row_idx,match_id,event_id,period,minute,second,t_sim_seconds,t_emit_offset_s,event_type,team,player,timestamp,possession
53,3895113,43d448f5-3161-4484-a1e9-7ead8dbb8df2,1,0,45,45,0.375,Ball Receipt*,Bayer Leverkusen,Victor Okoh Boniface,00:00:45.030,2
54,3895113,31bf416b-2f8b-436b-a233-07d16a05f948,1,0,45,45,0.375,Ball Recovery,Wolfsburg,Maximilian Arnold,00:00:45.030,2
55,3895113,84b5ba76-8141-4875-82aa-039802b7b1e9,1,0,45,45,0.375,Carry,Wolfsburg,Maximilian Arnold,00:00:45.030,2
56,3895113,533800e7-a633-4c16-989e-88d349c01143,1,0,46,46,0.38333333333333336,Shot,Wolfsburg,Maximilian Arnold,00:00:46.169,2
57,3895113,e008a8be-aa49-49e9-bd13-a93552b5c052,1,0,48,48,0.4,Goal Keeper,Bayer Leverkusen,Lukáš Hrádecký,00:00:48.159,2
58,3895113,c2d28a7c-daa5-4926-982f-1652183c5083,1,1,7,67,0.5583333333333333,Pass,Bayer Leverkusen,Lukáš Hrádecký,00:01:07.521,3
59,3895113,4b32f517-ca9b-42eb-b0e2-fa3d3fd72a9d,1,1,9,69,0.575,Ball Receipt*,Bayer Leverkusen,Exequiel Alejandro Palacios,00:01:09.189,3
60,3895113,64edd3bf-0d45-4889-b29d-3e52cf2bfab6,1,1,11,71,0.5916666666666667,Pass,Bayer Leverkusen,Exequiel Alejandro Palacios,00:01:11.362,3
61,3895113,f244b229-4382-49ff-a159-2eb53ec47566,1,1,13,73,0.6083333333333333,Ball Receipt*,Bayer Leverkusen,Jonathan Tah,00:01:13.185,3
62,3895113,0ac2f4e4-a59f-4b03-94ae-b65472503b1c,1,1,14,74,0.6166666666666667,Pressure,Wolfsburg,Tiago Barreiros de Melo Tomás,00:01:14.201,3
63,3895113,2ba1d3c8-01a5-4707-aded-c1032d5c1a2a,1,1,15,75,0.625,Pass,Bayer Leverkusen,Jonathan Tah,00:01:15.843,3
64,3895113,38bdbceb-2d1b-4b19-b303-df25485ff8cf,1,1,16,76,0.6333333333333333,Ball Receipt*,Bayer Leverkusen,Josip Stanišić,00:01:16.476,3
65,3895113,e1a2cf65-5a43-4d3d-934d-8c2fe376ad00,1,1,16,76,0.6333333333333333,Carry,Bayer Leverkusen,Josip Stanišić,00:01:16.476,3
66,3895113,b772fbf5-f3a6-47cf-99bf-5c7adba135f8,1,1,17,77,0.6416666666666667,Pass,Bayer Leverkusen,Josip Stanišić,00:01:17.244,3
67,3895113,1c068f50-c84a-4e1d-824e-578b65120800,1,1,17,77,0.6416666666666667,Pressure,Wolfsburg,Mattias Svanberg,00:01:17.534,3
68,3895113,7d37b5cc-3e2d-4ab5-b4af-a45e73138874,1,1,17,77,0.6416666666666667,Ball Receipt*,Bayer Leverkusen,Exequiel Alejandro Palacios,00:01:17.666,3
69,3895113,d3eafa83-830e-4546-b34f-72ea722a5e41,1,1,17,77,0.6416666666666667,Carry,Bayer Leverkusen,Exequiel Alejandro Palacios,00:01:17.666,3
70,3895113,ac7217b3-16a1-434f-a555-38147f80fd38,1,1,17,77,0.6416666666666667,Pass,Bayer Leverkusen,Exequiel Alejandro Palacios,00:01:17.706,3
71,3895113,f500021a-9e63-4063-afe0-b13494e43e25,1,1,18,78,0.65,Ball Receipt*,Bayer Leverkusen,Jeremie Frimpong,00:01:18.992,3
72,3895113,7fd60487-cf13-4688-a589-1979aee7d23a,1,1,18,78,0.65,Carry,Bayer Leverkusen,Jeremie Frimpong,00:01:18.992,3
73,3895113,a0ad5112-916a-41aa-8d46-d7681863838a,1,1,19,79,0.6583333333333333,Pressure,Wolfsburg,Maxence Lacroix,00:01:19.005,3
74,3895113,86b4af1d-95ac-4092-9d96-efc8703ea4a6,1,1,20,80,0.6666666666666666,Pass,Bayer Leverkusen,Jeremie Frimpong,00:01:20.274,3
75,3895113,86913597-82b0-4000-9be5-2b7fa42caa76,1,1,21,81,0.675,Ball Receipt*,Bayer Leverkusen,Jonas Hofmann,00:01:21.475,3
76,3895113,ba9abae9-f6c5-434d-ae12-bd0b2c182bc6,1,1,21,81,0.675,Carry,Bayer Leverkusen,Jonas Hofmann,00:01:21.475,3
77,3895113,e243eff1-e63a-41fb-98e9-2bde3272420a,1,1,21,81,0.675,Pass,Bayer Leverkusen,Jonas Hofmann,00:01:21.928,3
78,3895113,78eec9d2-2279-474b-8174-5955e289ab49,1,1,23,83,0.6916666666666667,Ball Receipt*,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:01:23.892,3
79,3895113,ff5a7afc-11a6-4f3c-b55c-403c5730e20b,1,1,23,83,0.6916666666666667,Carry,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:01:23.892,3
80,3895113,f3f24509-b665-4851-9411-fa3fd6de93f8,1,1,25,85,0.7083333333333334,Pass,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:01:25.281,3
81,3895113,345cb7e8-5870-4a38-bc70-b4727a52d6fa,1,1,26,86,0.7166666666666667,Ball Receipt*,Bayer Leverkusen,Victor Okoh Boniface,00:01:26.551,3
82,3895113,6abd10fe-abb5-4ef7-8139-fc8300228420,1,1,26,86,0.7166666666666667,Carry,Bayer Leverkusen,Victor Okoh Boniface,00:01:26.551,3
83,3895113,87f538be-2098-4fe4-8810-f51747834230,1,1,30,90,0.75,Pressure,Wolfsburg,Yannick Gerhardt,00:01:30.386,3
84,3895113,66b31129-9550-48eb-aab9-fdc69ac92c81,1,1,30,90,0.75,Pass,Bayer Leverkusen,Victor Okoh Boniface,00:01:30.728,3
85,3895113,df2e5510-62cc-4163-98c5-5a8a588c1ad8,1,1,30,90,0.75,Ball Receipt*,Bayer Leverkusen,Alejandro Grimaldo García,00:01:30.952,3
86,3895113,b313223c-4773-4a1b-bfa4-80104490c9eb,1,1,30,90,0.75,Block,Wolfsburg,Yannick Gerhardt,00:01:30.952,3
87,3895113,828b3f57-9b71-4499-ae26-f64755e48e20,1,1,31,91,0.7583333333333333,Block,Wolfsburg,Moritz Jenz,00:01:31.291,3
88,3895113,416f6860-d593-4042-949c-a5da924f1a3a,1,1,32,92,0.7666666666666667,Pressure,Wolfsburg,Yannick Gerhardt,00:01:32.622,3
89,3895113,0581db2b-9d21-40c8-a8fe-a36bac9bd0fe,1,1,32,92,0.7666666666666667,Ball Recovery,Bayer Leverkusen,Alejandro Grimaldo García,00:01:32.631,3
90,3895113,c6712579-4e48-4c9d-aca9-13c7ae5216d1,1,1,32,92,0.7666666666666667,Carry,Bayer Leverkusen,Alejandro Grimaldo García,00:01:32.631,3
91,3895113,2fa064d8-f9d2-4c60-87c3-f13c608a9d28,1,1,32,92,0.7666666666666667,Pass,Bayer Leverkusen,Alejandro Grimaldo García,00:01:32.913,3
92,3895113,e9499440-364d-4088-acc6-78a5c8f79b80,1,1,33,93,0.775,Ball Receipt*,Bayer Leverkusen,Granit Xhaka,00:01:33.643,3
93,3895113,cab10015-6ac5-42f8-8be8-4ef18eb0c600,1,1,33,93,0.775,Carry,Bayer Leverkusen,Granit Xhaka,00:01:33.643,3
94,3895113,66f99ca0-8d55-4369-b532-8afa4fb60cb6,1,1,33,93,0.775,Pass,Bayer Leverkusen,Granit Xhaka,00:01:33.763,3
95,3895113,c3e5d0fb-db35-45e3-ab6f-992a3559fa70,1,1,35,95,0.7916666666666666,Ball Receipt*,Bayer Leverkusen,Amine Adli,00:01:35.830,3
96,3895113,38441982-a067-4462-a822-42717582d3f6,1,1,35,95,0.7916666666666666,Carry,Bayer Leverkusen,Amine Adli,00:01:35.830,3
97,3895113,81a2e0ba-0069-484b-b48d-3028ad8f8901,1,1,36,96,0.8,Pass,Bayer Leverkusen,Amine Adli,00:01:36.211,3
98,3895113,6c6e6e43-3708-4a97-a623-144db45e0acf,1,1,37,97,0.8083333333333333,Ball Receipt*,Bayer Leverkusen,Granit Xhaka,00:01:37.551,3
99,3895113,1c8f3337-ba8c-4afc-9ce5-ba81c530b442,1,1,37,97,0.8083333333333333,Carry,Bayer Leverkusen,Granit Xhaka,00:01:37.551,3
100,3895113,246150e9-1505-46a9-bdb8-34f5bffecb20,1,1,37,97,0.8083333333333333,Pressure,Wolfsburg,Yannick Gerhardt,00:01:37.876,3
101,3895113,f5f5e776-6f22-45f7-b749-df1979955015,1,1,38,98,0.8166666666666667,Pass,Bayer Leverkusen,Granit Xhaka,00:01:38.643,3
102,3895113,e21625cc-e833-4fae-8f65-fa74a92271c7,1,1,39,99,0.825,Ball Receipt*,Bayer Leverkusen,Amine Adli,00:01:39.478,3
103,3895113,723686b3-e9f2-4317-bbcb-e453383a72c7,1,1,39,99,0.825,Carry,Bayer Leverkusen,Amine Adli,00:01:39.478,3
104,3895113,d662683e-78f4-4327-a130-eca57da08e65,1,1,40,100,0.8333333333333334,Pass,Bayer Leverkusen,Amine Adli,00:01:40.463,3
105,3895113,13308a5e-185e-437c-93b3-04925e1f7a7f,1,1,41,101,0.8416666666666667,Pressure,Wolfsburg,Sebastiaan Bornauw,00:01:41.346,3
106,3895113,e1b23096-a8e4-46c7-bf3c-5a8d02ec2fca,1,1,41,101,0.8416666666666667,Ball Receipt*,Bayer Leverkusen,Alejandro Grimaldo García,00:01:41.815,3
107,3895113,55ae1db6-a1c7-4396-b6fa-6639141da51f,1,1,41,101,0.8416666666666667,Carry,Bayer Leverkusen,Alejandro Grimaldo García,00:01:41.815,3
108,3895113,f1c92395-1a06-456d-9d88-ab3208cfe8f6,1,1,42,102,0.85,Pass,Bayer Leverkusen,Alejandro Grimaldo García,00:01:42.205,3
109,3895113,9e3a9e99-b3bd-4944-b63c-656899f9748c,1,1,42,102,0.85,Ball Receipt*,Bayer Leverkusen,Amine Adli,00:01:42.596,3
110,3895113,5b0a5ebd-4ef7-42d2-86e9-765c1bf6aacd,1,1,42,102,0.85,Block,Wolfsburg,Sebastiaan Bornauw,00:01:42.596,3
111,3895113,1709bde2-a33d-4bff-ab11-c14976e26251,1,1,43,103,0.8583333333333333,Ball Recovery,Wolfsburg,Sebastiaan Bornauw,00:01:43.771,3
112,3895113,ab82d08d-066f-4d9a-af27-bdf9139ddf57,1,1,43,103,0.8583333333333333,Carry,Wolfsburg,Sebastiaan Bornauw,00:01:43.771,3
113,3895113,c33b8bd3-6d11-49d7-a7c4-ef3e239c1f54,1,1,44,104,0.8666666666666667,Pressure,Bayer Leverkusen,Alejandro Grimaldo García,00:01:44.178,3
114,3895113,37948d06-f6fd-4260-8720-417930402e39,1,1,44,104,0.8666666666666667,Pass,Wolfsburg,Sebastiaan Bornauw,00:01:44.968,3
115,3895113,f2c5825d-365a-4682-a9dc-dd203fbf5457,1,1,46,106,0.8833333333333333,Ball Receipt*,Wolfsburg,Yannick Gerhardt,00:01:46.560,3
116,3895113,29e0c466-391a-40f8-b4ce-2fe8f2d3cbd9,1,1,46,106,0.8833333333333333,Ball Recovery,Bayer Leverkusen,Granit Xhaka,00:01:46.560,3
117,3895113,9be6d5b2-1def-4cbc-ae53-a779159d0915,1,1,46,106,0.8833333333333333,Carry,Bayer Leverkusen,Granit Xhaka,00:01:46.560,3
118,3895113,24d6b1ef-00d0-4d6c-aa3b-c7820ef973c0,1,1,49,109,0.9083333333333333,Pass,Bayer Leverkusen,Granit Xhaka,00:01:49.297,3
119,3895113,6762475a-b66e-4b20-b7af-fbde39fdc7c9,1,1,50,110,0.9166666666666666,Ball Receipt*,Bayer Leverkusen,Exequiel Alejandro Palacios,00:01:50.230,3
120,3895113,b8b38f3e-a656-4846-a0ed-da17aa29d986,1,1,50,110,0.9166666666666666,Carry,Bayer Leverkusen,Exequiel Alejandro Palacios,00:01:50.230,3
121,3895113,7c853898-8a8a-46f3-ba54-ccd88563a52e,1,1,50,110,0.9166666666666666,Pass,Bayer Leverkusen,Exequiel Alejandro Palacios,00:01:50.310,3
122,3895113,26c094bc-d1c8-42f2-b616-325b8e085f8f,1,1,50,110,0.9166666666666666,Pressure,Wolfsburg,Yannick Gerhardt,00:01:50.771,3
123,3895113,70ac486f-ae17-4fb7-9926-eff1d5fcb4d3,1,1,50,110,0.9166666666666666,Ball Receipt*,Bayer Leverkusen,Jonas Hofmann,00:01:50.789,3
124,3895113,67f159f8-0e87-477b-aad7-f2484553936e,1,1,50,110,0.9166666666666666,Carry,Bayer Leverkusen,Jonas Hofmann,00:01:50.789,3
125,3895113,3fd9667f-d5ab-42b7-9320-b4a4407a7260,1,1,51,111,0.925,Pressure,Wolfsburg,Maximilian Arnold,00:01:51.725,3
126,3895113,dc4271d8-7107-479f-a6b7-343a5e10fc80,1,1,52,112,0.9333333333333333,Pass,Bayer Leverkusen,Jonas Hofmann,00:01:52.398,3
127,3895113,3d1371cd-b194-40a5-92e0-a41779d68bd5,1,1,53,113,0.9416666666666667,Ball Receipt*,Bayer Leverkusen,Amine Adli,00:01:53.067,3
128,3895113,26953926-00a3-4f5f-bb1d-6a7249bae936,1,1,53,113,0.9416666666666667,Carry,Bayer Leverkusen,Amine Adli,00:01:53.067,3
129,3895113,2116b6a3-7d95-4e53-98ab-20afb5dd9951,1,1,53,113,0.9416666666666667,Pressure,Wolfsburg,Sebastiaan Bornauw,00:01:53.125,3
130,3895113,91f0bfc9-6dac-47b0-bafb-9f62e10a710f,1,1,53,113,0.9416666666666667,Pressure,Wolfsburg,Yannick Gerhardt,00:01:53.571,3
131,3895113,d3ed5183-b51f-426c-9c0d-0b3772c2d450,1,1,54,114,0.95,Pass,Bayer Leverkusen,Amine Adli,00:01:54.161,3
132,3895113,0ede5dbd-8812-4aea-8181-e9fa6fd135cf,1,1,54,114,0.95,Ball Receipt*,Bayer Leverkusen,Jonas Hofmann,00:01:54.887,3
133,3895113,cdde5370-fb15-4a58-adf4-45eed020acf8,1,1,54,114,0.95,Carry,Bayer Leverkusen,Jonas Hofmann,00:01:54.887,3
134,3895113,98e9e7f9-90c2-49d9-8f4a-9b3f5f40c4e7,1,1,56,116,0.9666666666666667,Pass,Bayer Leverkusen,Jonas Hofmann,00:01:56.500,3
135,3895113,ae378274-737d-4255-a738-ee950d3e72e0,1,1,57,117,0.975,Ball Receipt*,Bayer Leverkusen,Granit Xhaka,00:01:57.536,3
136,3895113,e3ba7692-e4e0-4c95-8c4e-2cae2279d589,1,1,57,117,0.975,Carry,Bayer Leverkusen,Granit Xhaka,00:01:57.536,3
137,3895113,ae318e73-9edd-4aa7-8a31-7ab53c980a7f,1,2,0,120,1.0,Pass,Bayer Leverkusen,Granit Xhaka,00:02:00.864,3
138,3895113,a46567a2-874a-4083-b7d8-7fb9c77581c9,1,2,1,121,1.0083333333333333,Pressure,Wolfsburg,Ridle Bote Baku,00:02:01.609,3
139,3895113,bdcb87b4-886d-4a51-846a-e3daf9134550,1,2,1,121,1.0083333333333333,Ball Receipt*,Bayer Leverkusen,Alejandro Grimaldo García,00:02:01.851,3
140,3895113,c6fa8cba-1701-4ea3-ac1a-392f3600fa7f,1,2,1,121,1.0083333333333333,Carry,Bayer Leverkusen,Alejandro Grimaldo García,00:02:01.851,3
141,3895113,5e463067-3b5f-41a2-94c8-8f2b45bde467,1,2,2,122,1.0166666666666666,Foul Committed,Wolfsburg,Ridle Bote Baku,00:02:02.481,3
142,3895113,91ebf0de-d5c2-4d9a-afc6-8a0886f2b8d9,1,2,2,122,1.0166666666666666,Foul Won,Bayer Leverkusen,Alejandro Grimaldo García,00:02:02.481,3
143,3895113,4cfebc37-3c47-4d89-97e7-503777ab08f4,1,2,37,157,1.3083333333333333,Pass,Bayer Leverkusen,Alejandro Grimaldo García,00:02:37.010,4
144,3895113,ba0d2b7d-b635-49be-afbc-96b5266bef5e,1,2,38,158,1.3166666666666667,Ball Receipt*,Bayer Leverkusen,Exequiel Alejandro Palacios,00:02:38.225,4
145,3895113,0dfe650b-727a-488e-9548-afe4b58cab9c,1,2,39,159,1.325,Pass,Bayer Leverkusen,Exequiel Alejandro Palacios,00:02:39.333,4
146,3895113,da8d983d-e5dc-4256-abf8-1ab19d4b1934,1,2,40,160,1.3333333333333333,Ball Receipt*,Bayer Leverkusen,Granit Xhaka,00:02:40.347,4
147,3895113,b3db99f3-b85a-4495-86c0-c5955460608a,1,2,40,160,1.3333333333333333,Carry,Bayer Leverkusen,Granit Xhaka,00:02:40.347,4
148,3895113,f4d34ba3-4b7f-4866-bc69-6cd2cb54c3c9,1,2,40,160,1.3333333333333333,Pressure,Wolfsburg,Mattias Svanberg,00:02:40.853,4
149,3895113,cf14778c-80d8-4496-8f4b-98a9b0ef2fcb,1,2,41,161,1.3416666666666666,Pass,Bayer Leverkusen,Granit Xhaka,00:02:41.346,4
150,3895113,43e9d656-4d2e-4c62-8372-7327f3ce42c3,1,2,42,162,1.35,Ball Receipt*,Bayer Leverkusen,Alejandro Grimaldo García,00:02:42.442,4
151,3895113,340debd2-c4c3-43c9-a358-6e0667039dd6,1,2,42,162,1.35,Carry,Bayer Leverkusen,Alejandro Grimaldo García,00:02:42.442,4
152,3895113,96e6c0ad-4a64-4176-9fb4-274862f82d73,1,2,42,162,1.35,Pressure,Wolfsburg,Tiago Barreiros de Melo Tomás,00:02:42.992,4
153,3895113,14b983d6-7c2e-4c60-8a95-1b0a49355c0e,1,2,43,163,1.3583333333333334,Pass,Bayer Leverkusen,Alejandro Grimaldo García,00:02:43.719,4
154,3895113,a6cb7fd6-e4a9-445a-b160-6335527f38a2,1,2,45,165,1.375,Ball Receipt*,Bayer Leverkusen,Jonas Hofmann,00:02:45.264,4
155,3895113,87c1a5ee-e14f-48b7-8810-be5f77d239b6,1,2,45,165,1.375,Carry,Bayer Leverkusen,Jonas Hofmann,00:02:45.264,4
156,3895113,7a4cbbd9-03aa-4159-bd71-77952f625375,1,2,46,166,1.3833333333333333,Pass,Bayer Leverkusen,Jonas Hofmann,00:02:46.696,4
157,3895113,8d7e145d-6436-4a2b-8fb5-c468d557b8db,1,2,49,169,1.4083333333333334,Ball Receipt*,Bayer Leverkusen,Jonathan Tah,00:02:49.066,4
158,3895113,31e939ed-6c76-49e0-8503-be98b76e04a2,1,2,49,169,1.4083333333333334,Carry,Bayer Leverkusen,Jonathan Tah,00:02:49.066,4
159,3895113,f2485d48-3ace-4e0f-a6ed-3b06b865284b,1,2,49,169,1.4083333333333334,Pressure,Wolfsburg,Jonas Older Wind,00:02:49.214,4
160,3895113,c8bf21cb-6239-4167-9a8c-78b25ba0bc6f,1,2,49,169,1.4083333333333334,Pass,Bayer Leverkusen,Jonathan Tah,00:02:49.552,4
161,3895113,ecd14fd7-6180-4ae4-963d-2c9e6b2a0d75,1,2,51,171,1.425,Ball Receipt*,Bayer Leverkusen,Jeremie Frimpong,00:02:51.315,4
