first_mean_ms,last_mean_ms,growth,n_events,run_id,backend
164.63121999999998,34.82798885714286,0.21155154445883878,507,concurrency_n5_20260721_222346_kafka_feed1_rep1,kafka
183.86293572440948,35.71197437301587,0.19423150311569173,507,concurrency_n5_20260721_222346_kafka_feed1_rep2,kafka
183.88125722047246,35.747522095238104,0.19440546924462807,507,concurrency_n5_20260721_222346_kafka_feed1_rep3,kafka
175.04220757009344,35.430891405660375,0.20241341729806808,425,concurrency_n5_20260721_222346_kafka_feed2_rep1,kafka
175.73751655140185,35.56272283018868,0.20236272554692022,425,concurrency_n5_20260721_222346_kafka_feed2_rep2,kafka
189.40141747663554,35.096140999999996,0.18530030803137698,425,concurrency_n5_20260721_222346_kafka_feed2_rep3,kafka
174.06776207826087,35.086994412280696,0.2015708939631543,457,concurrency_n5_20260721_222346_kafka_feed3_rep1,kafka
187.8063184869565,36.590978324561405,0.19483358504310766,457,concurrency_n5_20260721_222346_kafka_feed3_rep2,kafka
187.31084020869562,35.1369512368421,0.18758632013872586,457,concurrency_n5_20260721_222346_kafka_feed3_rep3,kafka
188.16882421153846,35.13541686407767,0.1867228379159058,414,concurrency_n5_20260721_222346_kafka_feed4_rep1,kafka
174.65583002884614,35.20920344660194,0.2015919161747237,414,concurrency_n5_20260721_222346_kafka_feed4_rep2,kafka
186.25734613461537,35.71784194174758,0.1917660843075307,414,concurrency_n5_20260721_222346_kafka_feed4_rep3,kafka
196.7686913032787,35.430157611570245,0.18005993421464547,486,concurrency_n5_20260721_222346_kafka_feed5_rep1,kafka
195.82956271311477,36.06296769421488,0.18415487015638285,486,concurrency_n5_20260721_222346_kafka_feed5_rep2,kafka
196.31196321311475,36.19748314876033,0.18438755619526162,486,concurrency_n5_20260721_222346_kafka_feed5_rep3,kafka
81967.28925145666,81698.33669681745,0.9967187818812194,507,concurrency_n5_20260721_222346_redis_feed1_rep1,redis
81924.81972097637,81655.86445665875,0.9967170478344213,507,concurrency_n5_20260721_222346_redis_feed1_rep2,redis
82040.53130898424,81771.54544074605,0.9967213051409294,507,concurrency_n5_20260721_222346_redis_feed1_rep3,redis
68486.22730371961,68179.57449284906,0.9955224163610207,425,concurrency_n5_20260721_222346_redis_feed2_rep1,redis
68530.97210128036,68224.54122362264,0.9955285782725385,425,concurrency_n5_20260721_222346_redis_feed2_rep2,redis
68534.40336017756,68228.06795016982,0.9955301951284552,425,concurrency_n5_20260721_222346_redis_feed2_rep3,redis
73807.04713266087,73491.69355000877,0.9957273242203379,457,concurrency_n5_20260721_222346_redis_feed3_rep1,redis
73742.01375487824,73426.69327590351,0.9957240050424597,457,concurrency_n5_20260721_222346_redis_feed3_rep2,redis
73722.40441775652,73406.96363559648,0.9957212358352752,457,concurrency_n5_20260721_222346_redis_feed3_rep3,redis
66740.55938652885,66425.50892648545,0.9952794752855039,414,concurrency_n5_20260721_222346_redis_feed4_rep1,redis
66665.59988428847,66350.39830850487,0.9952719007054508,414,concurrency_n5_20260721_222346_redis_feed4_rep2,redis
66760.13086575961,66444.89954563107,0.9952781500569193,414,concurrency_n5_20260721_222346_redis_feed4_rep3,redis
78518.99657868852,78251.33011101653,0.9965910610255476,486,concurrency_n5_20260721_222346_redis_feed5_rep1,redis
78516.37538055738,78248.56666519008,0.9965891355265795,486,concurrency_n5_20260721_222346_redis_feed5_rep2,redis
78459.68866522131,78191.8771363471,0.9965866353355424,486,concurrency_n5_20260721_222346_redis_feed5_rep3,redis
