run_id,backend,config,n,tti_p50,tti_p95,transport_p50,transport_p95,schedlag_p50,n_matched
concurrency_n5_20260721_205758_kafka_feed1_rep1,kafka,single,5,371.923739,405.3063575,44.883048,53.7575059,269.633608,507
concurrency_n5_20260721_205758_kafka_feed1_rep2,kafka,single,5,367.15727,403.0679325,43.9602,51.9526173,268.196432,507
concurrency_n5_20260721_205758_kafka_feed1_rep3,kafka,single,5,369.997648,404.3749074,43.689166,52.103128500000004,270.216825,507
concurrency_n5_20260721_205758_kafka_feed2_rep1,kafka,single,5,319.619816,367.8873424,49.867186,53.8544792,213.23007,425
concurrency_n5_20260721_205758_kafka_feed2_rep2,kafka,single,5,319.472309,369.8797834,51.245411,53.7494746,211.943987,425
concurrency_n5_20260721_205758_kafka_feed2_rep3,kafka,single,5,316.912198,368.9457612,44.4784,51.806404799999996,214.438706,425
concurrency_n5_20260721_205758_kafka_feed3_rep1,kafka,single,5,335.042406,397.81736259999997,38.513865,51.5940044,233.925432,457
concurrency_n5_20260721_205758_kafka_feed3_rep2,kafka,single,5,336.370197,398.3095636,45.827741,52.749185600000004,230.637942,457
concurrency_n5_20260721_205758_kafka_feed3_rep3,kafka,single,5,337.447177,397.74898299999995,42.892639,54.2215134,232.228418,457
concurrency_n5_20260721_205758_kafka_feed4_rep1,kafka,single,5,336.610643,410.64729555,46.813215,54.92645635,227.5059435,414
concurrency_n5_20260721_205758_kafka_feed4_rep2,kafka,single,5,333.2046375,367.70951795,46.250425500000006,52.35673335,226.16279400000002,414
concurrency_n5_20260721_205758_kafka_feed4_rep3,kafka,single,5,333.81813999999997,367.35195545,44.056036500000005,53.018803849999905,227.6362555,414
concurrency_n5_20260721_205758_kafka_feed5_rep1,kafka,single,5,378.47725649999995,419.49468225,48.5055025,52.64531175,274.81532949999996,486
concurrency_n5_20260721_205758_kafka_feed5_rep2,kafka,single,5,384.91152550000004,425.822766,44.4282695,51.29862275,284.1833975,486
concurrency_n5_20260721_205758_kafka_feed5_rep3,kafka,single,5,379.81706099999997,420.96815325,45.172776,52.880625,278.693622,486
concurrency_n5_20260721_205758_redis_feed1_rep1,redis,single,5,114563.693154,125884.375103,113813.652664,124637.5434143,699.659519,507
concurrency_n5_20260721_205758_redis_feed1_rep2,redis,single,5,114658.511777,125983.6286086,113929.654017,124738.8676822,679.134152,507
concurrency_n5_20260721_205758_redis_feed1_rep3,redis,single,5,114682.27269,126012.0474082,113951.68361,124765.7844831,681.6561,507
concurrency_n5_20260721_205758_redis_feed2_rep1,redis,single,5,95765.215833,105271.3120576,95147.320334,104236.7622112,565.690385,425
concurrency_n5_20260721_205758_redis_feed2_rep2,redis,single,5,95821.320743,105325.7864498,95205.475115,104296.6389494,559.745713,425
concurrency_n5_20260721_205758_redis_feed2_rep3,redis,single,5,95847.370651,105350.9754406,95225.39087,104315.4997086,571.568184,425
concurrency_n5_20260721_205758_redis_feed3_rep1,redis,single,5,103105.46781,113277.218949,102421.869315,112185.4275628,632.877249,457
concurrency_n5_20260721_205758_redis_feed3_rep2,redis,single,5,103142.90199,113314.87355660001,102459.876643,112222.8757774,631.289174,457
concurrency_n5_20260721_205758_redis_feed3_rep3,redis,single,5,103173.28265,113348.5691208,102489.155391,112257.5961082,634.304123,457
concurrency_n5_20260721_205758_redis_feed4_rep1,redis,single,5,93308.76462999999,102497.5237882,92705.2031025,101552.1208562,553.201714,414
concurrency_n5_20260721_205758_redis_feed4_rep2,redis,single,5,93395.2837235,102584.85526805,92782.48274800001,101636.45789975,562.385046,414
concurrency_n5_20260721_205758_redis_feed4_rep3,redis,single,5,93347.4265665,102537.36798275,92746.76439150001,101589.5490755,551.8437205,414
concurrency_n5_20260721_205758_redis_feed5_rep1,redis,single,5,109794.59938500001,120705.66266224999,109038.945755,119502.65363425,706.3600145,486
concurrency_n5_20260721_205758_redis_feed5_rep2,redis,single,5,109730.3131215,120643.778509,108973.23934150001,119439.47204925,707.284872,486
concurrency_n5_20260721_205758_redis_feed5_rep3,redis,single,5,109897.271798,120815.1710075,109137.8990345,119605.52626849999,708.9733269999999,486
