run_id,backend,topic,event_id,match_id,t_sim_seconds,t_cons_recv_ns,t_output_ns
s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,kafka,sb-events-s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,ea1e6876-4179-4750-8231-55c3d6ec8001,3895113,0,2867920900,2867921100
s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,kafka,sb-events-s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,7eb000ee-2ef0-462a-bd57-e4320f459c68,3895067,0,2869376400,2869376700
s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,kafka,sb-events-s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,84fbca7e-c79e-4f67-8026-4c9578366292,3895107,0,2870869200,2870869400
s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,kafka,sb-events-s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,69bb4fa7-f177-49a8-9b19-7c01cd9d9a9c,3895052,0,2872466900,2872467200
s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,kafka,sb-events-s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,7f498384-e379-41b8-bdd2-8bf16412e8cc,3895134,0,2874093900,2874094100
s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,kafka,sb-events-s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,6c9ebdf9-117f-4a31-8b52-ebcf3c35d0c6,3895086,0,2875751000,2875751300
s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,kafka,sb-events-s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,16d29511-a5c7-4a18-a4b4-d40571e69bd4,3895121,0,2877244300,2877244500
s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,kafka,sb-events-s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,664c81bb-315d-4de4-86d5-f326eebf0684,3895074,0,2878729700,2878729900
s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,kafka,sb-events-s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,9103cd62-6a36-40c6-9f80-ab1f6d258133,3895095,0,2880150800,2880151000
s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,kafka,sb-events-s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,207c41be-4905-457d-af38-e356b67981de,3895060,0,2881660200,2881660400
s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,kafka,sb-events-s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,a88295ad-33e8-4427-872c-eba006d8a0ef,3895113,0,2883143300,2883143500
s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,kafka,sb-events-s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,d593adb3-8980-46f6-b384-4a91f4ec01ba,3895067,0,2884653500,2884653700
s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,kafka,sb-events-s5_s2sf12j2_fast_corrections_kafka_rep1_20260612_193600,b4bd630b-4e82-4f31-8947-17beb238dc5a,3895107,0,2886006900,2886007100
