row_idx,match_id,event_id,period,minute,second,t_sim_seconds,t_emit_offset_s,event_type,team,player,timestamp,possession
114,3895086,8581b9b0-2405-4d83-99b5-371a0d861078,1,1,44,104,0.8666666666666667,Ball Receipt*,Bayer Leverkusen,Jonathan Tah,00:01:44.743,7
115,3895086,5a0472aa-e08b-4d06-ab73-efbd5b50381b,1,1,44,104,0.8666666666666667,Carry,Bayer Leverkusen,Jonathan Tah,00:01:44.743,7
116,3895086,ef25cd4c-3a03-4433-bcce-04171dcc3521,1,1,45,105,0.875,Pass,Bayer Leverkusen,Jonathan Tah,00:01:45.943,7
117,3895086,0e8d6519-0edf-47c9-8305-2c826a71513f,1,1,46,106,0.8833333333333333,Ball Receipt*,Bayer Leverkusen,Exequiel Alejandro Palacios,00:01:46.905,7
118,3895086,e9cab33f-5f40-49a3-b7fc-a69771b80008,1,1,46,106,0.8833333333333333,Carry,Bayer Leverkusen,Exequiel Alejandro Palacios,00:01:46.905,7
119,3895086,9c0d8c9d-b5b7-46ba-9304-d716adc447c2,1,1,48,108,0.9,Pass,Bayer Leverkusen,Exequiel Alejandro Palacios,00:01:48.639,7
120,3895086,c7efcc3e-070e-40d8-a151-a97c646a22dc,1,1,49,109,0.9083333333333333,Ball Receipt*,Bayer Leverkusen,Florian Wirtz,00:01:49.549,7
121,3895086,ce9691b1-8c85-4575-8f83-6d6b0dd6ae29,1,1,49,109,0.9083333333333333,Carry,Bayer Leverkusen,Florian Wirtz,00:01:49.549,7
122,3895086,9314664c-5c01-4a5a-b79c-e7881d06fd32,1,1,52,112,0.9333333333333333,Pass,Bayer Leverkusen,Florian Wirtz,00:01:52.478,7
123,3895086,dbc49305-1448-401e-a486-14dac27ad308,1,1,53,113,0.9416666666666667,Ball Receipt*,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:01:53.526,7
124,3895086,c58e2f66-49be-477c-bbb6-b18188180609,1,1,53,113,0.9416666666666667,Carry,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:01:53.526,7
125,3895086,9eee3473-7f29-4358-899e-97c57243b3fc,1,1,58,118,0.9833333333333333,Pass,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:01:58.189,7
126,3895086,fc9c2958-2dc2-428b-957b-587677606e28,1,1,59,119,0.9916666666666667,Pressure,FC Heidenheim,Nikola Dovedan,00:01:59.541,7
127,3895086,7ae4a7ff-a6c4-4c74-942a-ad61360cea97,1,1,59,119,0.9916666666666667,Ball Receipt*,Bayer Leverkusen,Granit Xhaka,00:01:59.628,7
128,3895086,9b98774e-3075-42de-b94e-96ed73663d39,1,1,59,119,0.9916666666666667,Carry,Bayer Leverkusen,Granit Xhaka,00:01:59.628,7
129,3895086,5d9832a6-a171-4ef4-b701-f6b4d05feee6,1,2,3,123,1.025,Pass,Bayer Leverkusen,Granit Xhaka,00:02:03.330,7
130,3895086,0e86a8f0-fac3-4b94-ae98-503bef435107,1,2,4,124,1.0333333333333334,Ball Receipt*,Bayer Leverkusen,Alejandro Grimaldo García,00:02:04.774,7
131,3895086,3df3c610-7558-40f2-8409-3980c81df760,1,2,4,124,1.0333333333333334,Carry,Bayer Leverkusen,Alejandro Grimaldo García,00:02:04.774,7
132,3895086,0c3a05f7-8245-4880-8929-7fcf36f2ea64,1,2,6,126,1.05,Pass,Bayer Leverkusen,Alejandro Grimaldo García,00:02:06.238,7
133,3895086,e1be1dd2-b23a-4194-bab1-2f8cf03e4b91,1,2,7,127,1.0583333333333333,Ball Receipt*,Bayer Leverkusen,Victor Okoh Boniface,00:02:07.017,7
134,3895086,00dfb475-72a7-4673-ba72-cb20316a774f,1,2,7,127,1.0583333333333333,Carry,Bayer Leverkusen,Victor Okoh Boniface,00:02:07.017,7
135,3895086,e217828c-5b24-44e5-98c4-da628ea86b68,1,2,7,127,1.0583333333333333,Pressure,FC Heidenheim,Omar Haktab Traorè,00:02:07.867,7
136,3895086,39cbe823-8aa4-40ec-8e9c-fafa182c583c,1,2,7,127,1.0583333333333333,Pressure,FC Heidenheim,Lennard Maloney,00:02:07.894,7
137,3895086,5b520ef2-a8d3-4a67-8426-b36c70e7f981,1,2,9,129,1.075,Pass,Bayer Leverkusen,Victor Okoh Boniface,00:02:09.729,7
138,3895086,9a0df9ec-ca29-416b-9455-6d0699245517,1,2,12,132,1.1,Ball Receipt*,Bayer Leverkusen,Jonas Hofmann,00:02:12.783,7
139,3895086,1c5201e6-dc5a-41b5-b164-c138f7f347e5,1,2,38,158,1.3166666666666667,Pass,FC Heidenheim,Kevin Müller,00:02:38.408,8
140,3895086,7c3be079-ffa9-46b6-8d91-9b1151bc888c,1,2,41,161,1.3416666666666666,Ball Receipt*,FC Heidenheim,Tim Kleindienst,00:02:41.806,8
141,3895086,317134da-6744-46b3-aec6-6c1193cf1d0a,1,2,41,161,1.3416666666666666,Pass,FC Heidenheim,Tim Kleindienst,00:02:41.846,8
142,3895086,d0a516db-7270-4612-abb8-e9c1204e1c58,1,2,42,162,1.35,Ball Receipt*,FC Heidenheim,Jan-Niklas Beste,00:02:42.199,8
143,3895086,73a1d35e-ff5d-4fbb-abcb-fe88d0718746,1,2,42,162,1.35,Block,Bayer Leverkusen,Odilon Kossonou,00:02:42.199,8
144,3895086,e004fe58-8616-4805-8555-9c7ba582ef4c,1,2,42,162,1.35,Foul Committed,Bayer Leverkusen,Odilon Kossonou,00:02:42.239,8
145,3895086,9d8f9c0b-27a7-450d-8a63-942f4e7465ce,1,3,6,186,1.55,Pass,FC Heidenheim,Jan-Niklas Beste,00:03:06.570,9
146,3895086,494b9925-7d7f-4a7e-b8f0-4c25a10c56e8,1,3,7,187,1.5583333333333333,Ball Receipt*,FC Heidenheim,Patrick Mainka,00:03:07.932,9
147,3895086,3fc328fb-1e2b-4f54-a60c-104f38eed19d,1,3,7,187,1.5583333333333333,Clearance,Bayer Leverkusen,Odilon Kossonou,00:03:07.932,9
148,3895086,99e0c535-eb27-4263-bf0d-fd14f94b5f6b,1,3,11,191,1.5916666666666666,Pass,FC Heidenheim,Jonas Föhrenbach,00:03:11.533,9
149,3895086,bb4b1cf5-00eb-402d-9e5a-9fe9c614eecf,1,3,11,191,1.5916666666666666,Duel,Bayer Leverkusen,Florian Wirtz,00:03:11.533,9
150,3895086,1524c3ef-8a3e-4b17-9034-f3a92d574a83,1,3,11,191,1.5916666666666666,Ball Receipt*,FC Heidenheim,Jan-Niklas Beste,00:03:11.686,9
151,3895086,67b25810-34b8-4834-9553-fc990e5f8abb,1,3,11,191,1.5916666666666666,Block,Bayer Leverkusen,Florian Wirtz,00:03:11.686,9
152,3895086,6989a48a-3d41-4a91-836c-f43c0cf375cd,1,3,13,193,1.6083333333333334,Ball Recovery,Bayer Leverkusen,Exequiel Alejandro Palacios,00:03:13.793,10
153,3895086,d48fe2aa-5806-4d30-be6f-8f4bf216e21d,1,3,13,193,1.6083333333333334,Carry,Bayer Leverkusen,Exequiel Alejandro Palacios,00:03:13.793,10
154,3895086,c8996301-8ac1-4228-9119-e8f2770ba2a7,1,3,14,194,1.6166666666666667,Pressure,FC Heidenheim,Lennard Maloney,00:03:14.680,10
155,3895086,68363c21-b66c-4d7e-929f-08e887bd47f7,1,3,15,195,1.625,Pass,Bayer Leverkusen,Exequiel Alejandro Palacios,00:03:15.084,10
156,3895086,49492208-3361-4ecd-af09-afade83b8dec,1,3,16,196,1.6333333333333333,Ball Receipt*,Bayer Leverkusen,Jeremie Frimpong,00:03:16.363,10
157,3895086,971ee027-fe01-459a-9207-08bd6c8f8d67,1,3,16,196,1.6333333333333333,Pass,Bayer Leverkusen,Jeremie Frimpong,00:03:16.363,10
158,3895086,446af2b6-1103-4b51-8dd1-03eda19f2798,1,3,16,196,1.6333333333333333,Pressure,FC Heidenheim,Patrick Mainka,00:03:16.750,10
159,3895086,72dc6540-3467-4dc2-94a8-99f15d0c178b,1,3,17,197,1.6416666666666666,Ball Receipt*,Bayer Leverkusen,Victor Okoh Boniface,00:03:17.074,10
160,3895086,a2683d74-48e8-46ab-b383-89bf9410c32f,1,3,17,197,1.6416666666666666,Pass,Bayer Leverkusen,Victor Okoh Boniface,00:03:17.074,10
161,3895086,96e66b7e-9560-4618-b22d-38dcf3ccd1e0,1,3,17,197,1.6416666666666666,Ball Receipt*,Bayer Leverkusen,Florian Wirtz,00:03:17.643,10
162,3895086,0bd96b1d-bdc8-40ef-917c-b2dfbb9d19c9,1,3,17,197,1.6416666666666666,Pass,FC Heidenheim,Jan-Niklas Beste,00:03:17.643,11
