n,margin,n_kafka,n_redis,mean_kafka,mean_redis,mean_diff,ci90_lo,ci90_hi,p_tost,equivalent,boot_diff,boot_ci90_lo,boot_ci90_hi,boot_p_tost,boot_equivalent,hl_shift,hl_ci90_lo,hl_ci90_hi,hl_p_tost,hl_equivalent,methods_agree
1,1.0,15,8,0.5047924666666667,0.10234293749999998,0.40244952916666665,0.3904307458461739,0.41446831248715943,6.76391403260311e-28,True,0.40253754609041664,0.39129682187500003,0.41340085291666673,0.0,True,0.40839075,0.3891595,0.419281,0.0,True,True
9,1.0,111,59,0.541316981981982,0.1925147711864407,0.3488022107955413,0.3129346900058859,0.3846697315851967,3.7409365111784127e-38,True,0.3487193972696824,0.3117026237784395,0.382218665372576,0.0,True,0.41564450000000003,0.40798624999999994,0.4229470000000001,0.0,True,True
12,1.0,118,61,0.5415525720338984,0.2356615,0.3058910720338984,0.2574592612855759,0.35432288278222096,5.578189603242928e-33,True,0.30573324995500833,0.2557361607877188,0.35194994172686855,0.0,True,0.41697175,0.4076542375,0.424182975,0.0,True,True
