run_id,backend,config,n,tti_p50,tti_p95,transport_p50,transport_p95,schedlag_p50,n_matched
concurrency_n5_20260721_164528_kafka_feed1_rep1,kafka,single,5,44.8403,65.5424834,8.6082,22.3871,7.0414,3739
concurrency_n5_20260721_164528_kafka_feed1_rep2,kafka,single,5,50.0941,69.459367,7.4395,19.9031,13.5667,3739
concurrency_n5_20260721_164528_kafka_feed1_rep3,kafka,single,5,40.6545,65.02053369999999,7.6238,23.15313,3.805567,3739
concurrency_n5_20260721_164528_kafka_feed2_rep1,kafka,single,5,48.812334,69.7878,7.5899,20.7097,11.387834,4311
concurrency_n5_20260721_164528_kafka_feed2_rep2,kafka,single,5,39.889567,60.38464999999999,7.6418,22.062,2.568634,4311
concurrency_n5_20260721_164528_kafka_feed2_rep3,kafka,single,5,42.948267,66.575067,8.245,23.7286,4.802834,4311
concurrency_n5_20260721_164528_kafka_feed3_rep1,kafka,single,5,49.488367,70.1102,7.1635,21.17194,12.014167,3977
concurrency_n5_20260721_164528_kafka_feed3_rep2,kafka,single,5,46.089634,66.31244699999999,6.6597,19.4557,10.2367,3977
concurrency_n5_20260721_164528_kafka_feed3_rep3,kafka,single,5,42.068034,65.6764872,7.5059,22.4218,5.3252,3977
concurrency_n5_20260721_164528_kafka_feed4_rep1,kafka,single,5,39.210384000000005,59.881567,8.40915,21.5247,1.1197835,4346
concurrency_n5_20260721_164528_kafka_feed4_rep2,kafka,single,5,36.880167,56.547842,7.4403,20.724775,0.22538350000000001,4346
concurrency_n5_20260721_164528_kafka_feed4_rep3,kafka,single,5,44.483267,68.134,8.3432,24.0495,6.6785835,4346
concurrency_n5_20260721_164528_kafka_feed5_rep1,kafka,single,5,48.325867,69.56909359999997,7.4618,21.294,11.1977,4233
concurrency_n5_20260721_164528_kafka_feed5_rep2,kafka,single,5,49.470434,68.9715,7.5423,20.5026,12.666,4233
concurrency_n5_20260721_164528_kafka_feed5_rep3,kafka,single,5,38.498434,60.74514039999995,8.1837,22.8027,0.444934,4233
concurrency_n5_20260721_164528_redis_feed1_rep1,redis,single,5,7845.3007,16210.8887837,7808.7039,16185.149249999999,10.965067,3739
concurrency_n5_20260721_164528_redis_feed1_rep2,redis,single,5,7853.8202,16238.408633699999,7819.2182,16209.00215,14.2451,3739
concurrency_n5_20260721_164528_redis_feed1_rep3,redis,single,5,7843.227367,16395.439123699998,7810.8931,16361.67388,14.721567,3739
concurrency_n5_20260721_164528_redis_feed2_rep1,redis,single,5,10624.132834,21448.955900499997,10590.2449,21407.4988,13.1178,4311
concurrency_n5_20260721_164528_redis_feed2_rep2,redis,single,5,10367.744134,21204.097434000003,10337.6372,21166.0105,12.020267,4311
concurrency_n5_20260721_164528_redis_feed2_rep3,redis,single,5,10525.2825,21178.130734,10494.4571,21150.8243,6.5266,4311
concurrency_n5_20260721_164528_redis_feed3_rep1,redis,single,5,9287.4216,17083.81036,9254.84,17045.018979999997,12.5883,3977
concurrency_n5_20260721_164528_redis_feed3_rep2,redis,single,5,9398.165634,16914.7835068,9372.3314,16884.5461,3.436234,3977
concurrency_n5_20260721_164528_redis_feed3_rep3,redis,single,5,9471.942934,17003.7542534,9441.9542,16983.5834,3.185567,3977
concurrency_n5_20260721_164528_redis_feed4_rep1,redis,single,5,12193.2716835,22252.07016675,12164.37705,22231.910575,0.546467,4346
concurrency_n5_20260721_164528_redis_feed4_rep2,redis,single,5,12464.746584,22409.567984,12442.704399999999,22390.87025,1.831434,4346
concurrency_n5_20260721_164528_redis_feed4_rep3,redis,single,5,12543.363583499999,22517.9106505,12509.3345,22484.645149999997,13.079834,4346
concurrency_n5_20260721_164528_redis_feed5_rep1,redis,single,5,12082.665067,20340.4589472,12050.3403,20308.08012,10.2125,4233
concurrency_n5_20260721_164528_redis_feed5_rep2,redis,single,5,11620.311,19660.59754,11594.6033,19640.708,5.2398,4233
concurrency_n5_20260721_164528_redis_feed5_rep3,redis,single,5,11885.5391,20100.883353799993,11856.9967,20071.328619999997,6.020734,4233
