t_wall,rho,loadavg
1784967861.0823033,0.88308,7.38
1784967861.5842814,0.8803,7.38
1784967862.0850766,0.88,7.38
1784967862.5858812,0.87781,7.38
1784967863.0873508,0.88471,7.38
1784967863.5882013,0.88089,7.38
1784967864.088992,0.8794,7.35
1784967864.5902758,0.87562,7.35
1784967865.0911438,0.88,7.35
1784967865.592259,0.88279,7.35
1784967866.0930169,0.875,7.35
1784967866.593891,0.88529,7.35
1784967867.0955827,0.875,7.35
1784967867.5962837,0.88308,7.35
1784967868.0970523,0.88,7.35
1784967868.5978222,0.8803,7.35
1784967869.0991404,0.8825,7.4
1784967869.6042464,0.88089,7.4
1784967870.1050053,0.8825,7.4
1784967870.605766,0.87811,7.4
1784967871.1062946,0.88279,7.4
1784967871.6075191,0.88471,7.4
1784967872.1091225,0.87811,7.4
1784967872.6103528,0.8825,7.4
1784967873.111943,0.88,7.4
1784967873.6132553,0.88337,7.4
1784967874.113972,0.8797,7.45
1784967874.6142619,0.87781,7.45
1784967875.1150446,0.88279,7.45
1784967875.6173196,0.88586,7.45
1784967876.1181,0.88,7.45
1784967876.6188526,0.8775,7.45
1784967877.1192608,0.88529,7.45
1784967877.6200988,0.8825,7.45
1784967878.1222644,0.88308,7.45
1784967878.6230464,0.8775,7.45
1784967879.124279,0.88308,7.33
1784967879.6262653,0.8806,7.33
1784967880.1270487,0.88,7.33
1784967880.6279275,0.88089,7.33
1784967881.1282663,0.8803,7.33
1784967881.6290374,0.88,7.33
1784967882.1313484,0.88279,7.33
1784967882.632159,0.88,7.33
1784967883.1332657,0.8825,7.33
1784967883.6352532,0.8803,7.33
1784967884.1360765,0.8825,7.22
1784967884.6368515,0.88279,7.22
1784967885.137229,0.91022,7.22
1784967885.6379728,0.92231,7.22
1784967886.140276,0.8803,7.22
1784967886.6422646,0.88089,7.22
1784967887.143025,0.8825,7.22
1784967887.6438246,0.88221,7.22
1784967888.1463158,0.87871,7.22
1784967888.647106,0.8803,7.22
1784967889.1482422,0.88279,7.21
1784967889.6490285,0.8825,7.21
1784967890.1502635,0.87562,7.21
1784967890.6510606,0.88221,7.21
1784967891.1532497,0.88557,7.21
1784967891.6540344,0.87781,7.21
1784967892.1573005,0.88337,7.21
1784967892.6581192,0.8825,7.21
1784967893.15888,0.8775,7.21
1784967893.659265,0.87781,7.21
1784967894.1600776,0.88529,7.27
1784967894.6613228,0.8825,7.27
1784967895.1621292,0.8775,7.27
1784967895.6642847,0.8806,7.27
1784967896.1650543,0.88279,7.27
1784967896.665906,0.88529,7.27
1784967897.1662786,0.87781,7.27
1784967897.6682832,0.87781,7.27
1784967898.1691391,0.88221,7.27
1784967898.6722763,0.88337,7.27
1784967899.1730447,0.8797,7.33
1784967899.6736197,0.8825,7.33
1784967900.1742916,0.88308,7.33
1784967900.6750956,0.8875,7.33
1784967901.175832,0.88,7.33
1784967901.676269,0.8803,7.33
1784967902.1771343,0.8797,7.33
1784967902.681278,0.88337,7.33
1784967903.1825078,0.8803,7.33
1784967903.684352,0.87811,7.33
1784967904.1872785,0.8806,7.3
1784967904.688049,0.8825,7.3
1784967905.1888392,0.87841,7.3
1784967905.689279,0.8825,7.3
1784967906.1901164,0.88221,7.3
1784967906.6909335,0.88,7.3
1784967907.191278,0.88529,7.3
1784967907.6920805,0.87531,7.3
1784967908.1932757,0.87781,7.3
1784967908.6972623,0.88308,7.3
1784967909.1980448,0.88,7.28
1784967909.6988466,0.88,7.28
1784967910.1992686,0.88279,7.28
1784967910.7000508,0.8797,7.28
1784967911.2008362,0.885,7.28
1784967911.7012427,0.8806,7.28
1784967912.2023427,0.88,7.28
1784967912.7052472,0.88337,7.28
1784967913.2061028,0.8775,7.28
1784967913.7068982,0.8806,7.28
1784967914.2072456,0.885,7.34
1784967914.708013,0.88,7.34
1784967915.2088413,0.88,7.34
1784967915.7092965,0.87531,7.34
1784967916.2101188,0.9125,7.34
1784967916.7112846,0.88778,7.34
1784967917.215266,0.89303,7.34
1784967917.7160797,0.9025,7.34
1784967918.21689,0.89,7.34
1784967918.7173405,0.88279,7.34
1784967919.2181747,0.87811,7.31
1784967919.721288,0.87841,7.31
1784967920.2220998,0.88221,7.31
1784967920.7229865,0.88279,7.31
1784967921.2238355,0.8803,7.31
1784967921.7243643,0.8803,7.31
1784967922.2252126,0.88279,7.31
1784967922.7272944,0.88279,7.31
1784967923.2281125,0.87781,7.31
1784967923.7289882,0.8825,7.31
1784967924.2312934,0.88279,7.2
1784967924.7320828,0.87781,7.2
1784967925.2328744,0.8803,7.2
1784967925.733683,0.8825,7.2
1784967926.235285,0.8803,7.2
1784967926.7360954,0.8803,7.2
1784967927.2368977,0.8825,7.2
1784967927.7372866,0.8806,7.2
1784967928.2383115,0.88,7.2
1784967928.7402897,0.8803,7.2
1784967929.2411032,0.8803,7.27
1784967929.7418919,0.91729,7.27
1784967930.2453482,0.88337,7.27
1784967930.7462118,0.915,7.27
1784967931.2470903,0.88221,7.27
1784967931.748294,0.88308,7.27
1784967932.2490823,0.8775,7.27
1784967932.7498827,0.88,7.27
1784967933.2522871,0.88614,7.27
1784967933.7531257,0.88,7.27
1784967934.2539363,0.87781,7.17
1784967934.7573369,0.88089,7.17
1784967935.258197,0.885,7.17
1784967935.7589657,0.88,7.17
1784967936.2592714,0.87781,7.17
1784967936.762281,0.88308,7.17
1784967937.2630882,0.8825,7.17
1784967937.7638986,0.88,7.17
1784967938.267272,0.87624,7.17
1784967938.7680762,0.88471,7.17
1784967939.2688742,0.88308,7.23
1784967939.769683,0.87781,7.23
1784967940.2712705,0.88279,7.23
1784967940.7720754,0.8825,7.23
1784967941.2728722,0.8825,7.23
1784967941.7742915,0.87562,7.23
1784967942.2750912,0.8825,7.23
1784967942.775892,0.8825,7.23
1784967943.2762773,0.88279,7.23
1784967943.7782679,0.87593,7.23
1784967944.2790768,0.88,7.21
1784967944.7798758,0.88471,7.21
1784967945.2802532,0.88279,7.21
1784967945.782272,0.87531,7.21
1784967946.2830606,0.8825,7.21
1784967946.7838748,0.90274,7.21
1784967947.2842343,0.94015,7.21
1784967947.7852838,0.8825,7.21
1784967948.2864048,0.98005,7.21
1784967948.7891374,0.99,7.21
1784967949.3203719,0.99527,8.08
1784967950.1095912,0.99842,8.08
1784967950.6107998,0.99252,8.08
1784967951.1116765,0.98,8.08
1784967951.6152651,0.92519,8.08
1784967952.1160786,0.92462,8.08
1784967952.6168776,0.9275,8.08
1784967953.1176724,0.91228,8.08
1784967953.6182618,0.90727,8.08
1784967954.1192627,0.8825,8.07
1784967954.6223235,0.88337,8.07
1784967955.1231053,0.87469,8.07
1784967955.623862,0.88529,8.07
1784967956.125277,0.8806,8.07
1784967956.6260953,0.8806,8.07
1784967957.1269026,0.8825,8.07
1784967957.6272697,0.87781,8.07
1784967958.1282747,0.8825,8.07
1784967958.63227,0.88089,8.07
1784967959.1330507,0.8825,7.83
1784967959.633912,0.8803,7.83
1784967960.1342795,0.88279,7.83
1784967960.6350837,0.88221,7.83
1784967961.1358647,0.8775,7.83
1784967961.6362774,0.88337,7.83
1784967962.13708,0.88,7.83
1784967962.637881,0.885,7.83
1784967963.138677,0.87781,7.83
1784967963.640278,0.88308,7.83
1784967964.1410568,0.88,7.68
1784967964.641857,0.8825,7.68
1784967965.1426947,0.875,7.68
1784967965.643483,0.8825,7.68
1784967966.1442654,0.885,7.68
1784967966.6472752,0.87811,7.68
1784967967.1480374,0.88221,7.68
1784967967.6488435,0.88337,7.68
1784967968.1496363,0.8803,7.68
1784967968.6532857,0.88089,7.68
1784967969.1540835,0.88471,7.62
1784967969.6548746,0.8806,7.62
1784967970.1572657,0.8803,7.62
1784967970.6581538,0.8825,7.62
1784967971.1590407,0.8825,7.62
1784967971.659877,0.8825,7.62
1784967972.160276,0.88,7.62
1784967972.6610885,0.88279,7.62
1784967973.1633182,0.88279,7.62
1784967973.6641648,0.8775,7.62
1784967974.1649787,0.88,7.65
1784967974.6657858,0.88557,7.65
1784967975.167277,0.88308,7.65
1784967975.6680782,0.87719,7.65
1784967976.168881,0.87719,7.65
1784967976.67229,0.88614,7.65
1784967977.1731098,0.8797,7.65
1784967977.6739182,0.8825,7.65
1784967978.174347,0.8806,7.65
1784967978.6752927,0.8803,7.65
1784967979.176105,0.8825,7.52
1784967979.676902,0.88,7.52
1784967980.1773436,0.8803,7.52
1784967980.6781943,0.885,7.52
1784967981.1812816,0.87562,7.52
1784967981.6820939,0.88279,7.52
1784967982.1829538,0.885,7.52
1784967982.6837966,0.87811,7.52
1784967983.1852846,0.87841,7.52
1784967983.6860497,0.88221,7.52
1784967984.1869256,0.8775,7.56
1784967984.6872544,0.8803,7.56
1784967985.1882808,0.88,7.56
1784967985.6912982,0.88308,7.56
1784967986.19208,0.87469,7.56
1784967986.6928785,0.8803,7.56
1784967987.1963496,0.88337,7.56
1784967987.6971848,0.8803,7.56
1784967988.1979783,0.8797,7.56
1784967988.698751,0.88308,7.56
1784967989.1993337,0.88,7.44
1784967989.700245,0.8803,7.44
1784967990.200995,0.8825,7.44
1784967990.7022638,0.8803,7.44
1784967991.203063,0.88,7.44
1784967991.7062654,0.87811,7.44
1784967992.2070215,0.88471,7.44
1784967992.7077937,0.8803,7.44
1784967993.2083218,0.8806,7.44
1784967993.709143,0.88,7.44
1784967994.209926,0.88471,7.48
1784967994.710264,0.88279,7.48
1784967995.2112625,0.875,7.48
1784967995.7132769,0.87841,7.48
1784967996.214081,0.88471,7.48
1784967996.7148917,0.8806,7.48
1784967997.2157028,0.88,7.48
1784967997.7182677,0.88834,7.48
1784967998.2191415,0.8797,7.48
1784967998.7199728,0.8803,7.48
1784967999.2202854,0.8806,7.44
1784967999.7210832,0.88221,7.44
1784968000.2218783,0.8803,7.44
1784968000.7222645,0.885,7.44
1784968001.2233374,0.88,7.44
1784968001.7262628,0.88337,7.44
1784968002.2270792,0.88,7.44
1784968002.7278464,0.87781,7.44
1784968003.2303483,0.88337,7.44
1784968003.7311966,0.8775,7.44
1784968004.2320075,0.8825,7.41
1784968004.7333515,0.88308,7.41
1784968005.234191,0.88,7.41
1784968005.7362747,0.87593,7.41
1784968006.2370586,0.8825,7.41
1784968006.7402732,0.87811,7.41
1784968007.2411528,0.88279,7.41
1784968007.741941,0.8775,7.41
1784968008.2423491,0.88308,7.41
1784968008.7431986,0.88471,7.41
1784968009.2439723,0.8803,7.37
1784968009.7447612,0.87781,7.37
1784968010.2463467,0.88308,7.37
1784968010.747197,0.88279,7.37
1784968011.2482882,0.88,7.37
1784968011.7493768,0.87781,7.37
1784968012.2512794,0.8803,7.37
1784968012.7521007,0.885,7.37
1784968013.2529132,0.8803,7.37
1784968013.7532892,0.88,7.37
1784968014.2552898,0.88308,7.42
1784968014.7560902,0.8825,7.42
1784968015.2569551,0.8803,7.42
1784968015.7577705,0.88,7.42
1784968016.2602756,0.87781,7.42
1784968016.761089,0.88308,7.42
1784968017.2619061,0.88221,7.42
1784968017.7623353,0.88337,7.42
1784968018.2631848,0.88279,7.42
1784968018.7653449,0.8803,7.42
1784968019.2661853,0.87781,7.39
1784968019.766982,0.88442,7.39
1784968020.267815,0.88308,7.39
1784968020.7693129,0.87811,7.39
1784968021.2712553,0.88,7.39
1784968021.7720516,0.88279,7.39
1784968022.2728608,0.8725,7.39
1784968022.7732923,0.8806,7.39
1784968023.274103,0.8775,7.39
1784968023.776328,0.88337,7.39
1784968024.2771714,0.885,7.28
1784968024.7779694,0.87781,7.28
1784968025.2787738,0.8825,7.28
1784968025.782336,0.88395,7.28
1784968026.283182,0.8775,7.28
1784968026.7839718,0.88221,7.28
1784968027.284752,0.88279,7.28
1784968027.7852788,0.88,7.28
1784968028.28609,0.885,7.28
1784968028.7869463,0.88,7.28
1784968029.2882318,0.87781,7.18
1784968029.7892675,0.8825,7.18
1784968030.2901652,0.88308,7.18
1784968030.7912693,0.88,7.18
1784968031.2920146,0.8797,7.18
1784968031.793267,0.88337,7.18
1784968032.2940776,0.885,7.18
1784968032.7958515,0.87871,7.18
1784968033.2972505,0.8825,7.18
1784968033.79803,0.88,7.18
1784968034.298843,0.88471,7.16
1784968034.7992523,0.8775,7.16
1784968035.3022594,0.87781,7.16
1784968035.8031015,0.885,7.16
1784968036.303941,0.8825,7.16
1784968036.8052824,0.88337,7.16
1784968037.3060954,0.8775,7.16
1784968037.8071356,0.8803,7.16
1784968038.3079493,0.88,7.16
1784968038.81025,0.88806,7.16
1784968039.311015,0.88,7.23
1784968039.8117976,0.87781,7.23
1784968040.3122606,0.88279,7.23
1784968040.8130324,0.88471,7.23
1784968041.3138413,0.8775,7.23
1784968041.8163362,0.87841,7.23
1784968042.3171563,0.885,7.23
1784968042.8179662,0.88279,7.23
1784968043.3188503,0.8775,7.23
1784968043.8193526,0.8803,7.23
1784968044.320187,0.88529,7.21
1784968044.8209944,0.8825,7.21
1784968045.3218274,0.8825,7.21
1784968045.8243494,0.87562,7.21
1784968046.3251736,0.88557,7.21
1784968046.8259847,0.8825,7.21
1784968047.3267958,0.88089,7.21
1784968047.8273451,0.8797,7.21
1784968048.328192,0.88279,7.21
1784968048.8293648,0.885,7.21
1784968049.3302083,0.88,7.19
1784968049.832282,0.87781,7.19
1784968050.3331017,0.885,7.19
1784968050.8339791,0.88,7.19
1784968051.3347986,0.88308,7.19
1784968051.837275,0.87841,7.19
1784968052.3380864,0.8825,7.19
1784968052.8389533,0.8803,7.19
1784968053.3422873,0.88337,7.19
1784968053.8431096,0.88221,7.19
1784968054.3438954,0.87624,7.26
1784968054.8443575,0.88471,7.26
1784968055.3452525,0.87781,7.26
1784968055.8460598,0.88471,7.26
1784968056.3492887,0.87654,7.26
1784968056.8501017,0.88221,7.26
1784968057.3509734,0.88279,7.26
1784968057.8517923,0.8825,7.26
1784968058.353283,0.8803,7.26
1784968058.8541117,0.885,7.26
1784968059.3549924,0.87781,7.24
1784968059.856297,0.87282,7.24
1784968060.3571005,0.8825,7.24
1784968060.8582942,0.88557,7.24
1784968061.359371,0.87811,7.24
1784968061.860322,0.88221,7.24
1784968062.361204,0.8775,7.24
1784968062.864299,0.88778,7.24
1784968063.3651245,0.87781,7.24
1784968063.8673456,0.87562,7.24
1784968064.3681984,0.8825,7.3
1784968064.869003,0.88471,7.3
1784968065.369877,0.88529,7.3
1784968065.8712862,0.87811,7.3
1784968066.37209,0.88,7.3
1784968066.8728929,0.8825,7.3
1784968067.3732886,0.8925,7.3
1784968067.8743124,0.89082,7.3
1784968068.3751276,0.88221,7.3
1784968068.8792799,0.88148,7.3
1784968069.3800898,0.8797,7.27
1784968069.8809175,0.87781,7.27
1784968070.3813264,0.88529,7.27
1784968070.8822126,0.8775,7.27
1784968071.3862813,0.8806,7.27
1784968071.8870552,0.8803,7.27
1784968072.3883047,0.88,7.27
1784968072.8891113,0.87719,7.27
1784968073.391284,0.88337,7.27
1784968073.8920963,0.8806,7.27
1784968074.3952873,0.88308,7.25
1784968074.8960736,0.8803,7.25
1784968075.3968408,0.88471,7.25
1784968075.9003198,0.87871,7.25
1784968076.401129,0.87719,7.25
1784968076.9019387,0.88529,7.25
1784968077.4027264,0.8803,7.25
1784968077.9062872,0.87841,7.25
1784968078.4070556,0.88221,7.25
1784968078.9078622,0.88308,7.25
1784968079.4082522,0.8775,7.31
1784968079.9090424,0.88,7.31
1784968080.4099298,0.88529,7.31
1784968080.910289,0.8825,7.31
1784968081.411092,0.8775,7.31
1784968081.9132786,0.88337,7.31
1784968082.4141576,0.88471,7.31
1784968082.9162803,0.87841,7.31
1784968083.4170847,0.8797,7.31
1784968083.9178739,0.88557,7.31
1784968084.4183536,0.8806,7.29
1784968084.9192073,0.875,7.29
1784968085.4202764,0.885,7.29
1784968085.922273,0.88279,7.29
1784968086.4231567,0.875,7.29
1784968086.9242837,0.88308,7.29
1784968087.425832,0.88279,7.29
1784968087.9266307,0.8825,7.29
1784968088.4303403,0.87593,7.29
1784968088.9311864,0.88529,7.29
1784968089.4319904,0.88279,7.26
1784968089.9327755,0.8775,7.26
1784968090.4332743,0.93233,7.26
1784968090.9341602,0.8875,7.26
1784968091.4349666,0.88279,7.26
1784968091.9373033,0.8806,7.26
1784968092.438119,0.8775,7.26
1784968092.9402764,0.88337,7.26
1784968093.4411325,0.8803,7.26
1784968093.9422946,0.8825,7.26
1784968094.443108,0.88,7.32
1784968094.9439204,0.885,7.32
1784968095.445242,0.8806,7.32
1784968095.9460342,0.8825,7.32
1784968096.4468565,0.8803,7.32
1784968096.9476726,0.87781,7.32
1784968097.4512885,0.91542,7.32
1784968097.9520972,0.91729,7.32
1784968098.4528708,0.88529,7.32
1784968098.9532833,0.8775,7.32
1784968099.454166,0.88,7.3
1784968099.9550085,0.8825,7.3
1784968100.455825,0.88,7.3
1784968100.9566355,0.8825,7.3
1784968101.45742,0.87781,7.3
1784968101.9592898,0.8825,7.3
1784968102.4600964,0.88279,7.3
1784968102.9608994,0.88279,7.3
1784968103.4622564,0.8803,7.3
1784968103.9630594,0.88,7.27
1784968104.464252,0.8806,7.27
1784968104.965045,0.88,7.27
1784968105.4672954,0.88279,7.27
1784968105.9681208,0.8803,7.27
1784968106.4689095,0.88221,7.27
1784968106.9692898,0.87781,7.27
1784968107.4700742,0.8825,7.27
1784968107.9712903,0.88279,7.27
1784968108.4720817,0.875,7.27
1784968108.974285,0.88366,7.25
1784968109.4750917,0.8803,7.25
1784968109.975896,0.8825,7.25
1784968110.4766777,0.87781,7.25
1784968110.9782796,0.88279,7.25
1784968111.4790945,0.8825,7.25
1784968111.9799123,0.88,7.25
1784968112.483286,0.88089,7.25
1784968112.984091,0.89223,7.25
1784968113.4848895,0.88279,7.25
1784968113.9853566,0.88,7.31
1784968114.4862065,0.88,7.31
1784968114.987292,0.88471,7.31
1784968115.4893456,0.87129,7.31
1784968115.9902055,0.8825,7.31
1784968116.4909947,0.8797,7.31
1784968116.9918046,0.8806,7.31
1784968117.4932828,0.87781,7.31
1784968117.994113,0.8825,7.31
1784968118.4949007,0.8825,7.31
1784968118.9983656,0.87871,7.29
1784968119.499206,0.8825,7.29
1784968120.000297,0.88,7.29
1784968120.5011299,0.88529,7.29
1784968121.0019505,0.8803,7.29
1784968121.503289,0.8803,7.29
1784968122.0041072,0.88,7.29
1784968122.504906,0.88279,7.29
1784968123.005254,0.88,7.29
1784968123.507325,0.8803,7.29
1784968124.0081594,0.88,7.34
1784968124.50897,0.885,7.34
1784968125.0092487,0.87811,7.34
1784968125.5123289,0.8803,7.34
1784968126.01316,0.88337,7.34
1784968126.513937,0.88471,7.34
1784968127.0142472,0.88,7.34
1784968127.5150335,0.8825,7.34
1784968128.0158648,0.87719,7.34
1784968128.5162723,0.8803,7.34
1784968129.0172517,0.9175,7.4
1784968129.5182948,0.89,7.4
1784968130.021257,0.88279,7.4
1784968130.522028,0.92732,7.4
1784968131.0228922,0.87562,7.4
1784968131.523249,0.87719,7.4
1784968132.0240202,0.88279,7.4
1784968132.5248287,0.88,7.4
1784968133.0252848,0.8803,7.4
1784968133.5262702,0.8825,7.4
1784968134.0292897,0.87841,7.36
