run_id,backend,config,n,tti_p50,tti_p95,transport_p50,transport_p95,schedlag_p50,n_matched
concurrency_n5_20260721_165206_kafka_feed1_rep1,kafka,single,5,99.5352,131.92627029999997,22.5022,53.7022,15.0308,3739
concurrency_n5_20260721_165206_kafka_feed1_rep2,kafka,single,5,93.596034,125.42765059999999,22.6794,52.52488,8.2099,3739
concurrency_n5_20260721_165206_kafka_feed1_rep3,kafka,single,5,86.947767,118.616367,22.4593,53.84116,2.300567,3739
concurrency_n5_20260721_165206_kafka_feed2_rep1,kafka,single,5,98.1635,131.55668350000002,25.8928,53.5416,11.2786,4311
concurrency_n5_20260721_165206_kafka_feed2_rep2,kafka,single,5,96.234534,130.2277005,25.7927,53.0898,10.284767,4311
concurrency_n5_20260721_165206_kafka_feed2_rep3,kafka,single,5,87.893167,122.065167,25.8298,53.9737,0.9656,4311
concurrency_n5_20260721_165206_kafka_feed3_rep1,kafka,single,5,98.0544,131.64636039999996,25.3975,54.1324,10.936167,3977
concurrency_n5_20260721_165206_kafka_feed3_rep2,kafka,single,5,100.519267,132.74878679999998,22.9314,52.7705,14.852134,3977
concurrency_n5_20260721_165206_kafka_feed3_rep3,kafka,single,5,92.312967,131.158767,26.4381,53.7803,5.636134,3977
concurrency_n5_20260721_165206_kafka_feed4_rep1,kafka,single,5,89.06745000000001,123.992634,26.5702,54.1961,1.60945,4346
concurrency_n5_20260721_165206_kafka_feed4_rep2,kafka,single,5,95.31795,128.321734,23.9903,52.225575000000006,10.7338335,4346
concurrency_n5_20260721_165206_kafka_feed4_rep3,kafka,single,5,99.4097,131.15109175,26.0538,53.694175,13.2557835,4346
concurrency_n5_20260721_165206_kafka_feed5_rep1,kafka,single,5,88.240534,121.87380719999999,24.5345,53.9221,2.350234,4233
concurrency_n5_20260721_165206_kafka_feed5_rep2,kafka,single,5,92.850567,125.1473,24.9769,53.32873999999998,7.130234,4233
concurrency_n5_20260721_165206_kafka_feed5_rep3,kafka,single,5,89.090667,125.01516679999999,24.3119,54.2518,3.7309,4233
concurrency_n5_20260721_165206_redis_feed1_rep1,redis,single,5,65038.2126,116946.12221399999,64975.3393,116890.82048,6.251367,3739
concurrency_n5_20260721_165206_redis_feed1_rep2,redis,single,5,64846.7128,116670.1871334,64787.0682,116613.5316,6.7507,3739
concurrency_n5_20260721_165206_redis_feed1_rep3,redis,single,5,65655.0857,117463.4691334,65588.1359,117402.1672,11.037067,3739
concurrency_n5_20260721_165206_redis_feed2_rep1,redis,single,5,75745.463234,145755.655584,75685.5038,145693.44105000002,5.7815,4311
concurrency_n5_20260721_165206_redis_feed2_rep2,redis,single,5,76611.3751,146606.03700050001,76545.7818,146536.0587,13.586334,4311
concurrency_n5_20260721_165206_redis_feed2_rep3,redis,single,5,74603.8069,144514.76475049998,74557.1738,144450.50819999998,4.322534,4311
concurrency_n5_20260721_165206_redis_feed3_rep1,redis,single,5,69601.531367,128730.758387,69533.078,128660.4009,14.450767,3977
concurrency_n5_20260721_165206_redis_feed3_rep2,redis,single,5,68786.997467,127899.4284336,68737.5098,127833.41167999999,6.5007,3977
concurrency_n5_20260721_165206_redis_feed3_rep3,redis,single,5,68696.769167,127771.82847359999,68646.7041,127702.46273999999,11.771434,3977
concurrency_n5_20260721_165206_redis_feed4_rep1,redis,single,5,78910.00065,145846.0950755,78853.9883,145777.14035,12.9530505,4346
concurrency_n5_20260721_165206_redis_feed4_rep2,redis,single,5,79483.40543350001,146431.47894200002,79423.8925,146366.9046,12.139966999999999,4346
concurrency_n5_20260721_165206_redis_feed4_rep3,redis,single,5,80313.67720050001,147154.862117,80256.2425,147102.44105,2.9854835,4346
concurrency_n5_20260721_165206_redis_feed5_rep1,redis,single,5,74961.990434,139517.79959399998,74900.2595,139453.49141999998,13.413567,4233
concurrency_n5_20260721_165206_redis_feed5_rep2,redis,single,5,75807.871534,140353.733414,75742.3404,140283.74441999997,11.5309,4233
concurrency_n5_20260721_165206_redis_feed5_rep3,redis,single,5,75174.040034,139707.16619399996,75112.5365,139635.69486,15.266834,4233
