row_idx,match_id,event_id,period,minute,second,t_sim_seconds,t_emit_offset_s,event_type,team,player,timestamp,possession
0,3895134,7f498384-e379-41b8-bdd2-8bf16412e8cc,1,0,0,0,0.0,Starting XI,Hoffenheim,,00:00:00.000,1
1,3895134,4af6d17a-69ad-4bca-aece-f3be76c10138,1,0,0,0,0.0,Starting XI,Bayer Leverkusen,,00:00:00.000,1
2,3895134,a281da9d-e3f4-43f1-ac2e-f46bbd04fed0,1,0,0,0,0.0,Half Start,Hoffenheim,,00:00:00.000,1
3,3895134,6d5e4ad7-9dd8-428b-97f9-5eee0ee14c17,1,0,0,0,0.0,Half Start,Bayer Leverkusen,,00:00:00.000,1
4,3895134,1bed9ec9-1af9-4570-a620-8aab3469a6dd,1,0,0,0,0.0,Pass,Hoffenheim,Maximilian Beier,00:00:00.991,2
5,3895134,50dad646-a7c1-450b-8a63-2e2fd90b3cd1,1,0,2,2,0.016666666666666666,Ball Receipt*,Hoffenheim,Kevin Vogt,00:00:02.952,2
6,3895134,b293256b-d885-4135-98ca-8ecf12f9e5a6,1,0,2,2,0.016666666666666666,Carry,Hoffenheim,Kevin Vogt,00:00:02.952,2
7,3895134,6acfcb07-7343-4821-aa28-a91f66140043,1,0,2,2,0.016666666666666666,Pass,Hoffenheim,Kevin Vogt,00:00:02.954,2
8,3895134,0195cc34-10dc-41e9-ada9-e853f9c16f02,1,0,4,4,0.03333333333333333,Ball Receipt*,Hoffenheim,Kevin Akpoguma,00:00:04.342,2
9,3895134,5342ea84-0732-454a-9551-8bc9fbe70d05,1,0,4,4,0.03333333333333333,Pass,Hoffenheim,Kevin Akpoguma,00:00:04.342,2
10,3895134,174d1bd5-23b1-403b-b417-fc59eab9339c,1,0,10,10,0.08333333333333333,Ball Receipt*,Hoffenheim,Wout Weghorst,00:00:10.312,2
11,3895134,7604592e-b68b-4f0b-a7ff-eca7a0e2440b,1,0,10,10,0.08333333333333333,Ball Recovery,Bayer Leverkusen,Alejandro Grimaldo García,00:00:10.312,3
12,3895134,55773380-38a7-49a4-b73a-a688f19444c1,1,0,10,10,0.08333333333333333,Carry,Bayer Leverkusen,Alejandro Grimaldo García,00:00:10.312,3
13,3895134,74e102e0-b7bc-4d69-a21b-fe814eb02b6e,1,0,10,10,0.08333333333333333,Pressure,Hoffenheim,Wout Weghorst,00:00:10.819,3
14,3895134,897c5f7a-b611-400d-a4bd-546cbba4e897,1,0,10,10,0.08333333333333333,Pass,Bayer Leverkusen,Alejandro Grimaldo García,00:00:10.962,3
15,3895134,635f9e3a-22a3-4328-aa0d-299e2244750f,1,0,11,11,0.09166666666666666,Ball Receipt*,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:00:11.941,3
16,3895134,177cc6d8-cc4d-4509-9a20-021f81a25de5,1,0,11,11,0.09166666666666666,Carry,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:00:11.941,3
17,3895134,01867a27-4aa7-42ac-ab96-6d7f49d8dcb8,1,0,12,12,0.1,Pressure,Hoffenheim,Finn Ole Becker,00:00:12.241,3
18,3895134,c55ee278-e7d5-4f2f-aaf9-1d7e71c7ee6f,1,0,12,12,0.1,Pass,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:00:12.952,3
19,3895134,b2aa3ef3-18c5-47bb-8d2b-ae0489efea39,1,0,16,16,0.13333333333333333,Pass,Hoffenheim,Kevin Akpoguma,00:00:16.844,3
20,3895134,415243ce-3849-4896-9be1-75365ad90b78,1,0,18,18,0.15,Ball Receipt*,Hoffenheim,Marius Bülter,00:00:18.653,3
21,3895134,f9096f10-3921-40be-bcaa-d7439f4bef6c,1,0,18,18,0.15,Pass,Bayer Leverkusen,Jonathan Tah,00:00:18.653,3
22,3895134,61c008f9-cf5c-4ebe-ae27-f5ee5b22c150,1,0,19,19,0.15833333333333333,Ball Receipt*,Bayer Leverkusen,Jonas Hofmann,00:00:19.797,3
23,3895134,f6afab09-dd54-41b0-9eab-2f54641f6cc7,1,0,19,19,0.15833333333333333,Carry,Bayer Leverkusen,Jonas Hofmann,00:00:19.797,3
24,3895134,fbeffccf-f6ec-4792-812e-6aa5f8535b6c,1,0,19,19,0.15833333333333333,Pass,Bayer Leverkusen,Jonas Hofmann,00:00:19.843,3
25,3895134,a4cf9a70-b481-4b49-9ce1-ca29ff7c506e,1,0,21,21,0.175,Ball Receipt*,Bayer Leverkusen,Victor Okoh Boniface,00:00:21.610,3
26,3895134,d2616640-d066-4175-a00a-35d3db6e7ef0,1,0,21,21,0.175,Carry,Bayer Leverkusen,Victor Okoh Boniface,00:00:21.610,3
27,3895134,380b0b2e-41af-476d-bb8d-683c2c4bc624,1,0,22,22,0.18333333333333332,Pressure,Hoffenheim,Grischa Prömel,00:00:22.879,3
28,3895134,2b8248b7-ca1e-4b25-8019-43dcd354312b,1,0,25,25,0.20833333333333334,Pass,Bayer Leverkusen,Victor Okoh Boniface,00:00:25.657,3
29,3895134,3e22029c-1ffc-479a-8824-66a065a2fdf6,1,0,27,27,0.225,Ball Receipt*,Bayer Leverkusen,Jeremie Frimpong,00:00:27.169,3
30,3895134,3ef9a433-6ad8-4533-b8c7-8465064ae209,1,0,27,27,0.225,Carry,Bayer Leverkusen,Jeremie Frimpong,00:00:27.169,3
31,3895134,263393dd-6b86-4b3d-b4d4-08e19a071251,1,0,29,29,0.24166666666666667,Pass,Bayer Leverkusen,Jeremie Frimpong,00:00:29.053,3
32,3895134,9351a75c-1c91-4205-b38c-4875eb4ab288,1,0,30,30,0.25,Ball Receipt*,Bayer Leverkusen,Florian Wirtz,00:00:30.815,3
33,3895134,b1ebe5e7-8980-4421-b068-c1b1a36c650d,1,0,30,30,0.25,Ball Recovery,Hoffenheim,Oliver Baumann,00:00:30.815,4
34,3895134,f1851ae9-876d-42a8-8c1c-9d39b58512ef,1,0,30,30,0.25,Carry,Hoffenheim,Oliver Baumann,00:00:30.815,4
35,3895134,0ada3c93-0dea-44b3-838b-308d7032cb53,1,0,43,43,0.35833333333333334,Pass,Hoffenheim,Oliver Baumann,00:00:43.497,4
36,3895134,6bfc5905-fd3d-4a0f-8dd4-e66a22373576,1,0,45,45,0.375,Ball Receipt*,Hoffenheim,Kevin Vogt,00:00:45.545,4
