run_id,backend,config,n,tti_p50,tti_p95,transport_p50,transport_p95,schedlag_p50,n_matched
concurrency_n10_20260721_122438_kafka_feed10_rep1,kafka,single,10,2906.268,11726.6154,2873.2003,11711.595,16.7648,3881
concurrency_n10_20260721_122438_kafka_feed10_rep2,kafka,single,10,133.0403,2778.432667,101.5492,2744.0258,3.268834,3881
concurrency_n10_20260721_122438_kafka_feed10_rep3,kafka,single,10,11.260467,1564.964534,2.5963,1563.0225,1.072367,3881
concurrency_n10_20260721_122438_kafka_feed1_rep1,kafka,single,10,2985.616267,11479.044667,2963.3161,11465.755,4.043867,3739
concurrency_n10_20260721_122438_kafka_feed1_rep2,kafka,single,10,188.417467,2571.9126136999994,174.6633,2545.263299999999,3.993867,3739
concurrency_n10_20260721_122438_kafka_feed1_rep3,kafka,single,10,15.019634,1766.0098239999995,2.6598,1754.0563299999994,3.846767,3739
concurrency_n10_20260721_122438_kafka_feed2_rep1,kafka,single,10,3881.6167,13300.155467,3819.493,13282.3913,16.342867,4311
concurrency_n10_20260721_122438_kafka_feed2_rep2,kafka,single,10,104.332,2855.6287005,74.1294,2822.4259,10.770434,4311
concurrency_n10_20260721_122438_kafka_feed2_rep3,kafka,single,10,14.657067,1584.076117,2.3517,1577.7298,4.817667,4311
concurrency_n10_20260721_122438_kafka_feed3_rep1,kafka,single,10,3266.086667,12694.6931668,3254.7198,12696.5845,7.6552,3977
concurrency_n10_20260721_122438_kafka_feed3_rep2,kafka,single,10,46.3319,2869.0256603999997,20.6892,2801.7664,11.059234,3977
concurrency_n10_20260721_122438_kafka_feed3_rep3,kafka,single,10,11.202267,1500.0223335999997,2.6719,1500.0776,0.913634,3977
concurrency_n10_20260721_122438_kafka_feed4_rep1,kafka,single,10,4879.003367,15062.056666749999,4826.8625,15023.2244,15.1331335,4346
concurrency_n10_20260721_122438_kafka_feed4_rep2,kafka,single,10,223.496134,2830.52529225,199.0043,2791.2206,9.9251,4346
concurrency_n10_20260721_122438_kafka_feed4_rep3,kafka,single,10,15.272733500000001,1555.82576725,2.4925,1552.87195,5.1663,4346
concurrency_n10_20260721_122438_kafka_feed5_rep1,kafka,single,10,3907.1945,13727.4050868,3891.1687,13668.0355,6.146234,4233
concurrency_n10_20260721_122438_kafka_feed5_rep2,kafka,single,10,233.790667,3590.0242071999987,212.4672,3501.7942,6.9248,4233
concurrency_n10_20260721_122438_kafka_feed5_rep3,kafka,single,10,24.121267,2015.43446,2.3494,1994.791,13.441934,4233
concurrency_n10_20260721_122438_kafka_feed6_rep1,kafka,single,10,4456.0227,11957.133926999997,4432.263,11904.356119999988,8.5869,4035
concurrency_n10_20260721_122438_kafka_feed6_rep2,kafka,single,10,39.091534,2610.2930170999916,13.3108,2534.5721,16.231667,4035
concurrency_n10_20260721_122438_kafka_feed6_rep3,kafka,single,10,18.610567,1493.7417668999994,2.2976,1474.1265,9.274767,4035
concurrency_n10_20260721_122438_kafka_feed7_rep1,kafka,single,10,3993.382967,13444.860867,3969.5324,13425.3639,13.601767,4249
concurrency_n10_20260721_122438_kafka_feed7_rep2,kafka,single,10,66.568034,2910.5296338,37.6438,2890.7766,6.636967,4249
concurrency_n10_20260721_122438_kafka_feed7_rep3,kafka,single,10,19.814667,1773.1952001999998,2.6241,1761.3586,9.750667,4249
concurrency_n10_20260721_122438_kafka_feed8_rep1,kafka,single,10,2655.8655835,11232.063466949998,2634.7849,11205.966584999993,18.083567000000002,4018
concurrency_n10_20260721_122438_kafka_feed8_rep2,kafka,single,10,129.542267,3231.1273,85.0466,3192.291944999989,15.9083835,4018
concurrency_n10_20260721_122438_kafka_feed8_rep3,kafka,single,10,25.560316999999998,1720.861167,2.6781,1701.792,14.7243505,4018
concurrency_n10_20260721_122438_kafka_feed9_rep1,kafka,single,10,3037.836634,11354.858267,3000.3334,11348.32145,6.210334,3871
concurrency_n10_20260721_122438_kafka_feed9_rep2,kafka,single,10,186.510934,3198.027067,161.586,3175.0102500000003,16.401334,3871
concurrency_n10_20260721_122438_kafka_feed9_rep3,kafka,single,10,21.8311,2038.7889005,2.4055,2016.6587,11.971267,3871
concurrency_n10_20260721_122438_redis_feed10_rep1,redis,single,10,1600.615,2459.502667,1469.043,2381.7317,59.549534,3881
concurrency_n10_20260721_122438_redis_feed10_rep2,redis,single,10,571.2905,1500.778067,368.2873,1466.7406,10.908567,3881
concurrency_n10_20260721_122438_redis_feed10_rep3,redis,single,10,467.123134,1015.239267,409.5788,968.4875,13.533534,3881
concurrency_n10_20260721_122438_redis_feed1_rep1,redis,single,10,1444.394567,2530.376334,1334.4717,2489.1591599999997,58.6271,3739
concurrency_n10_20260721_122438_redis_feed1_rep2,redis,single,10,482.9738,1116.5051967,403.6281,1074.4809799999998,18.0931,3739
concurrency_n10_20260721_122438_redis_feed1_rep3,redis,single,10,457.998767,1097.5759272999999,405.4846,1042.6170200000001,20.6486,3739
concurrency_n10_20260721_122438_redis_feed2_rep1,redis,single,10,1688.128967,5335.2998335,1648.3693,5178.24885,34.892467,4311
concurrency_n10_20260721_122438_redis_feed2_rep2,redis,single,10,389.187834,973.1419,333.1034,923.655,17.276,4311
concurrency_n10_20260721_122438_redis_feed2_rep3,redis,single,10,212.278534,541.1948335,161.7338,478.80805,22.314067,4311
concurrency_n10_20260721_122438_redis_feed3_rep1,redis,single,10,1801.083167,2811.7208004,1624.7867,2688.87116,51.645301,3977
concurrency_n10_20260721_122438_redis_feed3_rep2,redis,single,10,639.389067,1705.1722536,500.2659,1659.9120199999998,22.3637,3977
concurrency_n10_20260721_122438_redis_feed3_rep3,redis,single,10,238.4633,920.6498799999999,206.9604,865.1544799999998,17.610434,3977
concurrency_n10_20260721_122438_redis_feed4_rep1,redis,single,10,2548.1314505,2980.75485875,2505.18855,2943.1532,39.639817,4346
