t_wall_ns,pid,on_cpu_ns,wait_ns,slices,n_threads,schedstats_enabled
1784998788397356263,346492,1657278172,171461431,1625,2,1
1784998788397356263,346493,1538687146,1451466024,13745,1,1
1784998788397356263,346496,1742617915,137048945,1584,2,1
1784998788397356263,346497,7718139,55529436,7,1,1
1784998788397356263,346499,8489491,157997903,30,1,1
1784998788397356263,346501,1458210247,1350556381,12553,1,1
1784998788397356263,346508,1510222808,242565776,1578,2,1
1784998788397356263,346509,8763707,25393231,20,1,1
1784998788397356263,346511,1777265391,1326604086,15784,1,1
1784998788397356263,346516,9276112,986189080,204,1,1
1784998788397356263,346517,9015007,112934244,157,1,1
1784998788397356263,346518,8906438,763656763,163,1,1
1784998788397356263,346520,9119904,16738924,109,1,1
1784998788397356263,346521,1101746832,518252735,438,13,1
1784998788397356263,346522,1088397554,2308342434,304,13,1
1784998788397356263,346536,7472629,9596982,49,1,1
1784998788397356263,346537,1000106546,1369953074,354,13,1
1784998788397356263,346557,1077000926,668491633,337,13,1
1784998788397356263,346572,8556006,33723460,74,1,1
1784998788397356263,346573,7103297,48953180,88,1,1
1784998788397356263,346574,1081006625,852265754,328,13,1
1784998788397356263,346576,1099797041,1043122464,75,9,1
1784998788397356263,346578,10776334,420564693,127,1,1
1784998788397356263,346579,8623678,415905719,112,1,1
1784998788397356263,346580,1154493693,505339126,103,9,1
1784998788397356263,346614,9097348,245836991,59,1,1
1784998788397356263,346615,1209066537,862633983,91,9,1
1784998788397356263,346616,1135886909,716152312,113,9,1
1784998788397356263,346617,1155382024,498084589,78,9,1
1784998788911486429,346450,7367895,37070079,4,1,1
1784998788911486429,346457,1884775715,68335687,1604,2,1
1784998788911486429,346463,7144070,12007976,5,1,1
1784998788911486429,346466,7275356,34889316,6,1,1
1784998788911486429,346473,6642236,109259131,6,1,1
1784998788911486429,346476,1833262529,1249622108,16216,1,1
1784998788911486429,346479,1480062060,82220749,1607,2,1
1784998788911486429,346480,1530730985,1249656844,12642,1,1
1784998788911486429,346481,6836257,7970478,5,1,1
1784998788911486429,346486,6587284,14793846,5,1,1
1784998788911486429,346488,7029207,27204247,4,1,1
1784998788911486429,346492,1658892263,171461431,1638,2,1
1784998788911486429,346493,1539151203,1451466024,13747,1,1
1784998788911486429,346496,1744585161,137048945,1606,2,1
1784998788911486429,346497,7718139,55529436,7,1,1
1784998788911486429,346499,8489491,157997903,30,1,1
1784998788911486429,346501,1458616106,1350556381,12554,1,1
1784998788911486429,346508,1511531934,242565776,1591,2,1
1784998788911486429,346509,8763707,25393231,20,1,1
1784998788911486429,346511,1778199000,1326604086,15788,1,1
1784998788911486429,346516,9276112,986189080,204,1,1
1784998788911486429,346517,9015007,112934244,157,1,1
1784998788911486429,346518,8906438,763656763,163,1,1
1784998788911486429,346520,9119904,16738924,109,1,1
1784998788911486429,346521,1101746832,518252735,438,13,1
1784998788911486429,346522,1089058085,2308342434,310,13,1
1784998788911486429,346536,7472629,9596982,49,1,1
1784998788911486429,346537,1001190262,1369953074,375,13,1
1784998788911486429,346557,1077000926,668491633,337,13,1
1784998788911486429,346572,8556006,33723460,74,1,1
1784998788911486429,346573,7103297,48953180,88,1,1
1784998788911486429,346574,1081006625,852265754,328,13,1
1784998788911486429,346576,1101541868,1043122464,79,9,1
1784998788911486429,346578,10776334,420564693,127,1,1
1784998788911486429,346579,8623678,415905719,112,1,1
1784998788911486429,346580,1154493693,505339126,103,9,1
1784998788911486429,346614,9097348,245836991,59,1,1
1784998788911486429,346615,1209066537,862633983,91,9,1
1784998788911486429,346616,1135886909,716152312,113,9,1
1784998788911486429,346617,1155382024,498084589,78,9,1
1784998789430220774,346450,7367895,37070079,4,1,1
1784998789430220774,346457,1888280254,68335687,1641,2,1
1784998789430220774,346463,7144070,12007976,5,1,1
1784998789430220774,346466,7275356,34889316,6,1,1
1784998789430220774,346473,6642236,109259131,6,1,1
1784998789430220774,346476,1833583851,1249622108,16217,1,1
1784998789430220774,346479,1483269582,82220749,1647,2,1
1784998789430220774,346480,1530730985,1249656844,12642,1,1
1784998789430220774,346481,6836257,7970478,5,1,1
1784998789430220774,346486,6587284,14793846,5,1,1
1784998789430220774,346488,7029207,27204247,4,1,1
1784998789430220774,346492,1661936333,171461431,1669,2,1
1784998789430220774,346493,1539151203,1451466024,13747,1,1
1784998789430220774,346496,1748203590,137048945,1633,2,1
1784998789430220774,346497,7718139,55529436,7,1,1
1784998789430220774,346499,8489491,157997903,30,1,1
1784998789430220774,346501,1458616106,1350556381,12554,1,1
1784998789430220774,346508,1513300358,242565776,1614,2,1
1784998789430220774,346509,8763707,25393231,20,1,1
1784998789430220774,346511,1778199000,1326604086,15788,1,1
1784998789430220774,346516,9276112,986189080,204,1,1
1784998789430220774,346517,9015007,112934244,157,1,1
1784998789430220774,346518,8906438,763656763,163,1,1
1784998789430220774,346520,9119904,16738924,109,1,1
1784998789430220774,346521,1101746832,518252735,438,13,1
1784998789430220774,346522,1089058085,2308342434,310,13,1
1784998789430220774,346536,7472629,9596982,49,1,1
1784998789430220774,346537,1001190262,1369953074,375,13,1
1784998789430220774,346557,1077000926,668491633,337,13,1
1784998789430220774,346572,8556006,33723460,74,1,1
1784998789430220774,346573,7103297,48953180,88,1,1
1784998789430220774,346574,1081843240,852265754,335,13,1
1784998789430220774,346576,1101541868,1043122464,79,9,1
1784998789430220774,346578,10776334,420564693,127,1,1
1784998789430220774,346579,8623678,415905719,112,1,1
1784998789430220774,346580,1154493693,505339126,103,9,1
1784998789430220774,346614,9097348,245836991,59,1,1
1784998789430220774,346615,1209066537,862633983,91,9,1
1784998789430220774,346616,1135886909,716152312,113,9,1
1784998789430220774,346617,1155382024,498084589,78,9,1
1784998789950616136,346450,7367895,37070079,4,1,1
1784998789950616136,346457,1890124131,68335687,1656,2,1
1784998789950616136,346463,7144070,12007976,5,1,1
1784998789950616136,346466,7275356,34889316,6,1,1
1784998789950616136,346473,6642236,109259131,6,1,1
1784998789950616136,346476,1833583851,1249622108,16217,1,1
1784998789950616136,346479,1484755281,82220749,1664,2,1
1784998789950616136,346480,1531318186,1249656844,12644,1,1
1784998789950616136,346481,6836257,7970478,5,1,1
1784998789950616136,346486,6587284,14793846,5,1,1
1784998789950616136,346488,7029207,27204247,4,1,1
1784998789950616136,346492,1663960230,171461431,1685,2,1
1784998789950616136,346493,1539462630,1451466024,13748,1,1
1784998789950616136,346496,1750059414,137048945,1649,2,1
1784998789950616136,346497,7718139,55529436,7,1,1
1784998789950616136,346499,8489491,157997903,30,1,1
1784998789950616136,346501,1459130319,1350556381,12556,1,1
1784998789950616136,346508,1516374536,242565776,1642,2,1
1784998789950616136,346509,8763707,25393231,20,1,1
1784998789950616136,346511,1778523306,1326604086,15789,1,1
1784998789950616136,346516,9276112,986189080,204,1,1
1784998789950616136,346517,9015007,112934244,157,1,1
1784998789950616136,346518,8906438,763656763,163,1,1
1784998789950616136,346520,9119904,16738924,109,1,1
1784998789950616136,346521,1102501834,518252735,444,13,1
1784998789950616136,346522,1089058085,2308342434,310,13,1
1784998789950616136,346536,7472629,9596982,49,1,1
1784998789950616136,346537,1001190262,1369953074,375,13,1
1784998789950616136,346557,1077000926,668491633,337,13,1
1784998789950616136,346572,8556006,33723460,74,1,1
1784998789950616136,346573,7103297,48953180,88,1,1
1784998789950616136,346574,1081843240,852265754,335,13,1
1784998789950616136,346576,1103432506,1043122464,83,9,1
1784998789950616136,346578,10776334,420564693,127,1,1
1784998789950616136,346579,8623678,415905719,112,1,1
1784998789950616136,346580,1156445491,505339126,107,9,1
1784998789950616136,346614,9097348,245836991,59,1,1
1784998789950616136,346615,1209066537,862633983,91,9,1
1784998789950616136,346616,1135886909,716152312,113,9,1
1784998789950616136,346617,1155382024,498084589,78,9,1
1784998790463088140,346450,7367895,37070079,4,1,1
1784998790463088140,346457,1893774804,68341576,1698,2,1
1784998790463088140,346463,7144070,12007976,5,1,1
1784998790463088140,346466,7275356,34889316,6,1,1
1784998790463088140,346473,6642236,109259131,6,1,1
1784998790463088140,346476,1833961708,1249622108,16218,1,1
1784998790463088140,346479,1488085568,82222172,1704,2,1
1784998790463088140,346480,1532039489,1249656844,12648,1,1
1784998790463088140,346481,6836257,7970478,5,1,1
1784998790463088140,346486,6587284,14793846,5,1,1
1784998790463088140,346488,7029207,27204247,4,1,1
1784998790463088140,346492,1666510284,171461431,1715,2,1
1784998790463088140,346493,1539462630,1451466024,13748,1,1
1784998790463088140,346496,1753130823,137048945,1673,2,1
1784998790463088140,346497,7718139,55529436,7,1,1
1784998790463088140,346499,8489491,157997903,30,1,1
1784998790463088140,346501,1459130319,1350556381,12556,1,1
1784998790463088140,346508,1518408644,242565776,1659,2,1
1784998790463088140,346509,8763707,25393231,20,1,1
1784998790463088140,346511,1778523306,1326604086,15789,1,1
1784998790463088140,346516,9276112,986189080,204,1,1
1784998790463088140,346517,9015007,112934244,157,1,1
1784998790463088140,346518,8906438,763656763,163,1,1
1784998790463088140,346520,9119904,16738924,109,1,1
1784998790463088140,346521,1102501834,518252735,444,13,1
1784998790463088140,346522,1089058085,2308342434,310,13,1
1784998790463088140,346536,7472629,9596982,49,1,1
1784998790463088140,346537,1001190262,1369953074,375,13,1
1784998790463088140,346557,1077000926,668491633,337,13,1
1784998790463088140,346572,8556006,33723460,74,1,1
1784998790463088140,346573,7103297,48953180,88,1,1
1784998790463088140,346574,1083169279,852265754,353,13,1
1784998790463088140,346576,1103432506,1043122464,83,9,1
1784998790463088140,346578,10776334,420564693,127,1,1
1784998790463088140,346579,8623678,415905719,112,1,1
1784998790463088140,346580,1156445491,505339126,107,9,1
1784998790463088140,346614,9097348,245836991,59,1,1
1784998790463088140,346615,1209066537,862633983,91,9,1
1784998790463088140,346616,1135886909,716152312,113,9,1
1784998790463088140,346617,1157168094,498084589,82,9,1
1784998790980631647,346450,7367895,37070079,4,1,1
1784998790980631647,346457,1895230040,68341576,1712,2,1
1784998790980631647,346463,7144070,12007976,5,1,1
1784998790980631647,346466,7275356,34889316,6,1,1
1784998790980631647,346473,6642236,109259131,6,1,1
1784998790980631647,346476,1833961708,1249622108,16218,1,1
1784998790980631647,346479,1489494855,82222172,1717,2,1
1784998790980631647,346480,1532039489,1249656844,12648,1,1
1784998790980631647,346481,6836257,7970478,5,1,1
1784998790980631647,346486,6587284,14793846,5,1,1
1784998790980631647,346488,7029207,27204247,4,1,1
1784998790980631647,346492,1668391294,171461431,1738,2,1
1784998790980631647,346493,1539917012,1451466024,13749,1,1
1784998790980631647,346496,1754901599,137048945,1696,2,1
1784998790980631647,346497,7718139,55529436,7,1,1
1784998790980631647,346499,8489491,157997903,30,1,1
1784998790980631647,346501,1459811061,1350556381,12560,1,1
1784998790980631647,346508,1521637890,242565776,1689,2,1
1784998790980631647,346509,8763707,25393231,20,1,1
1784998790980631647,346511,1778974823,1326604086,15790,1,1
1784998790980631647,346516,9276112,986189080,204,1,1
1784998790980631647,346517,9015007,112934244,157,1,1
1784998790980631647,346518,8906438,763656763,163,1,1
1784998790980631647,346520,9119904,16738924,109,1,1
1784998790980631647,346521,1103650357,518252735,462,13,1
1784998790980631647,346522,1089058085,2308342434,310,13,1
1784998790980631647,346536,7472629,9596982,49,1,1
1784998790980631647,346537,1001190262,1369953074,375,13,1
1784998790980631647,346557,1077000926,668491633,337,13,1
1784998790980631647,346572,8556006,33723460,74,1,1
1784998790980631647,346573,7103297,48953180,88,1,1
1784998790980631647,346574,1083169279,852265754,353,13,1
1784998790980631647,346576,1103432506,1043122464,83,9,1
1784998790980631647,346578,10776334,420564693,127,1,1
1784998790980631647,346579,8623678,415905719,112,1,1
1784998790980631647,346580,1156445491,505339126,107,9,1
1784998790980631647,346614,9097348,245836991,59,1,1
1784998790980631647,346615,1209066537,862633983,91,9,1
1784998790980631647,346616,1135886909,716152312,113,9,1
1784998790980631647,346617,1157168094,498084589,82,9,1
1784998791501500471,346450,7367895,37070079,4,1,1
1784998791501500471,346457,1897351619,68341576,1744,2,1
1784998791501500471,346463,7144070,12007976,5,1,1
1784998791501500471,346466,7275356,34889316,6,1,1
1784998791501500471,346473,6642236,109259131,6,1,1
1784998791501500471,346476,1834293475,1249622108,16219,1,1
1784998791501500471,346479,1491461997,82222172,1733,2,1
1784998791501500471,346480,1532429124,1249656844,12649,1,1
1784998791501500471,346481,6836257,7970478,5,1,1
1784998791501500471,346486,6587284,14793846,5,1,1
1784998791501500471,346488,7029207,27204247,4,1,1
1784998791501500471,346492,1669803406,171461431,1751,2,1
1784998791501500471,346493,1539917012,1451466024,13749,1,1
1784998791501500471,346496,1756721068,137057167,1709,2,1
1784998791501500471,346497,7718139,55529436,7,1,1
1784998791501500471,346499,8489491,157997903,30,1,1
1784998791501500471,346501,1459811061,1350556381,12560,1,1
1784998791501500471,346508,1523731451,242565776,1706,2,1
1784998791501500471,346509,8763707,25393231,20,1,1
1784998791501500471,346511,1778974823,1326604086,15790,1,1
1784998791501500471,346516,9276112,986189080,204,1,1
1784998791501500471,346517,9015007,112934244,157,1,1
1784998791501500471,346518,8906438,763656763,163,1,1
1784998791501500471,346520,9119904,16738924,109,1,1
1784998791501500471,346521,1103650357,518252735,462,13,1
1784998791501500471,346522,1089058085,2308342434,310,13,1
1784998791501500471,346536,7472629,9596982,49,1,1
1784998791501500471,346537,1001190262,1369953074,375,13,1
1784998791501500471,346557,1077000926,668491633,337,13,1
1784998791501500471,346572,8556006,33723460,74,1,1
1784998791501500471,346573,7103297,48953180,88,1,1
1784998791501500471,346574,1083169279,852265754,353,13,1
1784998791501500471,346576,1103432506,1043122464,83,9,1
1784998791501500471,346578,10776334,420564693,127,1,1
1784998791501500471,346579,8623678,415905719,112,1,1
1784998791501500471,346580,1156445491,505339126,107,9,1
1784998791501500471,346614,9097348,245836991,59,1,1
1784998791501500471,346615,1210839526,862633983,95,9,1
1784998791501500471,346616,1135886909,716152312,113,9,1
1784998791501500471,346617,1158889245,498084589,86,9,1
1784998792023089915,346450,7367895,37070079,4,1,1
1784998792023089915,346457,1899785451,68341576,1769,2,1
1784998792023089915,346463,7144070,12007976,5,1,1
1784998792023089915,346466,7275356,34889316,6,1,1
1784998792023089915,346473,6642236,109259131,6,1,1
1784998792023089915,346476,1834293475,1249622108,16219,1,1
1784998792023089915,346479,1492707967,82232417,1746,2,1
1784998792023089915,346480,1532429124,1249656844,12649,1,1
1784998792023089915,346481,6836257,7970478,5,1,1
1784998792023089915,346486,6587284,14793846,5,1,1
1784998792023089915,346488,7029207,27204247,4,1,1
1784998792023089915,346492,1671447564,171461431,1774,2,1
1784998792023089915,346493,1540274949,1451466024,13750,1,1
1784998792023089915,346496,1758722435,137057167,1733,2,1
1784998792023089915,346497,7718139,55529436,7,1,1
1784998792023089915,346499,8489491,157997903,30,1,1
1784998792023089915,346501,1460085923,1350556381,12561,1,1
1784998792023089915,346508,1525156250,242565776,1719,2,1
1784998792023089915,346509,8763707,25393231,20,1,1
1784998792023089915,346511,1779457317,1326604086,15792,1,1
1784998792023089915,346516,9276112,986189080,204,1,1
1784998792023089915,346517,9015007,112934244,157,1,1
1784998792023089915,346518,8906438,763656763,163,1,1
1784998792023089915,346520,9119904,16738924,109,1,1
1784998792023089915,346521,1103650357,518252735,462,13,1
1784998792023089915,346522,1089058085,2308342434,310,13,1
1784998792023089915,346536,7472629,9596982,49,1,1
1784998792023089915,346537,1001947999,1369953074,381,13,1
1784998792023089915,346557,1077000926,668491633,337,13,1
1784998792023089915,346572,8556006,33723460,74,1,1
1784998792023089915,346573,7103297,48953180,88,1,1
1784998792023089915,346574,1083169279,852265754,353,13,1
1784998792023089915,346576,1103432506,1043122464,83,9,1
1784998792023089915,346578,10776334,420564693,127,1,1
1784998792023089915,346579,8623678,415905719,112,1,1
1784998792023089915,346580,1156445491,505339126,107,9,1
1784998792023089915,346614,9097348,245836991,59,1,1
1784998792023089915,346615,1210839526,862633983,95,9,1
1784998792023089915,346616,1135886909,716152312,113,9,1
1784998792023089915,346617,1158889245,498084589,86,9,1
1784998792547188951,346450,7367895,37070079,4,1,1
1784998792547188951,346457,1902575519,68341576,1794,2,1
1784998792547188951,346463,7144070,12007976,5,1,1
1784998792547188951,346466,7275356,34889316,6,1,1
1784998792547188951,346473,6642236,109259131,6,1,1
1784998792547188951,346476,1834645753,1249622108,16220,1,1
1784998792547188951,346479,1494597443,82232417,1760,2,1
1784998792547188951,346480,1532819460,1249656844,12650,1,1
1784998792547188951,346481,6836257,7970478,5,1,1
1784998792547188951,346486,6587284,14793846,5,1,1
1784998792547188951,346488,7029207,27204247,4,1,1
1784998792547188951,346492,1674716371,171461431,1810,2,1
1784998792547188951,346493,1540274949,1451466024,13750,1,1
1784998792547188951,346496,1760667736,137057167,1746,2,1
1784998792547188951,346497,7718139,55529436,7,1,1
1784998792547188951,346499,8489491,157997903,30,1,1
1784998792547188951,346501,1460457540,1350556381,12562,1,1
1784998792547188951,346508,1526859225,242567638,1743,2,1
1784998792547188951,346509,8763707,25393231,20,1,1
1784998792547188951,346511,1779457317,1326604086,15792,1,1
1784998792547188951,346516,9276112,986189080,204,1,1
1784998792547188951,346517,9015007,112934244,157,1,1
1784998792547188951,346518,8906438,763656763,163,1,1
1784998792547188951,346520,9119904,16738924,109,1,1
1784998792547188951,346521,1103650357,518252735,462,13,1
1784998792547188951,346522,1089058085,2308342434,310,13,1
1784998792547188951,346536,7472629,9596982,49,1,1
1784998792547188951,346537,1001947999,1369953074,381,13,1
1784998792547188951,346557,1077000926,668491633,337,13,1
1784998792547188951,346572,8556006,33723460,74,1,1
1784998792547188951,346573,7103297,48953180,88,1,1
1784998792547188951,346574,1083169279,852265754,353,13,1
1784998792547188951,346576,1103432506,1043122464,83,9,1
1784998792547188951,346578,10776334,420564693,127,1,1
1784998792547188951,346579,8623678,415905719,112,1,1
1784998792547188951,346580,1156445491,505339126,107,9,1
1784998792547188951,346614,9097348,245836991,59,1,1
1784998792547188951,346615,1212609951,862633983,99,9,1
1784998792547188951,346616,1135886909,716152312,113,9,1
1784998792547188951,346617,1158889245,498084589,86,9,1
1784998793065354017,346450,7367895,37070079,4,1,1
1784998793065354017,346457,1904519963,68341576,1817,2,1
1784998793065354017,346463,7144070,12007976,5,1,1
1784998793065354017,346466,7275356,34889316,6,1,1
1784998793065354017,346473,6642236,109259131,6,1,1
1784998793065354017,346476,1834645753,1249622108,16220,1,1
1784998793065354017,346479,1497674568,82237405,1798,2,1
1784998793065354017,346480,1532819460,1249656844,12650,1,1
1784998793065354017,346481,6836257,7970478,5,1,1
1784998793065354017,346486,6587284,14793846,5,1,1
1784998793065354017,346488,7029207,27204247,4,1,1
1784998793065354017,346492,1676374269,171461431,1823,2,1
1784998793065354017,346493,1540722400,1451466024,13752,1,1
1784998793065354017,346496,1762417282,137062235,1759,2,1
1784998793065354017,346497,7718139,55529436,7,1,1
1784998793065354017,346499,8489491,157997903,30,1,1
1784998793065354017,346501,1460457540,1350556381,12562,1,1
1784998793065354017,346508,1528567829,242567638,1756,2,1
1784998793065354017,346509,8763707,25393231,20,1,1
1784998793065354017,346511,1779716636,1326604086,15793,1,1
1784998793065354017,346516,9276112,986189080,204,1,1
1784998793065354017,346517,9015007,112934244,157,1,1
1784998793065354017,346518,8906438,763656763,163,1,1
1784998793065354017,346520,9119904,16738924,109,1,1
1784998793065354017,346521,1103650357,518252735,462,13,1
1784998793065354017,346522,1089807940,2308342434,317,13,1
1784998793065354017,346536,7472629,9596982,49,1,1
1784998793065354017,346537,1001947999,1369953074,381,13,1
1784998793065354017,346557,1077000926,668491633,337,13,1
1784998793065354017,346572,8556006,33723460,74,1,1
1784998793065354017,346573,7103297,48953180,88,1,1
1784998793065354017,346574,1083169279,852265754,353,13,1
1784998793065354017,346576,1103432506,1043122464,83,9,1
1784998793065354017,346578,10776334,420564693,127,1,1
1784998793065354017,346579,8623678,415905719,112,1,1
1784998793065354017,346580,1158401765,505339126,111,9,1
1784998793065354017,346614,9097348,245836991,59,1,1
1784998793065354017,346615,1212609951,862633983,99,9,1
1784998793065354017,346616,1135886909,716152312,113,9,1
1784998793065354017,346617,1158889245,498084589,86,9,1
1784998793582616926,346450,7367895,37070079,4,1,1
1784998793582616926,346457,1907186311,68341576,1848,2,1
1784998793582616926,346463,7144070,12007976,5,1,1
1784998793582616926,346466,7275356,34889316,6,1,1
1784998793582616926,346473,6642236,109259131,6,1,1
1784998793582616926,346476,1834922909,1249622108,16221,1,1
1784998793582616926,346479,1500393517,82237405,1828,2,1
1784998793582616926,346480,1533566530,1249656844,12654,1,1
1784998793582616926,346481,6836257,7970478,5,1,1
1784998793582616926,346486,6587284,14793846,5,1,1
1784998793582616926,346488,7029207,27204247,4,1,1
1784998793582616926,346492,1679304596,171461431,1850,2,1
1784998793582616926,346493,1540722400,1451466024,13752,1,1
1784998793582616926,346496,1765080772,137062235,1782,2,1
1784998793582616926,346497,7718139,55529436,7,1,1
1784998793582616926,346499,8489491,157997903,30,1,1
1784998793582616926,346501,1460910689,1350556381,12564,1,1
1784998793582616926,346508,1531883528,242571975,1799,2,1
1784998793582616926,346509,8763707,25393231,20,1,1
1784998793582616926,346511,1779716636,1326604086,15793,1,1
1784998793582616926,346516,9276112,986189080,204,1,1
1784998793582616926,346517,9015007,112934244,157,1,1
1784998793582616926,346518,8906438,763656763,163,1,1
1784998793582616926,346520,9119904,16738924,109,1,1
1784998793582616926,346521,1104326141,518252735,470,13,1
1784998793582616926,346522,1089807940,2308342434,317,13,1
1784998793582616926,346536,7472629,9596982,49,1,1
1784998793582616926,346537,1001947999,1369953074,381,13,1
1784998793582616926,346557,1077000926,668491633,337,13,1
1784998793582616926,346572,8556006,33723460,74,1,1
1784998793582616926,346573,7103297,48953180,88,1,1
1784998793582616926,346574,1084372822,852265754,370,13,1
1784998793582616926,346576,1105348571,1043122464,87,9,1
1784998793582616926,346578,10776334,420564693,127,1,1
1784998793582616926,346579,8623678,415905719,112,1,1
1784998793582616926,346580,1158401765,505339126,111,9,1
1784998793582616926,346614,9097348,245836991,59,1,1
1784998793582616926,346615,1212609951,862633983,99,9,1
1784998793582616926,346616,1135886909,716152312,113,9,1
1784998793582616926,346617,1158889245,498084589,86,9,1
1784998794096619648,346450,7367895,37070079,4,1,1
1784998794096619648,346457,1909387685,68344340,1872,2,1
1784998794096619648,346463,7144070,12007976,5,1,1
1784998794096619648,346466,7275356,34889316,6,1,1
1784998794096619648,346473,6642236,109259131,6,1,1
1784998794096619648,346476,1834922909,1249622108,16221,1,1
1784998794096619648,346479,1502265134,82237405,1852,2,1
1784998794096619648,346480,1533566530,1249656844,12654,1,1
1784998794096619648,346481,6836257,7970478,5,1,1
1784998794096619648,346486,6587284,14793846,5,1,1
1784998794096619648,346488,7029207,27204247,4,1,1
1784998794096619648,346492,1680767604,171461431,1863,2,1
1784998794096619648,346493,1541425626,1451466024,13756,1,1
1784998794096619648,346496,1767186934,137062235,1805,2,1
1784998794096619648,346497,7718139,55529436,7,1,1
1784998794096619648,346499,8489491,157997903,30,1,1
1784998794096619648,346501,1460910689,1350556381,12564,1,1
1784998794096619648,346508,1533294045,242571975,1811,2,1
1784998794096619648,346509,8763707,25393231,20,1,1
1784998794096619648,346511,1779973461,1326604086,15794,1,1
1784998794096619648,346516,9276112,986189080,204,1,1
1784998794096619648,346517,9015007,112934244,157,1,1
1784998794096619648,346518,8906438,763656763,163,1,1
1784998794096619648,346520,9119904,16738924,109,1,1
1784998794096619648,346521,1104326141,518252735,470,13,1
1784998794096619648,346522,1090908513,2308342434,335,13,1
1784998794096619648,346536,7472629,9596982,49,1,1
1784998794096619648,346537,1001947999,1369953074,381,13,1
1784998794096619648,346557,1077000926,668491633,337,13,1
1784998794096619648,346572,8556006,33723460,74,1,1
1784998794096619648,346573,7103297,48953180,88,1,1
1784998794096619648,346574,1084372822,852265754,370,13,1
1784998794096619648,346576,1105348571,1043122464,87,9,1
1784998794096619648,346578,10776334,420564693,127,1,1
1784998794096619648,346579,8623678,415905719,112,1,1
1784998794096619648,346580,1158401765,505339126,111,9,1
1784998794096619648,346614,9097348,245836991,59,1,1
1784998794096619648,346615,1212609951,862633983,99,9,1
1784998794096619648,346616,1135886909,716152312,113,9,1
1784998794096619648,346617,1158889245,498084589,86,9,1
1784998794611091575,346450,7367895,37070079,4,1,1
1784998794611091575,346457,1912383104,68344340,1906,2,1
1784998794611091575,346463,7144070,12007976,5,1,1
1784998794611091575,346466,7275356,34889316,6,1,1
1784998794611091575,346473,6642236,109259131,6,1,1
1784998794611091575,346476,1835187756,1249622108,16222,1,1
1784998794611091575,346479,1505285314,82237405,1880,2,1
1784998794611091575,346480,1534036505,1249656844,12655,1,1
1784998794611091575,346481,6836257,7970478,5,1,1
1784998794611091575,346486,6587284,14793846,5,1,1
1784998794611091575,346488,7029207,27204247,4,1,1
1784998794611091575,346492,1684661478,171461431,1892,2,1
1784998794611091575,346493,1541425626,1451466024,13756,1,1
1784998794611091575,346496,1770102056,137062235,1835,2,1
1784998794611091575,346497,7718139,55529436,7,1,1
1784998794611091575,346499,8489491,157997903,30,1,1
1784998794611091575,346501,1461725862,1350556381,12569,1,1
1784998794611091575,346508,1537077380,242571975,1840,2,1
1784998794611091575,346509,8763707,25393231,20,1,1
1784998794611091575,346511,1779973461,1326604086,15794,1,1
1784998794611091575,346516,9276112,986189080,204,1,1
1784998794611091575,346517,9015007,112934244,157,1,1
1784998794611091575,346518,8906438,763656763,163,1,1
1784998794611091575,346520,9119904,16738924,109,1,1
1784998794611091575,346521,1105869805,518252735,505,13,1
1784998794611091575,346522,1090908513,2308342434,335,13,1
1784998794611091575,346536,7472629,9596982,49,1,1
1784998794611091575,346537,1001947999,1369953074,381,13,1
1784998794611091575,346557,1077000926,668491633,337,13,1
1784998794611091575,346572,8556006,33723460,74,1,1
1784998794611091575,346573,7103297,48953180,88,1,1
1784998794611091575,346574,1084372822,852265754,370,13,1
1784998794611091575,346576,1107638255,1043122464,91,9,1
1784998794611091575,346578,10776334,420564693,127,1,1
1784998794611091575,346579,8623678,415905719,112,1,1
1784998794611091575,346580,1158401765,505339126,111,9,1
1784998794611091575,346614,9097348,245836991,59,1,1
1784998794611091575,346615,1212609951,862633983,99,9,1
1784998794611091575,346616,1135886909,716152312,113,9,1
1784998794611091575,346617,1160651209,498084589,90,9,1
1784998795131616143,346450,7367895,37070079,4,1,1
1784998795131616143,346457,1914233781,68344340,1929,2,1
1784998795131616143,346463,7144070,12007976,5,1,1
1784998795131616143,346466,7275356,34889316,6,1,1
1784998795131616143,346473,6642236,109259131,6,1,1
1784998795131616143,346476,1835187756,1249622108,16222,1,1
1784998795131616143,346479,1507011203,82237405,1894,2,1
1784998795131616143,346480,1534036505,1249656844,12655,1,1
1784998795131616143,346481,6836257,7970478,5,1,1
1784998795131616143,346486,6587284,14793846,5,1,1
1784998795131616143,346488,7029207,27204247,4,1,1
1784998795131616143,346492,1686069412,171461431,1905,2,1
1784998795131616143,346493,1541788851,1451466024,13757,1,1
1784998795131616143,346496,1771940564,137062235,1858,2,1
1784998795131616143,346497,7718139,55529436,7,1,1
1784998795131616143,346499,8489491,157997903,30,1,1
1784998795131616143,346501,1461725862,1350556381,12569,1,1
1784998795131616143,346508,1538540823,242571975,1853,2,1
1784998795131616143,346509,8763707,25393231,20,1,1
1784998795131616143,346511,1780320963,1326604086,15795,1,1
1784998795131616143,346516,9276112,986189080,204,1,1
1784998795131616143,346517,9015007,112934244,157,1,1
1784998795131616143,346518,8906438,763656763,163,1,1
1784998795131616143,346520,9119904,16738924,109,1,1
1784998795131616143,346521,1105869805,518252735,505,13,1
1784998795131616143,346522,1090908513,2308342434,335,13,1
1784998795131616143,346536,7472629,9596982,49,1,1
1784998795131616143,346537,1001947999,1369953074,381,13,1
