run,backend,n_produced,n_consumed,n_matched,tti_p50_ms,tti_p95_ms,tti_p99_ms,tti_max_ms,transport_p50_ms,transport_p95_ms,transport_p99_ms,transport_max_ms,schedlag_p50_ms,schedlag_p95_ms,schedlag_p99_ms,schedlag_max_ms,tti_miss_100ms,schedlag_miss_100ms,tti_miss_250ms,schedlag_miss_250ms,tti_miss_500ms,schedlag_miss_500ms,tti_miss_1000ms,schedlag_miss_1000ms,tti_miss_2000ms,schedlag_miss_2000ms,tti_miss_5000ms,schedlag_miss_5000ms
s2sf12j2_kafka_rep1_20251231_010431,kafka,40660,40660,40660,375.3049815,701.1184939499998,778.1201089699999,843.03183,0.9593185,1.1801253499999997,1.4029434899999966,91.241567,374.3457465,700.1831536499999,777.19438409,842.025588,0.9429906542056075,0.9423020167240531,0.750122970978849,0.748893261190359,0.26242006886374813,0.26072306935563205,0.0,0.0,0.0,0.0,0.0,0.0
s2sf12j2_kafka_rep2_20251231_011033,kafka,40660,40660,40660,424.1614045,1053.2656705999998,1238.5756146499998,1340.040252,0.9688095,1.2276188999999993,1.5251434099999999,90.408928,423.183541,1052.2056397999995,1237.4363849099996,1338.861395,0.9364977865223807,0.9358829316281357,0.7799803246433842,0.7783817019183473,0.3838170191834727,0.38231677324151503,0.0647319232661092,0.06448598130841121,0.0,0.0,0.0,0.0
s2sf12j2_kafka_rep3_20251231_011635,kafka,40660,40660,40660,442.91691749999995,735.2680798499996,824.9033488099999,881.639928,0.9727375,1.2507623499999998,1.5499679699999924,89.898747,441.91602650000004,734.2726633499999,823.9498311199999,880.591447,0.9655435317265125,0.9651992129857354,0.8401623216920807,0.8387604525332022,0.39926217412690607,0.39746679783571076,0.0,0.0,0.0,0.0,0.0,0.0
s2sf12j2_kafka_rep4_20251231_012238,kafka,40660,40660,40660,451.8509505,1226.9007336499994,1366.4461024699988,1436.200667,0.9831995,1.3137415499999991,1.6564527199999985,92.38393,450.711645,1226.0283254999995,1365.467714409999,1435.225599,0.9602065912444663,0.9596901131333005,0.8104279390063945,0.808903098868667,0.4584358091490408,0.4572060993605509,0.16834727004426955,0.16795376291195277,0.0,0.0,0.0,0.0
s2sf12j2_kafka_rep5_20251231_012837,kafka,40660,40660,40660,722.2305375,2265.4212202,2464.81858905,2550.570025,1.0296915,1.2736884,1.4549389199999974,88.866318,721.29775,2264.3913259499996,2463.72074738,2549.458413,0.9883423512051156,0.9879488440727988,0.9449335956714215,0.9444663059517954,0.7512543039842597,0.7500491883915396,0.33317757009345794,0.33300541072306933,0.0985981308411215,0.09835218888342351,0.0,0.0
s2sf12j2_redis_rep1_20251231_010734,redis,40660,40660,40660,168.931823,263.80918944999996,271.31292907,281.915115,1.1452300000000002,1.9830868499999994,2.3297432899999992,9.438695,167.75750649999998,262.82478285,270.22064735,280.017278,0.7228971962616823,0.7186424003935071,0.12592228234136743,0.12274963108706345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s2sf12j2_redis_rep2_20251231_011337,redis,40660,40660,40660,168.935296,263.7859421499999,271.34514301999997,282.056635,1.152458,2.03219705,2.3840952399999935,5.472578,167.73722700000002,262.79158555,270.26773961,280.588464,0.7226512543039842,0.7185194294146582,0.12599606492867682,0.12319232661091982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s2sf12j2_redis_rep3_20251231_011936,redis,40660,40660,40660,168.98654549999998,263.8189342,271.34656089,281.122412,1.161045,2.0919644499999994,2.4407190799999996,3.741163,167.77740649999998,262.8419564,270.27397514,280.115765,0.7227004426955238,0.718912936546975,0.12599606492867682,0.12309394982784062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s2sf12j2_redis_rep4_20251231_012539,redis,40660,40660,40660,168.98092,263.77716135,271.32326460999997,281.665398,1.150881,2.042738049999999,2.4174388699999994,4.950667,167.7526385,262.80961829999995,270.27323529,280.357735,0.7230939498278406,0.7187899655681259,0.12594687653713724,0.12265125430398426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s2sf12j2_redis_rep5_20251231_013128,redis,40660,40660,40660,169.55677,264.20839574999997,271.70826337,282.494077,1.25305,2.2041690999999997,2.601077999999999,9.867265,168.25399249999998,263.11171025,270.51316074,281.224503,0.725725528775209,0.721593703885883,0.1279144121987211,0.1249385145105755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
