run_id,backend,config,n,tti_p50,tti_p95,transport_p50,transport_p95,schedlag_p50,n_matched
concurrency_n5_20260721_163410_kafka_feed1_rep1,kafka,single,5,11.152967,22.864316999999996,1.079,2.72647,6.2882,3739
concurrency_n5_20260721_163410_kafka_feed1_rep2,kafka,single,5,12.145534,26.620096699999998,1.2345,5.753799999999987,6.840767,3739
concurrency_n5_20260721_163410_kafka_feed1_rep3,kafka,single,5,17.2657,27.960634,1.0854,2.6041,12.4117,3739
concurrency_n5_20260721_163410_kafka_feed2_rep1,kafka,single,5,9.3941,20.593567,1.0779,2.3803,4.687534,4311
concurrency_n5_20260721_163410_kafka_feed2_rep2,kafka,single,5,19.073434,33.418350000000004,1.2248,7.07255,13.272267,4311
concurrency_n5_20260721_163410_kafka_feed2_rep3,kafka,single,5,18.242634,30.0433335,1.0789,2.569,13.605,4311
concurrency_n5_20260721_163410_kafka_feed3_rep1,kafka,single,5,9.6806,21.471200399999997,1.0753,2.4715,4.896367,3977
concurrency_n5_20260721_163410_kafka_feed3_rep2,kafka,single,5,13.448834,28.37642039999999,1.2633,7.085539999999922,7.902734,3977
concurrency_n5_20260721_163410_kafka_feed3_rep3,kafka,single,5,9.593267,21.050367199999997,1.0844,2.674939999999998,4.8728,3977
concurrency_n5_20260721_163410_kafka_feed4_rep1,kafka,single,5,9.568967,20.94913375,1.0758,2.7136,4.818117,4346
concurrency_n5_20260721_163410_kafka_feed4_rep2,kafka,single,5,18.3692,32.58600875,1.3256,8.8162,12.560634,4346
concurrency_n5_20260721_163410_kafka_feed4_rep3,kafka,single,5,8.610033999999999,19.713367,1.0798,2.6015,3.805017,4346
concurrency_n5_20260721_163410_kafka_feed5_rep1,kafka,single,5,17.139767,28.829694,1.0772,2.571459999999996,12.339034,4233
concurrency_n5_20260721_163410_kafka_feed5_rep2,kafka,single,5,14.0425,26.858033999999993,1.25,5.440659999999987,8.496501,4233
concurrency_n5_20260721_163410_kafka_feed5_rep3,kafka,single,5,6.555267,17.9760468,1.0773,2.3666,1.9297,4233
concurrency_n5_20260721_163410_redis_feed1_rep1,redis,single,5,11.854834,22.291909999999998,1.4622,3.8486599999999997,8.951067,3739
concurrency_n5_20260721_163410_redis_feed1_rep2,redis,single,5,7.4223,19.307866999999998,1.7444,4.74295,4.3945,3739
concurrency_n5_20260721_163410_redis_feed1_rep3,redis,single,5,14.556467,25.899206999999997,1.4998,3.9558099999999996,11.803834,3739
concurrency_n5_20260721_163410_redis_feed2_rep1,redis,single,5,18.700834,29.446016999999998,1.58,4.0276,15.787034,4311
concurrency_n5_20260721_163410_redis_feed2_rep2,redis,single,5,9.553867,21.5888835,1.7719,4.5413,6.509334,4311
concurrency_n5_20260721_163410_redis_feed2_rep3,redis,single,5,3.729,14.5242505,1.5984,3.766,0.854767,4311
concurrency_n5_20260721_163410_redis_feed3_rep1,redis,single,5,15.493401,26.232134,1.512,3.842439999999999,12.5925,3977
concurrency_n5_20260721_163410_redis_feed3_rep2,redis,single,5,10.496034,22.7012406,1.9578,5.0673,7.327467,3977
concurrency_n5_20260721_163410_redis_feed3_rep3,redis,single,5,13.556234,24.425426799999997,1.7174,3.89988,10.665367,3977
concurrency_n5_20260721_163410_redis_feed4_rep1,redis,single,5,15.388700499999999,25.93141725,1.48875,3.7525250000000003,12.630016999999999,4346
concurrency_n5_20260721_163410_redis_feed4_rep2,redis,single,5,16.790117,28.6123255,1.6859000000000002,4.4469,13.582017,4346
concurrency_n5_20260721_163410_redis_feed4_rep3,redis,single,5,9.55435,20.355083999999998,1.5053,3.77065,6.5629835,4346
concurrency_n5_20260721_163410_redis_feed5_rep1,redis,single,5,7.2577,17.600439999999995,1.4878,3.8157799999999997,4.352434,4233
concurrency_n5_20260721_163410_redis_feed5_rep2,redis,single,5,6.4966,18.648153999999998,1.6683,4.606959999999998,3.591267,4233
concurrency_n5_20260721_163410_redis_feed5_rep3,redis,single,5,9.552834,20.80736719999999,1.5866,4.004499999999997,6.671467,4233
