t_wall,rho,loadavg
1784962256.9410353,0.97015,10.08
1784962257.4418693,0.9625,10.08
1784962257.9426706,0.97,9.84
1784962258.4442558,0.97257,9.84
1784962258.9450061,0.97007,9.84
1784962259.4473264,0.97015,9.84
1784962259.9481614,0.97,9.84
1784962260.448962,0.96992,9.84
1784962260.949256,0.97007,9.84
1784962261.4500573,0.9725,9.84
1784962261.9509962,0.97007,9.84
1784962262.4532633,0.97257,9.84
1784962262.9540532,0.97007,9.69
1784962263.4548419,0.97007,9.69
1784962263.9552898,0.97007,9.69
1784962264.4560754,0.97243,9.69
1784962264.956832,0.97015,9.69
1784962265.4592595,0.96509,9.69
1784962265.960022,0.97,9.69
1784962266.4623091,0.97007,9.69
1784962266.9631357,0.97007,9.69
1784962267.4639041,0.97,9.69
1784962267.964237,0.97257,9.55
1784962268.4650114,0.9675,9.55
1784962268.9673116,0.9727,9.55
1784962269.4681275,0.96758,9.55
1784962269.9688952,0.9725,9.55
1784962270.4692643,0.97243,9.55
1784962270.9700541,0.97007,9.55
1784962271.4722595,0.97015,9.55
1784962271.9732544,0.9725,9.55
1784962272.4740393,0.9725,9.55
1784962272.9748335,0.97015,9.43
1784962273.475269,0.9725,9.43
1784962273.9792573,0.97022,9.43
1784962274.4800363,0.97243,9.43
1784962274.9808834,0.97007,9.43
1784962275.4812748,0.97015,9.43
1784962275.9820776,0.9725,9.43
1784962276.4828756,0.97,9.43
1784962276.9832702,0.97007,9.43
1784962277.4843338,0.97015,9.43
1784962277.9851592,0.96241,9.31
1784962278.4859483,0.97007,9.31
1784962278.9862895,0.9675,9.31
1784962279.4870973,0.97,9.31
1784962279.9922757,0.96526,9.31
1784962280.493082,0.96742,9.31
1784962280.9939222,0.97015,9.31
1784962281.4942732,0.9725,9.31
1784962281.99509,0.97007,9.31
1784962282.4958827,0.97,9.31
1784962282.9962683,0.97,9.13
1784962283.497108,0.97,9.13
1784962283.9992676,0.97022,9.13
1784962284.5000553,0.97243,9.13
1784962285.0023308,0.97022,9.13
1784962285.503158,0.97243,9.13
1784962286.0039566,0.965,9.13
1784962286.5042512,0.96992,9.13
1784962287.0050993,0.96758,9.13
1784962287.5082614,0.9703,9.13
1784962288.0093243,0.97243,9.04
1784962288.511287,0.97015,9.04
1784962289.0142608,0.97015,9.04
1784962289.5150452,0.9675,9.04
1784962290.0158179,0.97257,9.04
1784962290.516341,0.97,9.04
1784962291.01717,0.97007,9.04
1784962291.517982,0.97243,9.04
1784962292.0187807,0.96758,9.04
1784962292.5192494,0.9725,9.04
1784962293.02226,0.97015,8.95
1784962293.5252652,0.9703,8.95
1784962294.026092,0.9725,8.95
1784962294.5268722,0.97,8.95
1784962295.0272632,0.9725,8.95
1784962295.5283394,0.97,8.95
1784962296.0291715,0.9725,8.95
1784962296.5332696,0.96766,8.95
1784962297.0340836,0.97,8.95
1784962297.5349185,0.97007,8.95
1784962298.0352612,0.97007,8.88
1784962298.5360398,0.97007,8.88
1784962299.0368495,0.9725,8.88
1784962299.5372717,0.97007,8.88
1784962300.038074,0.97,8.88
1784962300.5389137,0.97,8.88
1784962301.0392768,0.97007,8.88
1784962301.5422459,0.9727,8.88
1784962302.043029,0.96992,8.88
1784962302.543794,0.97007,8.88
1784962303.044283,0.97007,8.81
1784962303.5450742,0.97007,8.81
1784962304.0458739,0.97243,8.81
1784962304.5463312,0.97007,8.81
1784962305.0472212,0.97,8.81
1784962305.5492883,0.97257,8.81
1784962306.0501192,0.97007,8.81
1784962306.5509474,0.97007,8.81
1784962307.0522823,0.97007,8.81
1784962307.553108,0.9725,8.81
1784962308.053919,0.97,8.74
1784962308.554292,0.97007,8.74
1784962309.056348,0.96758,8.74
1784962309.5572124,0.97007,8.74
1784962310.058035,0.97,8.74
1784962310.5591025,0.97007,8.74
1784962311.0603507,0.97264,8.74
1784962311.5622895,0.96758,8.74
1784962312.0631053,0.97243,8.74
1784962312.563918,0.97,8.74
1784962313.064286,0.97007,8.68
1784962313.5672708,0.97022,8.68
1784962314.0681508,0.97,8.68
1784962314.5689902,0.97257,8.68
1784962315.0698032,0.97,8.68
1784962315.5702908,0.97,8.68
1784962316.0711105,0.96992,8.68
1784962316.571987,0.97022,8.68
1784962317.0732696,0.97257,8.68
1784962317.5740805,0.97243,8.68
1784962318.0772758,0.96766,8.63
1784962318.5781684,0.97007,8.63
1784962319.0790098,0.9725,8.63
1784962319.5797694,0.97,8.63
1784962320.0802703,0.97,8.63
1784962320.5811265,0.97,8.63
1784962321.08196,0.97007,8.63
1784962321.5852408,0.97022,8.63
1784962322.086041,0.97243,8.63
1784962322.5868168,0.97015,8.63
1784962323.0873108,0.9725,8.5
1784962323.5881195,0.96992,8.5
1784962324.0888817,0.97007,8.5
1784962324.5892425,0.97257,8.5
1784962325.090014,0.97,8.5
1784962325.590785,0.9675,8.5
1784962326.0924792,0.97007,8.5
1784962326.5933626,0.97257,8.5
1784962327.0942569,0.97,8.5
1784962327.596705,0.97257,8.5
1784962328.0982625,0.97257,8.46
1784962328.6012373,0.96774,8.46
1784962329.1020057,0.97007,8.46
1784962329.6027849,0.97,8.46
1784962330.1033049,0.97257,8.46
1784962330.6041062,0.97,8.46
1784962331.1048665,0.97007,8.46
1784962331.605238,0.9725,8.46
1784962332.106024,0.96992,8.46
1784962332.607289,0.97015,8.46
1784962333.1081402,0.97,8.42
1784962333.6092405,0.97007,8.42
1784962334.1122477,0.97015,8.42
1784962334.613006,0.97257,8.42
1784962335.1137671,0.97,8.42
1784962335.6142974,0.97,8.42
1784962336.1150966,0.9725,8.42
1784962336.6158545,0.97,8.42
1784962337.119252,0.97037,8.42
1784962337.6200206,0.97,8.42
1784962338.1213312,0.9725,8.39
1784962338.6221294,0.97,8.39
1784962339.1242416,0.97015,8.39
1784962339.625021,0.97007,8.39
1784962340.1258495,0.97007,8.39
1784962340.6262362,0.96992,8.39
1784962341.1270032,0.9725,8.39
1784962341.6302435,0.97022,8.39
1784962342.1310554,0.97,8.39
1784962342.6319003,0.9725,8.39
1784962343.1322994,0.97007,8.36
1784962343.6331525,0.97243,8.36
1784962344.1339421,0.97015,8.36
1784962344.6342444,0.97,8.36
1784962345.1350176,0.9725,8.36
1784962345.6382816,0.97264,8.36
1784962346.1390808,0.97,8.36
1784962346.640263,0.97007,8.36
1784962347.1412678,0.97,8.36
1784962347.643252,0.97007,8.36
1784962348.1440482,0.97,8.33
1784962348.6448555,0.97007,8.33
1784962349.145286,0.97007,8.33
1784962349.647263,0.97015,8.33
1784962350.148048,0.97243,8.33
1784962350.6488297,0.97007,8.33
1784962351.1492782,0.97,8.33
1784962351.6533248,0.97022,8.33
1784962352.1541452,0.97,8.33
1784962352.6549246,0.9725,8.33
1784962353.1559384,0.97007,8.3
1784962353.6562624,0.97257,8.3
1784962354.1571186,0.96742,8.3
1784962354.6579354,0.97,8.3
1784962355.1582515,0.97007,8.3
1784962355.6590357,0.97,8.3
1784962356.1598353,0.9725,8.3
1784962356.660327,0.97007,8.3
1784962357.1622655,0.97007,8.3
1784962357.663075,0.96992,8.3
1784962358.1638725,0.9725,8.28
1784962358.6662686,0.97015,8.28
1784962359.1671495,0.97,8.28
1784962359.669519,0.97022,8.28
1784962360.1732597,0.97022,8.28
1784962360.6740592,0.97243,8.28
1784962361.1748564,0.97007,8.28
1784962361.6752696,0.97257,8.28
1784962362.1760643,0.97,8.28
1784962362.6768477,0.97007,8.28
1784962363.1773067,0.97007,8.25
1784962363.678107,0.96992,8.25
1784962364.179096,0.97,8.25
1784962364.6798735,0.97264,8.25
1784962365.1802595,0.97007,8.25
1784962365.6832967,0.97257,8.25
1784962366.1841145,0.9675,8.25
1784962366.687301,0.9703,8.25
1784962367.1881778,0.9725,8.25
1784962367.688986,0.965,8.25
1784962368.189772,0.97007,8.23
1784962368.6902442,0.97,8.23
1784962369.1910498,0.9725,8.23
1784962369.6921182,0.97243,8.23
1784962370.192951,0.97015,8.23
1784962370.6942556,0.96766,8.23
1784962371.1950245,0.97236,8.23
1784962371.6958044,0.96766,8.23
1784962372.1962533,0.9725,8.23
1784962372.7002883,0.97022,8.23
1784962373.2011113,0.97,8.21
1784962373.701874,0.97007,8.21
1784962374.2022507,0.9725,8.21
1784962374.7030141,0.96742,8.21
1784962375.2040243,0.98005,8.21
1784962375.704816,0.97506,8.21
1784962376.205252,0.97506,8.21
1784962376.7060945,0.97236,8.21
1784962377.2069826,0.97022,8.21
1784962377.7082732,0.97506,8.21
1784962378.2090862,0.9799,8.28
1784962378.711235,0.97767,8.28
1784962379.2120152,0.97995,8.28
1784962379.7127886,0.9725,8.28
1784962380.2133214,0.975,8.28
1784962380.715257,0.9775,8.28
1784962381.216058,0.97494,8.28
1784962381.7168448,0.97756,8.28
1784962382.2192762,0.98254,8.28
1784962382.7200797,0.9725,8.28
1784962383.2208695,0.97007,8.25
1784962383.7212546,0.97,8.25
1784962384.2220793,0.97,8.25
1784962384.7229273,0.9725,8.25
1784962385.2252784,0.97015,8.25
1784962385.7261386,0.97506,8.25
1784962386.226944,0.97,8.25
1784962386.727258,0.97007,8.25
1784962387.2280447,0.96742,8.25
1784962387.7312562,0.9727,8.25
1784962388.232103,0.97,8.23
1784962388.7329223,0.97015,8.23
1784962389.2332528,0.97007,8.23
1784962389.734033,0.97243,8.23
1784962390.2348344,0.9675,8.23
1784962390.7352571,0.97257,8.23
1784962391.236101,0.97243,8.23
1784962391.73692,0.97264,8.23
1784962392.2382553,0.97007,8.23
1784962392.7390378,0.97243,8.23
1784962393.2398272,0.97007,8.13
1784962393.7403173,0.97,8.13
1784962394.2442672,0.9703,8.13
1784962394.7450647,0.9675,8.13
1784962395.245865,0.9725,8.13
1784962395.746661,0.97007,8.13
1784962396.2482405,0.97007,8.13
1784962396.7490306,0.97,8.13
1784962397.2498927,0.97007,8.13
1784962397.7502606,0.97,8.13
1784962398.2510526,0.97,8.2
1784962398.7542646,0.97022,8.2
1784962399.2550943,0.9725,8.2
1784962399.7558968,0.97,8.2
1784962400.2562668,0.97007,8.2
1784962400.757056,0.97,8.2
1784962401.2578452,0.97,8.2
1784962401.7612536,0.97264,8.2
1784962402.262035,0.97007,8.2
1784962402.76282,0.97,8.2
1784962403.2632606,0.9725,8.19
1784962403.764064,0.97007,8.19
1784962404.2648554,0.97007,8.19
1784962404.7662673,0.9725,8.19
1784962405.2693036,0.97022,8.19
1784962405.770109,0.9725,8.19
1784962406.2708735,0.96758,8.19
1784962406.771228,0.9825,8.19
1784962407.2720048,0.975,8.19
1784962407.7752259,0.9801,8.19
1784962408.275999,0.9775,8.81
1784962408.7767842,0.97007,8.81
1784962409.2773209,0.97257,8.81
1784962409.7781274,0.97,8.81
1784962410.2788932,0.97007,8.81
1784962410.7792537,0.97,8.81
1784962411.2800815,0.97243,8.81
1784962411.7822418,0.97022,8.81
1784962412.2830236,0.97,8.81
1784962412.7838125,0.97,8.81
1784962413.2842586,0.96758,8.75
1784962413.7850356,0.97,8.75
1784962414.2863014,0.97022,8.75
1784962414.789245,0.97015,8.75
1784962415.2899888,0.97,8.75
1784962415.7907684,0.97,8.75
1784962416.2912455,0.97007,8.75
1784962416.792085,0.97243,8.75
1784962417.2928762,0.9725,8.75
1784962417.793257,0.97007,8.75
1784962418.2950456,0.97007,8.69
1784962418.7958307,0.97007,8.69
1784962419.2963328,0.97,8.69
1784962419.798018,0.9725,8.69
1784962420.299226,0.98005,8.69
1784962420.8032238,0.97284,8.69
1784962421.304006,0.97744,8.69
1784962421.8047984,0.9725,8.69
1784962422.3052816,0.97007,8.69
1784962422.8060765,0.97007,8.69
1784962423.306891,0.97007,8.63
1784962423.8072562,0.96766,8.63
1784962424.3081338,0.97,8.63
1784962424.8112576,0.97264,8.63
1784962425.3120487,0.96992,8.63
1784962425.8128393,0.97007,8.63
1784962426.3132644,0.97007,8.63
1784962426.8140883,0.97,8.63
1784962427.314903,0.9725,8.63
1784962427.815293,0.97007,8.63
1784962428.3161836,0.97,8.58
1784962428.8182814,0.97022,8.58
1784962429.3191075,0.96992,8.58
1784962429.8198874,0.97015,8.58
1784962430.3202724,0.9725,8.58
1784962430.8223398,0.97015,8.58
1784962431.3231783,0.97007,8.58
1784962431.823995,0.97,8.58
1784962432.3262806,0.97015,8.58
1784962432.8270833,0.97,8.54
1784962433.327872,0.9725,8.54
1784962433.828288,0.96758,8.54
1784962434.3291013,0.97007,8.54
1784962434.8313398,0.97015,8.54
1784962435.3321655,0.97007,8.54
1784962435.8329644,0.97,8.54
1784962436.3332705,0.97243,8.54
1784962436.8352764,0.97015,8.54
1784962437.3360248,0.98241,8.54
1784962437.8368328,0.98254,8.49
1784962438.3412263,0.99007,8.49
1784962438.842036,0.98997,8.49
1784962439.3429005,0.99751,8.49
1784962439.8433335,1.0,8.49
1784962440.3441882,1.0,8.49
1784962440.8464286,1.0,8.49
1784962441.3508832,1.0,8.49
1784962441.8523443,0.99502,8.49
1784962442.3533576,0.98747,8.49
1784962442.8562353,0.98511,8.77
1784962443.3569999,0.98492,8.77
1784962443.8577583,0.9825,8.77
1784962444.3582408,0.97744,8.77
1784962444.859034,0.97257,8.77
1784962445.3598864,0.98246,8.77
1784962445.860257,0.97007,8.77
1784962446.3610399,0.97243,8.77
1784962446.8632643,0.97015,8.77
1784962447.3640623,0.97,8.77
1784962447.8649278,0.9725,8.71
1784962448.3652592,0.97007,8.71
1784962448.8662581,0.96992,8.71
1784962449.3682644,0.97015,8.71
1784962449.869122,0.97007,8.71
1784962450.3699336,0.9725,8.71
1784962450.8702655,0.97015,8.71
1784962451.3722553,0.97257,8.71
1784962451.8731132,0.97,8.71
1784962452.3739104,0.97,8.71
1784962452.874248,0.9725,8.65
1784962453.3762455,0.97007,8.65
1784962453.8770056,0.97007,8.65
1784962454.3778288,0.97007,8.65
1784962454.87825,0.97007,8.65
1784962455.379022,0.97,8.65
1784962455.8802705,0.97007,8.65
1784962456.3842928,0.97264,8.65
1784962456.8851554,0.97007,8.65
1784962457.3859587,0.9675,8.65
1784962457.8862574,0.97015,8.6
1784962458.3870382,0.96985,8.6
1784962458.8878155,0.97257,8.6
1784962459.3883185,0.97015,8.6
1784962459.8912733,0.97015,8.6
1784962460.392334,0.9725,8.6
1784962460.8931603,0.9725,8.6
1784962461.394251,0.97,8.6
1784962461.8950326,0.97,8.6
1784962462.396245,0.97257,8.6
1784962462.900243,0.97022,8.55
1784962463.4010127,0.9725,8.55
1784962463.9017758,0.97007,8.55
1784962464.4025187,0.97007,8.55
1784962464.906324,0.9727,8.55
1784962465.407203,0.97,8.55
1784962465.9080281,0.97,8.55
1784962466.4092522,0.9775,8.55
1784962466.9100528,0.97,8.55
1784962467.4112766,0.97257,8.55
1784962467.913265,0.97007,8.51
1784962468.414065,0.96259,8.51
1784962468.9148417,0.97257,8.51
1784962469.4152575,0.9675,8.51
1784962469.9160533,0.97007,8.51
1784962470.419292,0.96774,8.51
1784962470.9201372,0.97243,8.51
1784962471.420944,0.9675,8.51
1784962471.9212425,0.97264,8.51
1784962472.42202,0.965,8.51
1784962472.9229965,0.97007,8.39
1784962473.4238086,0.97007,8.39
1784962473.9242465,0.9725,8.39
1784962474.4262717,0.97,8.39
1784962474.9270642,0.97007,8.39
1784962475.4278502,0.97007,8.39
1784962475.9282558,0.97,8.39
1784962476.4312499,0.97257,8.39
1784962476.9320881,0.96992,8.39
1784962477.4328802,0.96766,8.39
1784962477.9332523,0.97007,8.36
1784962478.4340296,0.9725,8.36
1784962478.934805,0.97007,8.36
1784962479.4352975,0.97,8.36
1784962479.9361145,0.9725,8.36
1784962480.437268,0.9725,8.36
1784962480.9402502,0.97022,8.36
1784962481.4410233,0.96992,8.36
1784962481.9418058,0.9725,8.36
1784962482.442302,0.97015,8.36
1784962482.9431086,0.9725,8.33
1784962483.4439096,0.97007,8.33
1784962483.94425,0.97243,8.33
1784962484.4450083,0.97,8.33
1784962484.946256,0.97257,8.33
1784962485.447046,0.97007,8.33
1784962485.9492607,0.97007,8.33
1784962486.4501238,0.97,8.33
1784962486.9512537,0.97257,8.33
1784962487.4521027,0.97,8.33
1784962487.9532704,0.97,8.3
1784962488.4552543,0.97015,8.3
1784962488.956042,0.97243,8.3
1784962489.456833,0.97015,8.3
1784962489.9572504,0.9725,8.3
1784962490.4582608,0.97015,8.3
1784962490.962307,0.97022,8.3
1784962491.4631083,0.9675,8.3
1784962491.9639442,0.9725,8.3
1784962492.464256,0.97007,8.3
1784962492.9650502,0.97,8.36
1784962493.4658384,0.9725,8.36
1784962493.9662437,0.9675,8.36
1784962494.4670646,0.9725,8.36
1784962494.9682662,0.97015,8.36
1784962495.4690645,0.97,8.36
1784962495.9712992,0.97022,8.36
1784962496.4721017,0.97,8.36
1784962496.9728694,0.96742,8.36
1784962497.4732525,0.97015,8.36
1784962497.9752722,0.97015,8.33
1784962498.4762704,0.97243,8.33
1784962498.9792874,0.97015,8.33
1784962499.4801047,0.97,8.33
1784962499.9809122,0.97007,8.33
1784962500.4812534,0.9725,8.33
1784962500.9820428,0.97007,8.33
1784962501.4828727,0.97007,8.33
1784962501.983249,0.97007,8.33
1784962502.4840333,0.97243,8.33
1784962502.9848204,0.9725,8.3
1784962503.4872465,0.97015,8.3
1784962503.9880238,0.97,8.3
1784962504.488855,0.97257,8.3
1784962504.989242,0.97,8.3
1784962505.490022,0.9725,8.3
1784962505.9908078,0.97,8.3
1784962506.491262,0.97,8.3
1784962506.9921083,0.97007,8.3
1784962507.4929047,0.97007,8.3
1784962507.9936225,0.9725,8.28
1784962508.4953241,0.97015,8.28
1784962508.9992557,0.9727,8.28
1784962509.5000489,0.97,8.28
1784962510.0008328,0.97,8.28
1784962510.5012572,0.96758,8.28
1784962511.002087,0.9725,8.28
1784962511.5029042,0.96742,8.28
1784962512.0032716,0.97007,8.28
1784962512.5040894,0.9725,8.28
1784962513.004878,0.97007,8.18
1784962513.5052712,0.97007,8.18
1784962514.0061352,0.97,8.18
1784962514.5072596,0.97007,8.18
1784962515.008258,0.97007,8.18
1784962515.511274,0.97015,8.18
1784962516.0120778,0.97,8.18
1784962516.5129316,0.97257,8.18
1784962517.013259,0.97,8.18
1784962517.5140507,0.96992,8.18
1784962518.0148542,0.96774,8.16
1784962518.5152578,0.9725,8.16
1784962519.0160484,0.97,8.16
1784962519.5181909,0.97257,8.16
1784962520.0189729,0.97,8.16
1784962520.5198424,0.97015,8.16
1784962521.0202682,0.97007,8.16
1784962521.5222623,0.97007,8.16
1784962522.0230622,0.9675,8.16
1784962522.5238674,0.96509,8.16
1784962523.024257,0.9725,8.15
1784962523.5263224,0.9725,8.15
1784962524.0271595,0.97007,8.15
1784962524.5279517,0.97243,8.15
1784962525.0282712,0.97,8.15
1784962525.5302787,0.97022,8.15
1784962526.0310857,0.96992,8.15
1784962526.5319004,0.97756,8.15
1784962527.0322793,0.97243,8.15
1784962527.5343437,0.97022,8.15
1784962528.036284,0.97007,8.14
1784962528.5370986,0.97243,8.14
1784962529.0379024,0.97,8.14
1784962529.538341,0.97,8.14
1784962530.0392537,0.97015,8.14
1784962530.5403306,0.9725,8.14
1784962531.044283,0.97022,8.14
1784962531.5450919,0.9725,8.14
1784962532.0458696,0.97,8.14
1784962532.5462763,0.97257,8.14
1784962533.0471447,0.97007,8.12
1784962533.54798,0.97007,8.12
1784962534.0487835,0.97007,8.12
1784962534.5492537,0.9725,8.12
1784962535.0500433,0.96992,8.12
1784962535.553283,0.9703,8.12
1784962536.0541077,0.96992,8.12
1784962536.5548832,0.96509,8.12
1784962537.0552728,0.97007,8.12
1784962537.5561297,0.97,8.12
1784962538.0569315,0.9725,8.11
1784962538.559238,0.9727,8.11
1784962539.0623324,0.97015,8.11
1784962539.563167,0.97,8.11
1784962540.0640142,0.97243,8.11
1784962540.5648413,0.97257,8.11
1784962541.0682697,0.97022,8.11
1784962541.5690796,0.97243,8.11
1784962542.0698872,0.97,8.11
1784962542.5703022,0.97015,8.11
1784962543.0711303,0.97007,8.1
1784962543.5719037,0.97243,8.1
1784962544.0722725,0.97007,8.1
1784962544.5730777,0.9725,8.1
1784962545.0738685,0.97015,8.1
1784962545.5743008,0.97,8.1
1784962546.0762973,0.97015,8.1
1784962546.577092,0.97,8.1
1784962547.0779054,0.9725,8.1
1784962547.578302,0.9675,8.1
1784962548.0822883,0.97022,8.1
1784962548.5830932,0.97007,8.1
1784962549.083904,0.97007,8.1
1784962549.5842745,0.9725,8.1
1784962550.085158,0.96992,8.1
1784962550.585997,0.975,8.1
1784962551.0868235,0.97,8.1
1784962551.5872817,0.97015,8.1
1784962552.0880888,0.97,8.1
1784962552.5888658,0.97,8.1
1784962553.090291,0.9725,8.09
1784962553.591348,0.97,8.09
1784962554.0952625,0.9703,8.09
1784962554.596063,0.96992,8.09
1784962555.0969367,0.97,8.09
1784962555.597284,0.97257,8.09
1784962556.0980835,0.97,8.09
1784962556.598894,0.97015,8.09
1784962557.0992715,0.97007,8.09
1784962557.6000865,0.975,8.09
1784962558.1009529,0.97007,8.08
1784962558.6017702,0.975,8.08
1784962559.1043346,0.97022,8.08
1784962559.6051645,0.975,8.08
1784962560.1059625,0.96992,8.08
1784962560.6092775,0.97022,8.08
1784962561.1101506,0.97007,8.08
1784962561.6109846,0.97007,8.08
1784962562.1117885,0.9725,8.08
1784962562.6122482,0.97,8.08
1784962563.1131036,0.97007,8.07
1784962563.613928,0.97257,8.07
1784962564.1142728,0.97,8.07
1784962564.6152542,0.97007,8.07
1784962565.1162534,0.97,8.07
1784962565.619324,0.97277,8.07
1784962566.120167,0.97007,8.07
1784962566.621259,0.97007,8.07
1784962567.1220486,0.96992,8.07
1784962567.624268,0.97264,8.07
1784962568.1251192,0.97,8.07
1784962568.6259508,0.97,8.07
1784962569.1262596,0.9725,8.07
1784962569.6293166,0.97015,8.07
1784962570.1301444,0.97007,8.07
1784962570.631351,0.97257,8.07
1784962571.1342597,0.97015,8.07
1784962571.6350603,0.97007,8.07
1784962572.1358957,0.97243,8.07
1784962572.6362512,0.97257,8.07
1784962573.1371272,0.97,8.06
1784962573.6379492,0.97015,8.06
1784962574.1382732,0.96992,8.06
1784962574.6402543,0.97015,8.06
1784962575.1410542,0.97,8.06
1784962575.6418355,0.97,8.06
1784962576.1422703,0.97007,8.06
1784962576.6431177,0.97236,8.06
1784962577.1482832,0.9703,8.06
1784962577.6490915,0.9675,8.06
1784962578.1499527,0.97007,8.06
1784962578.6507692,0.96758,8.06
1784962579.151342,0.97007,8.06
1784962579.6521542,0.9725,8.06
1784962580.1530178,0.97,8.06
1784962580.6538954,0.975,8.06
1784962581.1562827,0.97022,8.06
1784962581.6570435,0.97,8.06
1784962582.1582818,0.97015,8.06
1784962582.6590846,0.96992,8.06
1784962583.1598876,0.97257,8.05
1784962583.6603165,0.9725,8.05
1784962584.162298,0.96758,8.05
1784962584.6642525,0.97257,8.05
1784962585.1650753,0.96992,8.05
1784962585.6658475,0.97015,8.05
1784962586.1666489,0.97007,8.05
1784962586.670279,0.9727,8.05
1784962587.1713462,0.97007,8.05
1784962587.6721685,0.9725,8.05
1784962588.1730313,0.97,8.05
1784962588.6738887,0.97756,8.05
1784962589.1743312,0.97007,8.05
1784962589.675142,0.97243,8.05
1784962590.1759503,0.96758,8.05
1784962590.6765773,0.97007,8.05
1784962591.1773338,0.97,8.05
1784962591.678165,0.97257,8.05
1784962592.1789832,0.97,8.05
1784962592.680089,0.97,8.05
1784962593.1822827,0.97022,8.04
1784962593.683185,0.96992,8.04
1784962594.1840327,0.9725,8.04
1784962594.68483,0.97015,8.04
1784962595.1882849,0.97022,8.04
1784962595.6891024,0.97,8.04
1784962596.1899664,0.97007,8.04
1784962596.6908145,0.9725,8.04
1784962597.1912596,0.97007,8.04
1784962597.6920605,0.97,8.04
1784962598.1929533,0.97007,7.96
1784962598.6933353,0.97243,7.96
1784962599.1941807,0.97015,7.96
1784962599.6959965,0.97007,7.96
1784962600.1972492,0.97015,7.96
1784962600.6981134,0.9725,7.96
1784962601.1992717,0.97015,7.96
1784962601.7022674,0.96766,7.96
1784962602.2030776,0.97,7.96
1784962602.703872,0.975,7.96
1784962603.2043207,0.97007,7.96
1784962603.7060091,0.975,7.96
1784962604.2069125,0.97007,7.96
1784962604.7082517,0.97015,7.96
1784962605.2090507,0.97,7.96
1784962605.7099159,0.97,7.96
1784962606.2102857,0.97243,7.96
1784962606.7132988,0.97022,7.96
1784962607.2162755,0.97022,7.96
1784962607.7170875,0.9725,7.96
1784962608.217896,0.97007,7.97
1784962608.7189887,0.97015,7.97
1784962609.2197387,0.97007,7.97
1784962609.7202823,0.97007,7.97
1784962610.2210484,0.97243,7.97
1784962610.72192,0.96758,7.97
1784962611.2232318,0.97257,7.97
1784962611.7240195,0.9675,7.97
1784962612.224789,0.9725,7.97
1784962612.7252636,0.97007,7.97
1784962613.22728,0.97007,7.81
1784962613.7280886,0.975,7.81
1784962614.2288568,0.97,7.81
1784962614.729264,0.97,7.81
1784962615.230054,0.97243,7.81
1784962615.731266,0.97007,7.81
1784962616.2322555,0.97015,7.81
1784962616.735311,0.97007,7.81
1784962617.2361107,0.97,7.81
1784962617.7368925,0.9725,7.81
1784962618.2372994,0.97,7.82
1784962618.7381063,0.97007,7.82
1784962619.2388825,0.9725,7.82
1784962619.7442188,0.98272,7.82
1784962620.2450154,0.975,7.82
1784962620.7458084,0.985,7.82
1784962621.246267,0.97007,7.82
1784962621.74704,0.97243,7.82
1784962622.247841,0.97007,7.82
1784962622.7483053,0.97007,7.82
1784962623.2491338,0.97243,7.76
1784962623.7499137,0.97007,7.76
1784962624.2502806,0.96758,7.76
