scenario,backend,n_produced_median,n_produced_iqr,n_consumed_median,n_consumed_iqr,n_matched_median,n_matched_iqr,tti_p50_ms_median,tti_p50_ms_iqr,tti_p95_ms_median,tti_p95_ms_iqr,tti_p99_ms_median,tti_p99_ms_iqr,tti_max_ms_median,tti_max_ms_iqr,transport_p50_ms_median,transport_p50_ms_iqr,transport_p95_ms_median,transport_p95_ms_iqr,transport_p99_ms_median,transport_p99_ms_iqr,transport_max_ms_median,transport_max_ms_iqr,schedlag_p50_ms_median,schedlag_p50_ms_iqr,schedlag_p95_ms_median,schedlag_p95_ms_iqr,schedlag_p99_ms_median,schedlag_p99_ms_iqr,schedlag_max_ms_median,schedlag_max_ms_iqr,tti_miss_100ms_median,tti_miss_100ms_iqr,schedlag_miss_100ms_median,schedlag_miss_100ms_iqr,tti_miss_250ms_median,tti_miss_250ms_iqr,schedlag_miss_250ms_median,schedlag_miss_250ms_iqr,tti_miss_500ms_median,tti_miss_500ms_iqr,schedlag_miss_500ms_median,schedlag_miss_500ms_iqr,tti_miss_1000ms_median,tti_miss_1000ms_iqr,schedlag_miss_1000ms_median,schedlag_miss_1000ms_iqr,tti_miss_2000ms_median,tti_miss_2000ms_iqr,schedlag_miss_2000ms_median,schedlag_miss_2000ms_iqr,tti_miss_5000ms_median,tti_miss_5000ms_iqr,schedlag_miss_5000ms_median,schedlag_miss_5000ms_iqr
s2full,kafka,5037.0,0.0,5037.0,0.0,5037.0,0.0,6734.153034,223.45987799999966,11814.714012,216.2437800000007,12255.954448,266.708184000001,12368.406734,270.52520000000004,2012.6711,16.379100000000108,2012.95274,16.383479999999963,2013.139676,16.358580000000075,2014.4884,20.063199999999824,4722.259878,214.2756449999997,9786.282712,205.5569400000004,10227.28736,256.4652679999999,10340.191634,260.3658000000014,1.0,0.0,0.9998014691284496,0.0,1.0,0.0,0.9868969624776652,0.0005955926146515855,1.0,0.0,0.957712924359738,0.0005955926146514745,1.0,0.0,0.8979551320230296,0.005955926146515855,1.0,0.0,0.7851895969823307,0.01449275362318836,0.6821520746476077,0.01846337105419893,0.4681357951161405,0.024022235457613672
s2full,redis,5037.0,0.0,5037.0,0.0,5037.0,0.0,4085.1816,10.215099999999893,6708.186212,4.166320000001178,6934.485528,6.702040000000125,6977.070534,10.324900000000525,2011.2103,2.641200000000026,2014.52996,3.4900599999998576,2016.605632,3.5233160000000225,2017.7207,4.235500000000002,2068.5219,9.951599999999871,4698.647152,1.773420000000442,4924.06988,1.7339599999995698,4964.927834,6.04110000000037,1.0,0.0,0.8640063529878896,0.0009926543577526425,1.0,0.0,0.8254913639070875,0.001191185229303171,1.0,0.0,0.7708953742306929,0.003176493944808456,1.0,0.0,0.6773873337303951,0.0,1.0,0.0009926543577526425,0.5149890808020647,0.0009926543577526425,0.3263847528290649,0.0021838395870557026,0.0,0.0
