scenario,backend,n_produced_median,n_produced_iqr,n_consumed_median,n_consumed_iqr,n_matched_median,n_matched_iqr,tti_p50_ms_median,tti_p50_ms_iqr,tti_p95_ms_median,tti_p95_ms_iqr,tti_p99_ms_median,tti_p99_ms_iqr,tti_max_ms_median,tti_max_ms_iqr,transport_p50_ms_median,transport_p50_ms_iqr,transport_p95_ms_median,transport_p95_ms_iqr,transport_p99_ms_median,transport_p99_ms_iqr,transport_max_ms_median,transport_max_ms_iqr,schedlag_p50_ms_median,schedlag_p50_ms_iqr,schedlag_p95_ms_median,schedlag_p95_ms_iqr,schedlag_p99_ms_median,schedlag_p99_ms_iqr,schedlag_max_ms_median,schedlag_max_ms_iqr,tti_miss_100ms_median,tti_miss_100ms_iqr,schedlag_miss_100ms_median,schedlag_miss_100ms_iqr,tti_miss_250ms_median,tti_miss_250ms_iqr,schedlag_miss_250ms_median,schedlag_miss_250ms_iqr,tti_miss_500ms_median,tti_miss_500ms_iqr,schedlag_miss_500ms_median,schedlag_miss_500ms_iqr,tti_miss_1000ms_median,tti_miss_1000ms_iqr,schedlag_miss_1000ms_median,schedlag_miss_1000ms_iqr,tti_miss_2000ms_median,tti_miss_2000ms_iqr,schedlag_miss_2000ms_median,schedlag_miss_2000ms_iqr,tti_miss_5000ms_median,tti_miss_5000ms_iqr,schedlag_miss_5000ms_median,schedlag_miss_5000ms_iqr
s2sf12,kafka,40660.0,0.0,40660.0,0.0,40660.0,0.0,217.44211975000002,131.38561012500003,415.6652671249999,208.21893179999984,479.9346513299999,205.56707729250007,504.77086800000006,192.19031325000003,0.96350625,0.014290000000000025,1.1874425249999998,0.04895292499999959,1.3939238949999995,0.11370642749999726,92.8261605,3.8935717500000067,216.48795,131.345640625,414.6837890499997,208.1669993999999,478.95594135499994,205.6350110174999,503.8608935,191.89183600000007,0.7144982784062961,0.23422282341367429,0.7125061485489425,0.23597515986227247,0.4035538612887358,0.2599790949335956,0.40067634038366945,0.258958435809149,0.00200442695523855,0.1493236596163305,0.00188145597638955,0.1479955730447614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s2sf12,redis,40660.0,0.0,40660.0,0.0,40660.0,0.0,2.497267,0.03347337500000025,5.490103874999999,0.12884312499999862,7.145073624999997,0.26267614749997925,41.124956999999995,1.4298114999999996,0.87623025,0.04747662499999994,1.4178332249999999,0.04943128749999959,1.7138291999999966,0.07552282249999975,5.435905999999999,3.4304157500000017,1.601224,0.04560212499999983,4.211685024999998,0.05773658749999999,5.720601274999989,0.1566404425000112,39.492146500000004,1.3266702499999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s2sf12j2,kafka,40660.0,0.0,40660.0,0.0,40660.0,0.0,399.733193,124.41207350000002,718.1932868999997,608.0513417749995,801.5117288899999,674.3530573549996,862.335879,659.9585792500001,0.964064,0.02207900000000007,1.2038721249999993,0.10899670000000028,1.428941204999997,0.2167387074999969,91.14130800000001,2.6689784999999944,398.76464375,124.26397724999998,717.2279084999999,608.115391725,800.5721076049999,674.3100965749992,861.3085175,659.97690425,0.9397442203639942,0.04983398917855397,0.9390924741760944,0.05012911952779153,0.7650516478111166,0.15212124938514515,0.7636374815543532,0.15306197737333993,0.3231185440236104,0.28947983275946876,0.3215199212985735,0.2900762420068864,0.0,0.1410046728971962,0.0,0.14068494835218887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s2sf12j2,redis,40660.0,0.0,40660.0,0.0,40660.0,0.0,168.99126124999998,0.08814512499998273,263.8187132,0.0887635125000088,271.375422405,0.05823222750001378,281.8967305,0.6685415000000035,1.17472525,0.041022375000000055,2.0805676749999993,0.04449532500000064,2.429078975,0.06657062499999666,6.540023,4.229761499999999,167.76745649999998,0.08699674999996887,262.8230505,0.039327312499949585,270.273605215,0.07284959250000611,280.33896749999997,0.9099147500000413,0.7230939498278406,0.0005472208558779945,0.7188637481554354,0.0007132316773241776,0.1262051155927201,0.00038735858337435314,0.1231431382193802,0.00026438760452535126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
