backend,n_produced_median,n_produced_iqr,n_consumed_median,n_consumed_iqr,n_matched_median,n_matched_iqr,tti_p50_ms_median,tti_p50_ms_iqr,tti_p95_ms_median,tti_p95_ms_iqr,tti_p99_ms_median,tti_p99_ms_iqr,tti_max_ms_median,tti_max_ms_iqr,transport_p50_ms_median,transport_p50_ms_iqr,transport_p95_ms_median,transport_p95_ms_iqr,transport_p99_ms_median,transport_p99_ms_iqr,transport_max_ms_median,transport_max_ms_iqr,schedlag_p50_ms_median,schedlag_p50_ms_iqr,schedlag_p95_ms_median,schedlag_p95_ms_iqr,schedlag_p99_ms_median,schedlag_p99_ms_iqr,schedlag_max_ms_median,schedlag_max_ms_iqr,tti_miss_100ms_median,tti_miss_100ms_iqr,schedlag_miss_100ms_median,schedlag_miss_100ms_iqr,tti_miss_250ms_median,tti_miss_250ms_iqr,schedlag_miss_250ms_median,schedlag_miss_250ms_iqr,tti_miss_500ms_median,tti_miss_500ms_iqr,schedlag_miss_500ms_median,schedlag_miss_500ms_iqr,tti_miss_1000ms_median,tti_miss_1000ms_iqr,schedlag_miss_1000ms_median,schedlag_miss_1000ms_iqr,tti_miss_2000ms_median,tti_miss_2000ms_iqr,schedlag_miss_2000ms_median,schedlag_miss_2000ms_iqr,tti_miss_5000ms_median,tti_miss_5000ms_iqr,schedlag_miss_5000ms_median,schedlag_miss_5000ms_iqr
kafka,2289.0,0.0,2289.0,0.0,2289.0,0.0,4689.942678,847.7489000000005,7035.250603,1076.6112400000002,7221.05204,1093.8449999999993,7266.907834,1096.7088999999996,2011.1567,7.019800000000032,2011.48254,7.135600000000068,2011.7224,7.434996000000183,2012.0928,9.712600000000066,2683.212278,819.1429999999996,5028.525003,1059.655459999999,5213.967328,1076.5480960000004,5259.738134,1079.3334999999997,1.0,0.0,0.999563128003495,0.0,1.0,0.0,0.979467016164264,0.007863695937090354,1.0,0.0,0.9314110965487112,0.016164263870685924,1.0,0.0,0.8392311052861512,0.04674530362603757,1.0,0.0,0.6343381389252949,0.10921799912625596,0.437308868501529,0.15989515072083887,0.0567933595456531,0.2066404543468763
redis,2289.0,0.0,2289.0,0.0,2289.0,0.0,2792.494778,57.67059999999992,3450.674643,104.96111999999994,3510.191252,98.76313599999958,3525.983634,94.33240000000023,2008.4369,13.848299999999881,2011.80064,19.10069999999996,2012.846072,19.433303999999907,2013.5132,19.055200000000013,762.463878,66.80510000000004,1441.316983,101.39805999999999,1502.6116439999998,89.96605199999999,1519.363334,85.76510000000007,1.0,0.0,0.9414591524683268,0.007863695937090354,1.0,0.0,0.835736129314111,0.015290519877675823,1.0,0.0,0.6640454346876365,0.02752293577981646,1.0,0.0,0.3516819571865443,0.060288335517693414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
