first_mean_ms,last_mean_ms,growth,n_events,run_id,backend
120.60721110695187,99.78159001605997,0.8273268994469644,3739,concurrency_n5_20260721_165206_kafka_feed1_rep1,kafka
118.51622030481283,91.66591892398286,0.7734461889539384,3739,concurrency_n5_20260721_165206_kafka_feed1_rep2,kafka
114.52707335294119,86.62926560492505,0.7564086208503494,3739,concurrency_n5_20260721_165206_kafka_feed1_rep3,kafka
129.48206884137292,97.86880232219127,0.7558483054676033,4311,concurrency_n5_20260721_165206_kafka_feed2_rep1,kafka
125.17803609554728,95.69573844103992,0.7644770714248641,4311,concurrency_n5_20260721_165206_kafka_feed2_rep2,kafka
137.36435835899815,88.05592469916435,0.6410391003249366,4311,concurrency_n5_20260721_165206_kafka_feed2_rep3,kafka
118.18230605829146,96.9090017394366,0.8199958603924842,3977,concurrency_n5_20260721_165206_kafka_feed3_rep1,kafka
112.89956776683415,99.1728826247485,0.8784168494742629,3977,concurrency_n5_20260721_165206_kafka_feed3_rep2,kafka
161.04052434974875,90.89441149798793,0.5644194954344717,3977,concurrency_n5_20260721_165206_kafka_feed3_rep3,kafka
129.7115883219871,86.42310275966851,0.6662712551567694,4346,concurrency_n5_20260721_165206_kafka_feed4_rep1,kafka
130.52659972953083,94.70487891068139,0.7255599939546652,4346,concurrency_n5_20260721_165206_kafka_feed4_rep2,kafka
146.61063698804048,97.5712324097606,0.665512642290203,4346,concurrency_n5_20260721_165206_kafka_feed4_rep3,kafka
120.59152378092541,85.38195630812855,0.7080261831937632,4233,concurrency_n5_20260721_165206_kafka_feed5_rep1,kafka
111.72245730311614,91.90045526843099,0.8225781770901642,4233,concurrency_n5_20260721_165206_kafka_feed5_rep2,kafka
147.98127382813973,85.94494090170133,0.5807825455098783,4233,concurrency_n5_20260721_165206_kafka_feed5_rep3,kafka
21211.65396009091,105703.450159288,4.983272419876633,3739,concurrency_n5_20260721_165206_redis_feed1_rep1,redis
20945.44547474331,105427.44017866702,5.033430313324909,3739,concurrency_n5_20260721_165206_redis_feed1_rep2,redis
21837.767842122994,106251.6250449411,4.8654984251637545,3739,concurrency_n5_20260721_165206_redis_feed1_rep3,redis
22643.354334240263,132679.20913082728,5.859520951372286,4311,concurrency_n5_20260721_165206_redis_feed2_rep1,redis
23416.698988321892,133514.56285274,5.701681646901847,4311,concurrency_n5_20260721_165206_redis_feed2_rep2,redis
21508.376459472172,131446.33422386352,6.111401968044653,4311,concurrency_n5_20260721_165206_redis_feed2_rep3,redis
21613.91312314372,116993.35315687022,5.412872370232496,3977,concurrency_n5_20260721_165206_redis_feed3_rep1,redis
20734.097858219095,116151.79592367102,5.601970084154296,3977,concurrency_n5_20260721_165206_redis_feed3_rep2,redis
20747.957796209048,116018.22492850001,5.591790096551007,3977,concurrency_n5_20260721_165206_redis_feed3_rep3,redis
22290.980552167435,132939.3420637173,5.9638175966553035,4346,concurrency_n5_20260721_165206_redis_feed4_rep1,redis
22813.18324315179,133471.66090045765,5.850637303784602,4346,concurrency_n5_20260721_165206_redis_feed4_rep2,redis
23717.675196049677,134218.414481581,5.659003817707053,4346,concurrency_n5_20260721_165206_redis_feed4_rep3,redis
22917.05269658546,127021.58639080718,5.54266676751731,4233,concurrency_n5_20260721_165206_redis_feed5_rep1,redis
23730.300240778095,127838.38694250851,5.3871373579518105,4233,concurrency_n5_20260721_165206_redis_feed5_rep2,redis
23176.151661174692,127167.16105451228,5.486983469630383,4233,concurrency_n5_20260721_165206_redis_feed5_rep3,redis
