first_mean_ms,last_mean_ms,growth,n_events,run_id,backend
16.320084796791445,13.884664534261242,0.850771592620094,3739,concurrency_n5_20260721_163949_kafka_feed1_rep1,kafka
25.44780725668449,23.768129202355457,0.9339951754040487,3739,concurrency_n5_20260721_163949_kafka_feed1_rep2,kafka
17.06749570588235,14.723850615631692,0.8626837158398747,3739,concurrency_n5_20260721_163949_kafka_feed1_rep3,kafka
23.384636373840443,22.117138533890436,0.9457978383889727,4311,concurrency_n5_20260721_163949_kafka_feed2_rep1,kafka
18.584799360853435,16.761798608170846,0.9019090431224933,4311,concurrency_n5_20260721_163949_kafka_feed2_rep2,kafka
10.965767171614099,8.869042247910864,0.8087935945666619,4311,concurrency_n5_20260721_163949_kafka_feed2_rep3,kafka
17.648166359798996,16.232726487927565,0.9197967741795725,3977,concurrency_n5_20260721_163949_kafka_feed3_rep1,kafka
11.246082440201004,9.58739821830986,0.8525100424338079,3977,concurrency_n5_20260721_163949_kafka_feed3_rep2,kafka
13.80802887236181,10.678183429577464,0.7733314818707359,3977,concurrency_n5_20260721_163949_kafka_feed3_rep3,kafka
18.841590989880405,17.12661813720074,0.9089794034059673,4346,concurrency_n5_20260721_163949_kafka_feed4_rep1,kafka
24.87713119227231,23.425528174033147,0.9416490990452275,4346,concurrency_n5_20260721_163949_kafka_feed4_rep2,kafka
12.972016104875808,10.323474859116024,0.7958265527619663,4346,concurrency_n5_20260721_163949_kafka_feed4_rep3,kafka
16.10483917280453,15.438198179584122,0.9586061688622054,4233,concurrency_n5_20260721_163949_kafka_feed5_rep1,kafka
13.976874677998111,12.67758041020794,0.9070397139758666,4233,concurrency_n5_20260721_163949_kafka_feed5_rep2,kafka
17.441865612842307,15.710404512287333,0.9007295928664814,4233,concurrency_n5_20260721_163949_kafka_feed5_rep3,kafka
59.66919035828877,49.78532449143469,0.8343556229352944,3739,concurrency_n5_20260721_163949_redis_feed1_rep1,redis
46.49848287165776,38.170499009635975,0.8208977293945661,3739,concurrency_n5_20260721_163949_redis_feed1_rep2,redis
53.96598415508022,42.85696282119915,0.7941477116037121,3739,concurrency_n5_20260721_163949_redis_feed1_rep3,redis
52.212227839517624,55.17989795821727,1.0568386035512838,4311,concurrency_n5_20260721_163949_redis_feed2_rep1,redis
52.442761234693876,55.068464532033424,1.0500679833693138,4311,concurrency_n5_20260721_163949_redis_feed2_rep2,redis
49.7961206038961,51.14539582265552,1.0270959906594381,4311,concurrency_n5_20260721_163949_redis_feed2_rep3,redis
54.917694802010054,46.091923469818916,0.8392909359358597,3977,concurrency_n5_20260721_163949_redis_feed3_rep1,redis
48.049363143718594,41.758681015090545,0.8690787615683431,3977,concurrency_n5_20260721_163949_redis_feed3_rep2,redis
58.88788947537689,48.83700043158954,0.8293216290594013,3977,concurrency_n5_20260721_163949_redis_feed3_rep3,redis
47.37485630726771,40.287338395027625,0.8503949465034514,4346,concurrency_n5_20260721_163949_redis_feed4_rep1,redis
43.446019968721245,37.66018885543278,0.8668271312894956,4346,concurrency_n5_20260721_163949_redis_feed4_rep2,redis
51.5437489475621,41.01207633241252,0.7956750754419523,4346,concurrency_n5_20260721_163949_redis_feed4_rep3,redis
57.418402156751654,37.265056686200374,0.6490089463734492,4233,concurrency_n5_20260721_163949_redis_feed5_rep1,redis
65.36689790745987,47.97980309451796,0.7340076495972491,4233,concurrency_n5_20260721_163949_redis_feed5_rep2,redis
52.99525749197357,33.67113976748582,0.6353613768663263,4233,concurrency_n5_20260721_163949_redis_feed5_rep3,redis
