first_mean_ms,last_mean_ms,growth,n_events,run_id,backend
359.3853606256684,63.08413166488222,0.17553339277664656,3739,concurrency_n5_20260721_181016_kafka_feed1_rep1,kafka
457.81446148128344,57.22458316381156,0.12499514099807665,3739,concurrency_n5_20260721_181016_kafka_feed1_rep2,kafka
307.30320811229944,62.78988134368308,0.20432549900597666,3739,concurrency_n5_20260721_181016_kafka_feed1_rep3,kafka
373.4234616057514,63.90236044661098,0.17112572459112665,4311,concurrency_n5_20260721_181016_kafka_feed2_rep1,kafka
437.1189264480519,63.09771457845867,0.14434907930246604,4311,concurrency_n5_20260721_181016_kafka_feed2_rep2,kafka
313.31301346103896,61.6482468904364,0.19676248429464763,4311,concurrency_n5_20260721_181016_kafka_feed2_rep3,kafka
379.7514530934673,61.06213695070423,0.16079500539969008,3977,concurrency_n5_20260721_181016_kafka_feed3_rep1,kafka
480.11379681206034,67.32174691046278,0.14022039640909498,3977,concurrency_n5_20260721_181016_kafka_feed3_rep2,kafka
313.79972073165834,58.21812417404427,0.18552637344068487,3977,concurrency_n5_20260721_181016_kafka_feed3_rep3,kafka
405.80135041950325,63.45136049447513,0.15636064401678637,4346,concurrency_n5_20260721_181016_kafka_feed4_rep1,kafka
492.9005460956762,59.440754417127074,0.12059380921357128,4346,concurrency_n5_20260721_181016_kafka_feed4_rep2,kafka
339.58861564489416,57.435275503683236,0.16913192273719496,4346,concurrency_n5_20260721_181016_kafka_feed4_rep3,kafka
493.0084999848914,62.436162546313795,0.12664317663534644,4233,concurrency_n5_20260721_181016_kafka_feed5_rep1,kafka
563.4844115996223,54.37201727221172,0.09649249589329398,4233,concurrency_n5_20260721_181016_kafka_feed5_rep2,kafka
411.5784791161473,59.844252905482044,0.14540180291738242,4233,concurrency_n5_20260721_181016_kafka_feed5_rep3,kafka
10320.740990358288,38257.77681132226,3.706882756486473,3739,concurrency_n5_20260721_181016_redis_feed1_rep1,redis
11353.641622443853,39375.333699009636,3.468079670682274,3739,concurrency_n5_20260721_181016_redis_feed1_rep2,redis
10984.94793559893,38975.77877256424,3.548107738067233,3739,concurrency_n5_20260721_181016_redis_feed1_rep3,redis
10397.29674926809,55272.995187930355,5.316092876912575,4311,concurrency_n5_20260721_181016_redis_feed2_rep1,redis
10280.367917449907,55226.913670195914,5.372075602124482,4311,concurrency_n5_20260721_181016_redis_feed2_rep2,redis
10813.531294166049,55769.52666657475,5.157383388409175,4311,concurrency_n5_20260721_181016_redis_feed2_rep3,redis
11083.95056716382,46343.53785184004,4.181138987495368,3977,concurrency_n5_20260721_181016_redis_feed3_rep1,redis
11138.458878621104,46478.06562387224,4.1727555068754745,3977,concurrency_n5_20260721_181016_redis_feed3_rep2,redis
10490.77415560603,45799.19694479779,4.365664179351697,3977,concurrency_n5_20260721_181016_redis_feed3_rep3,redis
12122.043600649493,57093.2549768849,4.709870452357214,4346,concurrency_n5_20260721_181016_redis_feed4_rep1,redis
12207.093074614535,57189.98597688489,4.684979923337791,4346,concurrency_n5_20260721_181016_redis_feed4_rep2,redis
11631.914995405705,56588.861119426336,4.864965153354149,4346,concurrency_n5_20260721_181016_redis_feed4_rep3,redis
12106.16150451747,52206.57446736673,4.31239699287719,4233,concurrency_n5_20260721_181016_redis_feed5_rep1,redis
12031.399860796979,52207.500734569,4.339270686587478,4233,concurrency_n5_20260721_181016_redis_feed5_rep2,redis
11685.743652298393,51835.485668595466,4.435788359810569,4233,concurrency_n5_20260721_181016_redis_feed5_rep3,redis
