first_mean_ms,last_mean_ms,growth,n_events,run_id,backend
239.31297452941178,46.57005179336189,0.1945989425978172,3739,concurrency_n5_20260721_180301_kafka_feed1_rep1,kafka
289.08982158823534,57.039857896145605,0.19730842678159125,3739,concurrency_n5_20260721_180301_kafka_feed1_rep2,kafka
458.9035803048128,50.50159237152034,0.11004837298932421,3739,concurrency_n5_20260721_180301_kafka_feed1_rep3,kafka
252.16667041836735,50.306147633240485,0.19949562545192046,4311,concurrency_n5_20260721_180301_kafka_feed2_rep1,kafka
302.6301421252319,51.299193687093776,0.1695111839383982,4311,concurrency_n5_20260721_180301_kafka_feed2_rep2,kafka
422.4648913831168,56.55951875673166,0.1338798085009153,4311,concurrency_n5_20260721_180301_kafka_feed2_rep3,kafka
208.99758274170853,54.27966662877264,0.25971432739418154,3977,concurrency_n5_20260721_180301_kafka_feed3_rep1,kafka
257.19410836984923,43.456051538229374,0.16896208009453653,3977,concurrency_n5_20260721_180301_kafka_feed3_rep2,kafka
454.7145287718593,55.65613745372233,0.12239797484378663,3977,concurrency_n5_20260721_180301_kafka_feed3_rep3,kafka
261.2849544673413,50.53746031031308,0.19341894527887898,4346,concurrency_n5_20260721_180301_kafka_feed4_rep1,kafka
274.3744698307268,44.44797642449356,0.1619974936148957,4346,concurrency_n5_20260721_180301_kafka_feed4_rep2,kafka
449.276810125115,47.435916203499076,0.10558282807939515,4346,concurrency_n5_20260721_180301_kafka_feed4_rep3,kafka
325.35518430972616,58.55189326465028,0.17996299456200163,4233,concurrency_n5_20260721_180301_kafka_feed5_rep1,kafka
374.6898212313503,53.11251311342156,0.14175061638684736,4233,concurrency_n5_20260721_180301_kafka_feed5_rep2,kafka
598.3917147157696,44.431036742911154,0.0742507552331594,4233,concurrency_n5_20260721_180301_kafka_feed5_rep3,kafka
7431.833284903742,18320.872338410063,2.4651888216633155,3739,concurrency_n5_20260721_180301_redis_feed1_rep1,redis
7490.998674208556,18332.029909180943,2.4472077364394638,3739,concurrency_n5_20260721_180301_redis_feed1_rep2,redis
7623.8374655454545,18597.15377106531,2.4393428972104614,3739,concurrency_n5_20260721_180301_redis_feed1_rep3,redis
7611.009420603897,32834.81493584123,4.314120916333847,4311,concurrency_n5_20260721_180301_redis_feed2_rep1,redis
7358.666477839517,32525.754909935935,4.420061027074215,4311,concurrency_n5_20260721_180301_redis_feed2_rep2,redis
7183.661301772727,32528.434546797587,4.528113615096313,4311,concurrency_n5_20260721_180301_redis_feed2_rep3,redis
8080.754142741708,25198.025889767603,3.118276517842207,3977,concurrency_n5_20260721_180301_redis_feed3_rep1,redis
7875.553822038191,24916.488921357144,3.1637760955468606,3977,concurrency_n5_20260721_180301_redis_feed3_rep2,redis
8411.365719324624,25631.26888353018,3.047218458786524,3977,concurrency_n5_20260721_180301_redis_feed3_rep3,redis
8588.708409297149,33677.860277253225,3.9211786769705026,4346,concurrency_n5_20260721_180301_redis_feed4_rep1,redis
8292.838205525299,33338.067239868324,4.02010342100441,4346,concurrency_n5_20260721_180301_redis_feed4_rep2,redis
7910.0934838141675,33164.05253581675,4.192624600920062,4346,concurrency_n5_20260721_180301_redis_feed4_rep3,redis
8411.964465612842,29165.85095120416,3.467186656628289,4233,concurrency_n5_20260721_180301_redis_feed5_rep1,redis
8335.16675777526,29049.13564808507,3.4851295111747205,4233,concurrency_n5_20260721_180301_redis_feed5_rep2,redis
8464.715860324835,29374.883398368616,3.47027400364994,4233,concurrency_n5_20260721_180301_redis_feed5_rep3,redis
