first_mean_ms,last_mean_ms,growth,n_events,run_id,backend
48.53644928877006,44.67406217880086,0.9204229570443084,3739,concurrency_n5_20260721_164528_kafka_feed1_rep1,kafka
53.54589645454545,49.935748902569586,0.9325784459498128,3739,concurrency_n5_20260721_164528_kafka_feed1_rep2,kafka
68.42175452941177,39.763302435760174,0.5811499969453067,3739,concurrency_n5_20260721_164528_kafka_feed1_rep3,kafka
49.82033730148423,49.710217642525535,0.9977896645241016,4311,concurrency_n5_20260721_164528_kafka_feed2_rep1,kafka
40.4184016799629,40.84745766109564,1.0106153623918643,4311,concurrency_n5_20260721_164528_kafka_feed2_rep2,kafka
59.32310232931354,43.372804086350975,0.7311283864687402,4311,concurrency_n5_20260721_164528_kafka_feed2_rep3,kafka
52.964709475376885,48.146085743460766,0.9090219925749563,3977,concurrency_n5_20260721_164528_kafka_feed3_rep1,kafka
48.81524445025125,47.27024902313884,0.9683501446215853,3977,concurrency_n5_20260721_164528_kafka_feed3_rep2,kafka
50.51600063115578,42.27831763480885,0.8369292324526116,3977,concurrency_n5_20260721_164528_kafka_feed3_rep3,kafka
43.06501214903404,38.63898940791896,0.8972246257403098,4346,concurrency_n5_20260721_164528_kafka_feed4_rep1,kafka
39.44114765961361,37.58247062338859,0.9528746715925752,4346,concurrency_n5_20260721_164528_kafka_feed4_rep2,kafka
68.33457709843606,44.316195301104976,0.6485178833735582,4346,concurrency_n5_20260721_164528_kafka_feed4_rep3,kafka
50.79127722757319,46.58656056143668,0.9172157721630617,4233,concurrency_n5_20260721_164528_kafka_feed5_rep1,kafka
51.53684304438149,48.49998532514177,0.9410740445117195,4233,concurrency_n5_20260721_164528_kafka_feed5_rep2,kafka
41.87629979603399,37.19678230056711,0.8882537970580183,4233,concurrency_n5_20260721_164528_kafka_feed5_rep3,kafka
5809.694120304814,9137.64459804604,1.5728271418128672,3739,concurrency_n5_20260721_164528_redis_feed1_rep1,redis
5921.303204582888,9004.441854041756,1.5206858258959992,3739,concurrency_n5_20260721_164528_redis_feed1_rep2,redis
5892.855965438502,8993.518973956105,1.5261732217286386,3739,concurrency_n5_20260721_164528_redis_feed1_rep3,redis
5296.708175520407,18016.884170195914,3.4015247910888986,4311,concurrency_n5_20260721_164528_redis_feed2_rep1,redis
4766.411492403525,17838.984019128133,3.7426445550408394,4311,concurrency_n5_20260721_164528_redis_feed2_rep2,redis
5106.995314388682,17814.340124606315,3.4882233148746735,4311,concurrency_n5_20260721_164528_redis_feed2_rep3,redis
5825.475612088442,12746.96955566298,2.1881422916288154,3977,concurrency_n5_20260721_164528_redis_feed3_rep1,redis
6051.202736812061,12538.11427598491,2.072003669569718,3977,concurrency_n5_20260721_164528_redis_feed3_rep2,redis
6060.218607264321,12534.290982524144,2.068290237500578,3977,concurrency_n5_20260721_164528_redis_feed3_rep3,redis
5736.251763114995,18194.15914557735,3.1717853220056806,4346,concurrency_n5_20260721_164528_redis_feed4_rep1,redis
6163.664904881324,18266.108353035914,2.963514181079189,4346,concurrency_n5_20260721_164528_redis_feed4_rep2,redis
6074.143477926404,18391.49966261234,3.027834250120619,4346,concurrency_n5_20260721_164528_redis_feed4_rep3,redis
6859.580279305005,15320.659328519849,2.233468915691748,4233,concurrency_n5_20260721_164528_redis_feed5_rep1,redis
6267.335702156752,14850.989458387525,2.369585764055517,4233,concurrency_n5_20260721_164528_redis_feed5_rep2,redis
6663.486689314447,15004.901797801513,2.2518093750923733,4233,concurrency_n5_20260721_164528_redis_feed5_rep3,redis
