first_mean_ms,last_mean_ms,growth,n_events,run_id,backend
1442.7076857593584,89.80979654710922,0.06225086164966156,3739,concurrency_n5_20260721_190243_kafka_feed1_rep1,kafka
1229.2346657593582,80.75209504817987,0.0656929854791358,3739,concurrency_n5_20260721_190243_kafka_feed1_rep2,kafka
1770.510535385027,79.67996046573876,0.045003945965456246,3739,concurrency_n5_20260721_190243_kafka_feed1_rep3,kafka
1384.1709589155844,88.07305654688952,0.0636287417963815,4311,concurrency_n5_20260721_190243_kafka_feed2_rep1,kafka
1253.682155112245,79.2980225636026,0.06325209483140715,4311,concurrency_n5_20260721_190243_kafka_feed2_rep2,kafka
1699.8884302513914,87.98185162581242,0.05175742716997083,4311,concurrency_n5_20260721_190243_kafka_feed2_rep3,kafka
1245.0464315859294,84.0374780975855,0.06749746512709513,3977,concurrency_n5_20260721_190243_kafka_feed3_rep1,kafka
1334.5042445507538,80.386371055332,0.06023687926327517,3977,concurrency_n5_20260721_190243_kafka_feed3_rep2,kafka
1476.1443307819095,82.81328483802818,0.056101075695059045,3977,concurrency_n5_20260721_190243_kafka_feed3_rep3,kafka
1571.5743587911682,93.05601482228361,0.05921197065970262,4346,concurrency_n5_20260721_190243_kafka_feed4_rep1,kafka
1388.3528128850048,86.15973655340699,0.06205896350969072,4346,concurrency_n5_20260721_190243_kafka_feed4_rep2,kafka
1527.0033048813248,88.4405338830571,0.057917709542829376,4346,concurrency_n5_20260721_190243_kafka_feed4_rep3,kafka
1749.366424819641,78.6882745500945,0.04498101337357451,4233,concurrency_n5_20260721_190243_kafka_feed5_rep1,kafka
1477.6737370953729,90.3078377826087,0.06111486961940909,4233,concurrency_n5_20260721_190243_kafka_feed5_rep2,kafka
1915.0299222700662,82.6586391058601,0.043163105779505,4233,concurrency_n5_20260721_190243_kafka_feed5_rep3,kafka
494.5917597700535,78.09630843147752,0.15790054502280063,3739,concurrency_n5_20260721_190243_redis_feed1_rep1,redis
507.5535346363636,81.52930843147752,0.1606319390325774,3739,concurrency_n5_20260721_190243_redis_feed1_rep2,redis
98.3385260802139,74.35292855995718,0.7560915495042922,3739,concurrency_n5_20260721_190243_redis_feed1_rep3,redis
266.1703127189239,74.31249312999071,0.27919151602930553,4311,concurrency_n5_20260721_190243_redis_feed2_rep1,redis
169.21391661502784,74.07061559981429,0.43773359237543996,4311,concurrency_n5_20260721_190243_redis_feed2_rep2,redis
362.3899576168831,85.33580260074281,0.235480594335231,4311,concurrency_n5_20260721_190243_redis_feed2_rep3,redis
605.5840208321608,78.1641002303823,0.12907226337143676,3977,concurrency_n5_20260721_190243_redis_feed3_rep1,redis
559.483610882412,76.43396159859155,0.13661519321011148,3977,concurrency_n5_20260721_190243_redis_feed3_rep2,redis
321.2149268623116,76.88829449597586,0.23936712794462986,3977,concurrency_n5_20260721_190243_redis_feed3_rep3,redis
134.489156399264,84.45816132320442,0.6279923496022957,4346,concurrency_n5_20260721_190243_redis_feed4_rep1,redis
340.4482178528059,85.24605266758748,0.2503935934963359,4346,concurrency_n5_20260721_190243_redis_feed4_rep2,redis
198.29157700643972,72.74653323848987,0.36686648185831594,4346,concurrency_n5_20260721_190243_redis_feed4_rep3,redis
138.69142897450425,83.27246490926275,0.6004153647055637,4233,concurrency_n5_20260721_190243_redis_feed5_rep1,redis
117.33443747308782,86.02307965406426,0.7331443479566242,4233,concurrency_n5_20260721_190243_redis_feed5_rep2,redis
627.8759425722378,87.32847965406428,0.13908556409456163,4233,concurrency_n5_20260721_190243_redis_feed5_rep3,redis
