first_mean_ms,last_mean_ms,growth,n_events,run_id,backend
65.4257457593583,20.716975026766594,0.3166486646245572,3739,concurrency_n5_20260721_174451_kafka_feed1_rep1,kafka
34.285169502673796,25.43457117237687,0.7418534468786367,3739,concurrency_n5_20260721_174451_kafka_feed1_rep2,kafka
26.057071748663102,20.433654791220558,0.7841884532658179,3739,concurrency_n5_20260721_174451_kafka_feed1_rep3,kafka
78.01548915677179,27.2328625821727,0.3490699459366124,4311,concurrency_n5_20260721_174451_kafka_feed2_rep1,kafka
47.51923488961039,29.573468431754872,0.622347318942646,4311,concurrency_n5_20260721_174451_kafka_feed2_rep2,kafka
34.82587756122449,18.78232702042711,0.5393209973648894,4311,concurrency_n5_20260721_174451_kafka_feed2_rep3,kafka
83.39392294271357,19.32665445573441,0.2317513527815524,3977,concurrency_n5_20260721_174451_kafka_feed3_rep1,kafka
44.00539530452261,30.83267165895372,0.7006566227979079,3977,concurrency_n5_20260721_174451_kafka_feed3_rep2,kafka
39.560438319597985,33.41281763480885,0.8446018055936544,3977,concurrency_n5_20260721_174451_kafka_feed3_rep3,kafka
74.8323306402944,25.492087842541437,0.34065607237435025,4346,concurrency_n5_20260721_174451_kafka_feed4_rep1,kafka
58.17080166145354,33.30540874493554,0.5725451221863619,4346,concurrency_n5_20260721_174451_kafka_feed4_rep2,kafka
45.31235087948482,33.21176620349909,0.7329517352085947,4346,concurrency_n5_20260721_174451_kafka_feed4_rep3,kafka
103.64109148630783,31.297465570888466,0.3019793126650274,4233,concurrency_n5_20260721_174451_kafka_feed5_rep1,kafka
51.164013110481584,23.478809899810962,0.45889304752369076,4233,concurrency_n5_20260721_174451_kafka_feed5_rep2,kafka
42.445253242681765,30.76701065595463,0.7248634018047554,4233,concurrency_n5_20260721_174451_kafka_feed5_rep3,kafka
1978.042701909091,1176.4941078961458,0.5947769008023247,3739,concurrency_n5_20260721_174451_redis_feed1_rep1,redis
1778.2626485401072,1135.5842135706637,0.6385919506901523,3739,concurrency_n5_20260721_174451_redis_feed1_rep2,redis
1768.6864703582887,1153.7971521145612,0.6523469091052824,3739,concurrency_n5_20260721_174451_redis_feed1_rep3,redis
687.2183592866419,4007.1597030649955,5.830984648350454,4311,concurrency_n5_20260721_174451_redis_feed2_rep1,redis
699.2502500102041,3976.909682173631,5.6873911480412005,4311,concurrency_n5_20260721_174451_redis_feed2_rep2,redis
651.9550556688312,4037.5547280417827,6.19299550319418,4311,concurrency_n5_20260721_174451_redis_feed2_rep3,redis
1516.6374130934673,1210.3148805120725,0.7980252036928244,3977,concurrency_n5_20260721_174451_redis_feed3_rep1,redis
1528.6500386211058,1167.7980119004023,0.7639407205025133,3977,concurrency_n5_20260721_174451_redis_feed3_rep2,redis
1583.2417458572866,1217.2555445965793,0.7688374487229461,3977,concurrency_n5_20260721_174451_redis_feed3_rep3,redis
1408.7158483035878,3086.5957953011048,2.191070540604809,4346,concurrency_n5_20260721_174451_redis_feed4_rep1,redis
1458.9519353321066,3083.2142559825047,2.1133076294803788,4346,concurrency_n5_20260721_174451_redis_feed4_rep2,redis
1385.0756788463661,3125.49550110221,2.2565521500640635,4346,concurrency_n5_20260721_174451_redis_feed4_rep3,redis
2194.860679210576,1749.5088883497165,0.7970933667548142,4233,concurrency_n5_20260721_174451_redis_feed5_rep1,redis
1964.5176564532578,1716.5308951550094,0.8737670997847055,4233,concurrency_n5_20260721_174451_redis_feed5_rep2,redis
1999.636717831917,1759.7116337183365,0.880015663858325,4233,concurrency_n5_20260721_174451_redis_feed5_rep3,redis
