run_id,backend,config,n,tti_p50,tti_p95,transport_p50,transport_p95,schedlag_p50,n_matched
concurrency_n5_20260721_205224_kafka_feed1_rep1,kafka,single,5,12.455146,132.176647,5.523071,9.413983,0.333176,507
concurrency_n5_20260721_205224_kafka_feed1_rep2,kafka,single,5,12.281848,127.82952230000001,5.046894,10.271997699999984,0.297994,507
concurrency_n5_20260721_205224_kafka_feed1_rep3,kafka,single,5,12.609638,130.68227109999998,6.055315,12.3352599,0.309706,507
concurrency_n5_20260721_205224_kafka_feed2_rep1,kafka,single,5,12.293079,126.09812279999996,5.548349,11.118772199999956,0.303226,425
concurrency_n5_20260721_205224_kafka_feed2_rep2,kafka,single,5,12.427625,129.07052439999995,5.605697,12.3555102,0.297868,425
concurrency_n5_20260721_205224_kafka_feed2_rep3,kafka,single,5,12.246388,128.65597339999997,5.758971,12.280853599999933,0.302176,425
concurrency_n5_20260721_205224_kafka_feed3_rep1,kafka,single,5,12.213279,124.68238339999999,5.592207,10.897206200000001,0.317667,457
concurrency_n5_20260721_205224_kafka_feed3_rep2,kafka,single,5,12.121286,124.14304499999997,5.428216,11.6490104,0.312591,457
concurrency_n5_20260721_205224_kafka_feed3_rep3,kafka,single,5,12.371339,122.27842259999998,5.667731,11.587978399999999,0.323826,457
concurrency_n5_20260721_205224_kafka_feed4_rep1,kafka,single,5,12.595599499999999,134.9802825499999,5.977871,10.8544045,0.285304,414
concurrency_n5_20260721_205224_kafka_feed4_rep2,kafka,single,5,11.509383,133.8679076999999,4.9317934999999995,9.6059875,0.26377799999999996,414
concurrency_n5_20260721_205224_kafka_feed4_rep3,kafka,single,5,11.835837,134.0026542999999,5.144683000000001,9.8404512,0.2696155,414
concurrency_n5_20260721_205224_kafka_feed5_rep1,kafka,single,5,12.774034499999999,128.8270055,5.821367,13.56877075,0.3952335,486
concurrency_n5_20260721_205224_kafka_feed5_rep2,kafka,single,5,12.8544275,126.607077,5.972373,10.850428,0.3556055,486
concurrency_n5_20260721_205224_kafka_feed5_rep3,kafka,single,5,12.801053,128.91350975,5.6709565,11.070554,0.35467,486
concurrency_n5_20260721_205224_redis_feed1_rep1,redis,single,5,5270.138033,6258.3671695,5264.585232,6252.7581978,0.304186,507
concurrency_n5_20260721_205224_redis_feed1_rep2,redis,single,5,5416.721113,6408.0180286,5411.198578,6402.3003252,0.305879,507
concurrency_n5_20260721_205224_redis_feed1_rep3,redis,single,5,5396.806833,6386.5737959,5391.298409,6381.0295765,0.313407,507
concurrency_n5_20260721_205224_redis_feed2_rep1,redis,single,5,4195.155132,5029.450597999999,4189.460371,5023.88639,0.329898,425
concurrency_n5_20260721_205224_redis_feed2_rep2,redis,single,5,4251.150925,5088.2436404,4245.432877,5082.6488736,0.328081,425
concurrency_n5_20260721_205224_redis_feed2_rep3,redis,single,5,4241.010195,5074.5737382,4235.354022,5068.986607399999,0.327593,425
concurrency_n5_20260721_205224_redis_feed3_rep1,redis,single,5,4707.81032,5564.8287242,4702.222177,5559.1250482,0.340774,457
concurrency_n5_20260721_205224_redis_feed3_rep2,redis,single,5,4600.430246,5457.9009298,4594.553093,5452.2013568,0.330473,457
concurrency_n5_20260721_205224_redis_feed3_rep3,redis,single,5,4650.816265,5504.128796,4645.212047,5498.3424171999995,0.331067,457
concurrency_n5_20260721_205224_redis_feed4_rep1,redis,single,5,4039.5284055,4781.9865056,4033.8799375,4776.2724216,0.3235635,414
concurrency_n5_20260721_205224_redis_feed4_rep2,redis,single,5,4094.7819045,4842.31931995,4089.2006735,4836.6849629,0.33273600000000003,414
concurrency_n5_20260721_205224_redis_feed4_rep3,redis,single,5,4141.7770455,4885.05424745,4136.155328000001,4879.45632365,0.3254015,414
concurrency_n5_20260721_205224_redis_feed5_rep1,redis,single,5,5123.920641,6069.81134275,5118.2526155,6064.1884935,0.33569550000000004,486
concurrency_n5_20260721_205224_redis_feed5_rep2,redis,single,5,5071.683691,6017.5980815,5065.986347,6011.9595927499995,0.3197455,486
concurrency_n5_20260721_205224_redis_feed5_rep3,redis,single,5,5099.2806065,6040.2256422499995,5093.573856999999,6034.55700275,0.33592750000000005,486
