row_idx,match_id,event_id,period,minute,second,t_sim_seconds,t_emit_offset_s,event_type,team,player,timestamp,possession
13,3895060,7aa7a387-f694-48d3-9239-56af7324dae2,1,0,10,10,0.08333333333333333,Carry,Bayer Leverkusen,Granit Xhaka,00:00:10.859,3
14,3895060,b767f8cf-4d2d-45c2-befd-2acd1c356621,1,0,11,11,0.09166666666666666,Pressure,Borussia Mönchengladbach,Nathan Ngoumou Minpole,00:00:11.752,3
15,3895060,316981db-6e7f-44a0-999e-b56d5da36fd6,1,0,12,12,0.1,Pass,Bayer Leverkusen,Granit Xhaka,00:00:12.062,3
16,3895060,4c6fb264-6641-4514-9dfb-96a0f17f3899,1,0,13,13,0.10833333333333334,Ball Receipt*,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:00:13.166,3
17,3895060,fe1233fa-d40a-4e0c-8b0d-55809b7d774b,1,0,13,13,0.10833333333333334,Carry,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:00:13.166,3
18,3895060,5ea481e0-e6e1-4897-b6e0-78445211ad3d,1,0,20,20,0.16666666666666666,Pass,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:00:20.177,3
19,3895060,90ec0daf-d61f-4501-ab28-c24d33c3ac5f,1,0,21,21,0.175,Ball Receipt*,Bayer Leverkusen,Exequiel Alejandro Palacios,00:00:21.154,3
20,3895060,948f6c30-084e-4ef6-a45d-90557e5552d8,1,0,21,21,0.175,Carry,Bayer Leverkusen,Exequiel Alejandro Palacios,00:00:21.154,3
21,3895060,b718de1e-9955-427d-a714-9612b515b37f,1,0,23,23,0.19166666666666668,Pressure,Borussia Mönchengladbach,Nathan Ngoumou Minpole,00:00:23.531,3
22,3895060,11e909cf-1292-4ff6-877b-047271284066,1,0,24,24,0.2,Pass,Bayer Leverkusen,Exequiel Alejandro Palacios,00:00:24.083,3
23,3895060,9f680d72-f947-4b6e-a483-04e6cb981cf5,1,0,25,25,0.20833333333333334,Ball Receipt*,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:00:25.183,3
24,3895060,84c01004-f3ae-4fda-bcdd-31980eb13196,1,0,25,25,0.20833333333333334,Carry,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:00:25.183,3
25,3895060,92c1b7bb-eaee-47f1-bb28-3688ba247c98,1,0,34,34,0.2833333333333333,Pass,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:00:34.447,3
26,3895060,d8bafa86-623c-428c-b507-6da8d83df984,1,0,35,35,0.2916666666666667,Ball Receipt*,Bayer Leverkusen,Exequiel Alejandro Palacios,00:00:35.832,3
27,3895060,8a9895c6-a43d-4488-b3c3-826e7813c15e,1,0,35,35,0.2916666666666667,Carry,Bayer Leverkusen,Exequiel Alejandro Palacios,00:00:35.832,3
28,3895060,26deaac5-4c1c-429d-bc3b-a714e513cc0c,1,0,38,38,0.31666666666666665,Pressure,Borussia Mönchengladbach,Nathan Ngoumou Minpole,00:00:38.835,3
29,3895060,90e3b280-77a2-42f8-80a1-789498a383d1,1,0,39,39,0.325,Pass,Bayer Leverkusen,Exequiel Alejandro Palacios,00:00:39.080,3
30,3895060,cea8c7fe-1b2f-4beb-9b6b-0c11f999b909,1,0,39,39,0.325,Ball Receipt*,Bayer Leverkusen,Alejandro Grimaldo García,00:00:39.996,3
31,3895060,59f60e75-1337-46d7-bc7c-676bad3acc07,1,0,39,39,0.325,Carry,Bayer Leverkusen,Alejandro Grimaldo García,00:00:39.996,3
32,3895060,e435a0b9-4c8a-4470-b59a-5ec58d706789,1,0,40,40,0.3333333333333333,Pressure,Borussia Mönchengladbach,Marvin Friedrich,00:00:40.413,3
33,3895060,b20d045a-73cb-4eab-8dfc-bc07269ce986,1,0,41,41,0.3416666666666667,Pass,Bayer Leverkusen,Alejandro Grimaldo García,00:00:41.000,3
34,3895060,998ca3a4-a5cc-4a15-9c36-122431d2f843,1,0,41,41,0.3416666666666667,Ball Receipt*,Bayer Leverkusen,Victor Okoh Boniface,00:00:41.573,3
35,3895060,61c32a5d-7d5c-4b88-a59b-8e5ebed5e25c,1,0,41,41,0.3416666666666667,Carry,Bayer Leverkusen,Victor Okoh Boniface,00:00:41.573,3
36,3895060,d4bf08dc-9205-4261-8876-566102e23931,1,0,41,41,0.3416666666666667,Pass,Bayer Leverkusen,Victor Okoh Boniface,00:00:41.612,3
37,3895060,65a00927-90a1-4c33-a35c-363da5bcaaeb,1,0,42,42,0.35,Pressure,Borussia Mönchengladbach,Ko Itakura,00:00:42.258,3
38,3895060,747510a6-98ed-4a69-9400-5617988abdfa,1,0,42,42,0.35,Ball Receipt*,Bayer Leverkusen,Florian Wirtz,00:00:42.323,3
39,3895060,f5acbdd4-0316-4e8d-b8d1-48c192aba5ba,1,0,42,42,0.35,Carry,Bayer Leverkusen,Florian Wirtz,00:00:42.323,3
40,3895060,244fd2c8-b53e-4e9e-8f15-a3d4fc996e95,1,0,42,42,0.35,Pass,Bayer Leverkusen,Florian Wirtz,00:00:42.468,3
41,3895060,490ee852-fb5c-4bc5-9ad4-60c7fa3aeb35,1,0,43,43,0.35833333333333334,Pressure,Borussia Mönchengladbach,Julian Weigl,00:00:43.528,3
42,3895060,e2b37f00-81ce-493d-9f04-3b60b2d08ff3,1,0,43,43,0.35833333333333334,Ball Receipt*,Bayer Leverkusen,Victor Okoh Boniface,00:00:43.585,3
43,3895060,33f17635-b8f6-4118-a3df-72500fc4136b,1,0,43,43,0.35833333333333334,Carry,Bayer Leverkusen,Victor Okoh Boniface,00:00:43.585,3
44,3895060,e607fbaf-57c6-46a5-9065-cd6ef1483ee7,1,0,44,44,0.36666666666666664,Dispossessed,Bayer Leverkusen,Victor Okoh Boniface,00:00:44.724,3
45,3895060,b081c486-1265-44bc-9b1e-bdbab86027bc,1,0,44,44,0.36666666666666664,Duel,Borussia Mönchengladbach,Julian Weigl,00:00:44.724,3
46,3895060,e7838e3a-3874-4ca3-b660-ea74ef2c384d,1,0,45,45,0.375,Pass,Borussia Mönchengladbach,Maximilian Wöber,00:00:45.689,3
47,3895060,f2ada232-d480-4ba1-abd7-75e39f0030a3,1,0,47,47,0.39166666666666666,Ball Receipt*,Borussia Mönchengladbach,Tomáš Čvančara,00:00:47.139,3
48,3895060,79dceb5a-d57a-4e48-9857-49a39de9e10c,1,0,47,47,0.39166666666666666,Carry,Borussia Mönchengladbach,Tomáš Čvančara,00:00:47.139,3
49,3895060,0c0f4cd0-cd24-4049-a9c1-842b9ce36562,1,0,47,47,0.39166666666666666,Miscontrol,Borussia Mönchengladbach,Tomáš Čvančara,00:00:47.171,3
50,3895060,dc5c5cf4-f423-403a-b51c-979540ef7622,1,0,49,49,0.4083333333333333,Ball Recovery,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:00:49.492,3
51,3895060,1a55229e-3379-44ed-a2d0-4c24a2d6169a,1,0,49,49,0.4083333333333333,Carry,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:00:49.492,3
52,3895060,a2f0fa0d-a8be-4dae-886f-c4f1e40c1b23,1,0,54,54,0.45,Pass,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:00:54.304,3
53,3895060,edf8e33e-3227-4baf-8b1e-c9798a4bffb1,1,0,55,55,0.4583333333333333,Ball Receipt*,Bayer Leverkusen,Granit Xhaka,00:00:55.269,3
54,3895060,afda6e2d-5673-419e-946e-2a513db81b5e,1,0,55,55,0.4583333333333333,Carry,Bayer Leverkusen,Granit Xhaka,00:00:55.269,3
55,3895060,6260cbb1-d2f6-4026-baaa-31ce8297fc11,1,0,56,56,0.4666666666666667,Pass,Bayer Leverkusen,Granit Xhaka,00:00:56.117,3
56,3895060,909fb80b-31ba-4530-924f-36e24598500e,1,0,57,57,0.475,Ball Receipt*,Bayer Leverkusen,Jonathan Tah,00:00:57.090,3
57,3895060,f5b43151-5fdf-4d15-a30b-4ff7b695c61f,1,0,57,57,0.475,Carry,Bayer Leverkusen,Jonathan Tah,00:00:57.090,3
58,3895060,73b4ab23-4ab4-4983-91d2-d8e21f5270f8,1,0,59,59,0.49166666666666664,Pass,Bayer Leverkusen,Jonathan Tah,00:00:59.139,3
59,3895060,50b41d81-f36f-4161-a4d2-36ba1befc4be,1,1,0,60,0.5,Ball Receipt*,Bayer Leverkusen,Odilon Kossonou,00:01:00.365,3
60,3895060,ff19107a-4ba4-4822-ac3e-e71716667059,1,1,0,60,0.5,Carry,Bayer Leverkusen,Odilon Kossonou,00:01:00.365,3
61,3895060,215702bd-988d-4c16-b912-098e706dc436,1,1,2,62,0.5166666666666667,Pass,Bayer Leverkusen,Odilon Kossonou,00:01:02.170,3
62,3895060,0e01a3a4-1219-481f-a5e6-55796434f5bb,1,1,5,65,0.5416666666666666,Ball Receipt*,Bayer Leverkusen,Victor Okoh Boniface,00:01:05.827,3
63,3895060,d9141f23-47e6-4f96-8d68-afdb07320f56,1,1,5,65,0.5416666666666666,Pass,Borussia Mönchengladbach,Ko Itakura,00:01:05.827,3
64,3895060,77baec20-ea17-4e90-9865-9ea44e5b9906,1,1,6,66,0.55,Ball Receipt*,Borussia Mönchengladbach,Jonas Omlin,00:01:06.891,3
65,3895060,2b0079ed-347b-4639-ae5e-e42346f7f024,1,1,6,66,0.55,Carry,Borussia Mönchengladbach,Jonas Omlin,00:01:06.891,3
66,3895060,22f1fbed-caed-4cd7-a01a-4c33238f8369,1,1,7,67,0.5583333333333333,Pass,Borussia Mönchengladbach,Jonas Omlin,00:01:07.471,3
67,3895060,2ca85bad-b7b5-47d4-931f-36e0b6ca84c8,1,1,9,69,0.575,Ball Receipt*,Borussia Mönchengladbach,Marvin Friedrich,00:01:09.260,3
68,3895060,b98a316d-476c-4b9c-8842-e1bedddaa80c,1,1,9,69,0.575,Pass,Bayer Leverkusen,Jonas Hofmann,00:01:09.260,3
69,3895060,eacb7d73-9ad3-4ec1-80ea-616c89070d06,1,1,9,69,0.575,Ball Receipt*,Bayer Leverkusen,Florian Wirtz,00:01:09.858,3
70,3895060,ba95ec5e-1bbc-4177-9b95-d5d01d513f38,1,1,9,69,0.575,Interception,Borussia Mönchengladbach,Maximilian Wöber,00:01:09.858,3
71,3895060,17ae4e97-cbd8-431e-b4f2-0f5e66ead733,1,2,14,134,1.1166666666666667,Pass,Bayer Leverkusen,Alejandro Grimaldo García,00:02:14.286,4
72,3895060,ee2a9e51-6167-4107-b5d7-222a8364c5b2,1,2,14,134,1.1166666666666667,Ball Receipt*,Bayer Leverkusen,Jonas Hofmann,00:02:14.889,4
73,3895060,1d2350ad-32f9-42d6-bf6d-3c446a78528c,1,2,14,134,1.1166666666666667,Carry,Bayer Leverkusen,Jonas Hofmann,00:02:14.889,4
74,3895060,df1f5572-1cdb-4db5-a7fe-c8a1f4b2dbc4,1,2,16,136,1.1333333333333333,Pass,Bayer Leverkusen,Jonas Hofmann,00:02:16.044,4
75,3895060,2ee5f551-c20e-44d1-ae04-f3a72bb838fd,1,2,17,137,1.1416666666666666,Ball Receipt*,Bayer Leverkusen,Alejandro Grimaldo García,00:02:17.657,4
76,3895060,629f26cc-12a2-4b57-9cc8-712cc9bd6865,1,2,17,137,1.1416666666666666,Carry,Bayer Leverkusen,Alejandro Grimaldo García,00:02:17.657,4
77,3895060,a62239ed-a51a-421b-8166-92c7a2439ab1,1,2,18,138,1.15,Pass,Bayer Leverkusen,Alejandro Grimaldo García,00:02:18.344,4
78,3895060,a94f1482-b5d0-45ea-9c8a-a578eb26ade6,1,2,19,139,1.1583333333333334,Ball Receipt*,Bayer Leverkusen,Jonathan Tah,00:02:19.625,4
79,3895060,860f5c36-ef9b-4b21-bc71-35e0157762a2,1,2,19,139,1.1583333333333334,Clearance,Borussia Mönchengladbach,Marvin Friedrich,00:02:19.625,4
80,3895060,d0c874f5-c964-4141-8b5a-b4603dc98153,1,2,21,141,1.175,Pass,Bayer Leverkusen,Jonathan Tah,00:02:21.241,4
81,3895060,fc1d2703-50cf-44fc-9a11-e2005c1a4742,1,2,21,141,1.175,Duel,Borussia Mönchengladbach,Alassane Pléa,00:02:21.241,4
82,3895060,c97920dc-91b1-4ba4-90d4-d2ee1eb8ec4f,1,2,22,142,1.1833333333333333,Ball Receipt*,Bayer Leverkusen,Victor Okoh Boniface,00:02:22.457,4
83,3895060,8716c4f7-df1a-4c73-86c6-7af9557668c9,1,2,22,142,1.1833333333333333,Pass,Borussia Mönchengladbach,Tomáš Čvančara,00:02:22.457,5
84,3895060,4e4aad3f-1662-4b68-818c-8a861d35dad3,1,2,25,145,1.2083333333333333,Ball Receipt*,Borussia Mönchengladbach,Marvin Friedrich,00:02:25.010,5
85,3895060,2af2b993-757d-4545-8b47-d555bd5647ba,1,2,25,145,1.2083333333333333,Pass,Borussia Mönchengladbach,Marvin Friedrich,00:02:25.010,5
86,3895060,3a8e7135-5cd1-47d4-a1a8-caa6066bc446,1,2,27,147,1.225,Ball Receipt*,Borussia Mönchengladbach,Nathan Ngoumou Minpole,00:02:27.469,5
87,3895060,a690da0f-daea-46a9-8c95-fb0028dc9d52,1,2,27,147,1.225,Carry,Borussia Mönchengladbach,Nathan Ngoumou Minpole,00:02:27.469,5
88,3895060,fe614350-e134-46ba-8efb-925f5ac87ae7,1,2,28,148,1.2333333333333334,Pass,Borussia Mönchengladbach,Nathan Ngoumou Minpole,00:02:28.449,5
89,3895060,8135d562-0da3-440b-a0e2-268dae7d9672,1,2,31,151,1.2583333333333333,Ball Receipt*,Borussia Mönchengladbach,Jonas Omlin,00:02:31.959,5
90,3895060,7ce1c8d6-183a-46fb-8712-67062f116c4f,1,2,31,151,1.2583333333333333,Pass,Borussia Mönchengladbach,Jonas Omlin,00:02:31.959,5
91,3895060,02fdd3d0-6246-4121-a658-c8c64d83c9e7,1,2,34,154,1.2833333333333334,Ball Receipt*,Borussia Mönchengladbach,Alassane Pléa,00:02:34.124,5
92,3895060,1e0d6109-9dfd-400c-a886-d2276b2b2b20,1,2,34,154,1.2833333333333334,Pass,Bayer Leverkusen,Odilon Kossonou,00:02:34.124,5
93,3895060,37a43b9f-5690-41fd-b4f7-53215ab15ee1,1,2,35,155,1.2916666666666667,Ball Receipt*,Bayer Leverkusen,Alejandro Grimaldo García,00:02:35.766,5
94,3895060,4e375d5b-ebb2-4d0e-b207-d8f5f48b519d,1,2,49,169,1.4083333333333334,Pass,Borussia Mönchengladbach,Joseph Scally,00:02:49.096,6
95,3895060,b7679522-0480-4738-bd78-2caaca3efcd4,1,2,50,170,1.4166666666666667,Ball Receipt*,Borussia Mönchengladbach,Tomáš Čvančara,00:02:50.258,6
96,3895060,3da63f38-33cc-453a-a47d-f5fddd0db82f,1,2,50,170,1.4166666666666667,Pass,Borussia Mönchengladbach,Tomáš Čvančara,00:02:50.279,6
97,3895060,fadd2877-2d12-4f52-a99d-15c1947850eb,1,2,50,170,1.4166666666666667,Ball Receipt*,Borussia Mönchengladbach,Alassane Pléa,00:02:50.424,6
98,3895060,e162f8fa-b3ce-4052-a096-680bf2c9ed8d,1,2,50,170,1.4166666666666667,Block,Bayer Leverkusen,Odilon Kossonou,00:02:50.424,6
99,3895060,83a981d0-c68a-4645-befd-6421a44de32e,1,2,51,171,1.425,Pass,Bayer Leverkusen,Jeremie Frimpong,00:02:51.056,7
100,3895060,d913e425-9576-4a3d-9cfa-9644dc4fe9cd,1,2,52,172,1.4333333333333333,Ball Receipt*,Bayer Leverkusen,Odilon Kossonou,00:02:52.371,7
101,3895060,07f21132-1269-4363-b9c5-82850ad32d7a,1,2,52,172,1.4333333333333333,Carry,Bayer Leverkusen,Odilon Kossonou,00:02:52.371,7
102,3895060,d62d62b7-c9b1-40eb-a2bc-3f2316e75eab,1,2,53,173,1.4416666666666667,Pass,Bayer Leverkusen,Odilon Kossonou,00:02:53.952,7
103,3895060,6938e47e-7ab0-40be-a612-0fe4c4455675,1,2,55,175,1.4583333333333333,Ball Receipt*,Bayer Leverkusen,Jonathan Tah,00:02:55.066,7
104,3895060,ea1dc8a1-49ca-4f7e-abb5-531b27311736,1,2,55,175,1.4583333333333333,Carry,Bayer Leverkusen,Jonathan Tah,00:02:55.066,7
105,3895060,28304a25-17b2-4ae7-9a8e-35e91168ca28,1,2,56,176,1.4666666666666666,Pass,Bayer Leverkusen,Jonathan Tah,00:02:56.498,7
106,3895060,0adba78d-339a-4a8b-8bdc-ceecd0f2f935,1,2,57,177,1.475,Ball Receipt*,Bayer Leverkusen,Granit Xhaka,00:02:57.634,7
107,3895060,223a8b4d-8afa-43f7-bd56-31a2dc851ae6,1,2,57,177,1.475,Carry,Bayer Leverkusen,Granit Xhaka,00:02:57.634,7
108,3895060,2fc5de0a-efa3-4bd7-83a5-5b446e54cac9,1,2,59,179,1.4916666666666667,Pass,Bayer Leverkusen,Granit Xhaka,00:02:59.607,7
109,3895060,de6d4bb5-8abc-4d0d-a036-80274fc3c4f9,1,3,3,183,1.525,Ball Receipt*,Bayer Leverkusen,Jonas Hofmann,00:03:03.010,7
110,3895060,f66b0a4a-2fea-4f85-86a3-956cc2693f46,1,3,3,183,1.525,Ball Recovery,Borussia Mönchengladbach,Jonas Omlin,00:03:03.010,8
111,3895060,34a96107-d3d3-4f1e-b3b0-ab8489dfe611,1,3,5,185,1.5416666666666667,Pass,Borussia Mönchengladbach,Jonas Omlin,00:03:05.095,8
112,3895060,0ac53c63-d58c-46ac-a821-b050a0a98d60,1,3,6,186,1.55,Ball Receipt*,Borussia Mönchengladbach,Marvin Friedrich,00:03:06.570,8
113,3895060,1ad589a2-1a0e-45b1-81c8-40e910942f57,1,3,7,187,1.5583333333333333,Pressure,Bayer Leverkusen,Florian Wirtz,00:03:07.928,8
114,3895060,7ee1d890-8ec6-421f-84d2-54a965ff02ed,1,3,8,188,1.5666666666666667,Pass,Borussia Mönchengladbach,Marvin Friedrich,00:03:08.305,8
115,3895060,420d9b6c-74f3-4e4d-87f9-ed8e63ed247a,1,3,9,189,1.575,Ball Receipt*,Borussia Mönchengladbach,Franck Honorat,00:03:09.291,8
116,3895060,0cfd5fbc-4767-4a50-91d8-8def2fd4ebc6,1,3,9,189,1.575,Pass,Borussia Mönchengladbach,Franck Honorat,00:03:09.291,8
117,3895060,e64c2984-9c76-4d33-b46a-1834767226eb,1,3,10,190,1.5833333333333333,Ball Receipt*,Borussia Mönchengladbach,Julian Weigl,00:03:10.099,8
118,3895060,ddf1d26b-7930-4093-ae79-70840b6fbd1f,1,3,10,190,1.5833333333333333,Pass,Borussia Mönchengladbach,Julian Weigl,00:03:10.099,8
119,3895060,bcd7e29b-31b0-4852-b4d1-9d5e301c7a9f,1,3,12,192,1.6,Ball Receipt*,Borussia Mönchengladbach,Franck Honorat,00:03:12.325,8
120,3895060,5e1aee62-2ce5-4739-b678-50fee9c7927b,1,3,12,192,1.6,Ball Recovery,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:03:12.325,9
121,3895060,ce970621-1477-4475-9701-29338c5ee876,1,3,12,192,1.6,Carry,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:03:12.325,9
122,3895060,09d37e36-6ff0-4354-b5d0-9da7dcab8071,1,3,12,192,1.6,Pressure,Borussia Mönchengladbach,Franck Honorat,00:03:12.661,9
123,3895060,bf995fff-e50f-4112-bb7c-3e0f0c6f7d1a,1,3,14,194,1.6166666666666667,Pressure,Borussia Mönchengladbach,Julian Weigl,00:03:14.296,9
124,3895060,fccb18a5-ca11-44d4-88f5-489bb1d9f0d9,1,3,14,194,1.6166666666666667,Pass,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:03:14.655,9
125,3895060,d4d9296e-0ddd-499c-b857-b6d7d6b86b59,1,3,14,194,1.6166666666666667,Ball Receipt*,Bayer Leverkusen,Florian Wirtz,00:03:14.844,9
126,3895060,34375f53-3e60-42ff-911f-c1ac08b123a0,1,3,14,194,1.6166666666666667,Block,Borussia Mönchengladbach,Julian Weigl,00:03:14.844,9
127,3895060,e50641a4-5a4d-4f8f-a211-f51cc720fc0f,1,3,16,196,1.6333333333333333,Pressure,Borussia Mönchengladbach,Nathan Ngoumou Minpole,00:03:16.607,9
128,3895060,172e96be-11a1-4478-95ec-4f9abf5f4c61,1,3,17,197,1.6416666666666666,Pass,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:03:17.276,9
129,3895060,5cd65a29-d258-4f09-bd90-7c6c953a3d99,1,3,19,199,1.6583333333333334,Ball Receipt*,Bayer Leverkusen,Odilon Kossonou,00:03:19.225,9
130,3895060,3fdf134f-f466-42ce-8bf3-2f525310bce2,1,3,19,199,1.6583333333333334,Pass,Bayer Leverkusen,Odilon Kossonou,00:03:19.380,9
131,3895060,ccfcc2a4-b123-4e6f-bb1e-4204f93b1b24,1,3,20,200,1.6666666666666667,Ball Receipt*,Bayer Leverkusen,Granit Xhaka,00:03:20.750,9
132,3895060,23f4c933-a179-42cf-980f-74eff232c2f1,1,3,20,200,1.6666666666666667,Carry,Bayer Leverkusen,Granit Xhaka,00:03:20.750,9
133,3895060,daf13775-c709-498f-a1b5-f6b9e146db6b,1,3,20,200,1.6666666666666667,Pass,Bayer Leverkusen,Granit Xhaka,00:03:20.938,9
134,3895060,fa6fea07-6678-424c-ad05-f279a528bd28,1,3,22,202,1.6833333333333333,Ball Receipt*,Bayer Leverkusen,Jonathan Tah,00:03:22.558,9
135,3895060,ed6a802e-8bd2-43f0-bd58-f3bb52d354f7,1,3,22,202,1.6833333333333333,Carry,Bayer Leverkusen,Jonathan Tah,00:03:22.558,9
136,3895060,30056cad-6fc9-480e-9270-daebd609d4a8,1,3,22,202,1.6833333333333333,Pressure,Borussia Mönchengladbach,Tomáš Čvančara,00:03:22.778,9
137,3895060,8414b06d-1085-489c-9e8a-bb5990ee652e,1,3,23,203,1.6916666666666667,Pass,Bayer Leverkusen,Jonathan Tah,00:03:23.066,9
138,3895060,38a4ff68-015b-423e-a8f5-6ff82897e961,1,3,24,204,1.7,Ball Receipt*,Bayer Leverkusen,Lukáš Hrádecký,00:03:24.694,9
139,3895060,104a2a5f-f42f-45e3-a0be-0b607ce6ef8d,1,3,24,204,1.7,Carry,Bayer Leverkusen,Lukáš Hrádecký,00:03:24.694,9
140,3895060,0a87405c-ee48-434a-9258-ff48a830c91b,1,3,24,204,1.7,Pass,Bayer Leverkusen,Lukáš Hrádecký,00:03:24.929,9
141,3895060,f5cb25b6-6bac-4cf2-a23e-bf00aa9fe0a2,1,3,28,208,1.7333333333333334,Ball Receipt*,Bayer Leverkusen,Exequiel Alejandro Palacios,00:03:28.602,9
142,3895060,555457d4-fdf7-4d31-ba9f-163ef1fa44cf,1,3,28,208,1.7333333333333334,Pass,Borussia Mönchengladbach,Maximilian Wöber,00:03:28.602,9
143,3895060,71a926aa-c491-4365-8962-c40080f63fc7,1,3,31,211,1.7583333333333333,Ball Receipt*,Borussia Mönchengladbach,Tomáš Čvančara,00:03:31.996,9
144,3895060,e3f07b41-a570-490e-9b2c-d972a7cb0edc,1,3,52,232,1.9333333333333333,Pass,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:03:52.123,10
145,3895060,a6a1302d-c9d3-4955-a001-ef2a1c9dab1d,1,3,53,233,1.9416666666666667,Ball Receipt*,Bayer Leverkusen,Lukáš Hrádecký,00:03:53.102,10
146,3895060,d78fb2cd-3e3c-49e7-af6f-f22ceef30056,1,3,54,234,1.95,Pass,Bayer Leverkusen,Lukáš Hrádecký,00:03:54.668,10
147,3895060,67cf2441-69b4-4a39-9109-8d399ddba948,1,3,57,237,1.975,Pressure,Borussia Mönchengladbach,Ko Itakura,00:03:57.136,10
148,3895060,f8cfef83-daf1-4d47-814a-75bb359f034b,1,3,57,237,1.975,Ball Receipt*,Bayer Leverkusen,Victor Okoh Boniface,00:03:57.201,10
149,3895060,17bce4ec-5124-44a7-9cdc-c4a9006f479a,1,3,57,237,1.975,Carry,Bayer Leverkusen,Victor Okoh Boniface,00:03:57.201,10
150,3895060,20c87719-4039-4136-a464-0b76bf8fcb95,1,4,1,241,2.0083333333333333,Pass,Bayer Leverkusen,Victor Okoh Boniface,00:04:01.084,10
151,3895060,17edc918-58c1-4c25-82e2-e56f00a0ceb9,1,4,2,242,2.0166666666666666,Ball Receipt*,Bayer Leverkusen,Jonas Hofmann,00:04:02.049,10
152,3895060,153f64f0-e7c3-4df9-b30e-c334c45657c2,1,4,2,242,2.0166666666666666,Carry,Bayer Leverkusen,Jonas Hofmann,00:04:02.049,10
153,3895060,81c7d7f9-a5b4-4ba5-a6f5-cdc5d30a9663,1,4,2,242,2.0166666666666666,Pass,Bayer Leverkusen,Jonas Hofmann,00:04:02.650,10
154,3895060,2b6915a9-9be9-4b49-82ba-639d873ed4a5,1,4,3,243,2.025,Ball Receipt*,Bayer Leverkusen,Granit Xhaka,00:04:03.479,10
155,3895060,e655c81e-fa20-4e8a-aec9-cb837f4112ee,1,4,3,243,2.025,Carry,Bayer Leverkusen,Granit Xhaka,00:04:03.479,10
156,3895060,35527065-8da6-493a-acd7-35d45c9e13fc,1,4,4,244,2.033333333333333,Pass,Bayer Leverkusen,Granit Xhaka,00:04:04.912,10
157,3895060,c92c7207-490c-4f75-8e99-0485e280b626,1,4,6,246,2.05,Ball Receipt*,Bayer Leverkusen,Florian Wirtz,00:04:06.628,10
158,3895060,a8e17e26-0a74-4dd6-aa76-d55569f0bc7d,1,4,6,246,2.05,Pass,Borussia Mönchengladbach,Franck Honorat,00:04:06.628,11
159,3895060,ff23d5d2-2668-45b7-90f0-b94a1ae8d46b,1,4,7,247,2.058333333333333,Ball Receipt*,Borussia Mönchengladbach,Florian Neuhaus,00:04:07.956,11
