t_wall,rho,loadavg
1784957065.9321733,0.70175,5.74
1784957066.4329789,0.70426,5.74
1784957066.933788,0.70647,5.52
1784957067.4345899,0.7,5.52
1784957067.9352443,0.7,5.52
1784957068.4362729,0.71,5.52
1784957068.9370418,0.69825,5.52
1784957069.437845,0.69825,5.52
1784957069.9382646,0.7075,5.52
1784957070.4392743,0.695,5.52
1784957070.9422426,0.70398,5.52
1784957071.44302,0.705,5.52
1784957071.943803,0.70324,5.72
1784957072.444645,0.69674,5.72
1784957072.945242,0.70075,5.72
1784957073.4460213,0.70677,5.72
1784957073.9472885,0.70075,5.72
1784957074.448089,0.70324,5.72
1784957074.9489422,0.7175,5.72
1784957075.4498508,0.7,5.72
1784957075.9503078,0.71571,5.72
1784957076.4511013,0.70823,5.72
1784957076.9519126,0.7,5.58
1784957077.4533038,0.69403,5.58
1784957077.9541068,0.7,5.58
1784957078.4548526,0.71144,5.58
1784957078.9556253,0.70574,5.58
1784957079.4563684,0.71,5.58
1784957079.957189,0.7,5.58
1784957080.4592726,0.699,5.58
1784957080.9601007,0.69674,5.58
1784957081.4608793,0.69173,5.58
1784957081.961272,0.71571,5.54
1784957082.4620569,0.699,5.54
1784957082.962822,0.70677,5.54
1784957083.4632711,0.70896,5.54
1784957083.9640498,0.695,5.54
1784957084.4649372,0.6975,5.54
1784957084.965281,0.6975,5.54
1784957085.4660609,0.7075,5.54
1784957085.966856,0.71,5.54
1784957086.4692523,0.70223,5.54
1784957086.970025,0.6975,5.65
1784957087.4708416,0.7025,5.65
1784957087.9712834,0.7025,5.65
1784957088.472113,0.6925,5.65
1784957088.9728827,0.71072,5.65
1784957089.4736702,0.7,5.65
1784957089.974449,0.7025,5.65
1784957090.4753242,0.7,5.65
1784957090.9761605,0.70574,5.65
1784957091.4769409,0.6975,5.65
1784957091.9812255,0.82878,5.84
1784957092.4819908,0.7175,5.84
1784957092.9827921,0.75312,5.84
1784957093.4833024,0.77556,5.84
1784957093.9841063,0.70075,5.84
1784957094.4849052,0.7,5.84
1784957094.9872692,0.70823,5.84
1784957095.4881084,0.7,5.84
1784957095.9889202,0.7025,5.84
1784957096.489343,0.69825,5.84
1784957096.99026,0.71072,5.77
1784957097.4911659,0.695,5.77
1784957097.9921951,0.71891,5.77
1784957098.4929953,0.7025,5.77
1784957098.9938183,0.7,5.77
1784957099.4942992,0.69652,5.77
1784957099.9951406,0.70175,5.77
1784957100.49663,0.705,5.77
1784957100.9974277,0.7,5.77
1784957101.498224,0.699,5.77
1784957101.9990857,0.7025,5.55
1784957102.499952,0.71072,5.55
1784957103.000272,0.705,5.55
1784957103.5010958,0.7,5.55
1784957104.0018933,0.7025,5.55
1784957104.5027945,0.70075,5.55
1784957105.0052469,0.71216,5.55
1784957105.5061388,0.74937,5.55
1784957106.0072694,0.78554,5.55
1784957106.5081375,0.695,5.55
1784957107.0089517,0.70823,5.43
1784957107.5092819,0.7025,5.43
1784957108.0100834,0.7075,5.43
1784957108.512334,0.699,5.43
1784957109.0131547,0.69825,5.43
1784957109.5139492,0.70324,5.43
1784957110.0142918,0.7075,5.43
1784957110.5151234,0.75062,5.43
1784957111.017281,0.70223,5.43
1784957111.518164,0.7,5.43
1784957112.0189998,0.695,5.55
1784957112.519818,0.70324,5.55
1784957113.0202954,0.7,5.55
1784957113.5212057,0.7025,5.55
1784957114.022121,0.7025,5.55
1784957114.522965,0.69825,5.55
1784957115.0232956,0.71144,5.55
1784957115.5240934,0.705,5.55
1784957116.0248904,0.7025,5.55
1784957116.5252962,0.70324,5.55
1784957117.0261955,0.70149,5.59
1784957117.5272915,0.705,5.59
1784957118.0280962,0.695,5.59
1784957118.5293076,0.70075,5.59
1784957119.0301125,0.71072,5.59
1784957119.5308902,0.7075,5.59
1784957120.0312686,0.6975,5.59
1784957120.532091,0.70426,5.59
1784957121.034273,0.69975,5.59
1784957121.535091,0.70574,5.59
1784957122.0422227,0.79455,5.54
1784957122.5430305,0.765,5.54
1784957123.0462618,0.84615,5.54
1784957123.5470772,0.95761,5.54
1784957124.047863,0.93719,5.54
1784957124.5502248,0.99752,5.54
1784957125.0510042,1.0,5.54
1784957125.5552244,1.0,5.54
1784957126.0582256,1.0,5.54
1784957126.5591016,0.94,5.54
1784957127.0599647,0.84925,5.66
1784957127.5608642,0.84712,5.66
1784957128.063176,0.78,5.66
1784957128.5643432,0.74314,5.66
1784957129.0672765,0.70149,5.66
1784957129.5680814,0.7025,5.66
1784957130.0688663,0.73317,5.66
1784957130.5692894,0.6975,5.66
1784957131.070175,0.7025,5.66
1784957131.5709999,0.705,5.66
1784957132.0718272,0.70324,5.69
1784957132.5722651,0.705,5.69
1784957133.0743363,0.70823,5.69
1784957133.5751698,0.7025,5.69
1784957134.0759385,0.70324,5.69
1784957134.5767105,0.70574,5.69
1784957135.078281,0.705,5.69
1784957135.579112,0.705,5.69
1784957136.0802617,0.71891,5.69
1784957136.581064,0.70075,5.69
1784957137.0822527,0.69576,5.55
1784957137.5830405,0.70324,5.55
1784957138.0838225,0.705,5.55
1784957138.58464,0.70896,5.55
1784957139.0872731,0.70896,5.55
1784957139.5880537,0.705,5.55
1784957140.0888257,0.70075,5.55
1784957140.5893476,0.70823,5.55
1784957141.0902016,0.695,5.55
1784957141.591001,0.7025,5.55
1784957142.0918205,0.7207,5.59
1784957142.592258,0.69424,5.59
1784957143.093138,0.71072,5.59
1784957143.5939708,0.71,5.59
1784957144.0948253,0.7075,5.59
1784957144.595627,0.6975,5.59
1784957145.098295,0.71464,5.59
1784957145.5991378,0.70677,5.59
1784957146.0999188,0.70149,5.59
1784957146.6002836,0.7,5.59
1784957147.1011744,0.695,5.62
1784957147.6020906,0.699,5.62
1784957148.1029088,0.71679,5.62
1784957148.6052814,0.71144,5.62
1784957149.1060283,0.705,5.62
1784957149.6068218,0.70149,5.62
1784957150.107323,0.695,5.62
1784957150.6081896,0.71,5.62
1784957151.109017,0.71429,5.62
1784957151.6098535,0.7075,5.62
1784957152.1106641,0.69825,5.65
1784957152.611438,0.70574,5.65
1784957153.1122851,0.7,5.65
1784957153.6142814,0.699,5.65
1784957154.115171,0.7,5.65
1784957154.6157444,0.70647,5.65
1784957155.1162739,0.70175,5.65
1784957155.6170433,0.7075,5.65
1784957156.1182818,0.70823,5.65
1784957156.619049,0.70426,5.65
1784957157.1198556,0.7072,5.52
1784957157.6201787,0.7,5.52
1784957158.1209671,0.705,5.52
1784957158.6212473,0.72,5.52
1784957159.1219919,0.78,5.52
1784957159.6242456,0.69802,5.52
1784957160.1249967,0.71178,5.52
1784957160.6272547,0.70324,5.52
1784957161.1280155,0.6975,5.52
1784957161.6287956,0.70896,5.52
1784957162.1302679,0.70075,5.56
1784957162.6310518,0.70927,5.56
1784957163.131847,0.70398,5.56
1784957163.6323302,0.70075,5.56
1784957164.1353116,0.70075,5.56
1784957164.636124,0.705,5.56
1784957165.1368833,0.70075,5.56
1784957165.6376786,0.7075,5.56
1784957166.1384816,0.699,5.56
1784957166.6392472,0.7075,5.56
1784957167.1400173,0.6975,5.59
1784957167.64082,0.71,5.59
1784957168.1416047,0.69327,5.59
1784957168.6419067,0.7075,5.59
1784957169.144313,0.71464,5.59
1784957169.6451364,0.6975,5.59
1784957170.1459064,0.705,5.59
1784957170.646674,0.705,5.59
1784957171.1472945,0.69652,5.59
1784957171.6481237,0.70927,5.59
1784957172.1488972,0.71322,5.71
1784957172.6492882,0.70075,5.71
1784957173.1500752,0.70426,5.71
1784957173.65087,0.70823,5.71
1784957174.1516478,0.72319,5.71
1784957174.6533258,0.71,5.71
1784957175.154171,0.70149,5.71
1784957175.6562717,0.70324,5.71
1784957176.1570823,0.6925,5.71
1784957176.6592648,0.699,5.71
1784957177.1600432,0.71072,5.81
1784957177.6608248,0.70324,5.81
1784957178.1612463,0.70823,5.81
1784957178.6620922,0.71106,5.81
1784957179.1642623,0.69727,5.81
1784957179.6650305,0.70175,5.81
1784957180.1657863,0.69576,5.81
1784957180.666604,0.71,5.81
1784957181.1702912,0.71891,5.81
1784957181.6711054,0.71072,5.81
1784957182.171851,0.7075,5.83
1784957182.6722379,0.705,5.83
1784957183.1729987,0.69925,5.83
1784957183.6742473,0.70398,5.83
1784957184.1750782,0.7125,5.83
1784957184.67588,0.70823,5.83
1784957185.1766906,0.70175,5.83
1784957185.677233,0.705,5.83
1784957186.1802557,0.70398,5.83
1784957186.6809838,0.695,5.83
1784957187.181796,0.70398,5.84
1784957187.6825867,0.70426,5.84
1784957188.1833313,0.70075,5.84
1784957188.684083,0.70896,5.84
1784957189.1848156,0.7,5.84
1784957189.6855795,0.70574,5.84
1784957190.1862333,0.70574,5.84
1784957190.6869862,0.70149,5.84
1784957191.1878211,0.7025,5.84
1784957191.6882403,0.70324,5.84
1784957192.1892502,0.705,5.85
1784957192.6900184,0.6975,5.85
1784957193.1907845,0.7125,5.85
1784957193.6912467,0.6975,5.85
1784957194.192005,0.7075,5.85
1784957194.6927645,0.7025,5.85
1784957195.1932366,0.70647,5.85
1784957195.6940002,0.7025,5.85
1784957196.195254,0.71679,5.85
1784957196.6960287,0.70075,5.85
1784957197.198303,0.70398,5.95
1784957197.6991215,0.69825,5.95
1784957198.1998887,0.705,5.95
1784957198.7002761,0.69925,5.95
1784957199.201018,0.725,5.95
1784957199.7018068,0.70324,5.95
1784957200.202268,0.70324,5.95
1784957200.7028253,0.695,5.95
1784957201.2032497,0.71,5.95
1784957201.704252,0.699,5.95
1784957202.205105,0.72362,5.95
1784957202.7058737,0.7025,5.95
1784957203.2066047,0.70647,5.95
1784957203.7072632,0.69327,5.95
1784957204.2080135,0.7025,5.95
1784957204.7087934,0.7025,5.95
1784957205.209549,0.75,5.95
1784957205.7102902,0.70075,5.95
1784957206.2111228,0.69925,5.95
1784957206.7119179,0.70647,5.95
1784957207.2123034,0.705,6.03
1784957207.7142425,0.70075,6.03
1784957208.2150002,0.7075,6.03
1784957208.7157834,0.7075,6.03
1784957209.2172523,0.69825,6.03
1784957209.7180412,0.69077,6.03
1784957210.2188196,0.70426,6.03
1784957210.7192538,0.71,6.03
1784957211.2200797,0.71429,6.03
1784957211.7208674,0.70324,6.03
1784957212.2219806,0.7025,5.87
1784957212.7222466,0.69576,5.87
1784957213.2252367,0.69825,5.87
1784957213.726051,0.7125,5.87
1784957214.2268636,0.7125,5.87
1784957214.7290616,0.70324,5.87
1784957215.2322426,0.70647,5.87
1784957215.7330177,0.69825,5.87
1784957216.2338192,0.705,5.87
1784957216.7352762,0.69727,5.87
1784957217.2360482,0.71106,5.72
1784957217.7392662,0.699,5.72
1784957218.2400477,0.69925,5.72
1784957218.7408214,0.71144,5.72
1784957219.2415855,0.70896,5.72
1784957219.7422843,0.7,5.72
1784957220.2448456,0.7025,5.72
1784957220.7463424,0.70149,5.72
1784957221.2471697,0.705,5.72
1784957221.7482672,0.7,5.72
1784957222.2490575,0.7025,5.58
1784957222.7498398,0.70149,5.58
1784957223.2512527,0.74314,5.58
1784957223.7520268,0.69173,5.58
1784957224.2528522,0.7125,5.58
1784957224.7536469,0.7,5.58
1784957225.254271,0.70075,5.58
1784957225.755063,0.71072,5.58
1784957226.2572427,0.71571,5.58
1784957226.7580132,0.71,5.58
1784957227.2588003,0.70324,5.46
1784957227.759337,0.705,5.46
1784957228.2601552,0.69327,5.46
1784957228.7609403,0.70075,5.46
1784957229.2632983,0.70896,5.46
1784957229.764177,0.7025,5.46
1784957230.2649536,0.7025,5.46
1784957230.7657118,0.7075,5.46
1784957231.2672236,0.70324,5.46
1784957231.7680047,0.7075,5.46
1784957232.26884,0.69327,5.34
1784957232.7692814,0.70324,5.34
1784957233.271461,0.70398,5.34
1784957233.7722325,0.7025,5.34
1784957234.2730885,0.70647,5.34
1784957234.7738886,0.7,5.34
1784957235.2743156,0.705,5.34
1784957235.7751496,0.71429,5.34
1784957236.2772505,0.70792,5.34
1784957236.7780485,0.70075,5.34
1784957237.2792506,0.7025,5.39
1784957237.7801182,0.7025,5.39
1784957238.2822478,0.71322,5.39
1784957238.7830224,0.70075,5.39
1784957239.2837963,0.6975,5.39
1784957239.7846622,0.71322,5.39
1784957240.2854617,0.695,5.39
1784957240.786204,0.70823,5.39
1784957241.286933,0.70603,5.39
1784957241.7877204,0.71144,5.6
1784957242.2912412,0.69652,5.6
1784957242.7920003,0.71571,5.6
1784957243.2927973,0.695,5.6
1784957243.7932563,0.7207,5.6
1784957244.294024,0.70927,5.6
1784957244.7948272,0.699,5.6
1784957245.2962575,0.70574,5.6
1784957245.797031,0.695,5.6
1784957246.2978606,0.705,5.6
1784957246.7982578,0.69576,5.63
1784957247.2990072,0.705,5.63
1784957247.7997909,0.69825,5.63
1784957248.3002596,0.7,5.63
1784957248.8012433,0.70075,5.63
1784957249.3022738,0.70574,5.63
1784957249.803054,0.705,5.63
1784957250.3042576,0.7125,5.63
1784957250.805039,0.70324,5.63
1784957251.3058174,0.69576,5.63
1784957251.806268,0.71178,5.74
1784957252.307011,0.70324,5.74
1784957252.807793,0.6975,5.74
1784957253.3085628,0.70574,5.74
1784957253.8122513,0.699,5.74
1784957254.313013,0.6975,5.74
1784957254.813771,0.71322,5.74
1784957255.3145056,0.6975,5.74
1784957255.8152854,0.7025,5.74
1784957256.3172517,0.70324,5.74
1784957256.8180125,0.705,5.84
1784957257.3212557,0.69727,5.84
1784957257.8220265,0.70324,5.84
1784957258.3227823,0.70896,5.84
1784957258.82348,0.695,5.84
1784957259.3242624,0.71,5.84
1784957259.825014,0.70823,5.84
1784957260.3258045,0.6925,5.84
1784957260.8262656,0.705,5.84
1784957261.3270643,0.7,5.84
1784957261.8278344,0.705,5.86
1784957262.3292897,0.715,5.86
1784957262.8301053,0.69825,5.86
1784957263.3308938,0.6925,5.86
1784957263.8312845,0.71393,5.86
1784957264.3342426,0.70075,5.86
1784957264.8350394,0.6975,5.86
1784957265.3358064,0.70927,5.86
1784957265.836254,0.70075,5.86
1784957266.3370209,0.69849,5.86
1784957266.8377976,0.70149,5.87
1784957267.338572,0.6925,5.87
1784957267.8402734,0.72,5.87
1784957268.3412466,0.69825,5.87
1784957268.842223,0.70149,5.87
1784957269.3429668,0.69925,5.87
1784957269.8437555,0.7125,5.87
1784957270.3465843,0.69403,5.87
1784957270.8472464,0.7025,5.87
1784957271.3479826,0.705,5.87
1784957271.8482494,0.705,5.8
1784957272.3490384,0.69,5.8
1784957272.8512208,0.73449,5.8
1784957273.3519726,0.7625,5.8
1784957273.852224,0.77,5.8
1784957274.353048,0.70426,5.8
1784957274.8538904,0.69576,5.8
1784957275.3546803,0.7075,5.8
1784957275.8552785,0.70075,5.8
1784957276.356101,0.69925,5.8
1784957276.8583155,0.699,5.9
1784957277.3591712,0.70647,5.9
1784957277.8608294,0.70927,5.9
1784957278.3612459,0.69576,5.9
1784957278.8620007,0.705,5.9
1784957279.362773,0.70823,5.9
1784957279.863542,0.69825,5.9
1784957280.364311,0.71891,5.9
1784957280.8651361,0.695,5.9
1784957281.365937,0.70823,5.9
1784957281.8662612,0.6875,5.82
1784957282.3692722,0.70398,5.82
1784957282.8700795,0.7025,5.82
1784957283.37087,0.70677,5.82
1784957283.871626,0.70398,5.82
1784957284.3722627,0.695,5.82
1784957284.8752759,0.70223,5.82
1784957285.3760939,0.695,5.82
1784957285.8769095,0.70324,5.82
1784957286.3773117,0.70927,5.82
1784957286.8781602,0.705,5.68
1784957287.3789718,0.71,5.68
1784957287.8798013,0.70823,5.68
1784957288.3832765,0.71642,5.68
1784957288.8841107,0.69,5.68
1784957289.3849049,0.71072,5.68
1784957289.8856862,0.70896,5.68
1784957290.3864567,0.69674,5.68
1784957290.887335,0.699,5.68
1784957291.3881812,0.71072,5.68
1784957291.8890069,0.70324,5.78
1784957292.3912807,0.71072,5.78
1784957292.8921185,0.69925,5.78
1784957293.3943377,0.69975,5.78
1784957293.895161,0.69652,5.78
1784957294.3959558,0.69576,5.78
1784957294.8968284,0.705,5.78
1784957295.3972692,0.7,5.78
1784957295.900322,0.70896,5.78
1784957296.4011376,0.70823,5.78
1784957296.9019275,0.6975,5.88
1784957297.4032822,0.70324,5.88
1784957297.9041214,0.6975,5.88
1784957298.4052546,0.70574,5.88
1784957298.9063776,0.71571,5.88
1784957299.4072335,0.6975,5.88
1784957299.9092743,0.70324,5.88
1784957300.4102795,0.69825,5.88
1784957300.91115,0.69674,5.88
1784957301.4120207,0.7,5.88
1784957301.912879,0.70574,5.81
1784957302.4136827,0.70398,5.81
1784957302.9144938,0.7025,5.81
1784957303.4152946,0.70075,5.81
1784957303.9160898,0.705,5.81
1784957304.4182715,0.81,5.81
1784957304.9190912,0.70927,5.81
1784957305.4198403,0.76,5.81
1784957305.920282,0.75186,5.81
1784957306.421063,0.695,5.81
1784957306.921842,0.70324,5.91
1784957307.4226208,0.6975,5.91
1784957307.9233084,0.71,5.91
1784957308.4241402,0.69925,5.91
1784957308.9249392,0.69652,5.91
1784957309.425267,0.70574,5.91
1784957309.926271,0.70574,5.91
