run_id,backend,config,n_concurrency,decision_staleness_prob_s,n_decisive,mean_decisive_latency_ms
concurrency_n10_20260721_101859_kafka_feed7_rep2,kafka,single,10,0.012475837650365243,3,22.612078333333333
concurrency_n10_20260721_101859_kafka_feed7_rep3,kafka,single,10,0.008476702649317333,3,14.029178333333332
concurrency_n10_20260721_101859_kafka_feed8_rep1,kafka,single,10,0.009198845643393752,3,7.970845000000001
concurrency_n10_20260721_101859_kafka_feed8_rep2,kafka,single,10,0.012891111758555479,3,11.385645000000002
concurrency_n10_20260721_101859_kafka_feed8_rep3,kafka,single,10,0.009924051053910343,3,9.610478333333333
concurrency_n10_20260721_101859_kafka_feed9_rep1,kafka,single,10,0.0034390191414406216,3,3.3823779999999997
concurrency_n10_20260721_101859_kafka_feed9_rep2,kafka,single,10,0.004202048114653259,3,5.931244666666667
concurrency_n10_20260721_101859_kafka_feed9_rep3,kafka,single,10,0.0083161945422763,3,12.416944666666668
concurrency_n10_20260721_101859_redis_feed10_rep1,redis,single,10,0.013294971419731207,5,7.1767538
concurrency_n10_20260721_101859_redis_feed10_rep2,redis,single,10,0.015321249570947945,5,7.715333799999999
concurrency_n10_20260721_101859_redis_feed10_rep3,redis,single,10,0.023701374329021068,5,15.7506338
concurrency_n10_20260721_101859_redis_feed1_rep1,redis,single,10,0.015173612589892525,5,12.5627206
concurrency_n10_20260721_101859_redis_feed1_rep2,redis,single,10,0.01617521992588919,5,14.117120600000002
concurrency_n10_20260721_101859_redis_feed1_rep3,redis,single,10,0.020907947632348094,5,18.0135206
concurrency_n10_20260721_101859_redis_feed2_rep1,redis,single,10,0.0030611583144031914,3,5.117255666666666
concurrency_n10_20260721_101859_redis_feed2_rep2,redis,single,10,0.010086801829218997,3,20.783789
concurrency_n10_20260721_101859_redis_feed2_rep3,redis,single,10,0.0073802681703716375,3,13.109622333333334
concurrency_n10_20260721_101859_redis_feed3_rep1,redis,single,10,0.019436146788065666,6,15.626289166666666
concurrency_n10_20260721_101859_redis_feed3_rep2,redis,single,10,0.010569304276704349,6,7.931466833333334
concurrency_n10_20260721_101859_redis_feed3_rep3,redis,single,10,0.012272633938146177,6,9.185905833333335
concurrency_n10_20260721_101859_redis_feed4_rep1,redis,single,10,0.02000499376862649,4,9.3263335
concurrency_n10_20260721_101859_redis_feed4_rep2,redis,single,10,0.031740484662503135,4,16.097458500000002
concurrency_n10_20260721_101859_redis_feed4_rep3,redis,single,10,0.02685722048187736,4,11.288783500000001
concurrency_n10_20260721_101859_redis_feed5_rep1,redis,single,10,0.01571697485484427,5,12.141627
concurrency_n10_20260721_101859_redis_feed5_rep2,redis,single,10,0.01503813465400983,5,12.353787
concurrency_n10_20260721_101859_redis_feed5_rep3,redis,single,10,0.018663005226154286,5,12.164167
concurrency_n10_20260721_101859_redis_feed6_rep1,redis,single,10,0.006128619133817613,3,8.169989000000001
concurrency_n10_20260721_101859_redis_feed6_rep2,redis,single,10,0.0036114791001011694,3,8.648222333333335
concurrency_n10_20260721_101859_redis_feed6_rep3,redis,single,10,0.0101938282190931,3,17.548067
concurrency_n10_20260721_101859_redis_feed7_rep1,redis,single,10,0.011232779519542529,3,18.095645
concurrency_n10_20260721_101859_redis_feed7_rep2,redis,single,10,0.012755651579457034,3,17.264545
concurrency_n10_20260721_101859_redis_feed7_rep3,redis,single,10,0.01156758006219367,3,18.960111666666666
concurrency_n10_20260721_101859_redis_feed8_rep1,redis,single,10,0.004485871482417381,3,3.728689333333333
concurrency_n10_20260721_101859_redis_feed8_rep2,redis,single,10,0.012574631385744134,3,11.530378333333333
concurrency_n10_20260721_101859_redis_feed8_rep3,redis,single,10,0.009779433204078205,3,9.109345000000001
concurrency_n10_20260721_101859_redis_feed9_rep1,redis,single,10,0.009986771139426396,3,11.844811333333332
concurrency_n10_20260721_101859_redis_feed9_rep2,redis,single,10,0.016413472837863787,3,20.509511333333336
concurrency_n10_20260721_101859_redis_feed9_rep3,redis,single,10,0.006856911576307665,3,8.718644666666666
concurrency_n1_20260721_100807_kafka_feed1_rep1,kafka,single,1,0.012024322109544005,5,10.111040599999999
concurrency_n1_20260721_100807_kafka_feed1_rep2,kafka,single,1,0.016635670400731117,5,14.6429006
concurrency_n1_20260721_100807_kafka_feed1_rep3,kafka,single,1,0.01652751032779246,5,14.4680206
concurrency_n1_20260721_100807_redis_feed1_rep1,redis,single,1,0.006071479322554145,5,4.206927
concurrency_n1_20260721_100807_redis_feed1_rep2,redis,single,1,0.017170787347368835,5,15.329200599999998
concurrency_n1_20260721_100807_redis_feed1_rep3,redis,single,1,0.0049675608906654635,5,4.3612138
concurrency_n1_20260721_102459_kafka_feed1_rep1,kafka,single,1,0.0062148538044685545,5,5.1325606
concurrency_n1_20260721_102459_kafka_feed1_rep10,kafka,single,1,0.01668110428139462,5,14.172040599999999
concurrency_n1_20260721_102459_kafka_feed1_rep11,kafka,single,1,0.008591235355792743,5,6.7664006
concurrency_n1_20260721_102459_kafka_feed1_rep12,kafka,single,1,0.021104253199932373,5,18.0355606
concurrency_n1_20260721_102459_kafka_feed1_rep13,kafka,single,1,0.022106068564342964,5,19.0786406
concurrency_n1_20260721_102459_kafka_feed1_rep14,kafka,single,1,0.008387488069227093,5,7.2880138
concurrency_n1_20260721_102459_kafka_feed1_rep15,kafka,single,1,0.009458456064941055,5,7.8292606
concurrency_n1_20260721_102459_kafka_feed1_rep2,kafka,single,1,0.012553938788198313,5,10.6361006
concurrency_n1_20260721_102459_kafka_feed1_rep3,kafka,single,1,0.007563015241524731,5,6.5752606
concurrency_n1_20260721_102459_kafka_feed1_rep4,kafka,single,1,0.012926392547759893,5,10.616800600000001
concurrency_n1_20260721_102459_kafka_feed1_rep5,kafka,single,1,0.022972034802338125,5,19.5967606
concurrency_n1_20260721_102459_kafka_feed1_rep6,kafka,single,1,0.02065069879245622,5,17.7930006
concurrency_n1_20260721_102459_kafka_feed1_rep7,kafka,single,1,0.011630724952312793,5,9.451060600000002
concurrency_n1_20260721_102459_kafka_feed1_rep8,kafka,single,1,0.01978841003054881,5,17.2648006
concurrency_n1_20260721_102459_kafka_feed1_rep9,kafka,single,1,0.006763863302697936,5,5.2584206
concurrency_n1_20260721_102459_redis_feed1_rep1,redis,single,1,0.016446538697509727,5,13.5956206
concurrency_n1_20260721_102459_redis_feed1_rep10,redis,single,1,0.0072153036646427846,5,6.0548738
concurrency_n1_20260721_102459_redis_feed1_rep11,redis,single,1,0.017535235467058968,5,14.7921206
concurrency_n1_20260721_102459_redis_feed1_rep12,redis,single,1,0.016431279984144478,5,13.5725206
concurrency_n1_20260721_102459_redis_feed1_rep13,redis,single,1,0.012735264132374115,5,9.867320600000001
concurrency_n1_20260721_102459_redis_feed1_rep14,redis,single,1,0.017653631064044058,5,14.164580600000003
concurrency_n1_20260721_102459_redis_feed1_rep15,redis,single,1,0.011478594597605345,5,9.678060599999998
concurrency_n1_20260721_102459_redis_feed1_rep2,redis,single,1,0.013835809714319918,5,11.1926406
concurrency_n1_20260721_102459_redis_feed1_rep3,redis,single,1,0.010459391472211747,5,8.4564806
concurrency_n1_20260721_102459_redis_feed1_rep4,redis,single,1,0.0032136381227543718,5,2.5645936
concurrency_n1_20260721_102459_redis_feed1_rep5,redis,single,1,0.002193342560608767,5,2.0372736
concurrency_n1_20260721_102459_redis_feed1_rep6,redis,single,1,0.018493587804159845,5,15.7962606
concurrency_n1_20260721_102459_redis_feed1_rep7,redis,single,1,0.015981891187659168,5,13.6208006
concurrency_n1_20260721_102459_redis_feed1_rep8,redis,single,1,0.013427958273052818,5,10.7190206
concurrency_n1_20260721_102459_redis_feed1_rep9,redis,single,1,0.010616511904882803,5,8.7279806
concurrency_n5_20260721_101328_kafka_feed1_rep1,kafka,single,5,0.023240378061324354,5,20.2342006
concurrency_n5_20260721_101328_kafka_feed1_rep2,kafka,single,5,0.008098604912645555,5,6.8147604
concurrency_n5_20260721_101328_kafka_feed1_rep3,kafka,single,5,0.013593091097315161,5,10.8788006
concurrency_n5_20260721_101328_kafka_feed2_rep1,kafka,single,5,0.007646469902116983,3,15.054755666666665
concurrency_n5_20260721_101328_kafka_feed2_rep2,kafka,single,5,0.012143019076323727,3,20.161855666666668
concurrency_n5_20260721_101328_kafka_feed2_rep3,kafka,single,5,0.007927283988576108,3,14.141922333333333
concurrency_n5_20260721_101328_kafka_feed3_rep1,kafka,single,5,0.026166389378227514,6,19.204172500000002
concurrency_n5_20260721_101328_kafka_feed3_rep2,kafka,single,5,0.00972828321552492,6,6.566039166666666
concurrency_n5_20260721_101328_kafka_feed3_rep3,kafka,single,5,0.023650502718096163,6,15.4013725
concurrency_n5_20260721_101328_kafka_feed4_rep1,kafka,single,5,0.0169058585556662,4,7.891208499999999
concurrency_n5_20260721_101328_kafka_feed4_rep2,kafka,single,5,0.047598805101758956,4,20.970333500000002
concurrency_n5_20260721_101328_kafka_feed4_rep3,kafka,single,5,0.022960716416523336,4,13.501158499999999
concurrency_n5_20260721_101328_kafka_feed5_rep1,kafka,single,5,0.010806407861010234,5,9.702907
concurrency_n5_20260721_101328_kafka_feed5_rep2,kafka,single,5,0.015367839965537878,5,12.188507
concurrency_n5_20260721_101328_kafka_feed5_rep3,kafka,single,5,0.02616967837110199,5,20.395567
concurrency_n5_20260721_101328_redis_feed1_rep1,redis,single,5,0.010353976111707484,5,8.5807938
concurrency_n5_20260721_101328_redis_feed1_rep2,redis,single,5,0.014223066382292218,5,12.296580600000002
concurrency_n5_20260721_101328_redis_feed1_rep3,redis,single,5,0.005357502854229336,5,4.4465336
concurrency_n5_20260721_101328_redis_feed2_rep1,redis,single,5,0.010435832525868344,3,18.907122333333334
concurrency_n5_20260721_101328_redis_feed2_rep2,redis,single,5,0.010930171766233732,3,18.294922333333336
concurrency_n5_20260721_101328_redis_feed2_rep3,redis,single,5,0.005788552103820772,3,12.558489
concurrency_n5_20260721_101328_redis_feed3_rep1,redis,single,5,0.015167485061361676,6,9.2772225
concurrency_n5_20260721_101328_redis_feed3_rep2,redis,single,5,0.013606377461614628,6,8.979605833333332
concurrency_n5_20260721_101328_redis_feed3_rep3,redis,single,5,0.0183495882620488,6,13.957039166666668
concurrency_n5_20260721_101328_redis_feed4_rep1,redis,single,5,0.010193455017383697,4,6.16166675
concurrency_n5_20260721_101328_redis_feed4_rep2,redis,single,5,0.030671288263902894,4,14.1253335
concurrency_n5_20260721_101328_redis_feed4_rep3,redis,single,5,0.017620635449451652,4,9.6883085
concurrency_n5_20260721_101328_redis_feed5_rep1,redis,single,5,0.013312613592108525,5,9.6548336
concurrency_n5_20260721_101328_redis_feed5_rep2,redis,single,5,0.016118405531773693,5,11.822267
concurrency_n5_20260721_101328_redis_feed5_rep3,redis,single,5,0.013822992329565725,5,9.591867
