t_wall,rho,loadavg
1784961203.5362632,0.95,8.05
1784961204.037062,0.94737,8.05
1784961204.5378675,0.9475,8.05
1784961205.0386724,0.95025,8.05
1784961205.5422502,0.95285,8.05
1784961206.0430574,0.95,8.05
1784961206.5438714,0.95012,8.05
1784961207.047278,0.95274,8.05
1784961207.5480757,0.94737,8.05
1784961208.0488799,0.95012,8.05
1784961208.549275,0.95012,8.05
1784961209.0500917,0.95,8.05
1784961209.551296,0.95262,8.05
1784961210.0521119,0.95238,8.05
1784961210.5532475,0.95012,8.05
1784961211.0541155,0.9475,8.05
1784961211.5573328,0.95274,8.05
1784961212.0590239,0.95012,8.05
1784961212.5598419,0.95025,8.05
1784961213.0606217,0.94763,8.04
1784961213.5612848,0.9525,8.04
1784961214.0621667,0.9525,8.04
1784961214.5630853,0.95,8.04
1784961215.0672414,0.95062,8.04
1784961215.5680408,0.95238,8.04
1784961216.0688107,0.95012,8.04
1784961216.5692472,0.9525,8.04
1784961217.0702507,0.95274,8.04
1784961217.571056,0.95012,8.04
1784961218.0718677,0.95262,8.12
1784961218.5723062,0.95,8.12
1784961219.0731108,0.95,8.12
1784961219.5738935,0.95238,8.12
1784961220.0742548,0.95262,8.12
1784961220.5763211,0.95012,8.12
1784961221.0771706,0.95262,8.12
1784961221.5779548,0.95,8.12
1784961222.0782442,0.95262,8.12
1784961222.5808215,0.94763,8.12
1784961223.081251,0.95262,8.11
1784961223.5842507,0.95037,8.11
1784961224.0850315,0.94987,8.11
1784961224.5858128,0.9525,8.11
1784961225.0862405,0.9525,8.11
1784961225.5870135,0.95,8.11
1784961226.087784,0.95012,8.11
1784961226.5882585,0.95025,8.11
1784961227.0891156,0.95238,8.11
1784961227.591309,0.95025,8.1
1784961228.0921154,0.9475,8.1
1784961228.5928898,0.95489,8.1
1784961229.093253,0.94776,8.1
1784961229.5940247,0.95,8.1
1784961230.097256,0.94776,8.1
1784961230.5980368,0.95,8.1
1784961231.0990946,0.95,8.1
1784961231.5998611,0.95025,8.1
1784961232.100262,0.95,8.1
1784961232.6010501,0.94987,8.01
1784961233.1018422,0.95012,8.01
1784961233.6023114,0.95262,8.01
1784961234.1031833,0.95012,8.01
1784961234.606746,0.95025,8.01
1784961235.1082606,0.9525,8.01
1784961235.6090531,0.94763,8.01
1784961236.1098993,0.95,8.01
1784961236.6103215,0.95262,8.01
1784961237.1142569,0.9505,8.01
1784961237.6150382,0.94987,8.01
1784961238.1158323,0.95,8.01
1784961238.6162355,0.9525,8.01
1784961239.117017,0.95238,8.01
1784961239.6178253,0.95025,8.01
1784961240.1186166,0.95012,8.01
1784961240.6213195,0.95025,8.01
1784961241.1221967,0.95238,8.01
1784961241.6230137,0.95,8.01
1784961242.125265,0.95037,8.01
1784961242.626273,0.95262,8.01
1784961243.1283205,0.95012,8.01
1784961243.6292057,0.94015,8.01
1784961244.1300356,0.95238,8.01
1784961244.6308272,0.95012,8.01
1784961245.134254,0.95274,8.01
1784961245.6350436,0.94221,8.01
1784961246.135852,0.95012,8.01
1784961246.636277,0.95,8.01
1784961247.1370778,0.9525,8.01
1784961247.638158,0.9475,7.93
1784961248.138981,0.95,7.93
1784961248.6397858,0.94789,7.93
1784961249.1402862,0.9475,7.93
1784961249.6411004,0.95238,7.93
1784961250.1442785,0.95025,7.93
1784961250.6450937,0.9475,7.93
1784961251.1458983,0.95012,7.93
1784961251.6472812,0.94527,7.93
1784961252.1480916,0.94987,7.93
1784961252.6489482,0.95238,7.94
1784961253.1516945,0.95012,7.94
1784961253.652309,0.95,7.94
1784961254.154286,0.95037,7.94
1784961254.655102,0.945,7.94
1784961255.1559741,0.95012,7.94
1784961255.6568105,0.9525,7.94
1784961256.1592753,0.95037,7.94
1784961256.6600866,0.95,7.94
1784961257.1608894,0.9525,7.94
1784961257.6612794,0.95262,7.94
1784961258.1621046,0.95012,7.94
1784961258.662918,0.95262,7.94
1784961259.163285,0.95,7.94
1784961259.6653466,0.95262,7.94
1784961260.166254,0.9525,7.94
1784961260.6670625,0.94776,7.94
1784961261.167865,0.95262,7.94
1784961261.6692758,0.95012,7.94
1784961262.1700912,0.95238,7.94
1784961262.6708906,0.95238,7.95
1784961263.171281,0.94514,7.95
1784961263.6742897,0.95025,7.95
1784961264.175138,0.95,7.95
1784961264.676308,0.94789,7.95
1784961265.178647,0.9525,7.95
1784961265.6822717,0.95025,7.95
1784961266.1830873,0.95,7.95
1784961266.6838956,0.95012,7.95
1784961267.1842895,0.95262,7.95
1784961267.6851184,0.94987,7.87
1784961268.1859283,0.945,7.87
1784961268.6862807,0.9525,7.87
1784961269.1871636,0.95025,7.87
1784961269.6880746,0.94987,7.87
1784961270.1888704,0.95012,7.87
1784961270.6902707,0.95025,7.87
1784961271.191096,0.95477,7.87
1784961271.691903,0.95262,7.87
1784961272.1928258,0.94789,7.87
1784961272.6962848,0.95025,7.88
1784961273.1971083,0.95,7.88
1784961273.697919,0.9525,7.88
1784961274.198287,0.95025,7.88
1784961274.6990757,0.95238,7.88
1784961275.1998756,0.95012,7.88
1784961275.7002742,0.96,7.88
1784961276.2010953,0.96734,7.88
1784961276.7018998,0.96526,7.88
1784961277.2022746,0.96482,7.88
1784961277.7062576,0.97015,7.89
1784961278.2070386,0.96509,7.89
1784961278.707853,0.96,7.89
1784961279.2082791,0.9525,7.89
1784961279.7090936,0.9599,7.89
1784961280.2098975,0.96992,7.89
1784961280.710273,0.9625,7.89
1784961281.2111614,0.96,7.89
1784961281.7120535,0.95012,7.89
1784961282.21295,0.95012,7.89
1784961282.7163186,0.95025,7.9
1784961283.217128,0.95238,7.9
1784961283.7179346,0.95025,7.9
1784961284.2182887,0.95012,7.9
1784961284.7191281,0.94987,7.9
1784961285.2199354,0.95012,7.9
1784961285.720283,0.95262,7.9
1784961286.2211137,0.9599,7.9
1784961286.7232769,0.95012,7.9
1784961287.2241008,0.94737,7.9
1784961287.7249105,0.95012,7.91
1784961288.2252839,0.95,7.91
1784961288.7283363,0.95037,7.91
1784961289.229155,0.9475,7.91
1784961289.7299519,0.95,7.91
1784961290.2303486,0.95012,7.91
1784961290.7312665,0.95012,7.91
1784961291.2321167,0.9525,7.91
1784961291.735274,0.94789,7.91
1784961292.2360754,0.95,7.91
1784961292.736886,0.95,7.92
1784961293.2372808,0.95012,7.92
1784961293.7380831,0.9525,7.92
1784961294.2392812,0.94514,7.92
1784961294.7401028,0.95,7.92
1784961295.2410233,0.95761,7.92
1784961295.7433286,0.95025,7.92
1784961296.244138,0.95012,7.92
1784961296.7449348,0.95,7.92
1784961297.2452407,0.95012,7.92
1784961297.7460322,0.9525,7.84
1784961298.2492774,0.94789,7.84
1784961298.750102,0.9525,7.84
1784961299.250889,0.95,7.84
1784961299.751299,0.95,7.84
1784961300.2520988,0.95012,7.84
1784961300.752906,0.9525,7.84
1784961301.2532554,0.94514,7.84
1784961301.7540288,0.95,7.84
1784961302.2555773,0.95012,7.84
1784961302.75628,0.9525,7.85
1784961303.2581496,0.95,7.85
1784961303.7603407,0.9505,7.85
1784961304.261205,0.95238,7.85
1784961304.762024,0.95012,7.85
1784961305.2628045,0.95012,7.85
1784961305.764225,0.96509,7.85
1784961306.2649734,0.9525,7.85
1784961306.765252,0.9625,7.85
1784961307.2660182,0.955,7.85
1784961307.7693398,0.95037,7.71
1784961308.2701554,0.94763,7.71
1784961308.7709363,0.95,7.71
1784961309.2712483,0.9525,7.71
1784961309.7720432,0.9525,7.71
1784961310.2728188,0.95274,7.71
1784961310.773277,0.94763,7.71
1784961311.2740538,0.94737,7.71
1784961311.7748775,0.95,7.71
1784961312.2763186,0.95274,7.71
1784961312.777161,0.95,7.73
1784961313.2802446,0.95285,7.73
1784961313.7810156,0.94987,7.73
1784961314.283251,0.95025,7.73
1784961314.7841146,0.95,7.73
1784961315.284896,0.95,7.73
1784961315.7852716,0.95,7.73
1784961316.286058,0.9475,7.73
1784961316.78824,0.95274,7.73
1784961317.2890427,0.94724,7.73
1784961317.791284,0.95285,7.75
1784961318.2921402,0.9475,7.75
1784961318.792937,0.95,7.75
1784961319.2932715,0.95012,7.75
1784961319.7940629,0.9525,7.75
1784961320.2962577,0.94789,7.75
1784961320.79826,0.9575,7.75
1784961321.299052,0.955,7.75
1784961321.799877,0.9525,7.75
1784961322.302306,0.94776,7.75
1784961322.8031247,0.95,7.77
1784961323.3039203,0.95,7.77
1784961323.804265,0.95,7.77
1784961324.3050554,0.95025,7.77
1784961324.8058233,0.9525,7.77
1784961325.3062506,0.95025,7.77
1784961325.8082645,0.95025,7.77
1784961326.3091257,0.95238,7.77
1784961326.8099735,0.95,7.77
1784961327.310784,0.95025,7.77
1784961327.8112853,0.95025,7.71
1784961328.3132565,0.95262,7.71
1784961328.814064,0.95,7.71
1784961329.3148668,0.95,7.71
1784961329.8152845,0.95,7.71
1784961330.3182666,0.95037,7.71
1784961330.8191352,0.95238,7.71
1784961331.3200169,0.95262,7.71
1784961331.8208318,0.94763,7.71
1784961332.3212848,0.9525,7.71
1784961332.8220966,0.95012,7.73
1784961333.3228872,0.9525,7.73
1784961333.8253658,0.95037,7.73
1784961334.326268,0.95,7.73
1784961334.8271017,0.9525,7.73
1784961335.327881,0.95,7.73
1784961335.8282785,0.95025,7.73
1784961336.3290558,0.95,7.73
1784961336.8313377,0.95025,7.73
1784961337.3321264,0.96,7.73
1784961337.8329237,0.96259,7.75
1784961338.3332562,0.96,7.75
1784961338.8341281,0.96992,7.75
1784961339.3362463,0.94264,7.75
1784961339.8370419,0.95025,7.75
1784961340.3378837,0.95,7.75
1784961340.83872,0.95262,7.75
1784961341.3412495,0.95025,7.75
1784961341.842029,0.94514,7.75
1784961342.3428087,0.9525,7.75
1784961342.8432736,0.94763,7.77
1784961343.3440807,0.95262,7.77
1784961343.8448906,0.95238,7.77
1784961344.3457174,0.94514,7.77
1784961344.8492787,0.95285,7.77
1784961345.3500974,0.94987,7.77
1784961345.8509634,0.95012,7.77
1784961346.3517907,0.95262,7.77
1784961346.8522213,0.95012,7.77
1784961347.353012,0.94987,7.77
1784961347.85382,0.95012,7.79
1784961348.3542633,0.95012,7.79
1784961348.8550603,0.95,7.79
1784961349.3582847,0.95274,7.79
1784961349.85912,0.95,7.79
1784961350.3603318,0.95274,7.79
1784961350.8632298,0.96509,7.79
1784961351.36401,0.96509,7.79
1784961351.864807,0.95238,7.79
1784961352.365332,0.95012,7.79
1784961352.866222,0.95,7.81
1784961353.367043,0.95,7.81
1784961353.8678515,0.95025,7.81
1784961354.368749,0.95012,7.81
1784961354.8722646,0.94789,7.81
1784961355.3731265,0.9525,7.81
1784961355.873933,0.95037,7.81
1784961356.37426,0.9525,7.81
1784961356.8750553,0.95,7.81
1784961357.3758523,0.94514,7.81
1784961357.8768601,0.9525,7.83
1784961358.377279,0.95012,7.83
1784961358.87809,0.9475,7.83
1784961359.378893,0.95025,7.83
1784961359.88031,0.95262,7.83
1784961360.381131,0.95,7.83
1784961360.8819015,0.95,7.83
1784961361.3822687,0.95012,7.83
1784961361.884264,0.95025,7.83
1784961362.3851168,0.94987,7.83
1784961362.885907,0.94763,7.76
1784961363.3881774,0.95522,7.76
1784961363.890257,0.95012,7.76
1784961364.39104,0.95,7.76
1784961364.8918264,0.94763,7.76
1784961365.3922632,0.95262,7.76
1784961365.8932502,0.9525,7.76
1784961366.3952944,0.94789,7.76
1784961366.8961031,0.94737,7.76
1784961367.396884,0.95511,7.76
1784961367.897312,0.98005,8.42
1784961368.399265,0.97756,8.42
1784961368.9002142,0.995,8.42
1784961369.4022346,0.98254,8.42
1784961369.9082212,1.0,8.42
1784961370.4089687,0.99749,8.42
1784961370.9092288,1.0,8.42
1784961371.4122324,1.0,8.42
1784961371.9152594,0.99751,8.42
1784961372.4160426,0.97257,8.42
1784961372.916812,0.97744,8.63
1784961373.4172957,0.97744,8.63
1784961373.918095,0.98,8.63
1784961374.419215,0.98005,8.63
1784961374.9199817,0.96717,8.63
1784961375.4208136,0.95511,8.63
1784961375.9213042,0.94776,8.63
1784961376.422147,0.9525,8.63
1784961376.9229515,0.945,8.63
1784961377.423284,0.95262,8.63
1784961377.9240859,0.95012,8.5
1784961378.4263332,0.95511,8.5
1784961378.9271564,0.95,8.5
1784961379.4279718,0.95,8.5
1784961379.929028,0.95012,8.5
1784961380.4303508,0.95262,8.5
1784961380.9311285,0.95,8.5
1784961381.4342806,0.95037,8.5
1784961381.935097,0.9525,8.5
1784961382.4358711,0.95012,8.5
1784961382.9362676,0.95489,8.46
1784961383.4371412,0.94514,8.46
1784961383.9380207,0.95,8.46
1784961384.438862,0.95012,8.46
1784961384.939289,0.945,8.46
1784961385.4412723,0.95262,8.46
1784961385.9420588,0.9475,8.46
1784961386.4428647,0.9525,8.46
1784961386.9432642,0.95012,8.46
1784961387.4440825,0.95,8.46
1784961387.946327,0.95274,8.42
1784961388.4472322,0.95012,8.42
1784961388.9480634,0.9525,8.42
1784961389.4512732,0.95037,8.42
1784961389.9520578,0.95,8.42
1784961390.4528584,0.9525,8.42
1784961390.9532633,0.95,8.42
1784961391.4540849,0.95,8.42
1784961391.9552557,0.95025,8.42
1784961392.4561272,0.95,8.42
1784961392.9592597,0.95037,8.39
1784961393.4600623,0.95511,8.39
1784961393.960849,0.95,8.39
1784961394.4612646,0.95012,8.39
1784961394.9620786,0.95262,8.39
1784961395.462872,0.95012,8.39
1784961395.9632676,0.95,8.39
1784961396.4640808,0.94987,8.39
1784961396.9662523,0.95025,8.39
1784961397.4670794,0.95238,8.39
1784961397.9702766,0.95309,8.35
1784961398.471154,0.95,8.35
1784961398.9719868,0.95238,8.35
1784961399.472804,0.9475,8.35
1784961399.9732513,0.95,8.35
1784961400.474061,0.95025,8.35
1784961400.97484,0.95262,8.35
1784961401.47529,0.95,8.35
1784961401.977271,0.95,8.35
1784961402.4781353,0.9425,8.35
1784961402.9790294,0.95489,8.25
1784961403.4802794,0.94776,8.25
1784961403.981076,0.95238,8.25
1784961404.483264,0.94776,8.25
1784961404.9840379,0.9525,8.25
1784961405.4848406,0.95,8.25
1784961405.9852748,0.95,8.25
1784961406.4860973,0.95012,8.25
1784961406.9872794,0.95262,8.25
1784961407.489267,0.95,8.25
1784961407.990045,0.95012,8.14
1784961408.490851,0.95025,8.14
1784961408.9913409,0.9475,8.14
1784961409.494335,0.94514,8.14
1784961409.995178,0.95,8.14
1784961410.4972322,0.95262,8.14
1784961410.9980445,0.95238,8.14
1784961411.4988825,0.95,8.14
1784961412.0000155,0.94776,8.14
1784961412.5012355,0.95262,8.14
1784961413.002018,0.94987,8.13
1784961413.5042317,0.95037,8.13
1784961414.0049942,0.9525,8.13
1784961414.505777,0.95,8.13
1784961415.0062468,0.9525,8.13
1784961415.5070124,0.95012,8.13
1784961416.0102487,0.9505,8.13
1784961416.5110292,0.94987,8.13
1784961417.011804,0.9525,8.13
1784961417.5127664,0.95012,8.13
1784961418.0132544,0.95,8.04
1784961418.5140204,0.94763,8.04
1784961419.0148363,0.95,8.04
1784961419.5157022,0.9525,8.04
1784961420.0162532,0.95,8.04
1784961420.5182464,0.95522,8.04
1784961421.0190167,0.94987,8.04
1784961421.5197875,0.94776,8.04
1784961422.0202494,0.9525,8.04
1784961422.5210242,0.94987,8.04
1784961423.0232518,0.9505,8.04
1784961423.5240152,0.94987,8.04
1784961424.0248713,0.9475,8.04
1784961424.5253088,0.9475,8.04
1784961425.0261524,0.95238,8.04
1784961425.5272539,0.95025,8.04
1784961426.0302505,0.95025,8.04
1784961426.5310278,0.95238,8.04
1784961427.0318043,0.95262,8.04
1784961427.5322468,0.94763,8.04
1784961428.0330205,0.95,8.04
1784961428.5338128,0.95025,8.04
1784961429.034266,0.9525,8.04
1784961429.535106,0.93985,8.04
1784961430.037286,0.95522,8.04
1784961430.5380948,0.94763,8.04
1784961431.0388458,0.95262,8.04
1784961431.5392494,0.94514,8.04
1784961432.0400336,0.95,8.04
1784961432.5422537,0.95262,8.04
1784961433.043035,0.9525,7.95
1784961433.5438092,0.9475,7.95
1784961434.0442498,0.94776,7.95
1784961434.5450752,0.94737,7.95
1784961435.0458622,0.945,7.95
1784961435.5482483,0.94763,7.95
1784961436.0490155,0.95238,7.95
1784961436.549811,0.95,7.95
1784961437.0502694,0.95025,7.95
1784961437.551028,0.95012,7.95
1784961438.051855,0.95,7.96
1784961438.5523095,0.95012,7.96
1784961439.0542538,0.9525,7.96
1784961439.555056,0.95012,7.96
1784961440.0562694,0.9525,7.96
1784961440.5583189,0.94279,7.96
1784961441.059153,0.9525,7.96
1784961441.559955,0.9525,7.96
1784961442.0603266,0.95025,7.96
1784961442.5622869,0.95025,7.96
1784961443.0652566,0.95262,7.96
1784961443.5660477,0.95,7.96
1784961444.066842,0.95,7.96
1784961444.567617,0.94987,7.96
1784961445.0702617,0.95037,7.96
1784961445.5710423,0.9525,7.96
1784961446.0718238,0.95,7.96
1784961446.572271,0.95238,7.96
1784961447.0730767,0.95025,7.96
1784961447.5738623,0.95,7.96
1784961448.0742671,0.95262,7.96
1784961448.5752726,0.95,7.96
1784961449.078269,0.95037,7.96
1784961449.579084,0.9525,7.96
1784961450.0798674,0.9525,7.96
1784961450.5802753,0.95,7.96
1784961451.0810437,0.95012,7.96
1784961451.5818317,0.9525,7.96
1784961452.082263,0.95,7.96
1784961452.5830536,0.95,7.96
1784961453.086313,0.95297,7.89
1784961453.587157,0.95,7.89
1784961454.0879452,0.94975,7.89
1784961454.5882666,0.95,7.89
1784961455.0890532,0.94987,7.89
1784961455.5898507,0.95012,7.89
1784961456.090263,0.95,7.89
1784961456.5910394,0.9475,7.89
1784961457.0923157,0.95274,7.89
1784961457.5943232,0.95012,7.89
1784961458.0951319,0.94527,7.9
1784961458.5959096,0.95262,7.9
1784961459.0962558,0.9525,7.9
1784961459.5992548,0.94776,7.9
1784961460.1000144,0.95489,7.9
1784961460.6007829,0.94763,7.9
1784961461.101249,0.95,7.9
1784961461.6020744,0.94987,7.9
1784961462.1028662,0.95274,7.9
1784961462.6032436,0.9525,7.9
1784961463.1040213,0.95012,7.82
1784961463.6062467,0.95025,7.82
1784961464.1070871,0.9525,7.82
1784961464.6078753,0.94763,7.82
1784961465.1082501,0.95,7.82
1784961465.60902,0.945,7.82
1784961466.1097887,0.9525,7.82
1784961466.611258,0.9525,7.82
1784961467.1142368,0.95037,7.82
1784961467.6150331,0.95,7.82
1784961468.1158276,0.94776,7.84
1784961468.6162744,0.94737,7.84
1784961469.1170466,0.95,7.84
1784961469.6178439,0.95274,7.84
1784961470.1182606,0.95238,7.84
1784961470.619059,0.95,7.84
1784961471.1202562,0.95025,7.84
1784961471.6210546,0.95489,7.84
1784961472.1232526,0.94776,7.84
1784961472.62413,0.9475,7.84
1784961473.124988,0.9525,7.77
1784961473.6262898,0.95274,7.77
1784961474.129326,0.95012,7.77
1784961474.6302905,0.95238,7.77
1784961475.1313941,0.94264,7.77
1784961475.632262,0.95238,7.77
1784961476.1343524,0.95037,7.77
1784961476.6362736,0.95012,7.77
1784961477.1370943,0.95012,7.77
1784961477.6383476,0.94763,7.79
1784961478.140316,0.95012,7.79
1784961478.641792,0.95262,7.79
1784961479.1422722,0.95,7.79
1784961479.6427116,0.95,7.79
1784961480.146329,0.95285,7.79
1784961480.647141,0.95262,7.79
1784961481.1479437,0.95012,7.79
1784961481.6482537,0.945,7.79
1784961482.1490548,0.94486,7.79
1784961482.649855,0.95012,7.73
1784961483.1502852,0.95,7.73
1784961483.6522536,0.94776,7.73
1784961484.1531131,0.95,7.73
1784961484.6539607,0.95,7.73
1784961485.1552522,0.95025,7.73
1784961485.6572483,0.95012,7.73
1784961486.1579988,0.95,7.73
1784961486.658764,0.95238,7.73
1784961487.1592488,0.94776,7.73
1784961487.6600142,0.95238,7.75
1784961488.1612916,0.95511,7.75
1784961488.6642785,0.95037,7.75
1784961489.1650624,0.95511,7.75
1784961489.6658354,0.95,7.75
1784961490.1662488,0.955,7.75
1784961490.6670215,0.9475,7.75
1784961491.1678042,0.95,7.75
1784961491.66823,0.95025,7.75
1784961492.1690052,0.95466,7.75
1784961492.6702306,0.95037,7.77
1784961493.170999,0.94987,7.77
1784961493.6722825,0.95025,7.77
1784961494.1738677,0.9525,7.77
1784961494.674223,0.95012,7.77
1784961495.1772304,0.95262,7.77
1784961495.6779854,0.95012,7.77
1784961496.1787539,0.95,7.77
1784961496.6792986,0.95012,7.77
1784961497.1801465,0.94987,7.77
1784961497.6809542,0.95262,7.79
1784961498.1812708,0.95012,7.79
1784961498.6820374,0.94987,7.79
1784961499.1852498,0.9505,7.79
1784961499.6860237,0.95238,7.79
1784961500.1868126,0.95012,7.79
1784961500.687253,0.94763,7.79
1784961501.188085,0.95238,7.79
1784961501.6889472,0.95,7.79
1784961502.1912463,0.95025,7.79
1784961502.6920161,0.95,7.8
1784961503.1927867,0.95274,7.8
1784961503.6932347,0.94514,7.8
1784961504.1939638,0.9525,7.8
1784961504.6972616,0.95285,7.8
1784961505.198055,0.95,7.8
1784961505.6988926,0.94987,7.8
1784961506.199304,0.95025,7.8
1784961506.7001092,0.94987,7.8
1784961507.2008812,0.95012,7.8
1784961507.7016606,0.955,8.06
1784961508.2032542,0.95025,8.06
1784961508.7041004,0.94987,8.06
1784961509.204896,0.95012,8.06
1784961509.705266,0.9525,8.06
1784961510.2062461,0.95012,8.06
1784961510.7073324,0.95012,8.06
1784961511.208184,0.95262,8.06
1784961511.7105765,0.95025,8.06
1784961512.2142494,0.95025,8.06
1784961512.715037,0.9475,7.9
1784961513.2172503,0.95262,7.9
1784961513.7180214,0.94763,7.9
1784961514.2188475,0.95238,7.9
1784961514.7192497,0.95262,7.9
1784961515.2200181,0.95012,7.9
1784961515.7232556,0.95025,7.9
1784961516.2240214,0.95,7.9
1784961516.724795,0.9525,7.9
1784961517.2256095,0.95012,7.9
1784961517.7275062,0.95012,7.9
1784961518.2292387,0.96509,7.9
1784961518.729974,0.955,7.9
1784961519.2307322,0.96259,7.9
1784961519.732249,0.94264,7.9
1784961520.233021,0.95238,7.9
1784961520.7338102,0.95025,7.9
1784961521.2342443,0.95238,7.9
1784961521.736254,0.95012,7.9
1784961522.2402341,0.95037,7.9
1784961522.7410598,0.95274,7.83
1784961523.2418604,0.94987,7.83
1784961523.7422512,0.95012,7.83
1784961524.2430139,0.95,7.83
1784961524.7437816,0.9525,7.83
1784961525.2442367,0.95,7.83
1784961525.745005,0.9475,7.83
1784961526.2457848,0.95262,7.83
1784961526.7462423,0.95012,7.83
1784961527.2470548,0.94987,7.83
1784961527.747842,0.95012,7.85
1784961528.248257,0.9525,7.85
1784961528.7522972,0.94802,7.85
1784961529.2530997,0.95,7.85
1784961529.753864,0.95012,7.85
1784961530.25424,0.9525,7.85
1784961530.7550333,0.95012,7.85
1784961531.2558272,0.95012,7.85
1784961531.7562644,0.94737,7.85
1784961532.2570581,0.95012,7.85
1784961532.7579122,0.95012,7.86
1784961533.2583163,0.9575,7.86
1784961533.7602572,0.95025,7.86
1784961534.261035,0.95489,7.86
1784961534.7618196,0.95511,7.86
1784961535.2622633,0.95025,7.86
1784961535.763051,0.95238,7.86
1784961536.2662518,0.94802,7.86
1784961536.7673008,0.95262,7.86
1784961537.268109,0.95,7.86
1784961537.7688975,0.95,7.79
1784961538.269266,0.95262,7.79
1784961538.7700417,0.95,7.79
1784961539.2708316,0.95012,7.79
1784961539.7712579,0.95012,7.79
1784961540.2721198,0.95238,7.79
1784961540.7752447,0.95025,7.79
1784961541.2760348,0.94987,7.79
1784961541.7768168,0.95025,7.79
1784961542.2778153,0.9525,7.79
1784961542.7782452,0.95012,7.81
1784961543.2790387,0.95,7.81
1784961543.779818,0.95012,7.81
1784961544.28029,0.9525,7.81
1784961544.7823112,0.95025,7.81
1784961545.2830505,0.94987,7.81
1784961545.7838123,0.95012,7.81
1784961546.2872503,0.95297,7.81
1784961546.788019,0.94486,7.81
1784961547.288805,0.95025,7.81
1784961547.7892637,0.9525,7.82
1784961548.2900367,0.95,7.82
1784961548.7908683,0.95,7.82
1784961549.2912862,0.9525,7.82
1784961549.7921026,0.9725,7.82
1784961550.292904,0.96241,7.82
1784961550.7932491,0.97,7.82
1784961551.2941022,0.95012,7.82
1784961551.7962785,0.95012,7.82
1784961552.2972713,0.95262,7.82
1784961552.7992601,0.95262,7.76
1784961553.3000534,0.95,7.76
1784961553.8008635,0.9525,7.76
1784961554.3013074,0.95037,7.76
1784961554.8043199,0.95037,7.76
1784961555.3051884,0.95,7.76
