run_id,backend,config,n,tti_p50,tti_p95,transport_p50,transport_p95,schedlag_p50,n_matched
concurrency_n5_20260721_220200_kafka_feed1_rep1,kafka,single,5,77.986727,217.897964,17.341907,23.7447873,36.671832,507
concurrency_n5_20260721_220200_kafka_feed1_rep2,kafka,single,5,75.153964,217.7933389,16.666554,23.2409471,35.268788,507
concurrency_n5_20260721_220200_kafka_feed1_rep3,kafka,single,5,76.473935,217.9588576,18.175478,23.7134907,34.881727,507
concurrency_n5_20260721_220200_kafka_feed2_rep1,kafka,single,5,52.498803,222.0667058,21.396826,25.762809999999998,7.939573,425
concurrency_n5_20260721_220200_kafka_feed2_rep2,kafka,single,5,62.682835,233.5473232,22.900251,48.2830612,8.479101,425
concurrency_n5_20260721_220200_kafka_feed2_rep3,kafka,single,5,58.400465,225.0295152,24.211113,27.3229026,8.379108,425
concurrency_n5_20260721_220200_kafka_feed3_rep1,kafka,single,5,74.081307,214.3535364,18.214299,25.0562,35.132493,457
concurrency_n5_20260721_220200_kafka_feed3_rep2,kafka,single,5,74.615707,214.1866164,17.117303,23.6478042,35.033135,457
concurrency_n5_20260721_220200_kafka_feed3_rep3,kafka,single,5,80.406996,217.11004619999997,23.560439,26.247487200000002,34.645221,457
concurrency_n5_20260721_220200_kafka_feed4_rep1,kafka,single,5,86.70497549999999,224.2259939999999,18.632115499999998,24.62771674999999,40.2665525,414
concurrency_n5_20260721_220200_kafka_feed4_rep2,kafka,single,5,88.62001599999999,225.36601005,22.9556215,47.2466394,42.0245235,414
concurrency_n5_20260721_220200_kafka_feed4_rep3,kafka,single,5,89.619853,224.93334829999992,19.897537,24.757000449999982,43.765396499999994,414
concurrency_n5_20260721_220200_kafka_feed5_rep1,kafka,single,5,113.46115449999999,221.2061785,16.7432565,23.48208275,71.4856335,486
concurrency_n5_20260721_220200_kafka_feed5_rep2,kafka,single,5,113.576188,219.3117085,20.7813265,24.2922115,69.27904749999999,486
concurrency_n5_20260721_220200_kafka_feed5_rep3,kafka,single,5,114.50109499999999,221.296222,15.114188500000001,23.64598475,74.65060299999999,486
concurrency_n5_20260721_220200_redis_feed1_rep1,redis,single,5,50674.845733,50854.1277793,50524.14607,50764.2787684,131.29504,507
concurrency_n5_20260721_220200_redis_feed1_rep2,redis,single,5,50609.612053,50788.900588,50459.5936,50699.3403493,130.15552,507
concurrency_n5_20260721_220200_redis_feed1_rep3,redis,single,5,50709.992173,50889.2177153,50558.570627,50798.4758609,131.578965,507
concurrency_n5_20260721_220200_redis_feed2_rep1,redis,single,5,42221.538143,42418.854723799996,42132.056389,42332.1254108,73.186628,425
concurrency_n5_20260721_220200_redis_feed2_rep2,redis,single,5,42212.131615,42409.4840618,42122.972251,42323.313721000006,72.920954,425
concurrency_n5_20260721_220200_redis_feed2_rep3,redis,single,5,42192.850289,42390.234240599995,42104.326474,42304.212556599996,72.905211,425
concurrency_n5_20260721_220200_redis_feed3_rep1,redis,single,5,45619.416207,45790.4271104,45487.727786,45707.7409836,104.750434,457
concurrency_n5_20260721_220200_redis_feed3_rep2,redis,single,5,45543.09651,45714.0564364,45412.003791,45631.793330399996,106.637485,457
concurrency_n5_20260721_220200_redis_feed3_rep3,redis,single,5,45540.026335,45710.9998162,45409.97273,45628.3970702,105.085234,457
concurrency_n5_20260721_220200_redis_feed4_rep1,redis,single,5,41084.572422,41263.0592445,40968.87931800001,41168.432104,76.0096575,414
concurrency_n5_20260721_220200_redis_feed4_rep2,redis,single,5,41193.198367,41371.6412909,41075.676547,41275.69156755,74.534092,414
concurrency_n5_20260721_220200_redis_feed4_rep3,redis,single,5,41163.7665695,41342.2607041,41047.439268,41246.8487065,74.31469,414
concurrency_n5_20260721_220200_redis_feed5_rep1,redis,single,5,48565.1184325,48712.0494125,48385.9672585,48623.330597,158.5504295,486
concurrency_n5_20260721_220200_redis_feed5_rep2,redis,single,5,48491.510483,48638.517066,48311.574941,48549.794996,159.0662525,486
concurrency_n5_20260721_220200_redis_feed5_rep3,redis,single,5,48528.0129305,48674.969647,48348.982756,48586.236319749994,158.2939025,486
