t_wall,rho,loadavg
1784960157.560255,0.9204,7.13
1784960158.0610504,0.92,7.13
1784960158.561901,0.92231,7.13
1784960159.0622585,0.9202,7.13
1784960159.5630476,0.9198,7.13
1784960160.0642476,0.92289,7.13
1784960160.5650291,0.92,7.13
1784960161.067275,0.9206,7.13
1784960161.569251,0.9204,7.13
1784960162.0700388,0.9225,7.13
1784960162.5708225,0.91272,7.12
1784960163.0712323,0.92231,7.12
1784960163.572012,0.92269,7.12
1784960164.0752661,0.9204,7.12
1784960164.5760617,0.92231,7.12
1784960165.076863,0.91791,7.12
1784960165.5773213,0.92,7.12
1784960166.078217,0.92269,7.12
1784960166.579049,0.92,7.12
1784960167.0798273,0.92,7.12
1784960167.5802846,0.9175,7.19
1784960168.0822728,0.9202,7.19
1784960168.583081,0.91771,7.19
1784960169.0852747,0.9275,7.19
1784960169.5860622,0.91521,7.19
1784960170.0868537,0.92,7.19
1784960170.5872686,0.91771,7.19
1784960171.0880766,0.9225,7.19
1784960171.5892665,0.925,7.19
1784960172.0901163,0.91771,7.19
1784960172.5911195,0.92,7.18
1784960173.0933378,0.92079,7.18
1784960173.594229,0.92,7.18
1784960174.0972743,0.9202,7.18
1784960174.598891,0.92768,7.18
1784960175.099278,0.91771,7.18
1784960175.6000962,0.9196,7.18
1784960176.1009037,0.9202,7.18
1784960176.6012657,0.91771,7.18
1784960177.1020384,0.9225,7.18
1784960177.6052747,0.92289,7.16
1784960178.1060467,0.92481,7.16
1784960178.6068327,0.9202,7.16
1784960179.1072876,0.9202,7.16
1784960179.608097,0.915,7.16
1784960180.1122766,0.92346,7.16
1784960180.6130517,0.92231,7.16
1784960181.1138678,0.92269,7.16
1784960181.61425,0.9202,7.16
1784960182.1150365,0.92231,7.16
1784960182.6158447,0.9202,6.99
1784960183.1162689,0.9175,6.99
1784960183.6170812,0.9225,6.99
1784960184.117881,0.9204,6.99
1784960184.6203427,0.91811,6.99
1784960185.1212354,0.92519,6.99
1784960185.6243286,0.91771,6.99
1784960186.125226,0.92519,6.99
1784960186.6268406,0.91771,6.99
1784960187.1272802,0.92289,6.99
1784960187.6280875,0.9198,7.07
1784960188.1288798,0.9225,7.07
1784960188.62925,0.92,7.07
1784960189.1322699,0.91563,7.07
1784960189.6330593,0.92,7.07
1784960190.1338546,0.92,7.07
1784960190.6342366,0.9225,7.07
1784960191.1350253,0.9202,7.07
1784960191.6362503,0.9204,7.07
1784960192.1370418,0.92231,7.07
1784960192.6378007,0.9202,7.14
1784960193.1382844,0.9225,7.14
1784960193.6402643,0.9204,7.14
1784960194.1410837,0.9198,7.14
1784960194.6418672,0.9202,7.14
1784960195.142284,0.92,7.14
1784960195.6463358,0.92346,7.14
1784960196.1473017,0.9198,7.14
1784960196.6512535,0.9206,7.14
1784960197.1521242,0.92,7.14
1784960197.6553173,0.92308,7.21
1784960198.1562824,0.92,7.21
1784960198.6571202,0.9225,7.21
1784960199.1579387,0.9202,7.21
1784960199.6587546,0.9202,7.21
1784960200.160274,0.92289,7.21
1784960200.661084,0.92,7.21
1784960201.1632807,0.9202,7.21
1784960201.6640801,0.9225,7.21
1784960202.1648433,0.9202,7.21
1784960202.665267,0.9204,7.2
1784960203.1660888,0.9198,7.2
1784960203.668275,0.9225,7.2
1784960204.1691065,0.9202,7.2
1784960204.6699207,0.92289,7.2
1784960205.170276,0.92231,7.2
1784960205.6710927,0.9202,7.2
1784960206.172333,0.92556,7.2
1784960206.67632,0.9206,7.2
1784960207.1771786,0.93,7.2
1784960207.6779983,0.91479,7.18
1784960208.178804,0.9204,7.18
1784960208.679254,0.92231,7.18
1784960209.1800437,0.9202,7.18
1784960209.68083,0.92,7.18
1784960210.1812744,0.92269,7.18
1784960210.682063,0.91272,7.18
1784960211.1828341,0.92269,7.18
1784960211.6862593,0.9204,7.18
1784960212.1870353,0.92,7.18
1784960212.689269,0.92308,7.16
1784960213.1900887,0.91771,7.16
1784960213.6922565,0.92269,7.16
1784960214.193054,0.9175,7.16
1784960214.6942582,0.92269,7.16
1784960215.1950605,0.92,7.16
1784960215.6962616,0.92289,7.16
1784960216.199272,0.91791,7.16
1784960216.7000737,0.92481,7.16
1784960217.2008457,0.92,7.16
1784960217.7012434,0.9204,7.07
1784960218.2020245,0.92231,7.07
1784960218.7027788,0.9175,7.07
1784960219.2032793,0.92519,7.07
1784960219.7040513,0.91729,7.07
1784960220.2062693,0.92574,7.07
1784960220.7070482,0.91729,7.07
1784960221.207855,0.92269,7.07
1784960221.7082841,0.9202,7.07
1784960222.2112513,0.91542,7.07
1784960222.7120297,0.9196,7.15
1784960223.2128,0.9204,7.15
1784960223.713245,0.9225,7.15
1784960224.2140253,0.91771,7.15
1784960224.7148597,0.92231,7.15
1784960225.2157407,0.9202,7.15
1784960225.7162662,0.92269,7.15
1784960226.2202692,0.9204,7.15
1784960226.721056,0.9202,7.15
1784960227.2218974,0.9198,7.15
1784960227.722315,0.92,7.21
1784960228.2231462,0.9202,7.21
1784960228.723936,0.9225,7.21
1784960229.2248023,0.92,7.21
1784960229.7263172,0.92289,7.21
1784960230.2272165,0.92,7.21
1784960230.7281053,0.92,7.21
1784960231.2303963,0.9204,7.21
1784960231.7333117,0.92556,7.21
1784960232.2341273,0.9225,7.21
1784960232.7368155,0.9204,7.28
1784960233.2382793,0.9204,7.28
1784960233.739088,0.92231,7.28
1784960234.240336,0.91791,7.28
1784960234.7418363,0.91479,7.28
1784960235.2442725,0.92289,7.28
1784960235.7450907,0.92,7.28
1784960236.2463658,0.9475,7.28
1784960236.748305,0.91811,7.28
1784960237.2491133,0.94987,7.28
1784960237.74989,0.9225,7.34
1784960238.2502449,0.9204,7.34
1784960238.751016,0.9225,7.34
1784960239.2532532,0.9204,7.34
1784960239.7540438,0.92,7.34
1784960240.2548432,0.9202,7.34
1784960240.7552576,0.9202,7.34
1784960241.2560432,0.91729,7.34
1784960241.7569058,0.9202,7.34
1784960242.2572663,0.9225,7.34
1784960242.758126,0.91,7.31
1784960243.2603235,0.92519,7.31
1784960243.7611465,0.91729,7.31
1784960244.2619438,0.92269,7.31
1784960244.76274,0.9202,7.31
1784960245.2652721,0.92289,7.31
1784960245.766045,0.9198,7.31
1784960246.26826,0.92289,7.31
1784960246.769034,0.9125,7.31
1784960247.2698169,0.92,7.31
1784960247.770257,0.9202,7.28
1784960248.2710357,0.92231,7.28
1784960248.7718215,0.9202,7.28
1784960249.2742748,0.9206,7.28
1784960249.775098,0.9198,7.28
1784960250.2758896,0.92269,7.28
1784960250.7769089,0.92519,7.28
1784960251.2772734,0.9225,7.28
1784960251.7780879,0.9225,7.28
1784960252.28027,0.92308,7.28
1784960252.7810612,0.92211,7.34
1784960253.2818615,0.91771,7.34
1784960253.7822728,0.9202,7.34
1784960254.283084,0.92,7.34
1784960254.7842793,0.92269,7.34
1784960255.2850795,0.9225,7.34
1784960255.7872784,0.91542,7.34
1784960256.289971,0.9204,7.34
1784960256.791341,0.9202,7.34
1784960257.2922096,0.92,7.34
1784960257.7933197,0.92269,7.39
1784960258.2942054,0.9225,7.39
1784960258.7952538,0.9204,7.39
1784960259.2982666,0.91771,7.39
1784960259.799049,0.9225,7.39
1784960260.2998605,0.9175,7.39
1784960260.800256,0.925,7.39
1784960261.3010643,0.9125,7.39
1784960261.8018672,0.92732,7.39
1784960262.3022501,0.91542,7.39
1784960262.8030481,0.925,7.36
1784960263.3047686,0.9202,7.36
1784960263.8072667,0.9204,7.36
1784960264.3102818,0.9204,7.36
1784960264.8110974,0.92,7.36
1784960265.31325,0.92289,7.36
1784960265.8142567,0.9125,7.36
1784960266.3152766,0.92269,7.36
1784960266.817325,0.91315,7.36
1784960267.3191268,0.9225,7.36
1784960267.820242,0.92556,7.41
1784960268.321013,0.94975,7.41
1784960268.8252194,0.93812,7.41
1784960269.3259501,0.93734,7.41
1784960269.8262465,0.9175,7.41
1784960270.3270366,0.91771,7.41
1784960270.8292477,0.92289,7.41
1784960271.330078,0.92,7.41
1784960271.830918,0.9225,7.41
1784960272.3313017,0.9202,7.41
1784960272.8321874,0.92269,7.3
1784960273.3348885,0.9202,7.3
1784960273.8352425,0.9202,7.3
1784960274.3360198,0.9198,7.3
1784960274.8367887,0.9204,7.3
1784960275.338303,0.9202,7.3
1784960275.839114,0.9202,7.3
1784960276.3399024,0.9198,7.3
1784960276.8412452,0.92519,7.3
1784960277.3415635,0.91729,7.3
1784960277.8428855,0.92289,7.28
1784960278.3432722,0.9202,7.28
1784960278.8442657,0.9202,7.28
1784960279.3462784,0.9202,7.28
1784960279.8470845,0.92,7.28
1784960280.3478687,0.91791,7.28
1784960280.8532023,0.93052,7.28
1784960281.354058,0.935,7.28
1784960281.8548803,0.9325,7.28
1784960282.3556716,0.9225,7.28
1784960282.8602588,0.9206,7.33
1784960283.3610635,0.92231,7.33
1784960283.8618731,0.92,7.33
1784960284.3622737,0.9202,7.33
1784960284.86308,0.92,7.33
1784960285.3639293,0.9202,7.33
1784960285.8647962,0.9202,7.33
1784960286.3653176,0.9225,7.33
1784960286.8672667,0.9204,7.33
1784960287.3680623,0.9198,7.33
1784960287.8688567,0.91771,7.31
1784960288.3692765,0.92269,7.31
1784960288.8712854,0.9202,7.31
1784960289.372121,0.92231,7.31
1784960289.8729262,0.9202,7.31
1784960290.3732743,0.92289,7.31
1784960290.8743515,0.91521,7.31
1784960291.375238,0.9225,7.31
1784960291.8792803,0.91089,7.31
1784960292.3801565,0.91228,7.31
1784960292.881327,0.9225,7.36
1784960293.3837702,0.9204,7.36
1784960293.8863256,0.92289,7.36
1784960294.3871558,0.91771,7.36
1784960294.8879528,0.9225,7.36
1784960295.3882704,0.92,7.36
1784960295.8892918,0.9225,7.36
1784960296.3922665,0.9202,7.36
1784960296.8930604,0.92,7.36
1784960297.3938766,0.92,7.36
1784960297.8942776,0.9425,7.41
1784960298.3950822,0.9397,7.41
1784960298.8982286,0.94541,7.41
1784960299.4012272,0.99256,7.41
1784960299.902202,0.9725,7.41
1784960300.4062188,0.99752,7.41
1784960300.9069922,1.0,7.41
1784960301.4095001,1.0,7.41
1784960301.9107006,1.0,7.41
1784960302.4112945,0.99751,8.18
1784960302.9120853,0.98744,8.18
1784960303.4130988,0.955,8.18
1784960303.9138885,0.96231,8.18
1784960304.4142463,0.9599,8.18
1784960304.9153461,0.94221,8.18
1784960305.4161189,0.9202,8.18
1784960305.9212525,0.92099,8.18
1784960306.4220154,0.925,8.18
1784960306.9227924,0.9175,8.18
1784960307.4232469,0.92269,8.17
1784960307.9240246,0.9175,8.17
1784960308.4272346,0.92308,8.17
1784960308.9279957,0.9198,8.17
1784960309.4287553,0.92537,8.17
1784960309.9292526,0.92,8.17
1784960310.4300432,0.9202,8.17
1784960310.9308329,0.9225,8.17
1784960311.4322386,0.9204,8.17
1784960311.9330046,0.92481,8.17
1784960312.4337702,0.92269,8.31
1784960312.934258,0.9202,8.31
1784960313.43725,0.92269,8.31
1784960313.938092,0.9202,8.31
1784960314.4422882,0.92079,8.31
1784960314.9431498,0.91709,8.31
1784960315.444017,0.9175,8.31
1784960315.9448864,0.9202,8.31
1784960316.445291,0.915,8.31
1784960316.946152,0.9202,8.31
1784960317.4470053,0.92,8.29
1784960317.9478693,0.92,8.29
1784960318.4482882,0.925,8.29
1784960318.9513128,0.91832,8.29
1784960319.4521284,0.915,8.29
1784960319.952963,0.92269,8.29
1784960320.4541862,0.9225,8.29
1784960320.9550774,0.9175,8.29
1784960321.45596,0.9225,8.29
1784960321.9573114,0.91791,8.29
1784960322.4612632,0.9204,8.27
1784960322.9620533,0.9225,8.27
1784960323.4628613,0.92,8.27
1784960323.9632707,0.9202,8.27
1784960324.464085,0.92211,8.27
1784960324.9648657,0.9204,8.27
1784960325.465327,0.9202,8.27
1784960325.9663043,0.9198,8.27
1784960326.467189,0.92289,8.27
1784960326.9679978,0.9198,8.27
1784960327.4692643,0.92519,8.24
1784960327.9700313,0.9198,8.24
1784960328.4732661,0.9206,8.24
1784960328.9740632,0.9202,8.24
1784960329.474863,0.9202,8.24
1784960329.9756505,0.92,8.24
1784960330.4762404,0.9225,8.24
1784960330.9769964,0.9198,8.24
1784960331.4782727,0.92289,8.24
1784960331.979092,0.9198,8.24
1784960332.4798787,0.9202,8.14
1784960332.982259,0.9206,8.14
1784960333.4830825,0.92462,8.14
1784960333.9852736,0.91791,8.14
1784960334.4861436,0.92,8.14
1784960334.987022,0.92269,8.14
1784960335.48784,0.9204,8.14
1784960335.9903169,0.9204,8.14
1784960336.4911373,0.92231,8.14
1784960336.99194,0.9202,8.14
1784960337.4922657,0.9202,8.13
1784960337.993049,0.9202,8.13
1784960338.4938438,0.9202,8.13
1784960338.9942317,0.92481,8.13
1784960339.4953213,0.91521,8.13
1784960339.998289,0.92269,8.13
1784960340.501266,0.91791,8.13
1784960341.0020814,0.9225,8.13
1784960341.502869,0.91771,8.13
1784960342.0032732,0.9275,8.13
1784960342.504156,0.9202,8.12
1784960343.0050497,0.92269,8.12
1784960343.505939,0.9202,8.12
1784960344.006364,0.9202,8.12
1784960344.5082583,0.9175,8.12
1784960345.0091085,0.91479,8.12
1784960345.5099423,0.91771,8.12
1784960346.0102699,0.92231,8.12
1784960346.5112813,0.9202,8.12
1784960347.014273,0.9206,8.12
1784960347.5151396,0.9225,8.11
1784960348.0183175,0.9206,8.11
1784960348.5191321,0.92231,8.11
1784960349.0199974,0.91771,8.11
1784960349.520828,0.92289,8.11
1784960350.0212605,0.9204,8.11
1784960350.522038,0.91457,8.11
1784960351.0228355,0.92,8.11
1784960351.523262,0.9202,8.11
1784960352.0242944,0.9225,8.11
1784960352.5272655,0.9202,7.94
1784960353.0280929,0.915,7.94
1784960353.5289516,0.92289,7.94
1784960354.0323334,0.9204,7.94
1784960354.5331838,0.9202,7.94
1784960355.0352788,0.92289,7.94
1784960355.5360944,0.9198,7.94
1784960356.0382857,0.92289,7.94
1784960356.539113,0.91521,7.94
1784960357.0399234,0.92269,7.94
1784960357.540274,0.9204,7.71
1784960358.041112,0.9225,7.71
1784960358.542325,0.9175,7.71
1784960359.0433578,0.92519,7.71
1784960359.5442922,0.9125,7.71
1784960360.0472572,0.92519,7.71
1784960360.548057,0.9204,7.71
1784960361.048865,0.9198,7.71
1784960361.5492795,0.92269,7.71
1784960362.0497417,0.92,7.71
1784960362.5502813,0.9175,7.73
1784960363.051092,0.92269,7.73
1784960363.5518804,0.92231,7.73
1784960364.063336,0.91971,7.73
1784960364.5641499,0.92481,7.73
1784960365.0650332,0.91791,7.73
1784960365.5682786,0.92308,7.73
1784960366.0690904,0.9196,7.73
1784960366.5698826,0.915,7.73
1784960367.0702717,0.91791,7.73
1784960367.5711522,0.92211,7.67
1784960368.071988,0.91771,7.67
1784960368.572801,0.925,7.67
1784960369.0732536,0.91771,7.67
1784960369.576237,0.9206,7.67
1784960370.0770292,0.915,7.67
1784960370.5778403,0.925,7.67
1784960371.0782902,0.92,7.67
1784960371.5790617,0.9202,7.67
1784960372.0798216,0.9175,7.67
1784960372.5802464,0.925,7.54
1784960373.0810134,0.9175,7.54
1784960373.5814984,0.9202,7.54
1784960374.0843346,0.91563,7.54
1784960374.5852613,0.92231,7.54
1784960375.0861406,0.91771,7.54
1784960375.5869637,0.915,7.54
1784960376.0872755,0.9225,7.54
1784960376.58809,0.9202,7.54
1784960377.0903375,0.9206,7.54
1784960377.5912383,0.9225,7.57
1784960378.092048,0.92,7.57
1784960378.5928237,0.91563,7.57
1784960379.0936139,0.91771,7.57
1784960379.5952463,0.92519,7.57
1784960380.0960493,0.92,7.57
1784960380.5982456,0.92289,7.57
1784960381.0990098,0.91729,7.57
1784960381.599783,0.9175,7.57
1784960382.1002743,0.9204,7.57
1784960382.60105,0.9225,7.53
1784960383.1018476,0.91771,7.53
1784960383.6042476,0.92289,7.53
1784960384.1050315,0.92231,7.53
1784960384.6058028,0.9204,7.53
1784960385.1062768,0.92,7.53
1784960385.6070378,0.92231,7.53
1784960386.1078348,0.91521,7.53
1784960386.6091094,0.92289,7.53
1784960387.1112518,0.9204,7.53
1784960387.6120193,0.92,7.41
1784960388.1128223,0.92269,7.41
1784960388.6136408,0.92,7.41
1784960389.1173394,0.92289,7.41
1784960389.6181698,0.9202,7.41
1784960390.1192274,0.91272,7.41
1784960390.6202595,0.925,7.41
1784960391.1232724,0.91791,7.41
1784960391.6240633,0.92481,7.41
1784960392.1252778,0.91811,7.41
1784960392.6260567,0.9175,7.45
1784960393.129256,0.9204,7.45
1784960393.6300426,0.9225,7.45
1784960394.1308622,0.92289,7.45
1784960394.6313152,0.9202,7.45
1784960395.132214,0.92,7.45
1784960395.6330314,0.92231,7.45
1784960396.1362617,0.91563,7.45
1784960396.6370523,0.9202,7.45
1784960397.1378734,0.92269,7.45
1784960397.6382642,0.92,7.5
1784960398.1390872,0.92481,7.5
1784960398.6398463,0.91521,7.5
1784960399.140253,0.92519,7.5
1784960399.6409967,0.9175,7.5
1784960400.1417956,0.925,7.5
1784960400.6432357,0.91771,7.5
1784960401.144106,0.925,7.5
1784960401.6449924,0.91294,7.5
1784960402.1482532,0.92289,7.5
1784960402.6490207,0.92,7.46
1784960403.149826,0.9204,7.46
1784960403.6532614,0.92289,7.46
1784960404.1540291,0.9198,7.46
1784960404.655258,0.9202,7.46
1784960405.1560493,0.9225,7.46
1784960405.6572344,0.91771,7.46
1784960406.1580205,0.9198,7.46
1784960406.6592395,0.92289,7.46
1784960407.1622775,0.91811,7.46
1784960407.6630874,0.92269,7.42
1784960408.1639273,0.9198,7.42
1784960408.6643503,0.92269,7.42
1784960409.1652591,0.92,7.42
1784960409.6661227,0.9225,7.42
1784960410.1672783,0.9202,7.42
1784960410.6680806,0.9202,7.42
1784960411.1692586,0.92269,7.42
1784960411.6702325,0.91729,7.42
1784960412.1712902,0.92269,7.42
1784960412.6732523,0.91771,7.39
1784960413.174061,0.92519,7.39
1784960413.674881,0.92,7.39
1784960414.1752644,0.91521,7.39
1784960414.6763294,0.92269,7.39
1784960415.180341,0.9206,7.39
1784960415.6811736,0.9202,7.39
1784960416.181982,0.92,7.39
1784960416.6827953,0.92,7.39
1784960417.1832602,0.9202,7.39
1784960417.6843433,0.91771,7.44
1784960418.1852462,0.92231,7.44
1784960418.686168,0.9275,7.44
1784960419.1870224,0.9225,7.44
1784960419.6882758,0.92308,7.44
1784960420.1890976,0.92231,7.44
1784960420.6922708,0.9204,7.44
1784960421.1930857,0.9275,7.44
1784960421.693938,0.95761,7.44
1784960422.1942904,0.925,7.44
1784960422.6951094,0.9175,7.48
1784960423.1959,0.91771,7.48
1784960423.6962748,0.9225,7.48
1784960424.1973712,0.92,7.48
1784960424.7002616,0.9204,7.48
1784960425.2010422,0.92269,7.48
1784960425.703271,0.9202,7.48
1784960426.2040854,0.9225,7.48
1784960426.7048876,0.92,7.48
1784960427.205284,0.9175,7.48
1784960427.7061043,0.9225,7.52
1784960428.2069244,0.91771,7.52
1784960428.7072752,0.92269,7.52
1784960429.2103193,0.91272,7.52
1784960429.7112145,0.91791,7.52
1784960430.213276,0.91771,7.52
1784960430.7140775,0.9198,7.52
1784960431.2148771,0.91771,7.52
1784960431.7152693,0.92481,7.52
1784960432.2162664,0.9204,7.52
1784960432.719267,0.91542,7.56
1784960433.2200813,0.9198,7.56
1784960433.7208738,0.9225,7.56
1784960434.2212718,0.92,7.56
1784960434.722061,0.92,7.56
1784960435.2228715,0.91791,7.56
1784960435.7232485,0.92269,7.56
1784960436.224051,0.9198,7.56
1784960436.7282481,0.9206,7.56
1784960437.2312734,0.9204,7.56
1784960437.7320237,0.92,7.6
1784960438.2343428,0.91294,7.6
1784960438.7351525,0.9202,7.6
1784960439.236272,0.9202,7.6
1784960439.738246,0.9202,7.6
1784960440.239303,0.92519,7.6
1784960440.742254,0.9204,7.6
1784960441.2430182,0.9175,7.6
1784960441.7437887,0.92269,7.6
1784960442.2442462,0.91771,7.6
1784960442.7450054,0.92462,7.55
1784960443.2457802,0.91771,7.55
1784960443.7462513,0.92537,7.55
1784960444.2469952,0.9198,7.55
1784960444.74775,0.92269,7.55
1784960445.2512758,0.91811,7.55
1784960445.7520583,0.92,7.55
1784960446.2542849,0.9175,7.55
1784960446.7550838,0.9202,7.55
1784960447.2558458,0.91228,7.55
1784960447.7562478,0.92289,7.67
1784960448.257047,0.9198,7.67
1784960448.7602186,0.92327,7.67
1784960449.2609763,0.945,7.67
1784960449.7613432,0.94264,7.67
1784960450.2621288,0.9198,7.67
1784960450.764271,0.92269,7.67
1784960451.2650838,0.92,7.67
1784960451.7658942,0.9202,7.67
1784960452.2662644,0.9202,7.67
1784960452.7670553,0.92,7.77
1784960453.2684426,0.92556,7.77
1784960453.7692451,0.91771,7.77
1784960454.2712674,0.91771,7.77
1784960454.7720797,0.92,7.77
1784960455.2728913,0.92269,7.77
1784960455.7762752,0.91832,7.77
1784960456.2770581,0.92211,7.77
1784960456.7779396,0.91771,7.77
1784960457.278307,0.9202,7.77
1784960457.779213,0.9202,7.87
1784960458.2801118,0.92231,7.87
1784960458.7809484,0.9202,7.87
1784960459.281252,0.92,7.87
1784960459.7820203,0.9225,7.87
1784960460.2828302,0.9198,7.87
1784960460.7836092,0.92,7.87
1784960461.286273,0.91791,7.87
1784960461.7870836,0.92537,7.87
1784960462.2878664,0.9075,7.87
1784960462.7882836,0.92537,7.96
1784960463.2890818,0.91729,7.96
1784960463.7898724,0.9325,7.96
1784960464.2902796,0.92,7.96
1784960464.7912674,0.9325,7.96
1784960465.294231,0.91791,7.96
1784960465.7950144,0.92481,7.96
1784960466.2958107,0.91791,7.96
1784960466.796295,0.9225,7.96
1784960467.2971098,0.91771,7.96
1784960467.7982717,0.92269,7.97
1784960468.300263,0.93516,7.97
1784960468.8015554,0.955,7.97
1784960469.3022914,0.92519,7.97
1784960469.8031042,0.91521,7.97
1784960470.305259,0.92537,7.97
1784960470.8062842,0.91771,7.97
1784960471.3083105,0.92,7.97
1784960471.809132,0.92269,7.97
1784960472.3099346,0.9198,7.97
1784960472.8102875,0.92537,7.97
1784960473.313272,0.91771,7.97
1784960473.8140533,0.92269,7.97
1784960474.314848,0.9175,7.97
1784960474.815277,0.9202,7.97
1784960475.3160472,0.91729,7.97
1784960475.8168502,0.925,7.97
1784960476.317277,0.9175,7.97
1784960476.818091,0.9225,7.97
1784960477.318899,0.9125,7.97
1784960477.8222933,0.9206,7.89
1784960478.3230567,0.9204,7.89
1784960478.8238435,0.92,7.89
1784960479.324233,0.9198,7.89
1784960479.825025,0.9225,7.89
1784960480.3258293,0.92269,7.89
1784960480.8282282,0.95761,7.89
1784960481.329225,0.9325,7.89
1784960481.8300183,0.95,7.89
1784960482.33079,0.92231,7.89
1784960482.8312871,0.91771,7.82
1784960483.3320544,0.9225,7.82
1784960483.8332756,0.91791,7.82
